ID,Arable6_1,Arable6_2,Arable6_3,Arable6_4,Restored6_1,Restored6_2,Restored6_3,Restored6_4,Arable9_1,Arable9_2,Arable9_3,Arable9_4,Restored9_1,Restored9_2,Restored9_3,Restored9_4
Bac_asv117,0.006534719,0.008675309,0.006267046,0.010869565,0.00214164,0.00192864,0.004732476,0.006250771,0.010886613,0.016435251,0.012699584,0.01368301,0.001518834,0.007748544,0.001493137,0.00050045
Bac_asv118,0.000399605,0.000844787,0.000348169,0.000686119,0.001800925,0.001298123,0.001614609,0.001233705,0,0.002125248,0.001106603,0.000783922,0.001794985,0.010988049,0.014184804,0.001751576
Bac_asv119,0,0,0,0,0,0.001298123,0.000946495,0,0,0,0,0,0.001684524,0.008974303,0.004479412,0.007206486
Bac_asv120,0,0,0,0,0.002628377,0.001261034,0.002394076,0.00164494,0,0,0,0,0.001491218,0.00030644,0.003445701,0.004454009
Bac_asv121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002297134,0.003353018
Bac_asv122,0.001316346,0.001754557,0.000328826,0,0,0,0.001336228,0.001973928,0,0,0.000843126,0,0.001104606,0.001138204,0.006259691,0.003553198
Bac_asv123,0,0,0,0,0.001946946,0.001483569,0,0.000370111,0,0,0,0,0.002927206,0.0021013,0,0
Bac_asv124,0,0,0,0,0.004429302,0.006638973,0.006124381,0.004441337,0,0,0,0,0.003230973,0,0.002641704,0.003703333
Bac_asv125,0.002844248,0.002924262,0.00141202,0.001805576,0,0,0,0,0.001383892,0.000850099,0.000737735,0.001567845,0,0,0,0
Bac_asv126,0.001998025,0.004256425,0.002011644,0.00429727,0,0,0,0,0.00166067,0.00177104,0.001264689,0.00313569,0.000110461,0.00450904,0,0
Bac_asv127,0,0,0,0,0.001216841,0.001631926,0.000612438,0.00082247,0,0,0,0,0.002844361,0,0,0
Bac_asv128,0,0,0,0,0,0.000370892,0,0.000205617,0,0,0,0,0.000110461,0,0.005685407,0.007957161
Bac_asv129,0.005006817,0.003314163,0.005125824,0.007366749,0.000924799,0.001112677,0.001224876,0.001439322,0,0.001275149,0.003003636,0.001639111,0.000994146,0.001882415,0.002297134,0.002502252
Bac_asv130,0.002350618,0.001689573,0.001566761,0.002816698,0.000486736,0,0.000779467,0.000370111,0,0.000637574,0.000526954,0.000356328,0,0,0,0
Bac_asv131,0.001504396,0.002014491,0.001934273,0.001300014,0,0,0,0,0,0.001629357,0.001686252,0.002921893,0,0,0,0
Bac_asv132,0,0,0,0,0.004818691,0.002818782,0.002783809,0.00423572,0,0,0,0,0.007097095,0.00555969,0.001091139,0.001801621
Bac_asv133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003790272,0.001701531
Bac_asv134,0.001034272,0.001982,0.003365636,0.002708363,0,0,0,0,0.000553557,0.000495891,0.000579649,0.000356328,0,0,0,0
Bac_asv135,0,0,0,0,0.00107082,0.000890142,0.001224876,0.001562693,0,0,0,0,0.005219264,0,0.002182278,0.001451306
Bac_asv136,0,0,0,0.001480572,0,0,0,0,0,0,0,0,0,0.006128792,0.000861425,0
Bac_asv137,0.00467773,0.003509114,0.000967137,0.003250036,0.000924799,0.001001409,0,0,0.007380755,0.006588269,0.002318596,0.002351767,0.001463603,0.003020619,0,0
Bac_asv138,0.001128297,0.001137213,0.001876245,0.001769464,0,0,0,0,0.001199373,0,0.000474258,0,0,0,0,0
Bac_asv139,0,0,0,0,0.003115113,0.002633336,0.00189299,0.001809434,0,0,0,0,0.003092897,0.001444644,0.004996267,0.003853468
Bac_asv140,0.000681679,0.000649836,0,0.000505561,0,0,0,0,0.00322908,0.002408614,0.003319808,0.002423033,0,0,0,0
Bac_asv141,0.00079921,0.002664327,0.00063831,0.000361115,0,0,0,0,0.004428453,0.007013318,0.005901881,0.006342645,0,0.001444644,0.002526848,0.001301171
Bac_asv142,0,0,0,0,0.008761256,0.009198131,0.009019542,0.009746268,0,0,0,0,0.011598365,0.011206934,0.039338425,0.016915224
Bac_asv143,0,0.001397147,0.001818217,0.00787231,0,0,0.001503257,0.001357075,0,0,0,0,0,0,0,0
Bac_asv144,0,0,0,0,0.009296666,0.007417847,0.018428818,0.009499527,0,0,0,0,0.011128908,0.021275664,0.011141101,0.007156441
Bac_asv145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005398266,0.003753378
Bac_asv146,0.001762964,0.002631835,0.002649955,0.003791709,0,0,0,0,0.004151675,0.003329555,0.003056331,0.004632269,0,0,0,0
Bac_asv147,0,0,0,0,0,0.001186856,0.000668114,0,0,0,0,0,0.000358997,0.004071269,0.00103371,0.001301171
Bac_asv148,0,0,0,0,0.005840837,0.00389437,0.007906019,0.007895711,0,0,0,0,0.007152325,0.006041238,0.007752828,0.006806126
Bac_asv149,0.002256593,0.002859278,0.000154742,0,0,0,0,0,0.004705231,0.004817229,0.005322232,0.004275941,0,0,0,0
Bac_asv150,0,0,0,0,0.000730105,0.000890142,0,0,0,0,0,0,0.000828455,0,0.001780279,0.004504054
Bac_asv151,0,0,0,0,0.002190314,0.002336622,0.002282724,0.002344039,0,0,0,0,0.003810891,0,0.001665422,0.005404864
Bac_asv152,0,0,0,0,0.004575322,0.003560567,0.003229219,0.003659991,0,0,0,0,0.00353474,0.003896161,0,0
Bac_asv153,0,0,0,0,0.001703578,0.001743194,0.002282724,0.001973928,0,0,0,0,0.001933061,0,0.003445701,0.004454009
Bac_asv154,0.000117531,0,0.000116056,0.000252781,0.00053541,0,0,0,0.007196236,0.00488807,0.001844338,0.004632269,0.000193306,0.000875542,0.000459427,0.00030027
Bac_asv155,0,0,0,0,0.002774398,0.004673244,0.006291409,0.003865608,0,0,0,0,0.002789131,0.003808607,0.005225981,0.002552297
Bac_asv156,0,0,0.000193427,0,0.004429302,0.005155404,0.006736819,0.009910762,0,0,0,0,0.002899591,0.001926192,0,0.000250225
Bac_asv157,0,0,0,0,0.003017766,0.002967139,0.003006514,0.000863593,0,0,0,0,0.002098752,0.002013746,0.005225981,0.002552297
Bac_asv158,0,0,0,0,0,0,0,0,0,0,0,0,0.001159837,0,0.002182278,0.002452207
Bac_asv159,0,0,0,0,0,0,0,0,0,0,0,0,0.000773224,0,0.002526848,0.002101892
Bac_asv160,0,0,0,0,0,0,0,0,0,0,0,0,0.00080084,0,0.003215988,0.002201982
Bac_asv161,0,0,0,0,0.005256753,0.006119724,0.004788152,0.007361105,0,0,0,0,0.004473655,0.011031826,0,0
Bac_asv162,0,0,0,0,0.001216841,0,0.000946495,0,0,0,0,0,0.0009113,0,0.002986275,0.001651486
Bac_asv163,0.001715951,0.001917016,0,0,0,0,0,0,0,0,0,0,0,0.003677275,0,0.002101892
Bac_asv164,0,0,0,0,0.004526649,0.00389437,0.005177885,0.004729202,0,0,0,0,0.003010052,0,0,0.000850766
Bac_asv165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002239706,0.004203783
Bac_asv166,0.001951013,0.002664327,0,0,0,0,0,0,0,0,0,0.000570125,0,0,0,0
Bac_asv167,0,0,0,0,0.003942565,0.002522068,0.003674628,0.002714151,0,0,0,0,0.003037667,0,0,0.002702432
Bac_asv168,0,0,0,0,0.001508883,0.001780283,0.003284895,0.002138422,0,0,0,0,0.001656909,0.006128792,0.002182278,0.004804324
Bac_asv169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002411991,0.002001802
Bac_asv170,0.001668939,0.001364655,0.001044508,0.001552795,0,0,0,0,0,0.002266931,0.00137008,0.001639111,0,0,0,0
Bac_asv171,0,0,0,0,0.001119494,0.000741785,0,0,0,0,0,0,0.000773224,0,0.00315856,0.003453108
Bac_asv172,0,0,3.87E-05,0,0.006035532,0.003746013,0.00540059,0.006415265,0,0,0,0,0.010907986,0.016285076,0.000401999,0.002652387
Bac_asv173,0,0,0,0,0.003893891,0.005081225,0.005233562,0.005675042,0,0,0,0,0.006627637,0,0,0.001151036
Bac_asv174,0.000399605,0.00035741,0.001528076,0.000866676,0,0.000445071,0.002227047,0.001603816,0,0,0,0,0.000358997,0.00074421,0,0
Bac_asv175,0,0,0,0.000397227,0,0,0,0,0.003874896,0.002904506,0.002634768,0.003206956,0,0,0.001148567,0.000150135
Bac_asv176,0,0,0,0,0.004770017,0.003671834,0.005344914,0.004564708,0,0,0,0,0.003562355,0.003983715,0.006374548,0.003803423
Bac_asv177,0,0,0,0,0,0.001669016,0,0.002138422,0,0,0,0,0,0,0.0115431,0.004554099
Bac_asv178,0.001833482,0.002241934,0.001083193,0.001552795,0,0,0,0,0,0.001416832,0.000843126,0,0,0.001006873,0,0
Bac_asv179,0.000211556,0.000422393,0.001508733,0.000938899,0.000876126,0,0.001725962,0.001932804,0,0,0,0,0,0.002670402,0.00068914,0.001451306
