ID,Arable6_1,Arable6_2,Arable6_3,Arable6_4,Restored6_1,Restored6_2,Restored6_3,Restored6_4,Arable9_1,Arable9_2,Arable9_3,Arable9_4,Restored9_1,Restored9_2,Restored9_3,Restored9_4
Pro_ASV101,0,0,0.011764706,0.011176471,0.051764706,0.018235294,0.106470588,0.027058824,0,0.013529412,0.002941176,0.005882353,0.021764706,0.012352941,0.007058824,0.004705882
Pro_ASV102,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0
Pro_ASV103,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0
Pro_ASV104,0,0,0.001764706,0,0,0.001176471,0,0,0,0.002352941,0,0.001176471,0,0,0,0
Pro_ASV105,0,0,0,0,0,0,0,0,0,0,0.001176471,0,0,0,0,0
Pro_ASV106,0,0,0,0,0,0,0,0,0,0,0,0,0.001176471,0.000588235,0,0
Pro_ASV107,0.001764706,0.001176471,0.017647059,0.012941176,0.048823529,0.028823529,0.032941176,0.014117647,0,0.047647059,0.016470588,0.051764706,0.039411765,0.030588235,0.012941176,0.007058824
Pro_ASV108,0,0,0,0.003529412,0.000588235,0.001176471,0.002941176,0,0,0,0,0.001176471,0.001764706,0,0.001764706,0
Pro_ASV109,0,0,0.01,0,0,0,0.000588235,0.000588235,0,0.001764706,0.001176471,0.002941176,0.001176471,0,0,0
Pro_ASV110,0.006470588,0,0.002941176,0.002941176,0,0,0.003529412,0,0,0.011764706,0,0.002941176,0,0,0,0
Pro_ASV111,0.012941176,0.008823529,0.041764706,0.007647059,0.010588235,0.004705882,0.029411765,0.001764706,0,0.028235294,0.062352941,0.007058824,0.015882353,0.002352941,0.002352941,0.016470588
Pro_ASV112,0,0.001176471,0,0,0,0,0,0,0,0.000588235,0,0.004705882,0,0,0,0
Pro_ASV113,0,0,0,0,0.007647059,0.004705882,0.003529412,0.001764706,0,0,0,0,0.047647059,0.005294118,0,0.002352941
Pro_ASV114,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV115,0.140588235,0.128823529,0.509411765,0.189411765,0.022352941,0.012352941,0.053529412,0.008823529,0,0.325294118,0.097058824,0.100588235,0.051176471,0.015294118,0.025294118,0.02
Pro_ASV116,0,0,0,0,0.001764706,0.000588235,0.003529412,0.006470588,0,0,0,0,0.001176471,0.007058824,0,0.004705882
Pro_ASV117,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV118,0.005294118,0.001176471,0.001176471,0,0,0,0.004117647,0,0,0,0,0.000588235,0.001176471,0,0.000588235,0
Pro_ASV119,0,0,0,0,0,0,0,0,0,0,0,0.001764706,0,0,0,0
Pro_ASV120,0,0,0,0,0,0,0.001764706,0,0,0,0,0,0,0,0,0
Pro_ASV121,0,0,0,0.000588235,0.002352941,0.000588235,0.002352941,0.001176471,0,0,0,0.000588235,0.006470588,0,0.003529412,0.001176471
Pro_ASV122,0,0,0,0,0.004705882,0.003529412,0.008235294,0.004117647,0,0,0,0,0.000588235,0,0.007647059,0.003529412
Pro_ASV123,0,0,0,0,0.007058824,0.008235294,0.004705882,0.000588235,0,0,0,0,0.000588235,0,0.005294118,0
Pro_ASV124,0,0,0,0,0.002352941,0.002941176,0.000588235,0.000588235,0,0,0,0,0.009411765,0.008235294,0,0.001764706
Pro_ASV125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV127,0,0,0,0,0,0.004705882,0,0,0,0,0,0,0,0,0,0
Pro_ASV128,0,0,0,0,0,0.016470588,0.001764706,0.000588235,0,0,0,0,0.004117647,0,0,0.028823529
Pro_ASV129,0,0,0,0,0.001176471,0.001764706,0,0,0,0,0,0,0,0,0,0
Pro_ASV130,0.000588235,0,0.001176471,0.004117647,0.001176471,0.042352941,0.002941176,0,0,0,0.000588235,0.001176471,0,0,0.002352941,0.01
Pro_ASV131,0,0,0,0,0.004705882,0.004705882,0.009411765,0.011764706,0,0,0,0,0.001764706,0.001176471,0.001764706,0.007647059
Pro_ASV132,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV133,0,0,0,0.000588235,0.003529412,0.005294118,0,0,0,0,0,0,0,0,0,0
Pro_ASV134,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV135,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV136,0.015882353,0.002941176,0,0.002352941,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV137,0.009411765,0.005882353,0.054117647,0.000588235,0.001764706,0,0.014705882,0,0,0.007647059,0,0.001176471,0.000588235,0,0,0
Pro_ASV138,0,0,0,0,0.007058824,0.006470588,0.024705882,0.003529412,0,0,0,0,0,0.002941176,0,0.001176471
Pro_ASV139,0,0,0,0,0,0,0,0.001176471,0,0,0.001176471,0,0,0,0,0
Pro_ASV140,0,0,0,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0
Pro_ASV141,0,0,0,0,0,0,0,0.000588235,0,0,0,0,0,0,0,0
Pro_ASV142,0,0,0,0,0,0.002352941,0.002352941,0.002352941,0,0,0,0,0.001176471,0,0.000588235,0.000588235
Pro_ASV143,0.004117647,0,0,0,0.002352941,0.007058824,0.003529412,0.003529412,0,0,0.000588235,0.000588235,0.002352941,0.004117647,0.003529412,0
Pro_ASV144,0.000588235,0.019411765,0.001176471,0.014705882,0.011764706,0.020588235,0.007647059,0.011764706,0,0.001176471,0,0.003529412,0.004117647,0.001764706,0.018823529,0.008235294
Pro_ASV145,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV146,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV147,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0,0
