"","x"
"1",-0.0185660275452335
"2",-0.0185660275452335
"3",-0.0185660275452335
"4",-0.00904671887658647
"5",-0.0185660275452335
"6",-0.0153929246556844
"7",-0.0153929246556844
"8",-0.0185660275452335
"9",0.00999189846070762
"10",-0.0153929246556844
"11",-0.0185660275452335
"12",-0.0027005130974885
"13",-0.0153929246556844
"14",-0.0185660275452335
"15",-0.0153929246556844
"16",-0.0027005130974885
"17",0.00999189846070762
"18",-0.00904671887658647
"19",0.00999189846070762
"20",-0.00904671887658647
"21",-0.00904671887658647
"22",0.00999189846070762
"23",0.0290305157980017
"24",0.00999189846070762
"25",-0.0185660275452335
"26",-0.00904671887658647
"27",-0.0122198217661355
"28",-0.0185660275452335
"29",-0.0153929246556844
"30",0.00999189846070762
"31",0.00999189846070762
"32",0.0290305157980017
"33",-0.00904671887658647
"34",-0.0185660275452335
"35",-0.0185660275452335
"36",0.00999189846070762
"37",0.00999189846070762
"38",-0.00904671887658647
"39",-0.00904671887658647
"40",-0.00904671887658647
"41",-0.00904671887658647
"42",0.00999189846070762
"43",-0.0185660275452335
"44",-0.0185660275452335
"45",-0.0185660275452335
"46",-0.0027005130974885
"47",-0.0153929246556844
"48",-0.0027005130974885
"49",0.00999189846070762
"50",-0.0153929246556844
"51",-0.0185660275452335
"52",0.00999189846070762
"53",-0.00904671887658647
"54",-0.0185660275452335
"55",0.0290305157980017
"56",0.00999189846070762
"57",0.0290305157980017
"58",0.0290305157980017
"59",-0.0185660275452335
"60",-0.0027005130974885
"61",0.0290305157980017
"62",-0.00904671887658647
"63",0.00999189846070762
"64",-0.00904671887658647
"65",0.00999189846070762
"66",-0.0027005130974885
"67",-0.0185660275452335
"68",-0.00904671887658647
"69",0.00999189846070762
"70",-0.0027005130974885
"71",0.00999189846070762
"72",0.00999189846070762
"73",0.00999189846070762
"74",-0.0122198217661355
"75",0.0290305157980017
"76",0.0290305157980017
"77",-0.0153929246556844
"78",0.00999189846070762
"79",0.00999189846070762
"80",0.0290305157980017
"81",-0.00904671887658647
"82",-0.0122198217661355
"83",0.0290305157980017
"84",-0.0122198217661355
"85",0.0290305157980017
"86",0.0290305157980017
"87",0.0290305157980017
"88",0.0290305157980017
"89",0.0290305157980017
"90",0.00999189846070762
"91",0.0290305157980017
"92",0.0290305157980017
"93",-0.0185660275452335
"94",-0.0185660275452335
