,nodes_num,degree,clustering_coefficient,average_path_length,connectance,modularity,betweenness_centralization
Arable6_1,222,11.0540540540541,0.843745420798124,4.60597439544808,0.0500183441359912,0.787035985357971,0.0734926728064594
Arable6_2,204,10.6078431372549,0.805714285714286,4.64155165982842,0.0522553849125857,0.779288286564553,0.084857798035498
Arable6_3,190,9.05263157894737,0.779234491860977,4.83702075030919,0.0478975215817321,0.7671721200649,0.138574864896414
Arable6_4,167,8.8622754491018,0.731773721891701,4.01726689689196,0.0533872015006132,0.704310628195763,0.109290712439037
Arable9_1,79,3.9746835443038,0.618940248027057,2.58910162002946,0.0509574813372282,0.650675483792446,0.0331897195160076
Arable9_2,92,3.58695652173913,0.536214953271028,3.04040404040404,0.0394171046344959,0.654178145087236,0.0397685440582005
Arable9_3,114,3.68421052631579,0.66607460035524,4.10470914127424,0.0326036329762459,0.71407029478458,0.0769525840635074
Arable9_4,93,3.95698924731183,0.650047938638543,2.87107623318386,0.043010752688172,0.696730269376182,0.0282096544158218
