nodes_id	degree	modularity
BACasv1	50	4
BACasv2	51	1
BACasv3	50	1
BACasv4	50	1
BACasv5	35	4
BACasv6	50	1
BACasv8	53	1
BACasv9	54	1
BACasv10	45	1
BACasv11	45	4
BACasv12	48	1
BACasv13	45	4
BACasv15	6	4
BACasv17	53	1
BACasv18	21	4
BACasv19	44	1
BACasv21	59	4
BACasv22	53	4
BACasv25	43	1
BACasv27	53	4
BACasv28	49	1
BACasv29	47	1
BACasv30	47	1
BACasv31	42	4
BACasv32	37	4
BACasv33	47	1
BACasv36	50	1
BACasv37	11	1
BACasv39	47	1
BACasv42	50	4
BACasv44	50	1
BACasv46	54	1
BACasv47	23	4
BACasv49	9	4
BACasv54	46	4
BACasv66	44	1
BACasv67	28	1
BACasv70	24	3
BACasv73	39	1
BACasv89	40	1
BACasv90	50	1
BACasv91	16	1
BACasv92	50	1
BACasv96	36	1
BACasv100	26	4
BACasv101	48	1
BACasv102	54	1
BACasv103	39	1
BACasv110	40	1
BACasv112	11	2
BACasv114	8	1
BACasv120	5	1
BACasv123	19	4
BACasv125	49	1
BACasv126	7	4
BACasv128	56	4
BACasv129	19	1
BACasv134	8	3
BACasv141	54	1
BACasv142	45	1
BACasv145	52	1
BACasv148	51	4
BACasv157	9	1
BACasv161	28	4
BACasv167	5	3
BACasv173	51	1
BACasv174	13	4
BACasv176	59	4
BACasv187	55	4
BACasv192	9	3
BACasv194	12	3
BACasv207	54	1
BACasv211	9	4
BACasv213	26	4
BACasv221	13	1
BACasv231	5	4
BACasv235	20	3
BACasv238	13	4
BACasv242	6	1
BACasv268	11	2
BACasv270	3	1
BACasv285	14	1
BACasv287	5	1
BACasv288	38	1
BACasv305	11	2
BACasv325	7	3
BACasv352	12	3
BACasv367	29	4
BACasv374	7	4
BACasv385	12	2
BACasv388	33	1
BACasv428	20	4
BACasv440	53	1
BACasv472	3	4
BACasv511	13	3
BACasv512	11	2
BACasv562	55	1
BACasv596	11	2
BACasv637	15	4
BACasv669	8	3
BACasv672	3	4
BACasv726	3	1
BACasv797	11	2
BACasv871	11	2
BACasv927	12	2
BACasv936	11	2
BACasv937	11	2
BACasv1019	11	2
