	BACasv1	BACasv2	BACasv3	BACasv4	BACasv5	BACasv6	BACasv8	BACasv9	BACasv10	BACasv11	BACasv12	BACasv13	BACasv15	BACasv17	BACasv18	BACasv19	BACasv21	BACasv22	BACasv25	BACasv27	BACasv28	BACasv29	BACasv30	BACasv31	BACasv32	BACasv33	BACasv36	BACasv37	BACasv39	BACasv42	BACasv44	BACasv46	BACasv47	BACasv49	BACasv54	BACasv66	BACasv67	BACasv70	BACasv73	BACasv89	BACasv90	BACasv91	BACasv92	BACasv96	BACasv100	BACasv101	BACasv102	BACasv103	BACasv110	BACasv112	BACasv114	BACasv120	BACasv123	BACasv125	BACasv126	BACasv128	BACasv129	BACasv134	BACasv141	BACasv142	BACasv145	BACasv148	BACasv157	BACasv161	BACasv167	BACasv173	BACasv174	BACasv176	BACasv187	BACasv192	BACasv194	BACasv207	BACasv211	BACasv213	BACasv221	BACasv231	BACasv235	BACasv238	BACasv242	BACasv268	BACasv270	BACasv285	BACasv287	BACasv288	BACasv305	BACasv325	BACasv352	BACasv367	BACasv374	BACasv385	BACasv388	BACasv428	BACasv440	BACasv472	BACasv511	BACasv512	BACasv562	BACasv596	BACasv637	BACasv669	BACasv672	BACasv726	BACasv797	BACasv871	BACasv927	BACasv936	BACasv937	BACasv1019
BACasv32	0.714285714285714	0	0.738095238095238	0	-0.857142857142857	0	0	0	-0.738095238095238	-0.833333333333333	0	-0.928571428571429	0	0	0	0	-0.714285714285714	-0.738095238095238	-0.714285714285714	-0.833333333333333	0	0	0	-0.952380952380952	0	0	0	0	0	-0.714285714285714	0.853912563829967	0	0.833333333333333	0.833333333333333	-0.857142857142857	0	0	-0.761904761904762	0	0	0	0	0	-0.738095238095238	-0.722968462440373	0	0.756322556535113	0.761904761904762	-0.738095238095238	0	0	0	0	0	0	-0.785714285714286	0	0	0.7319250547114	0.714285714285714	0	-0.714285714285714	0	-0.87287156094397	0	-0.761019434147762	0	-0.714285714285714	0.761904761904762	0	0	-0.786386748619354	0	-0.722968462440373	0	-0.738095238095238	0.780720058358827	0	0	0	0	0	0	0	0	0	0.710284805204577	-0.84559432466447	0	0	0	0	0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv33	0.904761904761905	-0.785714285714286	0.952380952380952	-0.785714285714286	0	-0.952380952380952	0.928571428571429	0.80952380952381	0	-0.785714285714286	-0.898219696434944	0	0	0.80952380952381	0.714285714285714	-0.738095238095238	-0.857142857142857	-0.928571428571429	0	-0.857142857142857	0.80952380952381	-1	-0.976190476190476	0	0	0	-0.857142857142857	0	0.952380952380952	-0.928571428571429	0.7319250547114	0.80952380952381	0	0	-0.80952380952381	0.857142857142857	-0.738095238095238	0	0	0	-0.880952380952381	0	-0.904761904761905	-0.738095238095238	0	-0.904761904761905	0.80511756018254	0	0	0	0	0	0	0.904761904761905	0	-0.80952380952381	-0.785714285714286	0	0.80511756018254	0	0.761904761904762	-0.904761904761905	0	0	0	-0.837121377562538	-0.732588631506546	-0.857142857142857	0.785714285714286	0	0	-0.761019434147762	0	0	0	0	0	-0.732588631506546	0	0	0	-0.829515062006253	0	0	0	0	0	0	0	0	0.714285714285714	0	0.707527552887687	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0
BACasv36	-0.714285714285714	0.880952380952381	-0.833333333333333	0.880952380952381	0	0.880952380952381	-0.952380952380952	-0.952380952380952	0.738095238095238	0	0.826362120720149	0	0	-0.833333333333333	0	0.738095238095238	0.80952380952381	0.738095238095238	0.80952380952381	0	-0.976190476190476	0.857142857142857	0.833333333333333	0	0	-0.857142857142857	0	0.761904761904762	-0.952380952380952	0.80952380952381	-0.80511756018254	-0.952380952380952	0	0	0	-0.833333333333333	0.857142857142857	0	0.904761904761905	0.833333333333333	0.928571428571429	0.761904761904762	0.928571428571429	0.833333333333333	0	0.976190476190476	-0.80511756018254	-0.857142857142857	0	0	0	0	0	-0.976190476190476	0	0.785714285714286	0.80952380952381	0	-0.87831006565368	-0.904761904761905	-0.880952380952381	0.857142857142857	0	0	0	0.86248869203413	0	0.80952380952381	-0.761904761904762	0	0	0.837121377562538	0	0	0	0	0	0	0	0	0	0.7319250547114	0	-0.742528282386221	0	0	0	0	0	0	-0.833333333333333	0	-0.80511756018254	0	0	0	0.898219696434944	0	0	0	0	0	0	0	0	0	0	0
BACasv37	0	0	0	0	0	0.714285714285714	-0.80952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761904761904762	0	-0.761904761904762	0	0	0	0	0	0	0	0.80952380952381	0	0	0	0	0.714285714285714	0.738095238095238	0	0	0.738095238095238	0	0	0	0	0	0	0	-0.785714285714286	0	0	0.976190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87831006565368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv39	0.80952380952381	-0.833333333333333	0.928571428571429	-0.833333333333333	0	-0.928571428571429	0.952380952380952	0.857142857142857	0	0	-0.874267171196679	0	0	0.785714285714286	0	0	-0.80952380952381	-0.833333333333333	-0.714285714285714	-0.738095238095238	0.928571428571429	-0.952380952380952	-0.928571428571429	0	0	0.952380952380952	-0.952380952380952	-0.761904761904762	0	-0.904761904761905	0.756322556535113	0.857142857142857	0	0	0	0.833333333333333	-0.80952380952381	0	-0.785714285714286	-0.714285714285714	-0.928571428571429	0	-0.928571428571429	-0.833333333333333	0	-0.976190476190476	0.756322556535113	0.761904761904762	0	0	0	0	0	0.976190476190476	0	-0.785714285714286	-0.833333333333333	0	0.829515062006253	0.80952380952381	0.785714285714286	-0.904761904761905	0	0	0	-0.86248869203413	0	-0.80952380952381	0.761904761904762	0	0	-0.786386748619354	0	0	0	0	0	0	0	0	0	-0.853912563829967	0	0	0	0	0	0	0	0	0.761904761904762	0	0.756322556535113	0	0	0	-0.850314645958414	0	0	0	0	0	0	0	0	0	0	0
BACasv42	-0.928571428571429	0.880952380952381	-0.928571428571429	0.785714285714286	0	0.80952380952381	-0.80952380952381	-0.738095238095238	0	0.785714285714286	0.97007727214974	0	0	-0.761904761904762	0	0.738095238095238	0.880952380952381	0.952380952380952	0	0.80952380952381	-0.761904761904762	0.928571428571429	0.952380952380952	0.738095238095238	-0.714285714285714	-0.928571428571429	0.80952380952381	0	-0.904761904761905	0	0	-0.738095238095238	-0.761904761904762	0	0.761904761904762	0	0.714285714285714	0	0	0	0.904761904761905	0	0.880952380952381	0.761904761904762	0.710284805204577	0.880952380952381	-0.707527552887687	0	0	0	0	0	0.738095238095238	-0.833333333333333	0	0.833333333333333	0	0	-0.80511756018254	0	-0.785714285714286	0.952380952380952	0	0.791039852105472	0	0.761019434147762	0.732588631506546	0.880952380952381	-0.904761904761905	0	0	0.710284805204577	0	0.710284805204577	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0.79907040585515	-0.80511756018254	0	0	0	0.850314645958414	0	0	0	0	0	0	0	0	0	0	0
BACasv44	0	-0.7319250547114	0.80511756018254	-0.829515062006253	-0.756322556535113	-0.756322556535113	0.780720058358827	0.829515062006253	-0.853912563829967	-0.7319250547114	0	-0.95150257112482	0	0.80511756018254	0	0	-0.780720058358827	-0.707527552887687	-0.853912563829967	-0.853912563829967	0.853912563829967	-0.7319250547114	0	-0.902707567477393	0.853912563829967	0.7319250547114	-0.80511756018254	0	0.756322556535113	0	0	0.829515062006253	0.7319250547114	0	-0.80511756018254	0.756322556535113	0	-0.902707567477393	-0.780720058358827	-0.853912563829967	-0.756322556535113	-0.707527552887687	0	-0.80511756018254	0	-0.756322556535113	0.925	0.927105069301107	-0.756322556535113	0	0	0	0	0.80511756018254	0	-0.902707567477393	0	0	0.925	0.87831006565368	0.756322556535113	-0.756322556535113	0	0	0	-0.85779415410156	0	-0.780720058358827	0.780720058358827	0	0	-0.909781678592564	0	0	0	0	0.725	0	0	0	0	0	0	0.711777005827033	0	0	0	0	0	0	0	0	0.825	0	0	0	-0.797681127219951	0	0	0	0	0	0	0	0	0	0	0
BACasv46	0.714285714285714	-0.880952380952381	0.761904761904762	-0.880952380952381	0	-0.857142857142857	0.928571428571429	1	-0.880952380952381	0	-0.802409595481884	-0.714285714285714	0	0.904761904761905	0	-0.833333333333333	-0.857142857142857	-0.738095238095238	-0.880952380952381	-0.761904761904762	0.904761904761905	-0.80952380952381	-0.785714285714286	0	0	0.80952380952381	-0.952380952380952	0	0.857142857142857	-0.738095238095238	0.829515062006253	0	0	0	-0.714285714285714	0.857142857142857	-0.833333333333333	0	-0.928571428571429	-0.928571428571429	-0.880952380952381	-0.833333333333333	-0.904761904761905	-0.738095238095238	0	-0.904761904761905	0.902707567477393	0.833333333333333	-0.761904761904762	0	-0.714285714285714	0	0	0.904761904761905	0	-0.80952380952381	-0.738095238095238	0	0.902707567477393	0.857142857142857	0.952380952380952	-0.80952380952381	0	0	0	-0.837121377562538	0	-0.857142857142857	0.785714285714286	0	0	-0.86248869203413	0	0	-0.748335776911965	0	0	0	0	0	0	0	0	0.826362120720149	0	0	0	0	0	0	0.857142857142857	0	0.80511756018254	0	0	0	-0.922172221673209	0	0	0	0	0	0	0	0	0	0	0
BACasv47	0	-0.785714285714286	0	0	0	0	0	0	0	0	-0.766480807624486	-0.857142857142857	0	0	0	0	-0.761904761904762	0	0	0	0	0	0	-0.928571428571429	0.833333333333333	0	0	0	0	-0.761904761904762	0.7319250547114	0	0	0.761904761904762	0	0	0	0	0	0	-0.785714285714286	0	0	0	-0.786386748619354	0	0	0.738095238095238	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0.761904761904762	0	-0.833333333333333	0	-0.791039852105472	0	0	0	-0.761904761904762	0.80952380952381	0	0	0	0	-0.786386748619354	0	-0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	-0.84559432466447	0	0	0	0	0.707527552887687	0	0	0	-0.766480807624486	0	0	0	0	0	0	0	0	0	0	0
BACasv49	0	0	0	0	0	0	0	0	0	0	0	-0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	-0.785714285714286	0.833333333333333	0	0	0	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	-0.976190476190476	0.7319250547114	0	0	0	0	0	0	0	0	0	0.761019434147762	-0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv54	-0.857142857142857	0	-0.785714285714286	0	0.904761904761905	0.785714285714286	-0.714285714285714	-0.714285714285714	0.880952380952381	0.976190476190476	0.778457070243618	0.785714285714286	0	-0.833333333333333	-0.80952380952381	0.833333333333333	0.857142857142857	0.880952380952381	0.761904761904762	0.976190476190476	0	0.80952380952381	0.785714285714286	0.80952380952381	-0.857142857142857	-0.80952380952381	0	0	0	0.761904761904762	-0.80511756018254	-0.714285714285714	0	0	0	-0.785714285714286	0	0	0	0	0	0	0	0	0.786386748619354	0	-0.902707567477393	0	0.785714285714286	0	0	0	0.761904761904762	0	0	0.833333333333333	0	0	-0.780720058358827	0	-0.738095238095238	0.761904761904762	0	0.87287156094397	0	0.761019434147762	0	0.857142857142857	-0.80952380952381	0	0	0.786386748619354	0	0.786386748619354	0	0	0	0	0	0	0	0	0	-0.742528282386221	0	0	0	0.84559432466447	0	0	0	0.748335776911965	-0.707527552887687	0	0	0	0.754504545005353	0	0.710284805204577	0	0	0	0	0	0	0	0	0
BACasv66	0.785714285714286	0	0.761904761904762	-0.761904761904762	-0.738095238095238	-0.952380952380952	0.928571428571429	0.857142857142857	-0.833333333333333	-0.761904761904762	0	0	0	0.80952380952381	0	-0.80952380952381	-0.714285714285714	-0.738095238095238	-0.904761904761905	-0.761904761904762	0.80952380952381	-0.857142857142857	-0.833333333333333	0	0	0.857142857142857	-0.833333333333333	0	0.833333333333333	0	0.756322556535113	0.857142857142857	0	0	-0.785714285714286	0	0	0	0	-0.738095238095238	-0.738095238095238	0	-0.857142857142857	-0.738095238095238	0	-0.80952380952381	0.853912563829967	0	-0.857142857142857	0	0	0	0	0.857142857142857	0	0	-0.738095238095238	0	0.7319250547114	0.714285714285714	0.761904761904762	0	0	0	0	-0.913223320977314	0	-0.714285714285714	0	0	0	-0.86248869203413	0	0	-0.735652119676169	0	0	0	0	0	0	-0.707527552887687	0	0.826362120720149	0	0	0	0	0	0	0.80952380952381	0	0	0	0	0	-0.730552019767088	0	0	0	0	0	0	0	0	0	0	0
BACasv67	0	0.833333333333333	0	0	0	0.761904761904762	-0.80952380952381	-0.833333333333333	0	0	0.802409595481884	0	0	-0.761904761904762	0	0.738095238095238	0.738095238095238	0	0	0	-0.761904761904762	0.738095238095238	0.761904761904762	0	0	-0.738095238095238	0.857142857142857	0.80952380952381	-0.80952380952381	0.714285714285714	0	-0.833333333333333	0	0	0	0	0	0	0.80952380952381	0	0.857142857142857	0	0.928571428571429	0	0	0.880952380952381	0	0	0	0	0	0	0	-0.785714285714286	0	0	0.761904761904762	0	0	0	-0.833333333333333	0.761904761904762	0	0	0	0	0	0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.904761904761905	0	0	0	0	0	0.826362120720149	0	0	0	0	0	0	0	0	0	0	0
BACasv70	0	0	0	0.738095238095238	0	0	0	0	0.714285714285714	0	0	0.904761904761905	0	0	0	0	0	0	0.785714285714286	0	-0.785714285714286	0	0	0.80952380952381	-0.761904761904762	0	0	0	0	0	-0.902707567477393	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0.80952380952381	0	0	-0.7319250547114	-0.952380952380952	0.714285714285714	0	0	0	0	0	0	0.714285714285714	0	0	-0.780720058358827	-0.904761904761905	0	0	0	0	-0.756322556535113	0.773703091383558	0	0	0	-0.735652119676169	0	0.849805034798334	0	0	0	0	-0.853912563829967	0	0	0	0	0	0	0	0	0	-0.811754063090946	0	0	0	0	0	-0.780720058358827	0	-0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv73	0	0.904761904761905	0	0.761904761904762	0	0.714285714285714	-0.785714285714286	-0.928571428571429	0.761904761904762	0	0.778457070243618	0.714285714285714	0	-0.880952380952381	0	0.738095238095238	0.857142857142857	0	0.761904761904762	0	-0.880952380952381	0	0	0	0	0	0.904761904761905	0	-0.785714285714286	0	-0.780720058358827	-0.928571428571429	0	0	0	0	0.80952380952381	0	0	0.857142857142857	0.904761904761905	0.80952380952381	0.80952380952381	0	0	0.880952380952381	-0.780720058358827	-0.80952380952381	0	0	0.714285714285714	0	0	-0.80952380952381	0	0.761904761904762	0	0	-0.853912563829967	-0.857142857142857	-0.904761904761905	0.833333333333333	0	0	0	0	0	0.857142857142857	-0.785714285714286	0	0	0	0	0	0	0	0	0	0.761904761904762	0	0	0	0.714285714285714	0	0	0	0	0	0	0	-0.714285714285714	0	-0.7319250547114	0	0	0	0.946124746911475	0	0	0	0	0	0	0	0	0	0	0
BACasv89	0	0.738095238095238	-0.714285714285714	0.880952380952381	0	0.714285714285714	-0.833333333333333	-0.928571428571429	0.857142857142857	0	0	0.714285714285714	0	-0.785714285714286	0	0	0.761904761904762	0	0.785714285714286	0.761904761904762	-0.785714285714286	0	0	0	0	0	0.833333333333333	0	-0.714285714285714	0	-0.853912563829967	-0.928571428571429	0	0	0	-0.738095238095238	0	0.714285714285714	0.857142857142857	0	0.714285714285714	0.928571428571429	0.714285714285714	0	0	0.738095238095238	-0.927105069301107	-0.80952380952381	0.714285714285714	0	0.833333333333333	-0.761019434147762	0	-0.80952380952381	0	0.857142857142857	0	0	-0.927105069301107	-0.761904761904762	-0.857142857142857	0	0	0	0	0.773703091383558	0	0.761904761904762	-0.738095238095238	0	0	0.849805034798334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.780720058358827	0	0	0	0.802409595481884	0	0	0	0	0	0	0	0	0	0	0
BACasv90	-0.80952380952381	0.952380952380952	-0.833333333333333	0.761904761904762	0	0.857142857142857	-0.857142857142857	-0.880952380952381	0.714285714285714	0	0.946124746911475	0.714285714285714	0	-0.904761904761905	0	0.80952380952381	0.928571428571429	0.80952380952381	0.738095238095238	0.761904761904762	-0.904761904761905	0.880952380952381	0.857142857142857	0.761904761904762	0	-0.880952380952381	0.928571428571429	0	-0.928571428571429	0.904761904761905	-0.756322556535113	-0.880952380952381	-0.785714285714286	0	0	-0.738095238095238	0.857142857142857	0	0.904761904761905	0.714285714285714	0	0	0.928571428571429	0.714285714285714	0	0.976190476190476	-0.756322556535113	-0.761904761904762	0	0	0	0	0	-0.880952380952381	0	0.785714285714286	0	0	-0.829515062006253	-0.833333333333333	-0.880952380952381	0.976190476190476	0	0	0	0.735652119676169	0	0.928571428571429	-0.857142857142857	0	0	0.710284805204577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.761904761904762	0	-0.756322556535113	0	0	0	0.97007727214974	0	0	0	0.709208143266975	0	0	0	0	0	0	0
BACasv91	0	0	0	0.714285714285714	0	0	-0.761904761904762	-0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0.761904761904762	0.714285714285714	0	0	-0.707527552887687	-0.833333333333333	0	0	0	0	0	0	0.80952380952381	0.928571428571429	0	0	0	0	0	0	-0.780720058358827	0	0	0	0.928571428571429	-0.761019434147762	0	-0.738095238095238	0	0	0.761904761904762	0	-0.780720058358827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv92	-0.880952380952381	0.904761904761905	-0.80952380952381	0.80952380952381	0	0.904761904761905	-0.928571428571429	-0.904761904761905	0.738095238095238	0.714285714285714	0.922172221673209	0	0	-0.857142857142857	0	0.857142857142857	0.857142857142857	0.833333333333333	0.761904761904762	0.714285714285714	-0.857142857142857	0.904761904761905	0.928571428571429	0	0	-0.904761904761905	0.928571428571429	0.738095238095238	-0.928571428571429	0.880952380952381	0	-0.904761904761905	0	0	0	-0.857142857142857	0.928571428571429	0	0.80952380952381	0.714285714285714	0.928571428571429	0	0	0.738095238095238	0	0.952380952380952	-0.756322556535113	0	0.714285714285714	0	0	0	0	-0.904761904761905	0	0.714285714285714	0.761904761904762	0	-0.780720058358827	-0.761904761904762	-0.904761904761905	0.880952380952381	0	0	0	0.811754063090946	0	0.857142857142857	-0.785714285714286	0	0	0.761019434147762	0	0	0	0	0	0	0	0	0	0.7319250547114	0	-0.802409595481884	0	0	0	0	0	0	-0.928571428571429	0	-0.756322556535113	0	0	0	0.898219696434944	0	0	0	0	0	0	0	0	0	0	0
BACasv96	0	0.714285714285714	-0.833333333333333	0.904761904761905	0.714285714285714	0.714285714285714	-0.80952380952381	-0.738095238095238	0	0	0	0.761904761904762	0	0	0	0	0	0.714285714285714	0	0	-0.857142857142857	0.738095238095238	0.761904761904762	0.714285714285714	-0.738095238095238	-0.738095238095238	0.833333333333333	0	-0.833333333333333	0.761904761904762	-0.80511756018254	-0.738095238095238	0	0	0	-0.738095238095238	0	0.80952380952381	0	0	0.714285714285714	0	0.738095238095238	0	0	0.785714285714286	-0.707527552887687	-0.904761904761905	0.80952380952381	0	0	0	0	-0.880952380952381	0	0.785714285714286	0	0	-0.829515062006253	-0.880952380952381	0	0	0	0	0	0.938590635448906	0	0	-0.714285714285714	0	0	0.913223320977314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.902707567477393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv100	0	0	0	0	0	0	0	0	0	0.722968462440373	0.740070490451322	0.722968462440373	0	-0.735652119676169	-0.86248869203413	0	0.849805034798334	0.735652119676169	0	0.849805034798334	0	0	0	0.811754063090946	-0.722968462440373	0	0	0	0	0.710284805204577	0	0	-0.786386748619354	0	0.786386748619354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849805034798334	0	0	0.761019434147762	0	0	0	0	0	0.79907040585515	0	0.900919200264599	0	0	0	0.849805034798334	-0.811754063090946	0	0	0	0.761019434147762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.929981109950554	0.726547742148871	0	0	0.804054054054054	0	0	0	0	0.740070490451322	0	0.972972972972973	0	0	0	0	0	0	0	0	0
BACasv101	-0.785714285714286	0.904761904761905	-0.857142857142857	0.80952380952381	0	0.904761904761905	-0.928571428571429	-0.904761904761905	0	0	0.898219696434944	0	0	-0.857142857142857	0	0.761904761904762	0.857142857142857	0.785714285714286	0.761904761904762	0.714285714285714	-0.952380952380952	0.904761904761905	0.880952380952381	0	0	-0.904761904761905	0.976190476190476	0.738095238095238	-0.976190476190476	0.880952380952381	-0.756322556535113	-0.904761904761905	0	0	0	-0.80952380952381	0.880952380952381	0	0.880952380952381	0.738095238095238	0.976190476190476	0	0.952380952380952	0.785714285714286	0	0	-0.756322556535113	-0.785714285714286	0	0	0	0	0	-0.952380952380952	0	0.761904761904762	0.785714285714286	0	-0.829515062006253	-0.857142857142857	-0.857142857142857	0.928571428571429	0	0	0	0.811754063090946	0	0.857142857142857	-0.785714285714286	0	0	0.761019434147762	0	0	0	0	0	0	0	0	0	0.756322556535113	0	0	0	0	0	0	0	0	-0.80952380952381	0	-0.756322556535113	0	0	0	0.922172221673209	0	0	0	0	0	0	0	0	0	0	0
BACasv102	0.7319250547114	-0.756322556535113	0.80511756018254	-0.853912563829967	-0.829515062006253	-0.829515062006253	0.853912563829967	0.902707567477393	-0.95150257112482	-0.853912563829967	-0.736321040510724	-0.829515062006253	0	0.87831006565368	0	-0.80511756018254	-0.853912563829967	-0.80511756018254	-0.87831006565368	-0.927105069301107	0.780720058358827	-0.80511756018254	-0.756322556535113	-0.780720058358827	0.756322556535113	0.80511756018254	-0.80511756018254	0	0.756322556535113	-0.707527552887687	0.925	0.902707567477393	0	0	-0.902707567477393	0.853912563829967	0	-0.7319250547114	-0.780720058358827	-0.927105069301107	-0.756322556535113	-0.780720058358827	-0.756322556535113	-0.707527552887687	0	-0.756322556535113	0	0.80511756018254	-0.829515062006253	0	0	0	0	0.80511756018254	0	-0.902707567477393	0	0	0.925	0.756322556535113	0.853912563829967	-0.756322556535113	0	0	0	-0.85779415410156	0	-0.853912563829967	0.80511756018254	0	0	-0.909781678592564	0	0	0	0	0	0	0	0	0	0	0	0.785409109878106	0	0	0	0	0	0	0	0	0.8	0	0	0	-0.834497179245487	0	0	0	0	0	0	0	0	0	0	0
BACasv103	0	-0.785714285714286	0.738095238095238	-0.880952380952381	0	0	0.761904761904762	0.833333333333333	-0.761904761904762	0	0	-0.904761904761905	0	0.714285714285714	0	0	0	0	-0.80952380952381	0	0.904761904761905	0	0	-0.833333333333333	0.761904761904762	0	-0.857142857142857	0	0.761904761904762	0	0.927105069301107	0.833333333333333	0.738095238095238	0	0	0	0	-0.952380952380952	-0.80952380952381	-0.80952380952381	-0.761904761904762	0	0	-0.904761904761905	0	-0.785714285714286	0.80511756018254	0	-0.761904761904762	0	0	0	0	0.833333333333333	0	-0.833333333333333	0	0	0.902707567477393	0.976190476190476	0.785714285714286	-0.714285714285714	0	0	0	-0.86248869203413	0	0	0.761904761904762	0	0	-0.913223320977314	0	0	0	0	0.756322556535113	0	0	0	0	0	0	0.754504545005353	0	0	0	0	0	0	0	0	0.902707567477393	0	0.707527552887687	0	-0.778457070243618	0	0	0	0	0	0	0	0	0	0	0
BACasv110	-0.738095238095238	0	0	0.833333333333333	0.928571428571429	0.714285714285714	-0.761904761904762	-0.761904761904762	0.857142857142857	0.833333333333333	0	0.714285714285714	0	0	0	0.785714285714286	0	0.714285714285714	0.833333333333333	0.714285714285714	0	0	0.714285714285714	0	-0.738095238095238	0	0	0	0	0	-0.756322556535113	-0.761904761904762	0	0	0.785714285714286	-0.857142857142857	0	0.714285714285714	0	0.714285714285714	0	0	0.714285714285714	0.80952380952381	0	0	-0.829515062006253	-0.761904761904762	0	0	0	0	0	-0.714285714285714	0	0.714285714285714	0	-0.707527552887687	-0.756322556535113	-0.714285714285714	-0.761904761904762	0	-0.714285714285714	0	0	0.913223320977314	0	0	0	0	-0.829515062006253	0.938590635448906	0	0	0	0	-0.80511756018254	0	0	0	0	0	0	-0.910195959054077	0	0	0	0	0	0	-0.761904761904762	0	-0.829515062006253	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0.755928946018454	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0.755928946018454	1	1	1
BACasv114	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0.714285714285714	0.833333333333333	0	0.928571428571429	0	0	0	0	0	0	0	0	0	-0.773703091383558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.791039852105472	0	0	0	0	0	0
BACasv120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.761019434147762	0	-0.761019434147762	0	0	0	0	0	0	0	0	-0.773703091383558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.929981109950554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0
BACasv123	-0.761904761904762	0	0	0	0	0	0	0	0	0.785714285714286	0.742528282386221	0	0	0	-0.904761904761905	0	0.761904761904762	0.833333333333333	0	0.785714285714286	0	0	0	0	0	0	0	0	0	0.738095238095238	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0.849805034798334	0	0	0	0	0	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0.87287156094397	0	0	0	0.761904761904762	-0.785714285714286	0	0	0	0.761904761904762	0.849805034798334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84559432466447	0	0	0	0.938590635448906	0	0	0	0	0	0	0.79907040585515	0	0	0	0	0	0	0	0	0
