	BACasv1	BACasv2	BACasv3	BACasv4	BACasv5	BACasv6	BACasv8	BACasv9	BACasv10	BACasv11	BACasv12	BACasv13	BACasv15	BACasv16	BACasv17	BACasv18	BACasv19	BACasv21	BACasv22	BACasv25	BACasv26	BACasv27	BACasv28	BACasv29	BACasv30	BACasv31	BACasv32	BACasv33	BACasv36	BACasv37	BACasv39	BACasv42	BACasv46	BACasv47	BACasv49	BACasv54	BACasv66	BACasv67	BACasv70	BACasv73	BACasv89	BACasv90	BACasv91	BACasv92	BACasv96	BACasv100	BACasv101	BACasv103	BACasv110	BACasv114	BACasv123	BACasv125	BACasv126	BACasv128	BACasv129	BACasv131	BACasv142	BACasv145	BACasv148	BACasv157	BACasv160	BACasv161	BACasv173	BACasv174	BACasv176	BACasv187	BACasv188	BACasv207	BACasv211	BACasv213	BACasv231	BACasv238	BACasv267	BACasv285	BACasv288	BACasv309	BACasv324	BACasv367	BACasv388	BACasv428	BACasv472	BACasv561	BACasv562	BACasv569	BACasv637	BACasv775	BACasv800	BACasv903	BACasv962	BACasv996
BACasv173	-0.761019434147762	0.710284805204577	-0.86248869203413	0.913223320977314	0.811754063090946	0.86248869203413	-0.913223320977314	-0.837121377562538	0.786386748619354	0.761019434147762	0.714550818366794	0.761019434147762	0	-0.805806629610556	-0.710284805204577	0	0.710284805204577	0	0.786386748619354	0.837121377562538	0	0.761019434147762	-0.86248869203413	0.837121377562538	0.837121377562538	0.710284805204577	-0.761019434147762	-0.837121377562538	0.86248869203413	0	-0.86248869203413	0.761019434147762	-0.837121377562538	0	0	0.761019434147762	-0.913223320977314	0	0.773703091383558	0	0.773703091383558	0.735652119676169	0	0.811754063090946	0.938590635448906	0	0.811754063090946	-0.86248869203413	0.913223320977314	0	0	-0.913223320977314	0	0.811754063090946	0	0	-0.837121377562538	-0.761019434147762	0.710284805204577	0	0	0	0	0	0	-0.710284805204577	0	0.972972972972973	0	0	0	0	0	0	-0.803869670662643	0	-0.893188522958493	0	-0.748335776911965	0	0	0	0.714550818366794	0	0	0	0	0	0	0
BACasv174	-0.732588631506546	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0.813733471206735	0	0	-0.763762615825973	0	0	0.763762615825973	0	0.763762615825973	0	0	0.732588631506546	0.732588631506546	0	0	-0.732588631506546	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0	0	0	0	-0.732588631506546	0.75	0	0	0	0	0	0	0.732588631506546	0	0	1	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0.755928946018454
BACasv176	-0.857142857142857	0.928571428571429	-0.80952380952381	0.738095238095238	0.714285714285714	0.80952380952381	-0.785714285714286	-0.857142857142857	0.833333333333333	0.833333333333333	0.946124746911475	0.761904761904762	0	-0.780720058358827	-0.952380952380952	-0.738095238095238	0.880952380952381	1	0.880952380952381	0.738095238095238	0	0.904761904761905	-0.761904761904762	0.857142857142857	0.833333333333333	0.80952380952381	-0.714285714285714	-0.857142857142857	0.80952380952381	0	-0.80952380952381	0.880952380952381	-0.857142857142857	-0.761904761904762	0	0.857142857142857	-0.714285714285714	0.738095238095238	0	0.857142857142857	0.761904761904762	0.928571428571429	0	0.857142857142857	0	0.849805034798334	0.857142857142857	0	0	0	0.761904761904762	-0.761904761904762	0	0.857142857142857	0	-0.922172221673209	-0.714285714285714	-0.904761904761905	0.952380952380952	0	0	0.791039852105472	0	0	0	-0.928571428571429	0	0.710284805204577	0	0.849805034798334	0	0	0	0	-0.730552019767088	0	-0.790433332862751	0.84559432466447	0	0.735652119676169	0	0	0.97007727214974	0	0.773703091383558	0	0	0	0	0
BACasv187	0.833333333333333	-0.928571428571429	0.833333333333333	-0.833333333333333	-0.785714285714286	0	0.714285714285714	0.785714285714286	-0.761904761904762	-0.833333333333333	-0.922172221673209	-0.80952380952381	0	0.780720058358827	0.80952380952381	0	-0.785714285714286	-0.928571428571429	-0.904761904761905	0	0	-0.857142857142857	0.714285714285714	-0.785714285714286	-0.80952380952381	-0.833333333333333	0.761904761904762	0.785714285714286	-0.761904761904762	0	0.761904761904762	-0.904761904761905	0.785714285714286	0.80952380952381	0	-0.80952380952381	0	0	0	-0.785714285714286	-0.738095238095238	-0.857142857142857	0	-0.785714285714286	-0.714285714285714	-0.811754063090946	-0.785714285714286	0.761904761904762	0	0	-0.785714285714286	0.738095238095238	0	-0.928571428571429	0	0.766480807624486	0.738095238095238	0.880952380952381	-0.904761904761905	0	0	-0.84559432466447	-0.710284805204577	0	-0.928571428571429	0	0	-0.761019434147762	0	-0.811754063090946	0	0	0	0	0	0	0.754504545005353	-0.87287156094397	0	-0.849805034798334	0	0	-0.898219696434944	0	-0.735652119676169	0	0	0	0	0
BACasv188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.722968462440373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.938590635448906	0	0	0	0	0	0	0	0	0	0	0	0	0.918918918918919	0	0.778349998578115	0	0	0	0	0	0	0	0	0	0	0.84279538089269	0	0	0	0
BACasv207	-0.710284805204577	0.735652119676169	-0.811754063090946	0.938590635448906	0.86248869203413	0.786386748619354	-0.86248869203413	-0.86248869203413	0.86248869203413	0.786386748619354	0	0.837121377562538	0	-0.805806629610556	-0.735652119676169	0	0.735652119676169	0.710284805204577	0.761019434147762	0.86248869203413	0	0.786386748619354	-0.837121377562538	0.761019434147762	0.761019434147762	0.761019434147762	-0.786386748619354	-0.761019434147762	0.837121377562538	0	-0.786386748619354	0.710284805204577	-0.86248869203413	0	0	0.786386748619354	-0.86248869203413	0	0.849805034798334	0	0.849805034798334	0.710284805204577	0	0.761019434147762	0.913223320977314	0	0.761019434147762	-0.913223320977314	0.938590635448906	0	0	-0.86248869203413	0	0.86248869203413	0	0	-0.86248869203413	-0.811754063090946	0	0	0	0	0.972972972972973	0	0.710284805204577	-0.761019434147762	0	0	0	0	0	0	0	0	-0.842149178789436	0	-0.829389342747172	0	-0.722968462440373	0	0	0	0.740070490451322	0	0	0	0	0	0	0
BACasv211	0	0	0	0	0	0	0	0	0	0	0	0	0.786386748619354	0	0	-0.928571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761019434147762	0	0	0	0	0.761904761904762	0	0.857142857142857	0	0	0	0	0	0	0	0	0	0	0.732588631506546	0	0	0	0	0	0.761019434147762	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0.710284805204577	0	0	0	0	0
BACasv213	0	0	0	0	0	0	0	0	0	0.722968462440373	0.740070490451322	0.722968462440373	0	0	-0.735652119676169	-0.86248869203413	0	0.849805034798334	0.735652119676169	0	0	0.849805034798334	0	0	0	0.811754063090946	-0.722968462440373	0	0	0	0	0.710284805204577	0	-0.786386748619354	0	0.786386748619354	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.849805034798334	0	0	0.761019434147762	0	0	0	0	0.79907040585515	0	0	0.900919200264599	0	0	0.849805034798334	-0.811754063090946	0	0	0.761019434147762	0	0	0	0	0	0	0	0	0.929981109950554	0	0.804054054054054	0	0	0.740070490451322	0	0.972972972972973	0	0	0	0	0
BACasv231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	-0.738095238095238	0	0	0	0	0	0	-0.738095238095238	-0.976190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv238	-0.732588631506546	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0.813733471206735	0	0	-0.763762615825973	0	0	0.763762615825973	0	0.763762615825973	0	0	0.732588631506546	0.732588631506546	0	0	-0.732588631506546	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0	0	0	0	-0.732588631506546	0.75	0	1	0	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0.755928946018454
BACasv267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86248869203413	0	0	0	0	0	0	0.918918918918919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.805806629610556	0	0	0	0	0.929981109950554	0	0	0	0
BACasv285	0	0	-0.780720058358827	0	0	0.80511756018254	-0.829515062006253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829515062006253	0.80511756018254	0	0	-0.829515062006253	0.7319250547114	0.87831006565368	-0.853912563829967	0	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0.7319250547114	0	0	0.756322556535113	0	0	0	0	-0.829515062006253	0	0	0.927105069301107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.822225161903642	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv288	0.754504545005353	-0.790433332862751	0	-0.742528282386221	-0.850314645958414	-0.718575757147955	0.730552019767088	0.826362120720149	-0.898219696434944	-0.790433332862751	-0.72289156626506	-0.718575757147955	0	0.760865075194415	0.814385858101016	0	-0.934148484292342	-0.730552019767088	0	-0.898219696434944	0	0	0.718575757147955	0	0	0	0	0	-0.742528282386221	0	0	0	0.826362120720149	0	0	-0.742528282386221	0.826362120720149	0	0	0	0	0	0	-0.802409595481884	0	0	0	0.754504545005353	-0.910195959054077	0	0	0	0	0	0	0	0.778457070243618	0.874267171196679	0	0.874267171196679	0	0	-0.803869670662643	0	-0.730552019767088	0	0.778349998578115	-0.842149178789436	0	0	0	0	0	0	0	0	0.765060240963855	0	0.862290908577547	0	0	0	-0.771084337349398	0	0	0	0	0	0	0
BACasv309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0.75	0.755928946018454	0.755928946018454	1	0.755928946018454
BACasv324	0.874267171196679	-0.826362120720149	0.874267171196679	-0.874267171196679	0	-0.922172221673209	0.97007727214974	0.886243433815812	-0.718575757147955	-0.730552019767088	-0.867469879518072	0	0	0.760865075194415	0.778457070243618	0	-0.778457070243618	-0.790433332862751	-0.862290908577547	-0.742528282386221	0	-0.730552019767088	0.850314645958414	-0.934148484292342	-0.958101009530607	0	0	0.934148484292342	-0.922172221673209	-0.778457070243618	0.946124746911475	-0.874267171196679	0.886243433815812	0	0	0	0.898219696434944	-0.850314645958414	0	-0.730552019767088	-0.742528282386221	-0.862290908577547	0	-0.97007727214974	-0.814385858101016	0	-0.922172221673209	0	-0.778457070243618	0	0	0.946124746911475	0	-0.754504545005353	-0.826362120720149	0.789156626506024	0.742528282386221	0.850314645958414	-0.826362120720149	0	0	0	-0.893188522958493	0	-0.790433332862751	0.754504545005353	0	-0.829389342747172	0	0	0	0	0	-0.822225161903642	0.765060240963855	0	0	0	0.898219696434944	0	0	0	-0.819277108433735	0	0	0	0	0	0	0
BACasv367	-0.763762615825973	0.736485379546474	0	0	0.763762615825973	0	0	0	0	0.84559432466447	0.795790884925255	0.791039852105472	0	0	-0.736485379546474	-0.791039852105472	0.736485379546474	0.84559432466447	0.791039852105472	0	0	0.84559432466447	0	0	0	0.87287156094397	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.84559432466447	-0.791039852105472	0.84559432466447	0	0	0	0	0	0	0	0	0	0.929981109950554	0	0	0	0	0.84559432466447	0	0	0.763762615825973	0	0	0	0	0.791039852105472	0	0	0.96875	0	0	0.84559432466447	-0.87287156094397	0	0	0	0.929981109950554	0	0	0	0	0	0	0	0	0	0.900919200264599	0	0	0.74090875493041	0	0.84279538089269	0	0	0	0	0
BACasv388	0.761904761904762	-0.80952380952381	0	-0.761904761904762	0	-0.761904761904762	0.833333333333333	0.857142857142857	-0.714285714285714	0	-0.766480807624486	0	0	0	0.738095238095238	0	-0.833333333333333	0	0	-0.738095238095238	0	0	0.738095238095238	-0.714285714285714	-0.785714285714286	0	0	0.714285714285714	-0.833333333333333	0	0.761904761904762	0	0.857142857142857	0	0	0	0.80952380952381	-0.904761904761905	0	-0.714285714285714	0	-0.761904761904762	0	-0.928571428571429	0	0	-0.80952380952381	0	-0.761904761904762	0	0	0.785714285714286	0	0	0	0.754504545005353	0	0.880952380952381	0	0	0	0	-0.748335776911965	0	0	0	0	-0.722968462440373	0	0	0	0	0	0	0.862290908577547	0	0.898219696434944	0	0	0	0	0	-0.766480807624486	0	0	0	0	0	0	0
BACasv428	-0.79907040585515	0	0	0	0.722968462440373	0	0	0	0	0.811754063090946	0.778349998578115	0	0	0	0	-0.786386748619354	0	0.735652119676169	0.849805034798334	0	0	0.748335776911965	0	0	0	0	0	0	0	0	0	0.79907040585515	0	0	0	0.748335776911965	0	0	0	0	0	0	0	0	0	0.804054054054054	0	0	0	0	0.938590635448906	0	0	0.722968462440373	0	0	0	0	0.710284805204577	0	0	0.929981109950554	0	0	0.735652119676169	-0.849805034798334	0	0	0	0.804054054054054	0	0	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0.709459459459459	0	0	0	0	0
BACasv472	0	0	0	0	0	0	0	0	0	0	0	0	0.935775440838066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.902707567477393	0	0	0	0	0	0	0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0.805806629610556	0	0	0	0	0	0	0	0	0	0	0	0	0.810574641843674	0	0	0	0
BACasv561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0.755928946018454	0	0	0	0	0	0	0	1	0	0	1	1	0.755928946018454	1
BACasv562	-0.790433332862751	0.97007727214974	-0.778457070243618	0.778457070243618	0	0.814385858101016	-0.826362120720149	-0.922172221673209	0.826362120720149	0.730552019767088	0.927710843373494	0.766480807624486	0	-0.871313231271023	-0.958101009530607	0	0.874267171196679	0.97007727214974	0.802409595481884	0.790433332862751	0	0.814385858101016	-0.862290908577547	0.826362120720149	0.802409595481884	0.790433332862751	0	-0.826362120720149	0.898219696434944	0	-0.850314645958414	0.850314645958414	-0.922172221673209	-0.766480807624486	0	0.754504545005353	-0.730552019767088	0.826362120720149	0	0.946124746911475	0.802409595481884	0.97007727214974	0	0.898219696434944	0	0.740070490451322	0.922172221673209	-0.778457070243618	0	0	0	-0.826362120720149	0	0.826362120720149	0	-0.963855421686747	-0.826362120720149	-0.946124746911475	0.946124746911475	0	0	0	0.714550818366794	0	0.97007727214974	-0.898219696434944	0	0.740070490451322	0	0.740070490451322	0	0	0	0	-0.771084337349398	0	-0.819277108433735	0.74090875493041	-0.766480807624486	0	0	0	0	0	0	0	0	0	0	0
BACasv569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0.755928946018454	0	0	0	0	0	1	0	0	0	0	1	1	0.755928946018454	1
BACasv637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.811754063090946	0	0.773703091383558	0	0	0	0.79907040585515	0	0	0	0.735652119676169	0	0	0	0	0	0	0	0	0	0.710284805204577	0	0	0	0	0	0	0	0	0	0.972972972972973	0	0	0	0	0.79907040585515	0	0	0.735652119676169	0	0	0	0	0	0	0	0.813733471206735	0	0	0.773703091383558	-0.735652119676169	0	0	0.710284805204577	0.972972972972973	0	0	0	0	0	0	0	0.84279538089269	0	0.709459459459459	0	0	0	0	0	0	0	0	0	0
BACasv775	0	0	0	0	0	0	0	0	0	0	0	0	0.726547742148871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791039852105472	0	0	0	0	0	0	0.84279538089269	0	0	0	0	0	0.929981109950554	0	0	0.75	0	0	0	0	0.810574641843674	0	0	0	0	0	0	0	0.75	0
BACasv800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0.755928946018454	0	0	0	0	0	1	0	1	0	0	0	1	0.755928946018454	1
BACasv903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0.755928946018454	0	0	0	0	0	1	0	1	0	0	1	0	0.755928946018454	1
BACasv962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.755928946018454	0	0.755928946018454	0	0.75	0.755928946018454	0.755928946018454	0	0.755928946018454
BACasv996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	0	0	0.755928946018454	0	0	0	0	0	1	0	1	0	0	1	1	0.755928946018454	0
