"","x"
"1",-0.0184973302822273
"2",-0.0184973302822273
"3",-0.0184973302822273
"4",-0.0114893211289093
"5",-0.0184973302822273
"6",-0.0161613272311213
"7",0.0165427154843631
"8",-0.0184973302822273
"9",-0.0184973302822273
"10",-0.0138253241800153
"11",-0.0161613272311213
"12",-0.0184973302822273
"13",-0.00681731502669724
"14",-0.0184973302822273
"15",-0.0161613272311213
"16",-0.00681731502669724
"17",0.00252669717772683
"18",-0.0114893211289093
"19",0.00252669717772683
"20",0.0165427154843631
"21",-0.0114893211289093
"22",-0.0114893211289093
"23",-0.0184973302822273
"24",0.00252669717772683
"25",-0.0114893211289093
"26",-0.0138253241800153
"27",0.0165427154843631
"28",-0.0184973302822273
"29",-0.0138253241800153
"30",0.0212147215865751
"31",0.0212147215865751
"32",0.00252669717772683
"33",-0.0114893211289093
"34",-0.0184973302822273
"35",-0.0184973302822273
"36",-0.0138253241800153
"37",0.00252669717772683
"38",0.0165427154843631
"39",0.0165427154843631
"40",0.00252669717772683
"41",-0.0114893211289093
"42",0.0165427154843631
"43",-0.0114893211289093
"44",-0.0114893211289093
"45",-0.0114893211289093
"46",-0.0184973302822273
"47",0.0212147215865751
"48",-0.0184973302822273
"49",-0.0184973302822273
"50",-0.00681731502669724
"51",0.0165427154843631
"52",-0.00681731502669724
"53",0.00252669717772683
"54",-0.0184973302822273
"55",0.00252669717772683
"56",-0.0114893211289093
"57",0.00252669717772683
"58",0.0165427154843631
"59",-0.0184973302822273
"60",-0.00681731502669724
"61",0.0165427154843631
"62",0.0165427154843631
"63",-0.0114893211289093
"64",0.0212147215865751
"65",0.00252669717772683
"66",-0.0114893211289093
"67",0.0212147215865751
"68",-0.00681731502669724
"69",0.0165427154843631
"70",-0.0114893211289093
"71",0.0165427154843631
"72",-0.0138253241800153
"73",0.0165427154843631
"74",0.00252669717772683
"75",-0.00681731502669724
"76",0.0212147215865751
"77",0.0212147215865751
"78",0.0212147215865751
"79",0.0165427154843631
"80",0.0212147215865751
"81",0.0165427154843631
"82",-0.0138253241800153
"83",0.0212147215865751
"84",-0.0114893211289093
"85",0.0165427154843631
"86",-0.0138253241800153
"87",0.0212147215865751
"88",-0.0138253241800153
"89",0.0165427154843631
"90",0.0212147215865751
"91",0.0212147215865751
"92",0.0212147215865751
"93",0.0212147215865751
"94",0.0212147215865751
"95",0.0212147215865751
"96",0.0212147215865751
"97",0.0212147215865751
"98",-0.0184973302822273
