nodes_id	degree	modularity
BACasv1	93	3
BACasv2	109	1
BACasv3	107	1
BACasv4	109	1
BACasv5	91	3
BACasv6	89	1
BACasv8	96	1
BACasv9	98	1
BACasv10	104	3
BACasv11	98	3
BACasv13	83	3
BACasv16	88	3
BACasv17	89	1
BACasv18	14	4
BACasv21	102	1
BACasv22	101	1
BACasv25	101	3
BACasv26	20	3
BACasv27	91	1
BACasv28	89	1
BACasv29	92	1
BACasv31	79	3
BACasv32	83	3
BACasv33	92	1
BACasv36	104	1
BACasv39	104	1
BACasv41	112	3
BACasv42	104	1
BACasv43	113	1
BACasv44	96	3
BACasv46	98	1
BACasv47	50	3
BACasv49	20	3
BACasv54	98	3
BACasv55	76	1
BACasv59	114	1
BACasv66	99	3
BACasv70	47	3
BACasv73	71	1
BACasv86	51	3
BACasv88	61	1
BACasv89	73	1
BACasv90	108	1
BACasv91	37	1
BACasv96	79	3
BACasv101	103	1
BACasv102	97	1
BACasv103	81	3
BACasv110	96	3
BACasv114	24	1
BACasv120	5	1
BACasv124	89	3
BACasv125	104	1
BACasv128	111	1
BACasv131	68	1
BACasv132	114	1
BACasv134	7	3
BACasv139	79	3
BACasv141	114	1
BACasv142	87	3
BACasv145	103	1
BACasv148	107	1
BACasv152	65	1
BACasv156	108	1
BACasv157	41	3
BACasv160	9	3
BACasv164	56	3
BACasv169	34	2
BACasv176	102	1
BACasv178	8	1
BACasv181	114	1
BACasv182	3	4
BACasv183	56	3
BACasv186	102	3
BACasv187	110	1
BACasv188	20	3
BACasv193	103	3
BACasv194	10	3
BACasv199	102	3
BACasv206	113	1
BACasv209	103	3
BACasv211	3	4
BACasv219	102	3
BACasv222	6	3
BACasv231	5	3
BACasv233	23	2
BACasv234	61	1
BACasv235	46	3
BACasv236	73	1
BACasv237	103	3
BACasv240	50	3
BACasv242	7	3
BACasv247	51	3
BACasv253	116	1
BACasv254	69	1
BACasv265	76	1
BACasv267	5	3
BACasv270	3	1
BACasv284	61	1
BACasv287	8	3
BACasv288	93	3
BACasv293	102	3
BACasv294	23	2
BACasv296	93	3
BACasv301	113	1
BACasv311	115	1
BACasv315	96	3
BACasv323	102	3
BACasv324	98	1
BACasv325	6	3
BACasv343	102	3
BACasv348	109	3
BACasv351	98	3
BACasv366	94	3
BACasv387	98	3
BACasv393	103	3
BACasv397	103	3
BACasv399	61	1
BACasv403	19	3
BACasv408	64	1
BACasv410	26	1
BACasv411	112	3
BACasv417	96	3
BACasv419	56	3
BACasv422	76	1
BACasv429	56	3
BACasv430	65	1
BACasv439	102	3
BACasv440	93	3
BACasv441	34	2
BACasv442	65	1
BACasv449	102	3
BACasv450	98	3
BACasv455	19	3
BACasv457	23	2
BACasv459	102	3
BACasv460	23	2
BACasv461	23	2
BACasv467	115	1
BACasv482	56	3
BACasv484	107	3
BACasv487	23	2
BACasv493	6	3
BACasv494	46	3
BACasv495	113	1
BACasv511	9	3
BACasv528	65	1
BACasv529	102	3
BACasv530	98	3
BACasv533	3	4
BACasv536	61	1
BACasv539	56	3
BACasv547	73	1
BACasv548	113	1
BACasv577	102	3
BACasv587	56	3
BACasv612	61	1
BACasv621	61	1
BACasv636	61	1
BACasv649	50	3
BACasv650	106	3
BACasv669	5	3
BACasv670	23	2
BACasv686	30	2
BACasv687	23	2
BACasv688	34	2
BACasv726	14	1
BACasv727	61	1
BACasv728	61	1
BACasv736	23	2
BACasv749	98	3
BACasv773	50	3
BACasv776	23	2
BACasv793	50	3
BACasv795	23	2
BACasv832	23	2
BACasv868	23	2
BACasv899	23	2
BACasv932	23	2
BACasv933	61	1
BACasv934	23	2
BACasv935	23	2
BACasv969	19	3
BACasv993	19	3
