source	target	weight	correlation
ProASV8	ProASV42	0.768349819927832	0.768349819927832
ProASV8	ProASV200	1	1
ProASV8	ProASV228	0.768349819927832	-0.768349819927832
ProASV12	ProASV15	0.972972972972973	0.972972972972973
ProASV12	ProASV42	0.727310654409058	0.727310654409058
ProASV12	ProASV190	0.803869670662643	-0.803869670662643
ProASV12	ProASV217	0.85779415410156	-0.85779415410156
ProASV12	ProASV248	0.759210244514719	-0.759210244514719
ProASV12	ProASV253	0.837121377562538	-0.837121377562538
ProASV14	ProASV151	1	1
ProASV14	ProASV167	1	1
ProASV14	ProASV169	1	1
ProASV14	ProASV189	1	1
ProASV14	ProASV198	1	1
ProASV14	ProASV206	0.755928946018454	0.755928946018454
ProASV14	ProASV230	1	1
ProASV15	ProASV190	0.740070490451322	-0.740070490451322
ProASV15	ProASV217	0.779812867365055	-0.779812867365055
ProASV15	ProASV248	0.784729916599247	-0.784729916599247
ProASV15	ProASV253	0.761019434147762	-0.761019434147762
ProASV32	ProASV121	0.939411192283174	-0.939411192283174
ProASV42	ProASV200	0.768349819927832	0.768349819927832
ProASV42	ProASV228	0.957831325301205	-0.957831325301205
ProASV51	ProASV65	0.935414346693485	0.935414346693485
ProASV51	ProASV73	0.717137165600636	0.717137165600636
ProASV51	ProASV172	0.717137165600636	0.717137165600636
ProASV73	ProASV172	1	1
ProASV73	ProASV206	0.959183673469388	0.959183673469388
ProASV74	ProASV84	1	1
ProASV74	ProASV229	0.818923024853326	0.818923024853326
ProASV84	ProASV229	0.818923024853326	0.818923024853326
ProASV151	ProASV167	1	1
ProASV151	ProASV169	1	1
ProASV151	ProASV189	1	1
ProASV151	ProASV198	1	1
ProASV151	ProASV206	0.755928946018454	0.755928946018454
ProASV151	ProASV230	1	1
ProASV167	ProASV169	1	1
ProASV167	ProASV189	1	1
ProASV167	ProASV198	1	1
ProASV167	ProASV206	0.755928946018454	0.755928946018454
ProASV167	ProASV230	1	1
ProASV169	ProASV189	1	1
ProASV169	ProASV198	1	1
ProASV169	ProASV206	0.755928946018454	0.755928946018454
ProASV169	ProASV230	1	1
ProASV172	ProASV206	0.959183673469388	0.959183673469388
ProASV189	ProASV198	1	1
ProASV189	ProASV206	0.755928946018454	0.755928946018454
ProASV189	ProASV230	1	1
ProASV190	ProASV217	0.969489370005787	0.969489370005787
ProASV190	ProASV247	0.711777005827033	0.711777005827033
ProASV190	ProASV248	0.734939759036145	0.734939759036145
ProASV190	ProASV253	0.994029797388005	0.994029797388005
ProASV196	ProASV227	1	1
ProASV198	ProASV206	0.755928946018454	0.755928946018454
ProASV198	ProASV230	1	1
ProASV200	ProASV228	0.768349819927832	-0.768349819927832
ProASV206	ProASV230	0.755928946018454	0.755928946018454
ProASV217	ProASV247	0.75	0.75
ProASV217	ProASV248	0.724049023168879	0.724049023168879
ProASV217	ProASV253	0.975900072948533	0.975900072948533
ProASV229	ProASV249	0.944911182523068	0.944911182523068
ProASV241	ProASV246	0.946124746911475	0.946124746911475
ProASV247	ProASV248	0.93267331798025	0.93267331798025
ProASV247	ProASV253	0.707527552887687	0.707527552887687
ProASV248	ProASV253	0.742528282386221	0.742528282386221
