nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
ProASV116	-0.645497224367903	0	2	1
ProASV121	1.22474487139159	0	3	4
ProASV129	-0.210818510677892	0.277777777777778	6	2
ProASV133	-0.210818510677892	0.277777777777778	6	2
ProASV134	0	0	6	3
ProASV148	-0.210818510677892	0.277777777777778	6	2
ProASV162	0	0	2	4
ProASV170	0	0	6	3
ProASV171	0	0	1	7
ProASV182	-0.210818510677892	0.277777777777778	6	2
ProASV190	-0.843274042711568	0	4	2
ProASV203	0.322748612183952	0	3	1
ProASV207	0	0	6	3
ProASV211	-1.61374306091976	0	1	1
ProASV214	0	0	6	3
ProASV217	-0.843274042711568	0	4	2
ProASV228	1.29099444873581	0	4	1
ProASV229	0	0	1	8
ProASV241	0	0	1	5
ProASV246	0	0	1	5
ProASV247	1.68654808542314	0	8	2
ProASV248	1.68654808542314	0.197530864197531	9	2
ProASV249	0	0	1	8
ProASV253	-0.843274042711568	0.32	5	2
ProASV32	-1.22474487139159	0	1	4
ProASV42	0.322748612183952	0	3	1
ProASV51	0	0	1	6
ProASV55	0	0	6	3
ProASV57	0	0	6	3
ProASV63	0	0	2	4
ProASV65	0	0	1	6
ProASV67	0.322748612183952	0.444444444444444	9	1
ProASV75	0	0	6	3
ProASV95	0	0	1	7
