nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
ProASV121	1.22474487139159	0	3	4
ProASV139	0.264249098781616	0	8	1
ProASV141	0.264249098781616	0	8	1
ProASV161	0.264249098781616	0	8	1
ProASV162	0	0	2	4
ProASV184	0.264249098781616	0	8	1
ProASV190	0	0	4	2
ProASV203	0	0	3	3
ProASV209	0.264249098781616	0	8	1
ProASV217	0	0	4	2
ProASV224	0	0	1	6
ProASV228	0	0	3	3
ProASV236	0.264249098781616	0	8	1
ProASV241	0	0	1	5
ProASV246	0	0	1	5
ProASV247	0	0	4	2
ProASV248	0	0.32	5	2
ProASV253	0	0.32	5	2
ProASV32	-1.22474487139159	0	1	4
ProASV42	0	0	3	3
ProASV43	0.704664263417644	0	9	1
ProASV59	0.264249098781616	0	8	1
ProASV61	-2.81865705367058	0	1	1
ProASV63	0	0	2	4
ProASV67	0	0.48	5	3
ProASV7	0	0	1	6
ProASV86	0.264249098781616	0	8	1
