nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
ProASV10	0.856348838577676	0	11	2
ProASV104	0.856348838577676	0	11	2
ProASV116	0	0	1	5
ProASV121	1.22474487139159	0	3	3
ProASV127	0.856348838577676	0	11	2
ProASV129	-0.428174419288837	0.375	12	2
ProASV133	-0.428174419288837	0.375	12	2
ProASV140	0.856348838577676	0	11	2
ProASV148	-0.428174419288837	0.375	12	2
ProASV162	0	0	2	3
ProASV171	0	0	1	6
ProASV182	-0.428174419288837	0.375	12	2
ProASV190	0.207019667802706	0	4	1
ProASV196	-1.71269767715535	0	7	2
ProASV202	0.856348838577676	0	11	2
ProASV203	-1.96668684412571	0	1	1
ProASV211	0	0	1	5
ProASV217	0.207019667802706	0	4	1
ProASV227	-1.71269767715535	0	7	2
ProASV241	0	0	1	4
ProASV246	0	0	1	4
ProASV247	0.207019667802706	0.5	8	1
ProASV248	0.931588505112178	0.493827160493827	9	1
ProASV253	0.931588505112178	0	5	1
ProASV32	-1.22474487139159	0	1	3
ProASV43	0	0	1	7
ProASV51	0	0	1	8
ProASV61	0	0	1	7
ProASV63	0	0	2	3
ProASV65	0	0	1	8
ProASV67	-0.517549169506766	0.489795918367347	7	1
ProASV92	0.856348838577676	0	11	2
ProASV95	0	0	1	6
