nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
ProASV106	-0.227921152919276	0	4	2
ProASV12	1.36752691751566	0	6	2
ProASV15	1.36752691751566	0	6	2
ProASV160	0	0.18	10	1
ProASV171	0	0	1	3
ProASV176	0	0.18	10	1
ProASV200	0	0	9	1
ProASV217	-1.02564518813674	0	3	2
ProASV22	-0.227921152919276	0	4	2
ProASV237	0	0.18	10	1
ProASV241	0	0	1	4
ProASV246	0	0	1	4
ProASV253	-1.02564518813674	0	3	2
ProASV255	0	0.18	10	1
ProASV3	-0.227921152919276	0.444444444444444	12	2
ProASV76	0	0.18	10	1
ProASV8	0	0	9	1
ProASV80	0	0.18	10	1
ProASV81	0	0.18	10	1
ProASV9	0	0.18	10	1
ProASV95	0	0	1	3
