"","Proportion.removed","remain.mean","remain.sd","remain.se","weighted","biota","treat"
"1",0.05,0.769393939393939,0.0322010431532562,0.00322010431532562,"weighted","restore-pro","restore"
"2",0.1,0.729090909090909,0.0394327702948346,0.00394327702948346,"weighted","restore-pro","restore"
"3",0.15,0.667878787878788,0.0479461967306214,0.00479461967306214,"weighted","restore-pro","restore"
"4",0.2,0.607878787878788,0.0557962895105336,0.00557962895105336,"weighted","restore-pro","restore"
"5",0.25,0.575757575757576,0.0492968430907972,0.00492968430907972,"weighted","restore-pro","restore"
"6",0.3,0.508787878787879,0.0563710084011179,0.00563710084011179,"weighted","restore-pro","restore"
"7",0.35,0.459090909090909,0.0570383958201071,0.00570383958201071,"weighted","restore-pro","restore"
"8",0.4,0.425151515151515,0.0612840861095657,0.00612840861095657,"weighted","restore-pro","restore"
"9",0.45,0.374848484848485,0.0607062227113422,0.00607062227113422,"weighted","restore-pro","restore"
"10",0.5,0.346363636363636,0.061555917499568,0.0061555917499568,"weighted","restore-pro","restore"
"11",0.55,0.286969696969697,0.0581783426673402,0.00581783426673402,"weighted","restore-pro","restore"
"12",0.6,0.230909090909091,0.0583892079724217,0.00583892079724217,"weighted","restore-pro","restore"
"13",0.65,0.215454545454545,0.0574467324939527,0.00574467324939527,"weighted","restore-pro","restore"
"14",0.7,0.155757575757576,0.0527543214381661,0.00527543214381661,"weighted","restore-pro","restore"
"15",0.75,0.118484848484848,0.0536392083069677,0.00536392083069677,"weighted","restore-pro","restore"
"16",0.8,0.0842424242424242,0.0505197407469275,0.00505197407469275,"weighted","restore-pro","restore"
"17",0.85,0.0551515151515152,0.0418430609640565,0.00418430609640565,"weighted","restore-pro","restore"
"18",0.9,0.0133333333333333,0.0263120253077134,0.00263120253077134,"weighted","restore-pro","restore"
"19",0.95,0.00484848484848485,0.016524843899654,0.0016524843899654,"weighted","restore-pro","restore"
"20",1,0,0,0,"weighted","restore-pro","restore"
"21",0.05,0.783636363636364,0.0279197473961318,0.00279197473961318,"unweighted","restore-pro","restore"
"22",0.1,0.751818181818182,0.0329977261614363,0.00329977261614363,"unweighted","restore-pro","restore"
"23",0.15,0.691818181818182,0.0422127308631937,0.00422127308631937,"unweighted","restore-pro","restore"
"24",0.2,0.621212121212121,0.0425290585010447,0.00425290585010447,"unweighted","restore-pro","restore"
"25",0.25,0.585151515151515,0.04612705242231,0.004612705242231,"unweighted","restore-pro","restore"
"26",0.3,0.525757575757576,0.0550524005368657,0.00550524005368657,"unweighted","restore-pro","restore"
"27",0.35,0.464848484848485,0.0563586662763903,0.00563586662763903,"unweighted","restore-pro","restore"
"28",0.4,0.433030303030303,0.0558751970013885,0.00558751970013885,"unweighted","restore-pro","restore"
"29",0.45,0.378787878787879,0.0645344530057451,0.00645344530057451,"unweighted","restore-pro","restore"
"30",0.5,0.357878787878788,0.0629623082189914,0.00629623082189914,"unweighted","restore-pro","restore"
"31",0.55,0.297272727272727,0.0600981163118727,0.00600981163118727,"unweighted","restore-pro","restore"
"32",0.6,0.23969696969697,0.0618325544309154,0.00618325544309154,"unweighted","restore-pro","restore"
"33",0.65,0.217272727272727,0.0549984589820045,0.00549984589820045,"unweighted","restore-pro","restore"
"34",0.7,0.158484848484848,0.0498311327829958,0.00498311327829958,"unweighted","restore-pro","restore"
"35",0.75,0.114848484848485,0.0485947255128912,0.00485947255128912,"unweighted","restore-pro","restore"
"36",0.8,0.0954545454545455,0.050848237129246,0.0050848237129246,"unweighted","restore-pro","restore"
"37",0.85,0.0509090909090909,0.0399143883526494,0.00399143883526494,"unweighted","restore-pro","restore"
"38",0.9,0.0163636363636364,0.02805232054143,0.002805232054143,"unweighted","restore-pro","restore"
"39",0.95,0.00363636363636364,0.0144656519136935,0.00144656519136935,"unweighted","restore-pro","restore"
"40",1,0,0,0,"unweighted","restore-pro","restore"
