,nodes_num,degree,clustering_coefficient,average_path_length,connectance,modularity,betweenness_centralization
Restore6_1,24,2.33333333333333,0.244897959183673,3.6547619047619,0.101449275362319,0.611607142857143,0.222374978518646
Restore6_2,24,2.58333333333333,0.272727272727273,2.73214285714286,0.11231884057971,0.573881373569199,0.220828321017357
Restore6_3,23,2.60869565217391,0.445945945945946,2.36363636363636,0.118577075098814,0.615,0.202872884691067
Restore6_4,18,1.88888888888889,0.36,2.25,0.111111111111111,0.641868512110726,0.172145328719723
Restore9_1,24,2.33333333333333,0.244897959183673,3.6547619047619,0.101449275362319,0.611607142857143,0.222374978518646
Restore9_2,23,2.78260869565217,0.418604651162791,2.60264900662252,0.126482213438735,0.552734375,0.257870916961826
Restore9_3,21,2.57142857142857,0.421875,2.11702127659574,0.128571428571429,0.563100137174211,0.185131578947368
Restore9_4,21,2,0.264705882352941,2.52808988764045,0.1,0.600907029478458,0.1825
