nodes_id	degree	modularity
Rhabditis	1	2
Mesorhabditis	2	1
Cephalobus	2	1
Acrobeloides	2	2
Ceratoplectus	3	2
Prismatolaimus	1	4
Rhabdolaimus	1	2
Paramphidelus	3	1
Filenchus	3	1
Ditylenchus	3	3
Aphelenchus	3	2
Aphelenchoides	3	3
Tylencholaimus	2	1
Tripyla	4	3
Klarkus	1	3
Prodorylaimus	5	1
Mesodorylaimus	7	3
Thonus	1	4
Eudorylaimus	2	2
Microdorylaimus	3	3
Aporcelaimellus	2	1
