nodes_id	degree	modularity
BACasv553	221	3
BACasv554	104	1
BACasv555	218	3
BACasv557	60	2
BACasv558	55	2
BACasv565	28	2
BACasv566	278	4
BACasv567	68	1
BACasv568	104	1
BACasv586	32	2
BACasv587	173	4
BACasv588	68	1
BACasv590	263	4
BACasv592	221	3
BACasv593	174	3
BACasv594	192	4
BACasv595	66	3
BACasv605	32	3
BACasv607	174	3
BACasv614	158	4
BACasv616	41	2
BACasv617	221	3
BACasv618	288	4
BACasv619	137	3
BACasv627	53	2
BACasv639	266	4
BACasv640	130	4
BACasv651	263	4
BACasv654	146	4
BACasv655	270	4
BACasv656	68	1
BACasv657	146	1
BACasv659	44	3
BACasv661	174	3
BACasv663	240	3
BACasv664	104	1
BACasv668	35	3
BACasv676	144	4
BACasv680	168	3
BACasv681	113	1
BACasv682	146	1
BACasv684	53	2
BACasv685	66	3
BACasv692	146	4
BACasv699	50	2
BACasv705	174	3
BACasv706	146	1
BACasv707	104	1
BACasv715	68	1
BACasv718	104	1
BACasv719	221	3
BACasv720	341	4
BACasv721	44	2
BACasv735	168	3
BACasv739	174	3
BACasv740	104	1
BACasv741	104	1
BACasv743	22	3
BACasv754	56	4
BACasv758	181	3
BACasv763	221	3
BACasv765	174	3
BACasv766	104	1
BACasv767	174	3
BACasv768	129	4
BACasv778	261	4
BACasv779	268	4
BACasv780	138	4
BACasv787	104	1
BACasv792	15	2
BACasv803	12	2
BACasv805	160	4
BACasv807	266	4
BACasv818	104	1
BACasv819	104	1
BACasv820	104	1
BACasv821	174	3
BACasv822	104	1
BACasv823	180	3
BACasv839	56	4
BACasv856	104	1
BACasv857	104	1
BACasv858	104	1
BACasv876	195	3
BACasv884	133	4
BACasv885	104	1
BACasv886	104	1
BACasv887	195	3
BACasv888	104	1
BACasv912	174	3
BACasv913	104	1
BACasv914	113	1
BACasv915	240	3
BACasv916	104	1
BACasv917	104	1
BACasv945	146	4
BACasv953	240	3
BACasv954	104	1
BACasv955	104	1
BACasv956	113	1
BACasv976	56	4
BACasv983	104	1
BACasv984	104	1
BACasv985	174	3
BACasv1003	68	1
BACasv1007	104	1
BACasv1008	104	1
BACasv1009	146	1
BACasv1025	240	3
BACasv1026	104	1
BACasv1027	104	1
BACasv1043	104	1
BACasv1044	104	1
FUNasv1	246	4
FUNasv3	211	4
FUNasv5	326	4
FUNasv6	202	3
FUNasv7	125	3
FUNasv8	306	4
FUNasv9	253	4
FUNasv10	236	4
FUNasv12	309	3
FUNasv13	70	3
FUNasv14	140	4
FUNasv15	111	3
FUNasv16	233	4
FUNasv17	151	3
FUNasv18	247	4
FUNasv20	221	4
FUNasv22	269	4
FUNasv23	18	3
FUNasv24	30	2
FUNasv25	274	4
FUNasv26	216	4
FUNasv27	301	4
FUNasv28	289	3
FUNasv30	227	4
FUNasv33	221	4
FUNasv34	273	3
FUNasv35	263	4
FUNasv37	61	3
FUNasv38	201	4
FUNasv39	127	4
FUNasv40	137	4
FUNasv41	14	4
FUNasv43	309	3
FUNasv45	84	3
FUNasv47	125	3
FUNasv48	133	4
FUNasv49	242	4
FUNasv50	238	4
FUNasv51	224	4
FUNasv52	10	2
FUNasv53	204	3
FUNasv58	237	4
FUNasv61	154	3
FUNasv62	301	4
FUNasv63	208	4
FUNasv64	241	4
FUNasv65	209	4
FUNasv68	19	3
FUNasv69	321	4
FUNasv70	229	4
FUNasv71	248	4
FUNasv73	347	4
FUNasv74	155	4
FUNasv75	255	4
FUNasv76	81	3
FUNasv77	20	3
FUNasv78	24	3
FUNasv79	66	3
FUNasv80	139	3
FUNasv81	296	4
FUNasv82	34	4
FUNasv83	251	4
FUNasv84	268	4
FUNasv85	216	4
FUNasv86	38	2
FUNasv87	261	4
FUNasv88	264	4
FUNasv89	25	3
FUNasv90	73	4
FUNasv92	127	4
FUNasv93	263	4
FUNasv95	233	4
FUNasv97	20	2
FUNasv98	289	3
FUNasv99	250	4
FUNasv100	23	4
FUNasv101	177	4
FUNasv103	233	4
FUNasv104	218	4
FUNasv105	80	4
FUNasv106	266	4
FUNasv107	219	4
FUNasv110	232	4
FUNasv111	293	3
FUNasv112	264	4
FUNasv113	177	3
FUNasv114	202	3
FUNasv115	166	3
FUNasv117	266	4
FUNasv118	240	4
FUNasv120	266	4
FUNasv122	90	4
FUNasv123	266	4
FUNasv124	302	3
FUNasv125	266	4
FUNasv126	51	4
FUNasv127	324	4
FUNasv129	312	4
FUNasv130	260	4
FUNasv131	40	2
FUNasv132	21	3
FUNasv133	348	4
FUNasv134	172	3
FUNasv135	307	3
FUNasv136	244	4
FUNasv137	259	4
FUNasv138	255	4
FUNasv139	240	3
FUNasv140	168	4
FUNasv141	20	3
FUNasv142	310	4
FUNasv144	259	4
FUNasv145	344	4
FUNasv146	282	4
FUNasv149	221	3
FUNasv150	228	4
FUNasv152	243	4
FUNasv153	54	3
FUNasv154	323	4
FUNasv155	224	4
FUNasv156	240	3
FUNasv157	263	4
FUNasv160	243	4
FUNasv164	226	4
FUNasv165	146	1
FUNasv167	141	4
FUNasv168	230	4
FUNasv169	294	4
FUNasv170	17	3
FUNasv172	112	3
FUNasv173	129	4
FUNasv175	252	4
FUNasv176	69	3
FUNasv177	77	4
FUNasv179	147	3
FUNasv181	17	3
FUNasv185	344	4
FUNasv187	288	4
FUNasv188	278	4
FUNasv189	96	4
FUNasv191	284	4
FUNasv193	348	4
FUNasv194	25	3
FUNasv195	180	3
FUNasv197	195	3
FUNasv198	30	2
FUNasv199	266	4
FUNasv200	175	3
FUNasv201	166	3
FUNasv202	288	4
FUNasv203	220	4
FUNasv208	164	4
FUNasv209	10	2
FUNasv210	257	4
FUNasv213	240	3
FUNasv214	222	4
FUNasv215	244	4
FUNasv217	218	3
FUNasv218	53	4
FUNasv219	129	4
FUNasv221	273	4
FUNasv222	239	4
FUNasv223	252	4
FUNasv224	240	3
FUNasv225	64	2
FUNasv226	341	4
FUNasv227	247	4
FUNasv229	255	4
FUNasv231	125	3
FUNasv232	287	4
FUNasv233	218	3
FUNasv234	301	4
FUNasv236	82	4
FUNasv238	266	4
FUNasv241	166	3
FUNasv243	30	2
FUNasv245	157	3
FUNasv246	30	2
FUNasv248	263	4
FUNasv249	278	4
FUNasv251	218	3
FUNasv252	195	3
FUNasv253	10	2
FUNasv254	43	2
FUNasv257	129	4
FUNasv259	26	2
FUNasv260	268	4
FUNasv262	231	4
FUNasv263	21	3
FUNasv265	48	2
FUNasv267	89	1
FUNasv268	240	3
FUNasv269	30	2
FUNasv270	181	3
FUNasv271	348	4
FUNasv272	240	3
FUNasv275	33	3
FUNasv277	139	4
FUNasv278	14	2
FUNasv281	218	4
FUNasv283	138	4
FUNasv288	129	4
FUNasv290	126	3
FUNasv295	287	4
FUNasv298	240	3
FUNasv300	165	4
FUNasv304	46	2
FUNasv306	13	3
FUNasv307	238	4
FUNasv316	317	4
FUNasv318	219	4
FUNasv319	261	4
FUNasv320	217	4
FUNasv321	218	3
FUNasv322	87	4
FUNasv328	236	4
FUNasv330	240	3
FUNasv337	77	4
FUNasv338	266	4
FUNasv340	195	3
FUNasv343	247	4
FUNasv345	218	3
FUNasv348	347	4
FUNasv352	25	3
FUNasv353	104	1
FUNasv354	218	3
FUNasv358	226	4
FUNasv359	341	4
FUNasv363	195	3
FUNasv365	104	1
FUNasv368	150	4
FUNasv369	218	3
FUNasv370	68	1
FUNasv375	168	3
FUNasv376	341	4
FUNasv377	230	4
FUNasv382	218	3
FUNasv385	218	3
FUNasv388	240	3
FUNasv392	103	3
FUNasv393	33	3
FUNasv396	240	3
FUNasv399	344	4
FUNasv400	21	3
FUNasv402	37	3
FUNasv417	348	4
FUNasv421	104	1
FUNasv422	218	3
FUNasv434	112	3
FUNasv435	240	3
FUNasv436	240	3
FUNasv445	104	1
FUNasv446	64	3
FUNasv448	255	4
FUNasv452	83	3
FUNasv458	104	1
FUNasv459	174	3
FUNasv460	129	3
FUNasv470	278	4
FUNasv471	84	3
FUNasv473	13	2
FUNasv475	17	2
FUNasv476	195	3
FUNasv484	240	3
FUNasv487	104	1
FUNasv493	29	3
FUNasv496	129	4
FUNasv497	195	3
FUNasv505	240	3
FUNasv507	293	4
FUNasv518	218	3
FUNasv519	104	1
FUNasv539	240	3
FUNasv540	104	1
FUNasv543	174	3
FUNasv545	280	4
FUNasv546	146	1
FUNasv548	104	1
FUNasv561	195	3
FUNasv562	240	3
FUNasv564	104	1
FUNasv565	104	1
FUNasv573	68	1
FUNasv585	104	1
FUNasv594	218	3
FUNasv595	240	3
FUNasv602	104	1
FUNasv606	146	1
FUNasv610	104	1
FUNasv611	74	3
FUNasv661	81	1
FUNasv671	56	4
FUNasv693	240	3
FUNasv694	240	3
FUNasv715	240	3
FUNasv716	104	1
FUNasv717	104	1
FUNasv718	104	1
FUNasv719	58	3
FUNasv769	104	1
ProASV7	21	3
ProASV11	35	2
ProASV16	223	4
ProASV28	19	3
ProASV32	5	3
ProASV35	33	3
ProASV42	41	4
ProASV43	146	1
ProASV45	31	3
ProASV47	153	3
ProASV52	92	3
ProASV53	31	3
ProASV56	6	4
ProASV59	104	1
ProASV61	90	3
ProASV63	12	2
ProASV65	7	4
ProASV66	46	3
ProASV67	130	4
ProASV83	113	1
ProASV86	104	1
ProASV90	182	3
ProASV94	181	3
ProASV101	112	4
ProASV107	30	2
ProASV113	63	3
ProASV116	17	3
ProASV121	6	3
ProASV122	43	3
ProASV123	86	4
ProASV124	59	3
ProASV131	178	3
ProASV138	215	4
ProASV139	104	1
ProASV141	104	1
ProASV144	32	2
ProASV149	13	3
ProASV161	104	1
ProASV162	11	2
ProASV164	147	4
ProASV177	66	3
ProASV179	326	4
ProASV184	104	1
ProASV187	3	4
ProASV190	235	4
ProASV193	240	4
ProASV201	242	4
ProASV203	48	4
ProASV205	16	4
ProASV208	46	4
ProASV209	104	1
ProASV210	68	2
ProASV216	203	4
ProASV217	258	4
ProASV224	21	3
ProASV228	35	2
ProASV231	6	2
ProASV232	147	3
ProASV233	210	4
ProASV234	53	3
ProASV236	104	1
ProASV238	24	3
ProASV241	32	3
ProASV242	66	2
ProASV243	15	2
ProASV244	16	2
ProASV246	24	3
ProASV247	109	4
ProASV248	149	4
ProASV253	245	4
ProASV256	198	4
Mesorhabditis	105	3
Heterocephalobus	13	3
Filenchus	56	3
Klarkus	35	3
Epidorylaimus	47	3
Aporcelaimellus	308	4
