nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Aphelenchoides	-1.12607991803708	0	22	1
Aphelenchus	-1.28727498786016	0.231111111111111	15	1
Aporcelaimellus	0.883818827414127	0.0157470395565633	252	2
BACasv1	-0.338015132235355	0	66	1
BACasv10	-0.890191464409406	0.162866018904091	123	2
BACasv101	-0.391746822176382	0	63	1
BACasv1020	0.772439793212536	0	128	1
BACasv1021	2.18737429499291	0.289138267646545	251	1
BACasv1035	0.772439793212536	0	128	1
BACasv1036	0.772439793212536	0	128	1
BACasv1037	0.772439793212536	0	128	1
BACasv1038	0.772439793212536	0	128	1
BACasv1039	0.772439793212536	0	128	1
BACasv104	0.793832798118731	0.233887615405073	281	2
BACasv107	0.703846768823334	0.435116976305758	347	2
BACasv108	0.472454122063743	0.201731773415295	246	2
BACasv109	0.639571033612336	0.0493510655343695	237	2
BACasv110	-1.88003778665877	0.408163265306122	49	2
BACasv116	-0.391746822176382	0.03076171875	64	1
BACasv118	-0.732047525136219	0.366230677764566	58	1
BACasv119	0.755267356992132	0.202611620212143	271	2
BACasv125	0.819543092203129	0.156911338828247	268	2
BACasv131	0.613860739527937	0.0255276456599287	232	2
BACasv132	1.12806662121592	0	269	2
BACasv133	0.562440151359139	0.256318974724101	265	2
BACasv137	-0.928756905536004	0.153943930513382	119	2
BACasv138	-0.552941891999463	0	54	1
BACasv14	-0.266372878980652	0	70	1
BACasv142	-0.735929699903011	0.0880473372781065	130	2
BACasv143	-0.749958088449895	0	43	1
BACasv147	0.729557062907733	0.430898022573063	347	2
BACasv149	-0.606673581940489	0.428414901387874	74	1
BACasv150	-1.09025879140973	0.473372781065089	39	1
BACasv155	-0.35592569554903	0	65	1
BACasv157	-1.55865911060378	0.400638699375817	83	2
BACasv159	-0.391746822176382	0	63	1
BACasv16	-0.857421468331949	0.369845897542691	49	1
BACasv162	-0.785779215077246	0.273219491878384	49	1
BACasv164	-0.552941891999463	0.0688775510204082	56	1
BACasv165	-0.48129963874476	0	58	1
BACasv166	0.845253386287529	0.172335600907029	273	2
BACasv167	-0.409657385490057	0.0312421264802217	63	1
BACasv168	-1.76434146327897	0.32	55	2
BACasv169	0.768122504034331	0.0321199500208247	245	2
BACasv17	-0.248462315666976	0	71	1
BACasv170	-1.90574808074317	0.28875	40	2
BACasv171	1.06379088600492	0.130926403491371	284	2
BACasv172	-0.588763018626814	0	52	1
BACasv177	-0.517120765372111	0	56	1
BACasv179	-0.373836258862706	0	64	1
BACasv185	-0.535031328685787	0	55	1
BACasv186	-1.30518555117384	0.337777777777778	15	1
BACasv191	-0.194730625725949	0	74	1
BACasv196	-0.320104568921679	0	67	1
BACasv197	-0.427567948803733	0	61	1
BACasv199	0.163480640547564	0.410009182736455	132	1
BACasv202	0.703846768823334	0.435116976305758	347	2
BACasv203	-1.31441131680199	0.45951483905083	123	2
BACasv204	-0.588763018626814	0.160049245921822	57	1
BACasv206	-1.55865911060378	0.292737849502721	73	2
BACasv208	-0.194730625725949	0	74	1
BACasv209	0.845253386287529	0.023712	250	2
BACasv21	0.575295298401339	0.143073719283632	245	2
BACasv210	0.395323239810546	0.458310621668314	329	2
BACasv211	-0.320104568921679	0.0289792387543253	68	1
BACasv214	-1.25145386123281	0.493079584775087	34	1
BACasv216	0.948094562625125	0.0520074587727988	262	2
BACasv217	-0.678315835195192	0.269770408163265	56	1
BACasv220	0.356757798683947	0.469307195366451	335	2
BACasv224	0.986660003751723	0.0372999465078286	263	2
BACasv225	1.12806662121592	0	269	2
BACasv226	-1.10816935472341	0.497566252028123	43	1
BACasv227	-0.606673581940489	0	51	1
BACasv228	0.639571033612336	0.0493510655343695	237	2
BACasv229	0.539602470134753	0.499961526623577	228	1
BACasv231	-0.176820062412274	0.0961384393526679	79	1
BACasv233	-0.570852455313138	0.397823231375493	73	1
BACasv234	0.0381066973518343	0	87	1
BACasv235	-1.67435543398358	0.4621875	80	2
BACasv239	-0.212641189039625	0	73	1
BACasv241	-0.982795411527678	0.493827160493827	54	1
BACasv243	-0.535031328685787	0	55	1
BACasv244	-1.12607991803708	0.498866213151927	42	1
BACasv245	-0.678315835195192	0.1128	50	1
BACasv246	0.845253386287529	0.13265306122449	266	2
BACasv248	1.07664603304712	0	265	2
BACasv249	-0.8932425949593	0.394965277777778	48	1
BACasv25	0.703846768823334	0.118921642731167	252	2
BACasv254	0.768122504034331	0.0321199500208247	245	2
BACasv256	-0.320104568921679	0	67	1
BACasv257	-1.98287896299636	0.394448502556611	37	2
BACasv258	-0.552941891999463	0	54	1
BACasv259	-0.606673581940489	0.0377218934911243	52	1
BACasv26	0.601005592485738	0.122547702230583	244	2
BACasv262	0.472454122063743	0.440253010211858	324	2
BACasv263	1.10235632713152	0	267	2
BACasv264	-0.48129963874476	0	58	1
BACasv266	0.772439793212536	0	128	1
BACasv27	0.703846768823334	0.0779959019102386	246	2
BACasv272	-0.48129963874476	0.0333237575409365	59	1
BACasv273	-0.606673581940489	0.255	60	1
BACasv274	1.10235632713152	0	267	2
BACasv275	0.986660003751723	0.0372999465078286	263	2
BACasv277	-0.606673581940489	0	51	1
BACasv278	-0.570852455313138	0.0700826446280992	55	1
BACasv279	0.703846768823334	0.435116976305758	347	2
BACasv280	0.729557062907733	0.430898022573063	347	2
BACasv281	0.664976413330482	0.412385073012439	172	1
BACasv282	0.768122504034331	0.0321199500208247	245	2
BACasv283	-0.517120765372111	0	56	1
BACasv284	0.772439793212536	0	128	1
BACasv286	-0.570852455313138	0.10140306122449	56	1
BACasv287	-1.1472944052534	0.370868046224133	122	2
BACasv289	0.768122504034331	0.431802040289256	352	2
BACasv29	-0.465971612016822	0.0644444444444444	150	2
BACasv290	-0.875332031645624	0.470692520775623	95	1
BACasv293	-0.633088523565415	0.0956472232286114	139	2
BACasv294	-1.01861653815503	0.124444444444444	30	1
BACasv302	-0.517120765372111	0.40499671268902	78	1
BACasv303	0.845253386287529	0.172335600907029	273	2
BACasv307	-1.00070597484135	0.361495844875346	38	1
BACasv310	-0.606673581940489	0.255	60	1
BACasv312	-0.813060582156208	0.41109014370736	166	2
BACasv313	0.768122504034331	0.431802040289256	352	2
BACasv314	0.664976413330482	0.412385073012439	172	1
BACasv32	-0.373836258862706	0	64	1
BACasv320	0.46796021688005	0.457747431043807	172	1
BACasv326	2.18737429499291	0.289138267646545	251	1
BACasv327	0.703846768823334	0.435116976305758	347	2
BACasv33	-0.285999553426029	0.0912187600846212	167	2
BACasv330	-1.66150028694138	0.33425160697888	66	2
BACasv331	0.145570077233888	0.14586805215175	101	1
BACasv332	2.18737429499291	0.289138267646545	251	1
BACasv333	0.703846768823334	0.15600024037017	258	2
BACasv334	0.575295298401339	0.232233819233423	261	2
BACasv335	-0.194730625725949	0	74	1
BACasv337	-1.25145386123281	0	15	1
BACasv338	-0.123088372471247	0.47493873914012	201	1
BACasv339	0.729557062907733	0.430898022573063	347	2
BACasv341	-0.749958088449895	0.2408	50	1
BACasv342	0.973804856709524	0.0516241965105602	264	2
BACasv343	0.986660003751723	0.0372999465078286	263	2
BACasv345	-0.465971612016822	0	145	2
BACasv349	0.768122504034331	0.433227134476643	353	2
BACasv35	-1.0958738170846	0.453144523115369	147	2
BACasv350	-0.517120765372111	0.257116620752984	66	1
BACasv352	-0.320104568921679	0	67	1
BACasv353	0.729557062907733	0.430898022573063	347	2
BACasv354	-0.409657385490057	0	62	1
BACasv355	-0.302194005608003	0	68	1
BACasv360	0.396317963625347	0.497908467612188	201	1
BACasv361	0.414228526939023	0.0181802878545577	109	1
BACasv362	-0.642494708567841	0.447406866325785	74	1
BACasv364	0.682886976644158	0.45241059302852	188	1
BACasv366	0.0381066973518343	0	87	1
BACasv368	0.59333416007578	0.499861111111111	240	1
BACasv369	-0.517120765372111	0	56	1
BACasv370	-1.28727498786016	0.466938775510204	35	1
BACasv371	-0.465971612016822	0	145	2
BACasv375	0.703846768823334	0.435116976305758	347	2
BACasv376	1.06379088600492	0.0434567901234568	270	2
BACasv377	0.127659513920213	0.497500255076013	198	1
BACasv378	0.80668794516093	0.0161279661577104	246	2
BACasv380	-1.89289293370097	0.369382716049383	45	2
BACasv383	-0.517120765372111	0.257116620752984	66	1
BACasv385	-0.463389075431084	0.0634238108035474	61	1
BACasv387	-0.696226398508868	0.0798611111111112	48	1
BACasv390	-0.642494708567841	0.42	70	1
BACasv391	1.07664603304712	0	265	2
BACasv392	0.768122504034331	0.054858220603538	248	2
BACasv393	0.690991621781134	0.220837191304708	269	2
BACasv4	0.459598975021543	0.446464476428284	327	2
BACasv40	-0.76786865176357	0.457278106508876	65	1
BACasv400	0.396317963625347	0.497908467612188	201	1
BACasv401	0.664976413330482	0.412385073012439	172	1
BACasv402	-0.8932425949593	0.493827160493827	63	1
BACasv404	0.523874710232541	0.0824910820451843	232	2
BACasv408	-1.10816935472341	0	23	1
