"","x"
"1",-0.0109634551495017
"2",-0.00578626799557031
"3",0.0172757475083056
"4",-0.0114341085271317
"5",-0.00578626799557031
"6",-0.0114341085271317
"7",0.0172757475083056
"8",-0.0114341085271317
"9",-0.00766888150609065
"10",-0.0109634551495017
"11",-0.0114341085271317
"12",-0.0114341085271317
"13",-0.00578626799557031
"14",-0.00578626799557031
"15",-0.0109634551495017
"16",-0.00578626799557031
"17",-0.0114341085271317
"18",-0.0114341085271317
"19",-0.0114341085271317
"20",-0.0100221483942414
"21",-0.00766888150609065
"22",-0.00766888150609065
"23",-0.0109634551495017
"24",-0.00766888150609065
"25",-0.0109634551495017
"26",-0.0114341085271317
"27",-0.0100221483942414
"28",-0.0114341085271317
"29",-0.00578626799557031
"30",-0.0114341085271317
"31",0.0172757475083056
"32",0.0172757475083056
"33",-0.00578626799557031
"34",-0.00578626799557031
"35",-0.00578626799557031
"36",-0.0114341085271317
"37",-0.0114341085271317
"38",-0.0114341085271317
"39",-0.0109634551495017
"40",-0.0114341085271317
"41",-0.0114341085271317
"42",-0.00578626799557031
"43",-0.00766888150609065
"44",0.0172757475083056
"45",-0.00766888150609065
"46",-0.0109634551495017
"47",0.0172757475083056
"48",0.0172757475083056
"49",0.0172757475083056
"50",0.0172757475083056
"51",-0.00578626799557031
"52",0.0172757475083056
"53",-0.00766888150609065
"54",-0.0109634551495017
"55",-0.0109634551495017
"56",0.0172757475083056
"57",0.0172757475083056
"58",-0.0114341085271317
"59",0.0172757475083056
"60",0.0172757475083056
"61",-0.0114341085271317
"62",-0.0114341085271317
"63",0.0172757475083056
"64",0.0172757475083056
"65",0.0172757475083056
"66",0.0172757475083056
"67",-0.0114341085271317
"68",-0.0114341085271317
"69",-0.0114341085271317
"70",-0.00766888150609065
"71",-0.0109634551495017
"72",0.0172757475083056
"73",-0.0114341085271317
"74",0.0172757475083056
"75",0.0172757475083056
"76",0.0172757475083056
"77",0.0172757475083056
"78",0.0172757475083056
"79",-0.0114341085271317
"80",-0.0109634551495017
"81",0.0172757475083056
"82",0.0172757475083056
"83",0.0172757475083056
"84",0.0172757475083056
"85",0.0172757475083056
"86",0.0172757475083056
"87",0.0172757475083056
"88",0.0172757475083056
"89",0.0172757475083056
"90",0.0172757475083056
"91",0.0172757475083056
"92",0.0172757475083056
"93",-0.0114341085271317
"94",0.0172757475083056
"95",0.0172757475083056
"96",0.0172757475083056
"97",0.0172757475083056
"98",0.0172757475083056
"99",0.0172757475083056
"100",-0.0114341085271317
"101",-0.0114341085271317
"102",-0.0114341085271317
"103",-0.0114341085271317
"104",-0.0114341085271317
"105",-0.0114341085271317
"106",0.0172757475083056
"107",-0.0114341085271317
"108",-0.0114341085271317
"109",-0.0114341085271317
"110",-0.0114341085271317
"111",-0.0114341085271317
"112",-0.0114341085271317
"113",-0.0114341085271317
"114",-0.0114341085271317
"115",-0.0109634551495017
"116",-0.0114341085271317
"117",-0.0114341085271317
"118",-0.0114341085271317
"119",-0.0109634551495017
"120",-0.0114341085271317
"121",-0.0114341085271317
"122",-0.0114341085271317
"123",-0.0114341085271317
"124",-0.00578626799557031
"125",-0.0114341085271317
"126",-0.00766888150609065
"127",-0.0109634551495017
"128",0.0172757475083056
"129",-0.0100221483942414
"130",-0.0100221483942414
"131",-0.00766888150609065
"132",-0.0114341085271317
"133",-0.0109634551495017
"134",-0.0109634551495017
"135",0.0172757475083056
"136",-0.0114341085271317
"137",-0.0100221483942414
"138",-0.0109634551495017
"139",-0.0109634551495017
"140",-0.0109634551495017
"141",0.0172757475083056
"142",0.0172757475083056
"143",-0.0114341085271317
"144",0.0172757475083056
"145",-0.0114341085271317
"146",-0.0109634551495017
"147",0.0172757475083056
"148",0.0172757475083056
"149",0.0172757475083056
"150",0.0172757475083056
"151",0.0172757475083056
"152",0.0172757475083056
"153",0.0172757475083056
"154",-0.0114341085271317
"155",-0.0109634551495017
"156",-0.0109634551495017
"157",0.0172757475083056
"158",0.0172757475083056
"159",-0.0114341085271317
"160",0.0172757475083056
"161",-0.00578626799557031
"162",0.0172757475083056
"163",-0.00578626799557031
"164",0.0172757475083056
"165",0.0172757475083056
"166",0.0172757475083056
"167",-0.0114341085271317
"168",-0.0109634551495017
"169",-0.0109634551495017
"170",0.0172757475083056
