nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
Acrolobus	-0.621994099416207	0.1171875	48	3
Aphelenchoides	-1.28530364987873	0.581632653061224	14	2
Aphelenchus	-1.15577323388502	0.54	20	2
Aporcelaimellus	1.29640240408913	0	155	1
BACasv10	-0.73537353448498	0.449071978270711	94	1
BACasv1005	-1.02624281789131	0.32	20	2
BACasv1011	0.884330818015857	0.265118040651433	89	2
BACasv1012	0.884330818015857	0.265118040651433	89	2
BACasv1013	0.884330818015857	0.265118040651433	89	2
BACasv1014	0.884330818015857	0.265118040651433	89	2
BACasv102	1.12162597926555	0.051839831586334	151	1
BACasv1029	0.884330818015857	0.265118040651433	89	2
BACasv1045	0.884330818015857	0.265118040651433	89	2
BACasv108	0.77207312961839	0	131	1
BACasv109	0.903155448236074	0.0143877336693972	138	1
BACasv116	0.860839833592031	0.0622453598913536	94	3
BACasv117	0.884330818015857	0.265118040651433	89	2
BACasv121	-0.582444162764349	0.446560650887574	104	1
BACasv122	0.280600468501851	0.211932065611845	83	3
BACasv125	1.03423776685376	0.0532185663380998	147	1
BACasv126	-0.976584822526873	0.502154553289285	59	3
BACasv127	1.05425295528876	0.333399431555291	123	3
BACasv128	1.16532008547144	0.0386945983379502	152	1
BACasv130	0.183893907653488	0.102264426588751	74	3
BACasv135	-0.364109937153905	0.0700826446280992	55	3
BACasv136	0.377307029350214	0.0256367009613763	77	3
BACasv137	-0.407667737940769	0.343288340950154	97	1
BACasv138	0.216129427936275	0.124307479224377	76	3
BACasv14	1.05425295528876	0.0201999167013744	98	3
BACasv141	-0.976584822526873	0.507336819025131	77	3
BACasv143	0.538484630764153	0.0240928019036288	82	3
BACasv144	1.05425295528876	0.593768065672332	186	3
BACasv149	-1.30339691516161	0.41522491349481	51	1
BACasv151	1.05425295528876	0.593768065672332	186	3
BACasv155	1.05425295528876	0.0201999167013744	98	3
BACasv157	-1.25970280895572	0.481378885811019	57	1
BACasv158	0.183893907653488	0.102264426588751	74	3
BACasv159	-0.879878261678509	0.314744801512287	46	3
BACasv16	-1.23446898478918	0.444444444444444	39	3
BACasv162	-1.39564658620311	0.632236568096626	49	3
BACasv163	1.05425295528876	0.593768065672332	186	3
BACasv164	0.860839833592031	0	91	3
BACasv165	0.474013590198578	0	79	3
BACasv167	-0.589758579133419	0.20414201183432	52	3
BACasv168	-1.12862049033803	0.490977946090443	67	1
BACasv172	0.506249110481365	0	80	3
BACasv173	-0.211044260014243	0.121928166351607	92	1
BACasv175	-1.08492638413214	0.520042676421277	81	1
BACasv177	0.860839833592031	0	91	3
BACasv179	0.796368793026456	0.0432314937809444	91	3
BACasv183	-1.32524396826456	0.498163452708907	66	1
BACasv184	0.667426711895304	0	85	3
BACasv185	0.957546394440395	0	94	3
BACasv188	-1.36893807447045	0.28875	40	1
BACasv189	1.05425295528876	0.333399431555291	123	3
BACasv19	-1.23446898478918	0.464009518143962	41	3
BACasv190	1.05425295528876	0.333399431555291	123	3
BACasv191	1.11872399585433	0.0198	100	3
BACasv196	0.796368793026456	0	89	3
BACasv197	0.764133272743668	0.0222194167403106	89	3
BACasv198	1.05425295528876	0.333399431555291	123	3
BACasv204	-1.29894002535475	0.635355029585799	52	3
BACasv208	1.11872399585433	0.0198	100	3
BACasv21	0.859461342030179	0	135	1
BACasv211	0.957546394440395	0.020831024930748	95	3
BACasv217	-1.1699979442236	0.433075550267698	41	3
BACasv220	1.01239071375081	0.0405231866825209	145	1
BACasv226	-1.39564658620311	0.6552	50	3
BACasv227	0.73189775246088	0.0224690082644629	88	3
BACasv228	0.903155448236074	0.0143877336693972	138	1
BACasv229	-0.211044260014243	0.121928166351607	92	1
BACasv232	0.377307029350214	0.0502958579881657	78	3
BACasv233	-1.50002039308814	0.43875	40	1
BACasv237	-1.36893807447045	0.28875	40	1
BACasv239	1.08648847557155	0.0199979593918987	99	3
BACasv24	0.722417798023724	0.430603613994617	102	2
BACasv242	-0.254738366220138	0.124444444444444	90	1
BACasv243	0.538484630764153	0.0240928019036288	82	3
BACasv249	-1.29894002535475	0.48	40	3
BACasv25	0.903155448236074	0	137	1
BACasv250	0.377307029350214	0.0256367009613763	77	3
BACasv254	1.05608481995671	0.0136979785969085	145	1
BACasv255	1.05425295528876	0.593768065672332	186	3
BACasv256	1.11872399585433	0.0390157827663955	101	3
BACasv257	-0.961477609894462	0.554752066115702	44	2
BACasv258	0.73189775246088	0.0224690082644629	88	3
BACasv259	0.602955671329729	0.0235260770975056	84	3
BACasv26	0.946849554441969	0	139	1
BACasv264	0.474013590198578	0	79	3
BACasv27	0.925002501339022	0	138	1
BACasv272	-1.13776242394081	0.414039262343843	41	3
BACasv277	0.280600468501851	0.0266617969320672	74	3
BACasv278	0.796368793026456	0	89	3
BACasv283	0.957546394440395	0	94	3
BACasv286	-1.20223346450639	0.35265306122449	35	3
BACasv287	-1.04123227792624	0.485425342058299	82	1
BACasv29	-0.211044260014243	0.207035816771177	97	1
BACasv291	0.884330818015857	0.265118040651433	89	2
BACasv292	0.884330818015857	0.265118040651433	89	2
BACasv293	-0.429514791043717	0.11705532693187	81	1
BACasv294	-1.22053844188187	0.631111111111111	30	2
BACasv296	1.05425295528876	0.593768065672332	186	3
BACasv297	1.05425295528876	0.593768065672332	186	3
BACasv302	-1.30339691516161	0.444444444444444	54	1
BACasv307	-1.18815583788345	0.571219868517166	37	2
BACasv308	1.05425295528876	0.593768065672332	186	3
BACasv309	-0.713526481382033	0.458116319444444	96	1
BACasv312	-0.23289131311719	0.0658574380165289	88	1
BACasv316	-0.211044260014243	0.121928166351607	92	1
BACasv317	1.01239071375081	0.268477994467981	169	1
BACasv318	-0.815407221112934	0.134920634920635	42	3
BACasv32	0.893075353874819	0	92	3
BACasv320	-0.669832375176138	0.274919885309496	77	1
BACasv328	-0.993860213892888	0.544197530864198	45	2
BACasv33	0.00742627101523099	0.0399833402748855	98	1
BACasv334	0.881308395133127	0	136	1
BACasv335	1.11872399585433	0.0198	100	3
BACasv337	-1.38245146187401	0.592592592592593	9	2
BACasv34	1.05425295528876	0.593768065672332	186	3
BACasv341	-1.33117554563754	0.62476370510397	46	3
BACasv344	-1.12339062988659	0.401234567901235	18	2
BACasv347	-0.364109937153905	0.22789572695512	61	3
BACasv35	-0.975691118617402	0.313932980599647	63	1
BACasv350	-1.29894002535475	0.497777777777778	45	3
BACasv352	0.957546394440395	0.020831024930748	95	3
BACasv354	0.989781914723182	0.0206163194444444	96	3
BACasv355	1.02201743500597	0	96	3
BACasv356	1.05425295528876	0.593768065672332	186	3
BACasv357	1.05425295528876	0.333399431555291	123	3
BACasv359	0.884330818015857	0.265118040651433	89	2
BACasv361	-1.18815583788345	0.612125639152666	37	2
BACasv363	1.05425295528876	0.333399431555291	123	3
BACasv365	0.183893907653488	0.102264426588751	74	3
BACasv369	0.667426711895304	0.0229853975121688	86	3
BACasv370	-0.929095005896035	0.650864197530864	45	2
BACasv380	-0.896712401897608	0.5632	50	2
BACasv381	0.884330818015857	0.265118040651433	89	2
BACasv382	0.884330818015857	0.265118040651433	89	2
BACasv383	-1.33117554563754	0.5	46	3
BACasv385	0.44177806991579	0.0928019036287924	82	3
BACasv39	-0.276585419323085	0.143456790123457	90	1
BACasv394	0.884330818015857	0.265118040651433	89	2
BACasv4	0.946849554441969	0.0413608411029558	142	1
BACasv40	-1.45632628688224	0.414039262343843	41	1
BACasv405	0.884330818015857	0.265118040651433	89	2
BACasv406	-0.750936180547358	0.0897782585181179	43	3
BACasv407	0.506249110481365	0	80	3
BACasv41	1.01239071375081	0	142	1
BACasv415	-1.15046754344098	0.456295525494277	62	1
BACasv420	-0.71870066026457	0.456111111111111	60	3
BACasv421	-1.0193852248233	0.483669618231964	83	1
BACasv422	0.602955671329729	0.0235260770975056	84	3
BACasv432	-1.34709102136751	0.420099592575826	47	1
BACasv435	0.345071509067427	0.0259695290858726	76	3
BACasv436	0.828604313309243	0.0217365052529888	91	3
BACasv437	0.989781914723182	0	95	3
BACasv44	0.946849554441969	0.0141836734693878	140	1
BACasv447	1.05425295528876	0.593768065672332	186	3
BACasv45	-0.460816498002268	0.263142775064637	59	3
BACasv463	-1.12339062988659	0.662037037037037	36	2
BACasv47	0.216129427936275	0.0785244704163623	74	3
BACasv472	1.05608481995671	0.0271157815725277	146	1
BACasv476	0.884330818015857	0.265118040651433	89	2
BACasv481	1.05425295528876	0.333399431555291	123	3
BACasv489	-0.647985322073191	0.2990625	80	1
BACasv491	-0.493052018285056	0.139551441794233	53	3
BACasv50	1.23086124478028	0.0129864581998377	153	1
BACasv505	-0.961477609894462	0.0997229916897507	19	2
BACasv506	0.884330818015857	0.1190625	80	2
BACasv523	0.884330818015857	0.265118040651433	89	2
BACasv524	0.884330818015857	0.265118040651433	89	2
BACasv528	-0.71870066026457	0.310650887573965	52	3
BACasv53	-0.844608799999717	0.298676748582231	69	1
BACasv537	0.345071509067427	0	75	3
BACasv54	-0.815407221112934	0.3046875	48	3
BACasv55	0.884330818015857	0.265118040651433	89	2
BACasv557	0.635191191612517	0.0457003785830179	86	3
BACasv558	0.280600468501851	0.211932065611845	83	3
BACasv56	-0.407667737940769	0.0938881268099375	81	1
BACasv561	0.884330818015857	0.265118040651433	89	2
