,nodes_num,degree,clustering_coefficient,average_path_length,connectance,modularity,betweenness_centralization
Restore6_1,800,21.3025,0.892463305948664,5.6179911642604,0.0266614518147685,0.736521818748578,0.0698532270289198
Restore6_2,895,24.8893854748603,0.915270626344671,5.82063136870527,0.0278404759226626,0.735478970125551,0.0764724469184456
Restore6_3,823,22.0826245443499,0.883201835464376,6.16830877192982,0.0268645067449513,0.72263278943411,0.0818903591511682
Restore6_4,770,18.4181818181818,0.808710149578503,6.03704014020095,0.0239508216101194,0.752647110420469,0.114837760550098
Restore9_1,492,19.6422764227642,0.989892223051424,3.83563478977741,0.0400046362989088,0.533604890033605,0.0150691568672257
Restore9_2,545,33.7100917431193,0.997291706598229,3.41594927140637,0.0619670804101457,0.531193399169657,0.0154785995782359
Restore9_3,566,12.243816254417,0.95903785558958,6.78216469255502,0.0216704712467557,0.619968224816711,0.0977948285879289
Restore9_4,578,11.477508650519,0.949270617814211,7.15295534690679,0.0198916961014195,0.650055319300934,0.143653397404385
