nodes_id	degree	modularity
BACasv2	99	2
BACasv4	137	2
BACasv6	57	1
BACasv7	147	2
BACasv10	87	3
BACasv14	100	3
BACasv16	60	3
BACasv17	98	3
BACasv21	139	2
BACasv25	144	2
BACasv26	131	2
BACasv27	145	2
BACasv29	102	2
BACasv32	92	3
BACasv33	120	2
BACasv34	128	3
BACasv35	72	2
BACasv41	151	2
BACasv44	155	2
BACasv45	57	3
BACasv47	77	3
BACasv50	148	2
BACasv52	110	2
BACasv53	63	2
BACasv54	72	3
BACasv57	146	2
BACasv62	128	3
BACasv63	146	2
BACasv64	79	3
BACasv68	79	3
BACasv70	99	3
BACasv72	129	2
BACasv74	94	3
BACasv79	149	2
BACasv81	95	3
BACasv82	134	2
BACasv83	161	2
BACasv84	94	3
BACasv85	149	2
BACasv86	59	3
BACasv90	166	2
BACasv91	68	3
BACasv98	145	2
BACasv102	149	2
BACasv108	129	2
BACasv109	154	2
BACasv110	54	2
BACasv116	99	3
BACasv119	150	2
BACasv121	99	3
BACasv122	85	3
BACasv125	155	2
BACasv126	59	3
BACasv127	187	3
BACasv128	148	2
BACasv130	81	3
BACasv131	143	2
BACasv133	149	2
BACasv135	57	3
BACasv136	80	3
BACasv137	91	2
BACasv138	81	3
BACasv141	75	3
BACasv143	82	3
BACasv144	128	3
BACasv149	79	1
BACasv151	128	3
BACasv155	99	3
BACasv157	76	2
BACasv158	81	3
BACasv159	59	3
BACasv162	33	3
BACasv163	128	3
BACasv164	97	3
BACasv165	85	3
BACasv167	60	3
BACasv168	52	2
BACasv169	158	2
BACasv170	40	2
BACasv172	83	3
BACasv175	78	3
BACasv177	93	3
BACasv179	95	3
BACasv180	51	3
BACasv183	65	3
BACasv184	87	3
BACasv185	96	3
BACasv186	14	1
BACasv189	187	3
BACasv190	187	3
BACasv191	103	3
BACasv192	109	2
BACasv196	93	3
BACasv197	91	3
BACasv198	187	3
BACasv203	86	2
BACasv204	38	3
BACasv206	60	2
BACasv208	103	3
BACasv209	152	2
BACasv210	148	2
BACasv211	99	3
BACasv217	60	3
BACasv218	85	1
BACasv220	155	2
BACasv226	45	3
BACasv227	89	3
BACasv228	154	2
BACasv229	105	2
BACasv231	18	2
BACasv232	80	3
BACasv233	72	1
BACasv239	102	3
BACasv241	64	1
BACasv242	113	2
BACasv243	85	3
BACasv244	51	1
BACasv245	47	1
BACasv249	57	3
BACasv250	80	3
BACasv254	163	2
BACasv255	128	3
BACasv256	102	3
BACasv258	92	3
BACasv259	86	3
BACasv262	142	2
BACasv264	85	3
BACasv269	85	1
BACasv272	55	3
BACasv273	59	1
BACasv277	77	3
BACasv278	95	3
BACasv282	158	2
BACasv283	96	3
BACasv286	55	3
BACasv287	87	3
BACasv290	69	2
BACasv295	21	2
BACasv296	128	3
BACasv297	128	3
BACasv302	83	1
BACasv308	128	3
BACasv309	93	3
BACasv310	59	1
BACasv312	104	2
BACasv317	171	2
BACasv318	46	3
BACasv322	17	1
BACasv329	85	1
BACasv333	154	2
BACasv334	142	2
BACasv335	103	3
BACasv340	19	1
BACasv341	34	3
BACasv347	65	3
BACasv350	66	1
BACasv352	97	3
BACasv354	96	3
BACasv355	100	3
BACasv356	128	3
BACasv357	187	3
BACasv362	80	1
BACasv363	187	3
BACasv364	89	2
BACasv365	81	3
BACasv369	89	3
BACasv370	34	3
BACasv378	157	2
BACasv383	67	1
BACasv384	78	1
BACasv385	89	3
BACasv386	26	1
BACasv387	48	1
BACasv390	72	1
BACasv392	158	2
BACasv393	159	2
BACasv395	83	1
BACasv396	85	1
BACasv402	73	1
BACasv406	52	3
BACasv407	82	3
BACasv408	18	1
BACasv415	36	2
BACasv416	121	2
BACasv420	55	3
BACasv421	81	3
BACasv422	88	3
BACasv424	83	1
BACasv434	44	2
BACasv435	78	3
BACasv436	94	3
BACasv437	98	3
BACasv443	50	2
BACasv446	34	1
BACasv447	128	3
BACasv448	78	1
BACasv467	85	1
BACasv469	85	1
BACasv472	153	2
BACasv478	47	1
BACasv479	64	1
BACasv480	85	1
BACasv481	187	3
BACasv489	95	2
BACasv491	64	3
BACasv513	29	1
BACasv526	40	1
BACasv527	37	1
BACasv528	71	3
BACasv535	75	1
BACasv537	78	3
BACasv543	22	2
BACasv544	85	1
BACasv545	38	1
BACasv557	89	3
BACasv558	85	3
BACasv559	85	1
BACasv565	26	1
BACasv571	78	3
BACasv572	85	1
BACasv573	85	1
BACasv574	96	1
BACasv584	35	3
BACasv585	55	1
BACasv586	21	1
BACasv594	97	2
BACasv595	55	3
BACasv602	96	1
BACasv603	40	1
BACasv604	85	1
BACasv605	33	1
BACasv614	97	2
BACasv616	43	3
BACasv619	50	2
BACasv624	50	3
BACasv625	81	3
BACasv626	50	3
BACasv627	81	3
BACasv628	76	1
BACasv629	85	1
BACasv630	78	1
BACasv631	187	3
BACasv632	76	1
BACasv638	38	1
BACasv643	78	1
BACasv660	47	3
BACasv662	17	1
BACasv667	78	3
BACasv668	35	1
BACasv684	59	1
BACasv685	64	1
BACasv695	52	1
BACasv699	51	1
BACasv711	96	1
BACasv721	38	3
BACasv724	85	1
BACasv743	26	1
BACasv744	85	1
BACasv745	85	1
BACasv746	85	1
BACasv747	85	1
BACasv759	78	1
BACasv792	18	1
BACasv805	88	2
BACasv829	85	1
BACasv860	85	1
BACasv861	78	1
BACasv862	85	1
BACasv863	85	1
BACasv864	85	1
BACasv894	85	1
BACasv895	85	1
BACasv896	85	1
BACasv922	85	1
BACasv923	85	1
BACasv924	85	1
BACasv960	85	1
BACasv961	85	1
BACasv992	85	1
BACasv1030	85	1
BACasv1046	85	1
BACasv1047	85	1
FUNasv1	129	2
FUNasv3	120	3
FUNasv4	86	2
FUNasv5	149	2
FUNasv6	91	2
FUNasv7	67	2
FUNasv8	144	2
FUNasv9	130	2
FUNasv10	136	2
FUNasv11	78	3
FUNasv12	143	2
FUNasv13	25	3
FUNasv14	85	2
FUNasv15	51	3
FUNasv16	114	2
FUNasv17	63	2
FUNasv18	149	2
FUNasv20	121	2
FUNasv22	137	3
FUNasv23	10	3
FUNasv24	24	3
FUNasv25	118	2
FUNasv27	139	2
FUNasv30	116	2
FUNasv33	128	2
FUNasv34	129	3
FUNasv37	56	3
FUNasv38	128	3
FUNasv39	83	3
FUNasv40	80	2
FUNasv41	17	2
FUNasv43	143	2
FUNasv46	12	2
FUNasv48	78	2
FUNasv49	141	2
FUNasv50	117	2
FUNasv51	127	2
FUNasv52	13	3
FUNasv53	96	2
FUNasv55	48	2
FUNasv58	134	2
FUNasv61	58	2
FUNasv62	132	2
FUNasv63	130	3
FUNasv65	134	3
FUNasv66	129	2
FUNasv68	11	3
FUNasv70	119	2
FUNasv71	143	2
FUNasv72	60	3
FUNasv74	82	2
FUNasv75	143	2
FUNasv76	30	2
FUNasv77	13	3
FUNasv78	15	1
FUNasv79	14	2
FUNasv81	143	2
FUNasv85	121	2
FUNasv86	24	2
FUNasv90	43	2
FUNasv95	137	2
FUNasv96	23	2
FUNasv97	22	3
FUNasv99	141	2
FUNasv101	96	2
FUNasv103	137	2
FUNasv104	119	2
FUNasv113	83	2
FUNasv114	96	2
FUNasv115	83	2
FUNasv116	124	2
FUNasv124	138	2
FUNasv127	158	2
FUNasv128	22	2
FUNasv129	134	2
FUNasv131	74	3
FUNasv132	18	3
FUNasv134	85	2
FUNasv135	142	2
FUNasv140	110	2
FUNasv142	148	2
FUNasv152	131	2
FUNasv155	127	2
FUNasv160	145	2
FUNasv162	158	2
FUNasv163	85	1
FUNasv164	129	2
FUNasv166	61	3
FUNasv168	113	2
FUNasv169	137	2
FUNasv170	14	3
FUNasv172	43	2
FUNasv175	134	2
FUNasv176	17	2
FUNasv177	49	2
FUNasv179	52	2
FUNasv181	20	3
FUNasv189	68	2
FUNasv198	65	3
FUNasv202	126	2
FUNasv203	129	2
FUNasv204	42	2
FUNasv206	86	2
FUNasv208	70	2
FUNasv209	13	3
FUNasv214	126	2
FUNasv216	75	3
FUNasv220	15	2
FUNasv223	144	2
FUNasv225	98	3
FUNasv227	143	2
FUNasv229	123	2
FUNasv234	132	2
FUNasv235	46	2
FUNasv240	146	2
FUNasv241	54	2
FUNasv242	93	3
FUNasv245	60	2
FUNasv247	159	2
FUNasv253	15	1
FUNasv254	53	1
FUNasv259	22	2
FUNasv262	123	2
FUNasv264	12	3
FUNasv265	54	1
FUNasv266	34	3
FUNasv273	40	2
FUNasv276	10	2
FUNasv278	24	1
FUNasv292	91	2
FUNasv293	174	2
FUNasv294	164	2
FUNasv296	158	2
FUNasv304	68	3
FUNasv307	138	2
FUNasv314	105	2
FUNasv318	124	2
FUNasv320	145	3
FUNasv323	153	2
FUNasv331	67	3
FUNasv337	41	2
FUNasv341	177	2
FUNasv343	158	2
FUNasv344	59	3
FUNasv352	83	1
FUNasv356	176	2
FUNasv362	40	2
FUNasv372	46	2
FUNasv373	171	2
FUNasv374	109	1
FUNasv377	125	2
FUNasv379	59	2
FUNasv387	164	2
FUNasv392	44	2
FUNasv395	128	3
FUNasv401	85	1
FUNasv405	75	2
FUNasv408	187	3
FUNasv411	176	2
FUNasv412	136	2
FUNasv420	56	2
FUNasv443	187	3
FUNasv448	123	2
FUNasv456	154	2
FUNasv479	25	2
FUNasv480	58	2
FUNasv490	85	1
FUNasv493	25	3
FUNasv499	122	2
FUNasv511	85	1
FUNasv537	85	1
FUNasv550	83	3
FUNasv554	58	3
FUNasv578	109	1
FUNasv580	85	1
FUNasv599	51	2
FUNasv600	85	1
FUNasv615	85	1
FUNasv618	15	2
FUNasv683	67	3
FUNasv684	85	1
FUNasv719	32	1
FUNasv752	85	1
FUNasv753	85	1
FUNasv754	85	1
FUNasv755	85	1
FUNasv788	85	1
FUNasv789	85	1
FUNasv790	85	1
FUNasv791	85	1
ProASV1	75	2
ProASV8	51	2
ProASV12	176	2
ProASV14	85	1
ProASV15	169	2
ProASV16	135	2
ProASV26	72	3
ProASV32	8	3
ProASV35	40	3
ProASV42	35	2
ProASV45	21	3
ProASV47	69	2
ProASV51	16	2
ProASV56	14	3
ProASV58	67	3
ProASV63	14	1
ProASV65	11	2
ProASV66	81	3
ProASV72	13	3
ProASV73	25	2
ProASV74	128	3
ProASV84	128	3
ProASV93	9	2
ProASV101	87	3
ProASV107	60	3
ProASV113	53	3
ProASV116	10	3
ProASV121	6	3
ProASV122	42	2
ProASV124	52	3
ProASV131	89	2
ProASV138	121	2
ProASV144	23	2
ProASV151	85	1
ProASV164	74	2
ProASV167	85	1
ProASV169	85	1
ProASV172	25	2
ProASV177	45	2
ProASV186	15	2
ProASV187	5	2
ProASV189	85	1
ProASV190	125	2
ProASV193	141	2
ProASV196	13	1
ProASV198	85	1
ProASV199	75	3
ProASV200	51	2
ProASV201	141	2
ProASV205	17	2
ProASV206	85	1
ProASV210	96	3
ProASV217	151	2
ProASV218	50	1
ProASV220	157	3
ProASV227	13	1
ProASV228	24	2
ProASV229	71	3
ProASV230	85	1
ProASV231	11	1
ProASV232	77	2
ProASV233	106	2
ProASV241	32	1
ProASV242	96	3
ProASV243	18	1
ProASV244	24	1
ProASV246	23	1
ProASV247	89	2
ProASV248	94	2
ProASV249	32	3
ProASV253	133	2
ProASV256	97	2
Mesorhabditis	33	2
Cephalobus	109	2
Heterocephalobus	14	2
Acrolobus	48	3
Filenchus	56	2
Paraphelenchus	10	2
Klarkus	33	1
Thonus	12	3
Epidorylaimus	46	2
Aporcelaimellus	160	2
