nodes_id	degree	modularity
BACasv1	54	2
BACasv4	249	3
BACasv6	57	3
BACasv7	303	3
BACasv10	126	3
BACasv14	56	2
BACasv16	68	2
BACasv17	61	2
BACasv19	58	3
BACasv21	254	4
BACasv25	318	3
BACasv26	311	4
BACasv29	210	4
BACasv32	66	2
BACasv33	244	4
BACasv35	147	3
BACasv40	59	3
BACasv41	276	4
BACasv44	309	4
BACasv45	41	2
BACasv46	41	4
BACasv47	43	2
BACasv50	243	3
BACasv51	68	3
BACasv52	197	3
BACasv53	154	3
BACasv54	54	3
BACasv57	234	4
BACasv58	54	3
BACasv60	52	3
BACasv63	271	4
BACasv64	60	3
BACasv67	68	3
BACasv68	48	3
BACasv70	58	2
BACasv72	299	4
BACasv74	59	2
BACasv79	309	4
BACasv81	65	2
BACasv83	313	4
BACasv84	67	2
BACasv85	265	3
BACasv86	21	2
BACasv91	56	2
BACasv98	258	4
BACasv101	49	2
BACasv104	251	3
BACasv107	277	3
BACasv108	220	4
BACasv109	312	4
BACasv116	62	2
BACasv119	310	3
BACasv125	267	3
BACasv126	38	3
BACasv131	310	4
BACasv132	338	4
BACasv133	238	3
BACasv135	29	2
BACasv137	196	4
BACasv141	86	3
BACasv142	144	4
BACasv143	50	2
BACasv147	267	3
BACasv149	66	3
BACasv150	42	2
BACasv152	262	4
BACasv155	56	2
BACasv157	137	4
BACasv162	46	3
BACasv164	61	2
BACasv166	279	4
BACasv167	46	3
BACasv168	65	4
BACasv169	326	4
BACasv171	292	3
BACasv177	57	2
BACasv179	55	2
BACasv180	58	2
BACasv181	159	4
BACasv183	91	3
BACasv184	57	2
BACasv185	66	2
BACasv191	63	2
BACasv196	58	2
BACasv202	277	3
BACasv203	124	3
BACasv204	51	3
BACasv206	124	4
BACasv208	63	2
BACasv209	279	4
BACasv210	252	3
BACasv211	68	2
BACasv214	44	3
BACasv216	289	4
BACasv217	66	2
BACasv220	270	3
BACasv224	290	4
BACasv225	338	4
BACasv226	55	4
BACasv228	312	4
BACasv229	148	3
BACasv233	62	3
BACasv239	58	2
BACasv241	64	2
BACasv242	182	3
BACasv243	46	2
BACasv244	43	3
BACasv246	270	4
BACasv247	11	2
BACasv248	342	4
BACasv249	62	2
BACasv254	325	4
BACasv256	54	2
BACasv257	49	4
BACasv259	61	2
BACasv262	245	3
BACasv263	346	4
BACasv273	54	3
BACasv274	346	4
BACasv275	290	4
BACasv278	61	2
BACasv279	277	3
BACasv280	267	3
BACasv282	326	4
BACasv283	56	2
BACasv286	51	3
BACasv287	97	3
BACasv289	272	3
BACasv290	97	3
BACasv293	138	4
BACasv302	73	3
BACasv303	279	4
BACasv304	131	1
BACasv307	36	3
BACasv310	54	3
BACasv312	137	3
BACasv313	272	3
BACasv315	182	4
BACasv318	39	2
BACasv320	103	3
BACasv322	103	2
BACasv327	277	3
BACasv328	97	4
BACasv330	150	1
BACasv331	42	3
BACasv333	238	4
BACasv334	299	3
BACasv335	63	2
BACasv338	169	3
BACasv339	267	3
BACasv341	48	3
BACasv342	333	4
BACasv343	290	4
BACasv345	199	4
BACasv346	242	4
BACasv349	282	3
BACasv350	62	3
BACasv352	50	2
BACasv353	267	3
BACasv354	67	2
BACasv355	54	2
BACasv362	64	3
BACasv364	117	3
BACasv368	178	3
BACasv370	43	4
BACasv371	199	4
BACasv375	277	3
BACasv376	338	4
BACasv378	327	4
BACasv380	56	4
BACasv383	60	3
BACasv390	63	3
BACasv391	342	4
BACasv392	321	4
BACasv393	275	3
BACasv402	58	3
BACasv404	303	4
BACasv406	54	2
BACasv407	52	2
BACasv414	318	3
BACasv415	58	3
BACasv416	232	4
BACasv417	185	4
BACasv418	251	3
BACasv420	50	2
BACasv422	52	2
BACasv429	11	2
BACasv433	262	4
BACasv434	109	4
BACasv436	70	2
BACasv437	59	2
BACasv441	131	1
BACasv445	292	3
BACasv446	88	4
BACasv453	282	3
BACasv457	353	4
BACasv458	338	4
BACasv462	131	1
BACasv464	338	4
BACasv468	252	4
BACasv472	262	3
BACasv479	64	2
BACasv485	300	3
BACasv486	131	1
BACasv487	201	1
BACasv488	150	1
BACasv489	180	4
BACasv499	346	4
BACasv501	201	1
BACasv502	131	1
BACasv503	262	4
BACasv505	19	2
BACasv508	284	3
BACasv509	144	4
BACasv510	251	3
BACasv513	48	4
BACasv518	292	3
BACasv521	208	4
BACasv526	37	3
BACasv527	41	3
BACasv528	55	3
BACasv530	208	4
BACasv534	284	3
BACasv535	59	3
BACasv536	178	3
BACasv537	44	2
BACasv538	262	4
BACasv539	208	4
BACasv545	43	2
BACasv551	292	3
BACasv553	242	4
BACasv555	208	4
BACasv557	51	2
BACasv566	272	3
BACasv585	48	3
BACasv587	200	3
BACasv590	277	3
BACasv592	242	4
BACasv593	262	4
BACasv594	149	4
BACasv595	62	2
BACasv603	37	3
BACasv605	39	2
BACasv607	262	4
BACasv614	177	3
BACasv615	131	1
BACasv616	51	2
BACasv617	242	4
BACasv618	333	4
BACasv619	139	4
BACasv628	20	2
BACasv632	20	2
BACasv639	292	3
BACasv641	184	3
BACasv651	277	3
BACasv655	300	3
BACasv658	131	1
BACasv659	52	4
BACasv660	37	2
BACasv661	262	4
BACasv662	103	2
BACasv663	182	4
BACasv668	39	2
BACasv679	41	4
BACasv680	154	4
BACasv684	54	3
BACasv685	64	2
BACasv693	150	1
BACasv694	169	3
BACasv701	108	2
BACasv702	131	1
BACasv703	150	1
BACasv704	131	1
BACasv705	262	4
BACasv717	131	1
BACasv719	242	4
BACasv720	342	4
BACasv733	201	1
BACasv735	158	4
BACasv739	262	4
BACasv758	219	4
BACasv762	131	1
BACasv763	242	4
BACasv764	131	1
BACasv765	262	4
BACasv767	262	4
BACasv775	131	1
BACasv778	284	3
BACasv779	282	3
BACasv786	131	1
BACasv805	132	4
BACasv807	318	3
BACasv812	201	1
BACasv817	131	1
BACasv821	262	4
BACasv823	185	4
BACasv833	131	1
BACasv850	201	1
BACasv851	131	1
BACasv852	194	3
BACasv853	131	1
BACasv854	131	1
BACasv855	131	1
BACasv876	175	4
BACasv878	115	3
BACasv880	131	1
BACasv881	131	1
BACasv882	194	3
BACasv883	131	1
BACasv884	144	4
BACasv887	175	4
BACasv912	262	4
BACasv915	182	4
BACasv950	201	1
BACasv951	131	1
BACasv952	131	1
BACasv953	182	4
BACasv981	28	3
BACasv982	131	1
BACasv985	262	4
BACasv998	64	3
BACasv1005	42	2
BACasv1006	131	1
BACasv1023	201	1
BACasv1024	131	1
BACasv1025	182	4
BACasv1041	131	1
BACasv1042	131	1
FUNasv1	217	4
FUNasv2	33	2
FUNasv3	205	3
