"","x"
"1",-0.00449530538026094
"2",-0.00473584544380997
"3",-0.00425476531671232
"4",-0.00545746563445665
"5",-0.00425476531671232
"6",-0.00545746563445665
"7",-0.00521692557090762
"8",-0.00473584544380997
"9",-0.00545746563445665
"10",-0.00521692557090762
"11",-0.00521692557090762
"12",-0.00425476531671232
"13",-0.00521692557090762
"14",-0.00449530538026094
"15",-0.00425476531671232
"16",-0.00521692557090762
"17",-0.0049763855073592
"18",-0.00425476531671232
"19",-0.00545746563445665
"20",-0.00545746563445665
"21",-0.00521692557090762
"22",-0.00545746563445665
"23",-0.00449530538026094
"24",-0.00425476531671232
"25",-0.00545746563445665
"26",0.0123424990681626
"27",-0.00521692557090762
"28",-0.00425476531671232
"29",-0.0049763855073592
"30",-0.00425476531671232
"31",-0.00473584544380997
"32",-0.000887204427027534
"33",-0.00521692557090762
"34",0.0123424990681626
"35",-0.0049763855073592
"36",-0.00521692557090762
"37",-0.00521692557090762
"38",-0.0049763855073592
"39",-0.000887204427027534
"40",0.00344251671685317
"41",-0.00425476531671232
"42",-0.00449530538026094
"43",0.00344251671685317
"44",-0.00521692557090762
"45",-0.00545746563445665
"46",-0.00473584544380997
"47",-0.00473584544380997
"48",-0.00521692557090762
"49",-0.0049763855073592
"50",-0.00545746563445665
"51",-0.00473584544380997
"52",-0.00473584544380997
"53",-0.00449530538026094
"54",-0.00545746563445665
"55",-0.00545746563445665
"56",-0.00425476531671232
"57",-0.00545746563445665
"58",-0.00425476531671232
"59",-0.00545746563445665
"60",-0.00473584544380997
"61",-0.00449530538026094
"62",-0.00449530538026094
"63",-0.000887204427027534
"64",-0.00545746563445665
"65",-0.00401422525316329
"66",-0.00521692557090762
"67",-0.00473584544380997
"68",-0.00425476531671232
"69",-0.00449530538026094
"70",-0.00473584544380997
"71",-0.00521692557090762
"72",-0.00425476531671232
"73",-0.00425476531671232
"74",-0.00545746563445665
"75",0.0123424990681626
"76",-0.00473584544380997
"77",-0.00545746563445665
"78",-0.00521692557090762
"79",-0.00545746563445665
"80",-0.00449530538026094
"81",0.00344251671685317
"82",0.00344251671685317
"83",-0.00425476531671232
"84",0.00344251671685317
"85",-0.00545746563445665
"86",-0.00473584544380997
"87",-0.00521692557090762
"88",-0.00473584544380997
"89",-0.00449530538026094
"90",0.0123424990681626
"91",0.0123424990681626
"92",-0.00425476531671232
"93",-0.00545746563445665
"94",-0.00473584544380997
"95",-0.00425476531671232
"96",-0.00425476531671232
"97",-0.00545746563445665
"98",0.00344251671685317
"99",0.0123424990681626
"100",-0.0049763855073592
"101",-0.00521692557090762
"102",0.0123424990681626
"103",0.0123424990681626
"104",-0.00425476531671232
"105",-0.000887204427027534
"106",-0.00521692557090762
"107",-0.00545746563445665
"108",0.00344251671685317
"109",-0.00521692557090762
"110",-0.00545746563445665
"111",-0.00545746563445665
"112",-0.00545746563445665
"113",-0.00425476531671232
"114",-0.00545746563445665
"115",0.00344251671685317
"116",-0.00425476531671232
"117",0.00344251671685317
"118",0.0123424990681626
"119",-0.00473584544380997
"120",-0.00545746563445665
"121",0.0123424990681626
"122",0.00344251671685317
"123",-0.0049763855073592
"124",-0.00521692557090762
"125",-0.00521692557090762
"126",0.00344251671685317
"127",-0.00473584544380997
"128",-0.00449530538026094
"129",-0.00473584544380997
"130",-0.000887204427027534
"131",-0.00449530538026094
"132",-0.00521692557090762
"133",0.00344251671685317
"134",-0.000887204427027534
"135",-0.00449530538026094
"136",0.00344251671685317
"137",-0.000887204427027534
"138",0.00344251671685317
"139",0.0123424990681626
"140",0.0123424990681626
"141",0.00344251671685317
"142",-0.00449530538026094
"143",0.0123424990681626
"144",-0.000887204427027534
"145",-0.000887204427027534
"146",-0.00449530538026094
"147",0.00344251671685317
"148",-0.00473584544380997
"149",-0.00473584544380997
"150",-0.00449530538026094
"151",-0.000887204427027534
"152",-0.000887204427027534
"153",-0.00545746563445665
"154",0.0123424990681626
"155",0.00344251671685317
"156",0.0123424990681626
"157",0.0123424990681626
"158",0.0123424990681626
"159",-0.00545746563445665
"160",0.0123424990681626
"161",-0.00401422525316329
