nodes_id	degree	modularity
BACasv4	142	1
BACasv6	44	1
BACasv7	140	1
BACasv10	94	1
BACasv14	98	3
BACasv16	39	3
BACasv19	41	3
BACasv21	135	1
BACasv24	102	2
BACasv25	137	1
BACasv26	139	1
BACasv27	138	1
BACasv29	97	1
BACasv32	92	3
BACasv33	98	1
BACasv34	186	3
BACasv35	63	1
BACasv39	90	1
BACasv40	41	1
BACasv41	142	1
BACasv44	140	1
BACasv45	59	3
BACasv47	74	3
BACasv50	153	1
BACasv53	69	1
BACasv54	48	3
BACasv55	89	2
BACasv56	81	1
BACasv57	133	1
BACasv62	186	3
BACasv63	138	1
BACasv64	66	3
BACasv67	55	1
BACasv70	98	3
BACasv72	129	1
BACasv74	93	3
BACasv79	138	1
BACasv81	91	3
BACasv82	142	1
BACasv83	144	1
BACasv84	93	3
BACasv85	146	1
BACasv90	168	1
BACasv91	58	3
BACasv94	94	1
BACasv98	136	1
BACasv102	151	1
BACasv108	131	1
BACasv109	138	1
BACasv116	94	3
BACasv117	89	2
BACasv121	104	1
BACasv122	83	3
BACasv125	147	1
BACasv126	59	3
BACasv127	123	3
BACasv128	152	1
BACasv130	74	3
BACasv135	55	3
BACasv136	77	3
BACasv137	97	1
BACasv138	76	3
BACasv141	77	3
BACasv143	82	3
BACasv144	186	3
BACasv149	51	1
BACasv151	186	3
BACasv155	98	3
BACasv157	57	1
BACasv158	74	3
BACasv159	46	3
BACasv162	49	3
BACasv163	186	3
BACasv164	91	3
BACasv165	79	3
BACasv167	52	3
BACasv168	67	1
BACasv172	80	3
BACasv173	92	1
BACasv175	81	1
BACasv177	91	3
BACasv179	91	3
BACasv183	66	1
BACasv184	85	3
BACasv185	94	3
BACasv188	40	1
BACasv189	123	3
BACasv190	123	3
BACasv191	100	3
BACasv196	89	3
BACasv197	89	3
BACasv198	123	3
BACasv204	52	3
BACasv208	100	3
BACasv211	95	3
BACasv217	41	3
BACasv220	145	1
BACasv226	50	3
BACasv227	88	3
BACasv228	138	1
BACasv229	92	1
BACasv232	78	3
BACasv233	40	1
BACasv237	40	1
BACasv239	99	3
BACasv242	90	1
BACasv243	82	3
BACasv249	40	3
BACasv250	77	3
BACasv254	145	1
BACasv255	186	3
BACasv256	101	3
BACasv257	44	2
BACasv258	88	3
BACasv259	84	3
BACasv264	79	3
