"","x"
"1",-0.00448128803046794
"2",-0.00404813525425844
"3",-0.00513101719478273
"4",-0.00404813525425844
"5",-0.00491444080667808
"6",-0.00448128803046794
"7",-0.00209894776131449
"8",-0.00491444080667808
"9",-0.00491444080667808
"10",-0.00404813525425844
"11",-0.00491444080667808
"12",-0.00404813525425844
"13",-0.00491444080667808
"14",-0.00469786441857259
"15",-0.00404813525425844
"16",-0.00513101719478273
"17",-0.00491444080667808
"18",-0.00469786441857259
"19",-0.00426471164236393
"20",-0.00404813525425844
"21",-0.00491444080667808
"22",-0.00404813525425844
"23",-0.00469786441857259
"24",-0.00404813525425844
"25",-0.00448128803046794
"26",-0.00491444080667808
"27",-0.00469786441857259
"28",-0.00491444080667808
"29",0.0126282466298176
"30",-0.00491444080667808
"31",-0.00469786441857259
"32",-0.000149760268370341
"33",-0.00513101719478273
"34",-0.00404813525425844
"35",-0.00426471164236393
"36",-0.00491444080667808
"37",-0.00448128803046794
"38",-0.00448128803046794
"39",-0.00491444080667808
"40",-0.00469786441857259
"41",-0.00513101719478273
"42",-0.00404813525425844
"43",-0.00448128803046794
"44",-0.00448128803046794
"45",-0.00513101719478273
"46",-0.00404813525425844
"47",-0.00513101719478273
"48",-0.00404813525425844
"49",-0.00513101719478273
"50",-0.00426471164236393
"51",-0.00383155886615379
"52",-0.00491444080667808
"53",-0.00448128803046794
"54",-0.00469786441857259
"55",-0.00209894776131449
"56",-0.00513101719478273
"57",0.0126282466298176
"58",-0.00404813525425844
"59",-0.00448128803046794
"60",-0.00491444080667808
"61",-0.00404813525425844
"62",0.0126282466298176
"63",-0.00404813525425844
"64",-0.00491444080667808
"65",-0.00513101719478273
"66",0.0126282466298176
"67",-0.00123264220889485
"68",-0.00426471164236393
"69",-0.00404813525425844
"70",-0.00123264220889485
"71",0.0126282466298176
"72",-0.00209894776131449
"73",-0.00491444080667808
"74",-0.00448128803046794
"75",-0.00491444080667808
"76",-0.00448128803046794
"77",-0.00404813525425844
"78",-0.00209894776131449
"79",-0.00513101719478273
"80",-0.00209894776131449
"81",-0.00448128803046794
"82",-0.00404813525425844
"83",-0.00209894776131449
"84",-0.00209894776131449
