nodes_id	degree	modularity
BACasv1	100	1
BACasv2	153	1
BACasv3	191	1
BACasv4	188	2
BACasv6	100	1
BACasv7	201	2
BACasv8	148	1
BACasv10	66	2
BACasv11	191	1
BACasv12	148	1
BACasv13	191	1
BACasv14	100	1
BACasv17	103	1
BACasv20	148	1
BACasv21	114	2
BACasv22	148	1
BACasv23	191	1
BACasv24	41	2
BACasv25	191	2
BACasv26	121	2
BACasv27	197	2
BACasv28	148	1
BACasv29	153	1
BACasv30	148	1
BACasv31	191	1
BACasv32	105	1
BACasv33	160	2
BACasv35	116	2
BACasv36	191	1
BACasv37	191	1
BACasv38	191	1
BACasv39	148	1
BACasv40	103	1
BACasv41	206	2
BACasv44	190	2
BACasv45	94	1
BACasv46	21	1
BACasv47	22	1
BACasv48	191	1
BACasv49	191	1
BACasv50	200	2
BACasv53	116	1
BACasv54	100	1
BACasv56	69	2
BACasv58	100	1
BACasv60	100	1
BACasv61	148	1
BACasv65	191	1
BACasv67	116	1
BACasv68	25	1
BACasv69	148	1
BACasv70	104	1
BACasv71	148	1
BACasv72	110	2
BACasv73	191	1
BACasv76	148	1
BACasv77	148	1
BACasv78	191	1
BACasv80	191	1
BACasv82	123	2
BACasv87	106	1
BACasv89	191	1
BACasv90	139	2
BACasv92	191	1
BACasv93	148	1
BACasv94	121	2
BACasv96	191	1
BACasv99	191	1
BACasv100	191	1
BACasv101	98	1
BACasv102	132	2
BACasv105	191	1
BACasv106	191	1
BACasv112	13	1
BACasv113	107	1
BACasv114	191	1
BACasv116	108	1
BACasv118	108	1
BACasv120	191	1
BACasv123	109	1
BACasv124	191	1
BACasv128	128	2
BACasv129	148	1
BACasv131	116	2
BACasv135	12	3
BACasv139	191	1
BACasv140	191	1
BACasv143	22	1
BACasv145	107	1
BACasv146	148	1
BACasv148	148	1
BACasv153	191	1
BACasv154	148	1
BACasv156	191	1
BACasv168	123	1
BACasv173	149	1
BACasv175	50	2
BACasv176	191	1
BACasv177	102	1
BACasv182	191	1
BACasv183	44	2
BACasv187	191	1
BACasv188	86	1
BACasv192	113	2
BACasv194	191	1
BACasv195	191	1
BACasv207	148	1
BACasv212	191	1
BACasv213	191	1
BACasv221	191	1
BACasv231	11	1
BACasv236	107	1
BACasv237	86	1
BACasv251	148	1
BACasv257	25	2
BACasv261	107	1
BACasv267	148	1
BACasv268	191	1
BACasv276	107	1
BACasv285	191	1
BACasv287	55	2
BACasv288	104	1
BACasv295	18	1
BACasv305	191	1
BACasv316	149	1
BACasv317	124	2
BACasv324	191	1
BACasv331	22	2
BACasv347	16	1
BACasv352	100	1
BACasv374	148	1
BACasv389	148	1
BACasv413	148	1
BACasv421	48	2
BACasv426	107	1
BACasv440	191	1
BACasv442	191	1
BACasv450	148	1
BACasv451	107	1
BACasv455	18	1
BACasv489	140	1
BACasv492	107	1
BACasv507	61	1
BACasv514	191	1
BACasv522	191	1
BACasv543	20	1
BACasv562	148	1
BACasv579	107	1
BACasv580	69	2
BACasv581	191	1
BACasv597	191	1
BACasv620	107	1
BACasv644	107	1
BACasv672	191	1
BACasv708	107	1
BACasv770	45	1
BACasv889	107	1
BACasv890	191	1
BACasv986	107	1
FUNasv1	102	2
FUNasv2	11	1
FUNasv3	95	2
FUNasv4	76	2
FUNasv5	196	2
FUNasv6	82	2
FUNasv8	184	2
FUNasv9	118	2
FUNasv10	125	2
FUNasv11	50	2
FUNasv12	121	2
FUNasv16	97	2
FUNasv18	108	2
FUNasv20	109	2
FUNasv22	100	2
FUNasv23	21	2
FUNasv24	13	1
FUNasv25	104	2
FUNasv26	112	2
FUNasv27	106	2
FUNasv28	108	2
FUNasv30	100	2
FUNasv32	14	2
FUNasv33	108	2
FUNasv34	103	2
FUNasv38	101	2
FUNasv39	66	2
FUNasv40	82	2
FUNasv41	25	2
FUNasv43	121	2
FUNasv45	37	2
FUNasv46	9	1
FUNasv48	72	2
