nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
FUNasv1	-0.632403281601956	0.466787118716123	97	2
FUNasv10	0.321935317296362	0.428500812089542	119	2
FUNasv100	-3.13186151681184	0	6	2
FUNasv103	0.140156536553825	0.412561983471074	110	2
FUNasv104	0.094711841368191	0.391111111111111	105	2
FUNasv105	-1.85941005161408	0	34	2
FUNasv106	0.776382269152704	0.418157450032049	131	2
FUNasv107	0.503714098038899	0.315486068652284	107	2
FUNasv110	0.549158793224533	0.404070760193976	121	2
FUNasv111	0.549302547697218	0.491869735597496	149	1
FUNasv112	0.185601231739459	0.493652053164055	142	2
FUNasv114	0.0514971138466142	0.302866414277988	86	1
FUNasv115	0.0514971138466142	0.102264426588751	74	1
FUNasv117	0.776382269152704	0.418157450032049	131	2
FUNasv118	0.321935317296362	0.436855406051499	121	2
FUNasv12	0.620417609675875	0.493985431841831	155	1
FUNasv120	0.776382269152704	0.418157450032049	131	2
FUNasv122	-1.17773962382957	0	49	2
FUNasv123	0.776382269152704	0.418157450032049	131	2
FUNasv124	0.655975140665204	0.490580545943868	153	1
FUNasv125	0.776382269152704	0.418157450032049	131	2
FUNasv126	-2.26841230828479	0	25	2
FUNasv127	0.549302547697218	0.4928	150	1
FUNasv129	0.584860078686546	0.49843756027931	161	1
FUNasv130	0.730937573967069	0.406224812449625	127	2
FUNasv133	0.727090202643862	0.499162135357888	171	1
FUNasv134	-0.339635727036003	0.436517373497159	87	1
FUNasv135	0.549302547697218	0.483237452886332	142	1
FUNasv136	0.821826964338338	0.326101249178172	117	2
FUNasv137	1.04905044026651	0.316044074173609	122	2
FUNasv138	0.185601231739459	0.449861111111111	120	2
FUNasv139	1.04710798154782	0	98	1
FUNasv14	-0.67784797678759	0.187124081087102	67	2
FUNasv140	-0.632403281601956	0.163065270661617	67	2
FUNasv142	0.229284768793258	0.497962879130828	141	1
FUNasv144	-0.405179805673785	0.463757396449704	104	2
FUNasv145	0.620417609675875	0.499551794614364	167	1
FUNasv146	0.158169706814601	0.493444437969815	131	1
FUNasv149	0.513745016707889	0.383769132653061	112	1
FUNasv15	-0.979671284843921	0	41	1
FUNasv150	0.730937573967069	0.285785123966942	110	2
FUNasv152	0.867271659523972	0.289319790704832	114	2
FUNasv154	0.640048183595801	0.491988463387278	158	2
FUNasv155	0.549158793224533	0.387388681413387	118	2
FUNasv156	1.04710798154782	0	98	1
FUNasv157	0.594603488410167	0.425568851137702	127	2
FUNasv16	-0.541513891230687	0.42603550295858	91	2
FUNasv160	0.503714098038899	0.228139985715743	99	2
FUNasv164	0.321935317296362	0.222725215029425	94	2
FUNasv165	-1.29968906374788	0.444444444444444	48	1
FUNasv167	-0.223401024931248	0.0277722674072605	71	2
FUNasv168	0.685492878781435	0.315688775510204	112	2
FUNasv169	0.264842299782587	0.498019463054428	143	1
FUNasv17	-0.12629054110003	0.0298438934802571	66	1
FUNasv173	-1.95029944198535	0.265927977839335	38	2
FUNasv176	-1.58414931166251	0	24	1
FUNasv179	-0.0551754791213722	0.0289792387543253	68	1
FUNasv185	0.620417609675875	0.499551794614364	167	1
FUNasv187	0.685492878781435	0.48303324099723	152	2
FUNasv188	0.640048183595801	0.410112	125	2
FUNasv191	0.407072423739902	0.48117620850969	134	1
FUNasv193	0.727090202643862	0.499162135357888	171	1
FUNasv197	0.264842299782587	0.329861111111111	96	1
FUNasv199	0.41282470766763	0.437044745057232	124	2
FUNasv20	0.367380012481996	0.377242106971837	111	2
FUNasv200	0.513745016707889	0.220720221606648	95	1
FUNasv201	-0.837441160886606	0.499936876656988	89	1
FUNasv202	0.371514892750574	0.486916089965398	136	1
FUNasv203	-0.586958586416322	0.439508506616257	92	2
FUNasv208	-0.481865850993318	0.489366319444444	96	1
FUNasv209	-3.31364029755437	0	2	2
FUNasv210	0.367380012481996	0.446208	125	2
FUNasv213	1.04710798154782	0	98	1
FUNasv214	0.458269402853264	0.277777777777778	102	2
FUNasv215	0.185601231739459	0.488251904736534	137	2
FUNasv217	0.798205264622519	0.231111111111111	105	1
FUNasv219	-1.95029944198535	0.265927977839335	38	2
FUNasv22	0.158169706814601	0.493444437969815	131	1
FUNasv221	1.13993983063778	0.334800669601339	127	2
FUNasv222	-0.268845720116882	0.498572344268982	131	2
FUNasv223	0.594603488410167	0.281950872196511	106	2
FUNasv226	0.584860078686546	0.499929138321995	168	1
FUNasv227	0.367380012481996	0.2822	100	2
FUNasv229	-0.0416222441887115	0.492653810835629	132	2
