nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
FUNasv74	-0.0475521150458613	0.22240733027905	49	3
FUNasv75	0.0962100932323239	0.339181286549708	57	3
FUNasv77	-1.59754368721142	0	9	4
FUNasv79	-2.70715296819229	0	6	3
FUNasv8	-0.718255641770254	0.555940023068051	51	4
FUNasv80	-0.766363156436787	0.0570934256055363	34	3
FUNasv82	-0.117158230187947	0.48	15	2
FUNasv85	1.26014246047237	0.503567181926278	58	4
FUNasv88	0.958783342901435	0.444186384090579	83	3
FUNasv9	1.10254555117962	0.369033563838759	77	3
FUNasv94	-0.117158230187947	0.512396694214876	22	2
FUNasv95	1.04032044911208	0.511152915882827	61	4
FUNasv98	0.311853405649602	0.35639958376691	62	3
FUNasv99	-0.263195427463139	0.486067222062626	59	3
