nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
FUNasv1	-0.153511777507171	0.614540466392318	54	1
FUNasv10	0.81315623604724	0.516960920452291	71	2
FUNasv100	-3.31457970503065	0	4	2
FUNasv103	0.712479749679486	0.500779683671196	67	2
FUNasv104	0.589808408317027	0.554792899408284	65	1
FUNasv105	-0.71100191687532	0.375	24	1
FUNasv114	-0.242749980987198	0.665123456790123	36	3
FUNasv115	-0.0666372496827602	0.664830119375574	33	3
FUNasv116	0.209097317840719	0.499444444444444	60	2
FUNasv118	-0.394961600365802	0.511152915882827	61	2
FUNasv12	0.00774434510521213	0.579889807162534	66	2
FUNasv124	0.682723431545052	0.591827364554637	66	1
FUNasv128	-1.47553910011826	0.32	5	3
FUNasv129	0.913832722414993	0.531624219935908	77	2
FUNasv135	0.775638454773077	0.58603550295858	65	1
FUNasv14	-0.594975443596072	0.64625	40	3
FUNasv142	0.109475481621677	0.626420138115393	67	3
FUNasv146	0.868553478001102	0.560121107266436	68	1
FUNasv155	0.913832722414993	0.464187327823691	66	2
FUNasv16	0.682723431545052	0.515485938056248	53	1
FUNasv162	1.01450920878275	0.52993759487266	77	2
FUNasv164	-0.0929321412625413	0.503801652892562	55	2
FUNasv167	-0.432256847191246	0.54125	40	1
FUNasv168	0.81315623604724	0.412792260145122	61	2
FUNasv169	0.81315623604724	0.510396975425331	69	2
FUNasv176	-1.47553910011826	0.5	8	3
FUNasv189	-1.08266200978742	0.5248	25	1
FUNasv191	0.775638454773077	0.572065047894854	67	1
FUNasv20	0.682723431545052	0.56298828125	64	1
FUNasv200	-0.618086893647295	0.552734375	32	1
FUNasv202	0.868553478001102	0.573254437869823	65	1
FUNasv203	0.496893385089002	0.564780235564493	59	1
FUNasv204	-0.525171870419271	0	20	1
FUNasv206	-0.495638086733555	0.391156462585034	42	2
FUNasv208	0.311063338632953	0.42875	40	1
FUNasv209	-2.19764228852372	0	2	1
FUNasv214	0.410450290576226	0.468256248204539	59	2
FUNasv215	0.108420831472966	0.508979591836735	70	2
FUNasv216	-0.696991059469062	0.168962350780533	33	2
FUNasv22	0.589808408317027	0.551836734693878	70	1
FUNasv220	-1.47553910011826	0.32	5	3
FUNasv222	0.00774434510521213	0.510396975425331	69	2
FUNasv227	-0.418862712291635	0.606420927467301	58	3
FUNasv229	0.961468501229127	0.568163265306122	70	1
FUNasv23	-1.82598219561162	0.244897959183674	7	1
FUNasv231	0.125233292176903	0.231009365244537	31	1
FUNasv234	0.108420831472966	0.586976918746482	73	2
FUNasv235	-1.45432210269952	0.277777777777778	12	1
FUNasv240	0.913832722414993	0.529066666666667	75	2
FUNasv241	-0.432256847191246	0.435196195005945	29	1
FUNasv242	-0.394961600365802	0.107755102040816	35	2
FUNasv247	0.913832722414993	0.547008547008547	78	2
FUNasv25	0.775638454773077	0.544167436134195	57	1
FUNasv26	0.311063338632953	0.554792899408284	65	1
FUNasv262	0.611803263311733	0.364297520661157	55	2
FUNasv27	0.775638454773077	0.587695133149679	66	1
FUNasv284	0.285588212926115	0	14	3
FUNasv292	-0.495638086733555	0.391156462585034	42	2
FUNasv293	0.81315623604724	0.562109434537418	81	2
FUNasv294	0.913832722414993	0.574829931972789	84	2
FUNasv295	0.868553478001102	0.561342592592593	72	1
FUNasv296	1.1151856951505	0.538332571254382	81	2
FUNasv30	0.589808408317027	0.533087103724223	57	1
FUNasv306	-0.594975443596072	0.42603550295858	13	3
FUNasv307	0.00774434510521213	0.557319223985891	63	2
FUNasv315	0.285588212926115	0	14	3
FUNasv317	1.69449006336161	0.2176	25	3
FUNasv318	0.108420831472966	0.482142857142857	56	2
FUNasv320	0.108420831472966	0.523148148148148	72	2
FUNasv323	0.712479749679486	0.567520775623269	76	2
FUNasv328	0.589808408317027	0.571214111465566	73	1
FUNasv33	0.108420831472966	0.523933402705515	62	2
FUNasv34	0.403978361860978	0.541322314049587	66	1
FUNasv341	-0.0666372496827602	0.612582222971833	77	3
FUNasv343	0.309773804208473	0.553352639786144	67	2
FUNasv350	-1.47553910011826	0	4	3
FUNasv356	0.410450290576226	0.608268887566924	82	2
FUNasv358	0.868553478001102	0.568729971327374	77	1
FUNasv364	0.990039138143864	0	18	3
FUNasv372	-1.30104997767558	0.203017832647462	27	2
FUNasv374	-1.20037349130783	0.0739644970414202	26	2
FUNasv377	0.403978361860978	0.590163934426229	61	1
FUNasv38	-0.193608627630295	0.491675338189386	62	2
FUNasv387	0.913832722414993	0.574829931972789	84	2
FUNasv39	-2.00578538224986	0.498046875	32	2
FUNasv403	0.990039138143864	0	18	3
FUNasv411	0.410450290576226	0.608268887566924	82	2
FUNasv412	0.682723431545052	0.591827364554637	66	1
FUNasv423	-1.82776456272713	0	2	3
FUNasv43	0.00774434510521213	0.579889807162534	66	2
FUNasv448	0.961468501229127	0.568163265306122	70	1
FUNasv456	0.682723431545052	0.588042831647829	82	1
FUNasv462	1.69449006336161	0.2176	25	3
FUNasv468	-1.29942636881382	0	5	3
FUNasv47	-0.153511777507171	0.404296875	32	1
FUNasv472	-2.40849132772087	0.231111111111111	15	2
FUNasv48	-0.394961600365802	0.192841490138787	37	2
FUNasv482	-0.418862712291635	0.491493383742911	23	3
FUNasv499	0.682723431545052	0.535	60	1
FUNasv5	0.109475481621677	0.633061224489796	70	3
FUNasv50	0.611803263311733	0.479213907785336	63	2
FUNasv506	0.990039138143864	0	18	3
FUNasv51	0.913832722414993	0.464187327823691	66	2
FUNasv52	-2.19764228852372	0	2	1
FUNasv526	0.990039138143864	0	18	3
FUNasv527	0.990039138143864	0	18	3
FUNasv535	-0.0666372496827602	0	12	3
FUNasv55	-1.26849205624347	0.244897959183674	14	1
FUNasv555	-0.418862712291635	0.491493383742911	23	3
FUNasv563	0.990039138143864	0	18	3
FUNasv578	-1.20037349130783	0.0739644970414202	26	2
FUNasv58	0.311063338632953	0.601977107180021	62	1
FUNasv583	0.109475481621677	0.3203125	16	3
FUNasv598	0.990039138143864	0	18	3
FUNasv599	-0.594975443596072	0.382040816326531	35	3
FUNasv6	-0.495638086733555	0.391156462585034	42	2
FUNasv611	-2.10472726529569	0.375	4	1
FUNasv613	0.990039138143864	0	18	3
FUNasv614	0.990039138143864	0	18	3
FUNasv62	0.108420831472966	0.586976918746482	73	2
FUNasv63	0.00774434510521213	0.509083044982699	68	2
FUNasv641	1.69449006336161	0.2176	25	3
FUNasv65	0.309773804208473	0.487513007284079	62	2
FUNasv66	0.108420831472966	0.565827578525284	67	2
FUNasv68	-1.91889721883964	0.277777777777778	6	1
FUNasv7	-0.242749980987198	0.612244897959184	21	3
FUNasv71	0.0323182689488783	0.609953703703704	72	1
FUNasv77	-1.91889721883964	0.277777777777778	6	1
FUNasv79	-1.6516518314227	0.48	5	3
FUNasv8	-0.0666372496827602	0.62255859375	64	3
FUNasv82	-3.11322673229515	0	6	2
FUNasv85	0.961468501229127	0.559526627218935	65	1
FUNasv9	0.913832722414993	0.474047672087325	67	2
FUNasv95	0.682723431545052	0.584094453107596	67	1
FUNasv99	-0.418862712291635	0.59504132231405	55	3
