"","x"
"1",-0.016039279869067
"2",-0.016039279869067
"3",-0.00556464811783956
"4",-0.016039279869067
"5",-0.016039279869067
"6",-0.016039279869067
"7",-0.016039279869067
"8",-0.016039279869067
"9",-0.016039279869067
"10",-0.016039279869067
"11",-0.016039279869067
"12",-0.00556464811783956
"13",-0.016039279869067
"14",0.00490998363338794
"15",-0.016039279869067
"16",0.00490998363338794
"17",0.00490998363338794
"18",0.00490998363338794
"19",0.00490998363338794
"20",-0.00556464811783956
"21",-0.0108019639934533
"22",-0.016039279869067
"23",-0.00556464811783956
"24",-0.000327332242225808
"25",-0.000327332242225808
"26",-0.00556464811783956
"27",-0.0108019639934533
"28",-0.016039279869067
"29",-0.00556464811783956
"30",-0.016039279869067
"31",-0.016039279869067
"32",-0.00556464811783956
"33",-0.000327332242225808
"34",-0.0108019639934533
"35",-0.016039279869067
"36",-0.016039279869067
"37",0.00490998363338794
"38",-0.00556464811783956
"39",-0.000327332242225808
"40",-0.016039279869067
"41",-0.00556464811783956
"42",-0.00556464811783956
"43",-0.000327332242225808
"44",-0.016039279869067
"45",-0.00556464811783956
"46",-0.016039279869067
"47",-0.000327332242225808
"48",-0.000327332242225808
"49",-0.016039279869067
"50",0.0468085106382979
"51",-0.00556464811783956
"52",-0.016039279869067
"53",-0.00556464811783956
"54",-0.00556464811783956
"55",-0.016039279869067
"56",-0.00556464811783956
"57",-0.0108019639934533
"58",-0.00556464811783956
"59",-0.0108019639934533
"60",0.0468085106382979
"61",-0.00556464811783956
"62",0.0468085106382979
"63",-0.000327332242225808
"64",-0.0108019639934533
"65",-0.00556464811783956
"66",0.0468085106382979
"67",-0.00556464811783956
"68",-0.0108019639934533
"69",-0.00556464811783956
"70",-0.000327332242225808
"71",-0.000327332242225808
"72",-0.00556464811783956
"73",-0.00556464811783956
"74",0.0468085106382979
"75",-0.016039279869067
"76",0.0468085106382979
"77",0.0468085106382979
"78",0.0468085106382979
"79",-0.000327332242225808
"80",-0.016039279869067
"81",-0.00556464811783956
"82",0.0468085106382979
"83",-0.016039279869067
"84",-0.000327332242225808
"85",-0.0108019639934533
"86",0.0468085106382979
"87",-0.000327332242225808
"88",0.0468085106382979
"89",0.0468085106382979
"90",-0.0108019639934533
"91",-0.000327332242225808
"92",0.0468085106382979
"93",-0.00556464811783956
"94",-0.016039279869067
"95",-0.000327332242225808
"96",0.0468085106382979
