nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
FUNasv1	-0.0325113420382771	0.490580545943868	51	3
FUNasv10	0.868536727472445	0.392960570282914	67	2
FUNasv103	0.65252759317878	0.394053917863442	63	2
FUNasv104	0.94282891911004	0.496409077851192	59	3
FUNasv114	-0.93153939164143	0.431020408163265	35	2
FUNasv115	-1.00354243640599	0.422405876951331	33	2
FUNasv116	0.36451541412056	0.345679012345679	54	2
FUNasv12	0.940539772237	0.355029585798817	65	2
FUNasv124	0.747760866880376	0.499479708636837	62	3
FUNasv127	0.436518458885115	0.469649233354337	69	2
FUNasv128	-2.37160028693253	0	4	2
FUNasv129	0.79653368270789	0.4234404536862	69	2
FUNasv134	0.292512369356005	0.046485260770975	42	2
FUNasv135	0.552692814650713	0.4966406879871	61	3
FUNasv14	-0.617715498727267	0.496326530612245	35	3
FUNasv140	-0.715249524842099	0.482103725346969	37	3
FUNasv142	0.65252759317878	0.422405876951331	66	2
FUNasv15	-2.08358810787431	0	8	2
FUNasv155	0.868536727472445	0.345679012345679	63	2
FUNasv16	0.455158788535881	0.474173553719008	44	3
FUNasv160	-0.0675028544667703	0.435742257030972	53	2
FUNasv162	1.08454586176611	0.401234567901235	72	2
FUNasv164	-0.0675028544667703	0.41522491349481	51	2
FUNasv168	0.50852150364967	0.301783264746228	54	2
FUNasv169	1.15654890653066	0.330585876587213	67	2
FUNasv17	-1.79557592881609	0.444444444444444	18	2
FUNasv176	-2.22759419740342	0	6	2
FUNasv179	-1.65156983928698	0.444444444444444	21	2
FUNasv189	-0.617715498727267	0.444444444444444	24	3
FUNasv20	1.04036294522487	0.490487514863258	58	3
FUNasv202	0.94282891911004	0.494649227110583	58	3
FUNasv203	0.650226840765545	0.498512396694215	55	3
FUNasv204	-0.812783550956931	0	14	3
FUNasv206	0.00450019029778469	0.0973044049967127	39	2
FUNasv208	0.455158788535881	0.297520661157025	33	3
FUNasv209	-1.78812381210525	0	4	3
FUNasv214	0.436518458885115	0.370575561711296	57	2
FUNasv216	-0.427518078289545	0.060546875	32	2
