nodes_id	degree	modularity
FUNasv1	100	1
FUNasv5	146	1
FUNasv6	87	1
FUNasv7	28	1
FUNasv8	124	1
FUNasv9	162	1
FUNasv10	153	2
FUNasv12	143	1
FUNasv14	95	2
FUNasv15	21	1
FUNasv16	97	1
FUNasv17	47	1
FUNasv20	136	2
FUNasv22	120	1
FUNasv23	5	1
FUNasv25	133	1
FUNasv26	152	2
FUNasv27	126	1
FUNasv28	126	1
FUNasv30	96	1
FUNasv33	138	2
FUNasv34	133	1
FUNasv35	156	2
FUNasv38	124	2
FUNasv39	97	2
FUNasv40	104	2
FUNasv43	143	1
FUNasv47	56	1
FUNasv48	80	2
FUNasv49	135	2
FUNasv50	145	2
FUNasv51	153	2
FUNasv52	2	2
FUNasv53	69	1
FUNasv55	28	1
FUNasv58	104	1
FUNasv61	54	1
FUNasv62	136	1
FUNasv63	130	2
FUNasv64	144	2
FUNasv65	146	2
FUNasv66	133	1
FUNasv68	4	1
FUNasv69	142	1
FUNasv71	146	2
FUNasv73	162	1
FUNasv74	73	1
FUNasv75	100	1
FUNasv77	4	1
FUNasv79	6	1
FUNasv80	57	1
FUNasv81	137	1
FUNasv83	157	2
FUNasv84	168	2
FUNasv85	124	2
FUNasv87	138	1
FUNasv88	162	1
FUNasv93	156	2
FUNasv94	67	2
FUNasv95	124	2
FUNasv98	126	1
FUNasv99	132	2
FUNasv103	133	2
FUNasv104	132	2
FUNasv105	64	2
FUNasv106	162	2
FUNasv107	150	2
FUNasv110	156	2
FUNasv111	134	1
FUNasv112	162	1
FUNasv114	72	1
FUNasv115	58	1
FUNasv116	99	1
FUNasv117	162	2
FUNasv118	122	1
FUNasv120	162	2
FUNasv122	88	2
FUNasv123	162	2
FUNasv124	139	1
FUNasv125	162	2
FUNasv126	59	2
FUNasv127	139	1
FUNasv128	5	1
FUNasv129	145	1
FUNasv130	150	2
FUNasv133	159	1
FUNasv134	94	1
FUNasv135	132	1
FUNasv136	157	2
FUNasv137	154	2
FUNasv138	123	1
FUNasv140	92	2
FUNasv142	127	1
FUNasv144	108	1
FUNasv145	156	1
FUNasv146	119	1
FUNasv149	104	1
FUNasv150	153	2
FUNasv152	144	2
FUNasv154	162	1
FUNasv155	153	2
FUNasv157	156	2
FUNasv160	139	2
FUNasv161	110	2
FUNasv164	135	2
FUNasv165	40	1
FUNasv167	108	2
FUNasv168	144	2
FUNasv169	128	1
FUNasv173	40	1
FUNasv176	9	1
FUNasv179	53	1
FUNasv184	103	2
FUNasv185	156	1
FUNasv187	175	1
FUNasv188	132	1
FUNasv191	124	1
FUNasv193	159	1
FUNasv196	32	2
FUNasv197	85	1
FUNasv199	138	1
FUNasv200	79	1
FUNasv201	105	1
FUNasv202	124	1
FUNasv203	102	1
FUNasv204	31	1
FUNasv206	81	1
FUNasv208	107	1
FUNasv209	2	2
FUNasv210	128	1
FUNasv212	103	2
FUNasv215	155	1
FUNasv217	93	1
FUNasv219	40	1
FUNasv220	6	1
FUNasv221	163	2
FUNasv222	149	1
FUNasv223	145	2
FUNasv226	155	1
FUNasv227	141	2
FUNasv229	146	1
FUNasv231	54	1
FUNasv232	136	1
FUNasv233	93	1
FUNasv234	136	1
FUNasv237	75	2
FUNasv238	162	2
FUNasv241	70	1
FUNasv243	19	1
FUNasv248	156	2
FUNasv249	167	2
FUNasv250	89	2
FUNasv251	93	1
FUNasv252	85	1
FUNasv256	58	2
FUNasv257	40	1
FUNasv260	168	2
FUNasv262	139	2
FUNasv270	110	1
FUNasv271	159	1
FUNasv274	33	2
FUNasv277	51	1
FUNasv284	5	1
FUNasv285	98	2
FUNasv288	40	1
FUNasv290	46	1
FUNasv292	87	1
FUNasv295	148	1
FUNasv297	66	2
FUNasv300	117	2
FUNasv307	139	2
FUNasv311	66	2
FUNasv312	19	2
FUNasv315	5	1
FUNasv316	164	1
FUNasv319	138	1
FUNasv321	93	1
FUNasv323	120	1
FUNasv326	110	2
FUNasv328	147	2
FUNasv334	62	2
FUNasv335	103	2
FUNasv338	138	1
FUNasv339	111	2
FUNasv340	85	1
FUNasv345	93	1
FUNasv346	111	2
FUNasv348	162	1
FUNasv349	98	2
FUNasv350	3	1
FUNasv354	93	1
FUNasv355	10	2
FUNasv358	137	2
FUNasv359	155	1
FUNasv360	98	2
FUNasv363	85	1
FUNasv368	111	2
FUNasv369	93	1
FUNasv370	27	1
FUNasv372	64	1
FUNasv375	89	1
FUNasv376	155	1
FUNasv377	131	2
FUNasv381	58	2
FUNasv382	93	1
FUNasv383	62	2
FUNasv384	66	2
FUNasv385	93	1
FUNasv389	111	2
FUNasv390	62	2
FUNasv399	156	1
FUNasv404	19	2
FUNasv407	103	2
FUNasv412	138	1
FUNasv414	62	2
FUNasv416	58	2
FUNasv417	159	1
FUNasv419	99	2
FUNasv422	93	1
FUNasv424	18	2
FUNasv426	66	2
FUNasv428	110	2
FUNasv429	110	2
FUNasv439	66	2
FUNasv440	111	2
FUNasv447	62	2
FUNasv448	146	1
FUNasv449	62	2
FUNasv450	57	2
FUNasv455	62	2
FUNasv457	62	2
FUNasv464	110	2
FUNasv465	66	2
FUNasv468	3	1
FUNasv470	132	1
FUNasv476	85	1
FUNasv478	98	2
FUNasv486	62	2
FUNasv496	40	1
FUNasv497	85	1
FUNasv500	99	2
FUNasv502	62	2
FUNasv503	10	2
FUNasv507	177	1
FUNasv517	62	2
FUNasv518	93	1
FUNasv522	62	2
FUNasv523	58	2
FUNasv530	99	2
FUNasv532	62	2
FUNasv533	10	2
FUNasv534	10	2
FUNasv545	133	1
FUNasv546	40	1
FUNasv552	2	2
FUNasv561	85	1
FUNasv570	66	2
FUNasv571	66	2
FUNasv575	2	2
FUNasv594	93	1
FUNasv606	40	1
FUNasv650	62	2
