"","x"
"1",-0.0127314814814814
"2",-0.0127314814814814
"3",-0.0056741192411924
"4",-0.0127314814814814
"5",-0.0127314814814814
"6",-0.0127314814814814
"7",-0.0127314814814814
"8",-0.0127314814814814
"9",-0.0127314814814814
"10",-0.0127314814814814
"11",-0.0127314814814814
"12",-0.0056741192411924
"13",-0.0127314814814814
"14",0.00138324299909678
"15",-0.0127314814814814
"16",0.00138324299909678
"17",0.00138324299909678
"18",0.00138324299909678
"19",0.00138324299909678
"20",-0.0056741192411924
"21",-0.0092028003613369
"22",-0.0127314814814814
"23",-0.0056741192411924
"24",-0.00214543812104772
"25",-0.0092028003613369
"26",-0.00214543812104772
"27",-0.0056741192411924
"28",-0.0092028003613369
"29",-0.0127314814814814
"30",-0.0056741192411924
"31",0.00491192411924128
"32",-0.0127314814814814
"33",-0.0127314814814814
"34",-0.0056741192411924
"35",0.022555329719964
"36",-0.00214543812104772
"37",-0.0092028003613369
"38",-0.0127314814814814
"39",0.022555329719964
"40",-0.0127314814814814
"41",0.00138324299909678
"42",-0.0056741192411924
"43",0.022555329719964
"44",0.00491192411924128
"45",-0.0056741192411924
"46",-0.00214543812104772
"47",-0.0127314814814814
"48",-0.0056741192411924
"49",-0.0127314814814814
"50",-0.0056741192411924
"51",-0.00214543812104772
"52",-0.0056741192411924
"53",-0.0127314814814814
"54",-0.0127314814814814
"55",-0.0127314814814814
"56",0.022555329719964
"57",-0.00214543812104772
"58",0.0296126919602532
"59",-0.0056741192411924
"60",-0.0127314814814814
"61",-0.0056741192411924
"62",0.00491192411924128
"63",0.022555329719964
"64",-0.0056741192411924
"65",-0.0127314814814814
"66",-0.0056741192411924
"67",0.022555329719964
"68",-0.0092028003613369
"69",-0.0092028003613369
"70",-0.0056741192411924
"71",0.00491192411924128
"72",0.022555329719964
"73",-0.0092028003613369
"74",-0.0056741192411924
"75",0.022555329719964
"76",0.0296126919602532
"77",-0.0092028003613369
"78",0.022555329719964
"79",-0.0056741192411924
"80",0.0296126919602532
"81",-0.0092028003613369
"82",-0.0127314814814814
"83",-0.0056741192411924
"84",0.0296126919602532
"85",-0.0056741192411924
"86",-0.0056741192411924
"87",-0.0092028003613369
"88",0.022555329719964
"89",-0.0056741192411924
"90",-0.00214543812104772
"91",-0.00214543812104772
"92",-0.0056741192411924
"93",-0.0056741192411924
"94",0.0296126919602532
"95",-0.0127314814814814
"96",0.0296126919602532
"97",0.0296126919602532
"98",0.0296126919602532
"99",-0.00214543812104772
"100",-0.0092028003613369
"101",-0.0127314814814814
"102",0.00491192411924128
"103",-0.0056741192411924
"104",0.0296126919602532
"105",-0.00214543812104772
"106",0.00491192411924128
"107",-0.0092028003613369
"108",0.0296126919602532
"109",-0.0092028003613369
"110",0.0296126919602532
"111",0.022555329719964
"112",0.0296126919602532
"113",-0.0056741192411924
"114",-0.0092028003613369
"115",0.0296126919602532
"116",-0.0092028003613369
"117",-0.0092028003613369
"118",-0.0127314814814814
"119",0.00491192411924128
"120",-0.0056741192411924
"121",-0.0092028003613369
"122",-0.0127314814814814
"123",0.022555329719964
"124",-0.0092028003613369
"125",0.0296126919602532
