nodes_id	degree	modularity
FUNasv1	66	3
FUNasv5	83	3
FUNasv6	48	4
FUNasv7	28	3
FUNasv8	67	3
FUNasv9	82	4
FUNasv10	82	4
FUNasv12	79	4
FUNasv14	52	2
FUNasv15	12	3
FUNasv16	58	3
FUNasv17	25	3
FUNasv20	69	3
FUNasv23	6	3
FUNasv25	65	3
FUNasv26	77	3
FUNasv27	75	3
FUNasv28	68	4
FUNasv30	59	3
FUNasv33	66	4
FUNasv38	68	3
FUNasv39	35	3
FUNasv40	59	4
FUNasv43	79	4
FUNasv48	49	4
FUNasv49	70	1
FUNasv50	77	4
FUNasv51	82	4
FUNasv52	4	3
FUNasv53	44	3
FUNasv54	4	4
FUNasv55	14	3
FUNasv58	69	3
FUNasv61	24	3
FUNasv62	81	1
FUNasv63	74	3
FUNasv65	76	4
FUNasv66	70	4
FUNasv69	88	3
FUNasv71	78	3
FUNasv72	14	3
FUNasv74	50	4
FUNasv77	8	3
FUNasv79	3	1
FUNasv81	77	4
FUNasv82	11	4
FUNasv83	85	4
FUNasv85	66	3
FUNasv94	25	4
FUNasv95	68	3
FUNasv98	68	4
FUNasv99	63	4
FUNasv100	6	4
FUNasv103	77	4
FUNasv104	66	3
FUNasv107	77	4
FUNasv111	73	4
FUNasv114	44	3
FUNasv115	41	3
FUNasv116	67	4
FUNasv122	41	4
FUNasv124	77	3
FUNasv126	27	4
FUNasv128	7	3
FUNasv129	85	4
FUNasv134	49	4
FUNasv135	70	3
FUNasv136	83	4
FUNasv137	84	4
FUNasv138	75	4
FUNasv142	76	1
FUNasv144	72	4
FUNasv152	77	3
FUNasv155	82	4
FUNasv160	69	4
FUNasv162	88	4
FUNasv164	68	4
FUNasv168	75	4
FUNasv169	77	4
FUNasv176	6	1
FUNasv179	22	3
FUNasv200	37	3
FUNasv202	68	3
FUNasv203	56	3
FUNasv204	17	3
FUNasv206	48	4
FUNasv208	36	3
FUNasv209	4	3
FUNasv210	78	4
FUNasv214	76	4
FUNasv216	40	4
FUNasv220	7	3
FUNasv223	76	3
FUNasv227	69	4
FUNasv229	71	3
FUNasv232	83	4
FUNasv234	81	1
FUNasv237	30	4
FUNasv240	85	4
FUNasv241	27	3
FUNasv242	40	4
FUNasv243	19	4
FUNasv247	85	4
FUNasv262	74	4
FUNasv275	8	3
FUNasv292	48	4
FUNasv293	90	4
FUNasv294	98	4
FUNasv296	92	4
FUNasv297	23	4
FUNasv300	70	4
FUNasv307	75	4
FUNasv318	69	4
FUNasv320	82	3
FUNasv323	86	4
FUNasv331	35	3
FUNasv341	88	4
FUNasv343	78	4
FUNasv344	12	3
FUNasv356	93	4
FUNasv368	62	4
FUNasv372	30	4
FUNasv387	98	4
FUNasv393	8	3
FUNasv395	13	4
FUNasv408	12	3
FUNasv411	93	4
FUNasv412	77	3
FUNasv441	20	3
FUNasv442	20	3
FUNasv443	12	3
FUNasv446	12	3
FUNasv448	71	3
FUNasv456	94	3
FUNasv472	18	4
FUNasv481	21	4
FUNasv482	15	4
FUNasv489	4	4
FUNasv499	65	3
FUNasv525	20	3
FUNasv534	7	2
FUNasv552	2	2
FUNasv554	35	3
FUNasv555	15	4
FUNasv575	2	2
FUNasv683	35	3
