	FUNasv1	FUNasv5	FUNasv6	FUNasv7	FUNasv8	FUNasv9	FUNasv10	FUNasv12	FUNasv14	FUNasv15	FUNasv16	FUNasv17	FUNasv20	FUNasv23	FUNasv25	FUNasv27	FUNasv30	FUNasv33	FUNasv38	FUNasv39	FUNasv43	FUNasv48	FUNasv49	FUNasv50	FUNasv51	FUNasv52	FUNasv53	FUNasv55	FUNasv58	FUNasv61	FUNasv62	FUNasv63	FUNasv65	FUNasv66	FUNasv68	FUNasv71	FUNasv72	FUNasv75	FUNasv77	FUNasv79	FUNasv85	FUNasv95	FUNasv99	FUNasv103	FUNasv104	FUNasv114	FUNasv115	FUNasv116	FUNasv124	FUNasv127	FUNasv128	FUNasv129	FUNasv134	FUNasv135	FUNasv140	FUNasv142	FUNasv155	FUNasv160	FUNasv162	FUNasv164	FUNasv168	FUNasv169	FUNasv176	FUNasv179	FUNasv189	FUNasv202	FUNasv203	FUNasv204	FUNasv206	FUNasv208	FUNasv209	FUNasv214	FUNasv216	FUNasv220	FUNasv227	FUNasv229	FUNasv234	FUNasv235	FUNasv240	FUNasv241	FUNasv242	FUNasv247	FUNasv262	FUNasv292	FUNasv293	FUNasv294	FUNasv296	FUNasv307	FUNasv318	FUNasv320	FUNasv323	FUNasv331	FUNasv341	FUNasv343	FUNasv344	FUNasv356	FUNasv372	FUNasv374	FUNasv377	FUNasv387	FUNasv395	FUNasv401	FUNasv408	FUNasv411	FUNasv412	FUNasv443	FUNasv448	FUNasv456	FUNasv490	FUNasv499	FUNasv511	FUNasv537	FUNasv554	FUNasv578	FUNasv599	FUNasv600	FUNasv615	FUNasv683	FUNasv684
FUNasv49	0	0.898219696434944	0	0	0.802409595481884	-0.826362120720149	-0.874267171196679	0.766480807624486	0.898219696434944	0	0	0	-0.874267171196679	0	-0.730552019767088	0.814385858101016	0	0.790433332862751	0	0	0.766480807624486	0	0	0	-0.850314645958414	0	0.710843373493976	0	0	0	0.754504545005353	0.754504545005353	0	0	0	0.946124746911475	0	0	0	0	0.874267171196679	-0.934148484292342	0.850314645958414	-0.874267171196679	-0.862290908577547	0	0	0	0.766480807624486	0.834497179245487	0	0.742528282386221	0	0.814385858101016	0.93267331798025	0.874267171196679	-0.850314645958414	0.886243433815812	-0.803869670662643	0.802409595481884	0	-0.778457070243618	0	0	-0.785409109878106	0	-0.850314645958414	0	0	0.742528282386221	0	-0.831325301204819	0	0	0.922172221673209	-0.874267171196679	0.754504545005353	0.711777005827033	-0.797681127219951	0	0	-0.791109834620379	0	0	-0.893188522958493	-0.778349998578115	-0.740070490451322	-0.934148484292342	-0.819277108433735	-0.748593057852569	-0.77313709253626	0	-0.931468031085285	-0.93267331798025	0	-0.905948359000757	0	0	0.94578313253012	-0.778349998578115	0	0	0	-0.905948359000757	-0.807228915662651	0	-0.874267171196679	-0.778349998578115	0	-0.72289156626506	0	0	0	0	0	0	0	0	0
FUNasv50	-0.857142857142857	0	0	0	-0.714285714285714	0.785714285714286	0.785714285714286	-0.761904761904762	-0.738095238095238	0	0.738095238095238	0	0	0	0	-0.714285714285714	-0.714285714285714	-0.785714285714286	-0.833333333333333	-0.785714285714286	-0.761904761904762	-0.904761904761905	0	0	0.833333333333333	0	0	0	-0.80952380952381	0	-0.785714285714286	-0.761904761904762	0.880952380952381	0.80952380952381	0	-0.785714285714286	0	-0.742528282386221	0	0	0	0	-0.833333333333333	0.738095238095238	0	0	0	0.790433332862751	-0.714285714285714	0	0	-0.738095238095238	0	0	0	-0.714285714285714	0.833333333333333	-0.785714285714286	0.887856006505722	-0.857142857142857	-0.976190476190476	0.738095238095238	0	0	0	0	0	0	0	0	0	0.946124746911475	0	0	-0.80952380952381	0	-0.785714285714286	0	0.780720058358827	0	0	0.761019434147762	0.952380952380952	0	0.761019434147762	0.938590635448906	0.913223320977314	0.714285714285714	0.850314645958414	0.829515062006253	0.756322556535113	0	0.786386748619354	0.756322556535113	0	0.86248869203413	0	0.763762615825973	0	0.938590635448906	0	0	0	0.86248869203413	0	0	0	0.913223320977314	0	0	0	0	0	0.763762615825973	0.732588631506546	0	0	0	0
FUNasv51	0	-0.80952380952381	-0.785714285714286	0	0	0.976190476190476	0.976190476190476	-0.80952380952381	-0.80952380952381	0	0	0	0.761904761904762	0	0	0	0	-0.904761904761905	-0.761904761904762	0	-0.80952380952381	-0.80952380952381	-0.850314645958414	0.833333333333333	0	0	0	0	0	0	-0.785714285714286	-0.785714285714286	0.904761904761905	0.738095238095238	0	-0.857142857142857	0	0	0	0	0	0.714285714285714	-0.833333333333333	0.904761904761905	0.761904761904762	0	0	0.730552019767088	0	-0.707527552887687	0	-0.857142857142857	-0.80952380952381	0	-0.80511756018254	-0.761904761904762	1	-0.904761904761905	0.938590635448906	-0.904761904761905	-0.857142857142857	0.833333333333333	0	0	0	0	0	0	0.761904761904762	0	0	0.934148484292342	0.791039852105472	0	-0.880952380952381	0.714285714285714	-0.785714285714286	0	0.927105069301107	0	0.763762615825973	0.86248869203413	0.880952380952381	0.785714285714286	0.86248869203413	0.887856006505722	0.913223320977314	0.928571428571429	0.934148484292342	0.829515062006253	0.80511756018254	0	0.837121377562538	0.902707567477393	0	0.86248869203413	0	0.732588631506546	-0.778457070243618	0.887856006505722	0	0	0	0.86248869203413	0	0	0.714285714285714	0.811754063090946	0	0	0	0	0	0.732588631506546	0.763762615825973	0	0	0	0
FUNasv52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	-0.791039852105472	0
FUNasv53	0.838338383339281	0.898219696434944	0	0.946124746911475	0.97007727214974	0	0	0.886243433815812	0	0.736321040510724	0	0.850314645958414	0	0	0	0.910195959054077	0	0	0	0	0.886243433815812	0	0.710843373493976	0	0	0	0	0	0.910195959054077	0.736321040510724	0.874267171196679	0	0	-0.898219696434944	0	0	0	0	0	0	0	0	0	0	0	0.994029797388005	0.97007727214974	0	0.886243433815812	0.809953144561796	0	0.742528282386221	0	0.790433332862751	0	0.946124746911475	0	0	-0.740070490451322	0	0	-0.826362120720149	0	0.711777005827033	0	0.850314645958414	0	0	0	0	0	0	0	0	0	0	0.874267171196679	0	-0.724049023168879	0	0	0	0	0	-0.727310654409058	-0.791109834620379	0	0	0	0	-0.77313709253626	0	-0.816629506704908	0	0	-0.867668850873964	0	0	0	-0.791109834620379	0	0	0	-0.867668850873964	-0.879518072289157	0	0	-0.791109834620379	0	0	0	0	0	0	0	0	0	0	0
FUNasv55	0	0	0	0	0	0	0	0	0	0	0.785714285714286	0	0	0	0	0	-0.80952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.754504545005353	0	0	-0.714285714285714	0.738095238095238	0	0	0	0	0	0.730552019767088	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0.857142857142857	0.95150257112482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv58	0.976190476190476	0.80952380952381	0	0.785714285714286	0.952380952380952	0	0	0.833333333333333	0	0	-0.904761904761905	0	0	0	-0.833333333333333	0.928571428571429	0.833333333333333	0	0.738095238095238	0	0.833333333333333	0	0	-0.80952380952381	0	0	0.910195959054077	0	0	0	0.857142857142857	0.714285714285714	0	-0.904761904761905	0	0.738095238095238	0	0.778457070243618	0	0	0.761904761904762	-0.738095238095238	0.714285714285714	0	0	0.928571428571429	0.857142857142857	-0.730552019767088	0.928571428571429	0.80511756018254	0	0.738095238095238	0	0.833333333333333	0	0.857142857142857	0	0	-0.761019434147762	0	0.738095238095238	-0.761904761904762	0	0	0	0.952380952380952	-0.738095238095238	-0.707527552887687	0	0	0	-0.718575757147955	0	0	0	-0.738095238095238	0.857142857142857	0	-0.707527552887687	0	0	0	-0.714285714285714	0	-0.735652119676169	-0.86248869203413	-0.786386748619354	0	0	-0.707527552887687	-0.756322556535113	-0.763762615825973	-0.811754063090946	0	0	-0.86248869203413	0	0	0	-0.86248869203413	0	0	0	-0.86248869203413	-0.910195959054077	0	-0.738095238095238	-0.913223320977314	0	-0.730552019767088	0	0	-0.791039852105472	0	0	0	0	-0.763762615825973	0
FUNasv61	0	0.829515062006253	0.7319250547114	0.756322556535113	0.756322556535113	0	0	0.80511756018254	0	0.925	0	0.95150257112482	0	0	0	0	0	0	0	0	0.80511756018254	0	0	0	0	0	0.736321040510724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7319250547114	0.80511756018254	0	0.80511756018254	0.775	0	0	0.707527552887687	0.756322556535113	0	0.7319250547114	0	0	0	0	0	0	0	0.975	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0	0	0	0	0.780720058358827	0	0	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.797681127219951	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv62	0.785714285714286	0.904761904761905	0.833333333333333	0.714285714285714	0.880952380952381	-0.80952380952381	-0.857142857142857	0.928571428571429	0	0	0	0	0	0	0	0.928571428571429	0	0	0.785714285714286	0	0.928571428571429	0	0.754504545005353	-0.785714285714286	-0.785714285714286	0	0.874267171196679	0	0.857142857142857	0	0	0.833333333333333	-0.714285714285714	-0.976190476190476	0	0.738095238095238	0	0	0	0	0.738095238095238	-0.714285714285714	0	-0.80952380952381	0	0.857142857142857	0.80952380952381	0	0.880952380952381	0.780720058358827	0	0.952380952380952	0.761904761904762	0.738095238095238	0	0.928571428571429	-0.785714285714286	0	-0.887856006505722	0	0.761904761904762	-0.952380952380952	0.714285714285714	0	0	0.857142857142857	-0.738095238095238	0	-0.761904761904762	0.714285714285714	0	-0.778457070243618	0	0	0	-0.738095238095238	1	0	-0.87831006565368	0.714285714285714	0	-0.761019434147762	-0.738095238095238	-0.833333333333333	-0.761019434147762	-0.938590635448906	-0.913223320977314	0	0	-0.780720058358827	-0.853912563829967	0	-0.786386748619354	-0.707527552887687	0	-0.86248869203413	-0.826362120720149	-0.763762615825973	0	-0.938590635448906	0	0	0	-0.86248869203413	-0.898219696434944	0	-0.738095238095238	-0.913223320977314	0	0	0	0	0	-0.763762615825973	-0.732588631506546	0	0	0	0
FUNasv63	0	0	0	0	0	-0.738095238095238	-0.833333333333333	0	0	0	0	0	-0.833333333333333	0	0	0.80952380952381	0.714285714285714	0.785714285714286	0.976190476190476	0.904761904761905	0	0	0.754504545005353	-0.761904761904762	-0.785714285714286	0	0	0	0.714285714285714	0	0.833333333333333	0	-0.880952380952381	-0.761904761904762	0	0.738095238095238	0	0	0	0	0.904761904761905	-0.833333333333333	0	-0.833333333333333	-0.904761904761905	0	0	0	0.714285714285714	0	0	0.833333333333333	0	0	0	0.714285714285714	-0.785714285714286	0	-0.786386748619354	0.761904761904762	0.785714285714286	-0.785714285714286	0	0	-0.707527552887687	0.785714285714286	-0.833333333333333	0	0	0.785714285714286	0	-0.754504545005353	0	0	0	-0.833333333333333	0.833333333333333	0	-0.7319250547114	0	-0.763762615825973	-0.811754063090946	-0.714285714285714	0	-0.710284805204577	-0.837121377562538	-0.86248869203413	-0.714285714285714	-0.754504545005353	-0.975900072948533	-0.756322556535113	-0.84559432466447	0	-0.756322556535113	0	-0.710284805204577	0	0	0.826362120720149	-0.837121377562538	-0.732588631506546	0	-0.763762615825973	-0.710284805204577	-0.754504545005353	-0.763762615825973	-0.833333333333333	-0.86248869203413	0	-0.730552019767088	0	0	-0.791039852105472	0	0	0	0	-0.84559432466447	0
FUNasv65	0	0	0	0	0	0.857142857142857	0.857142857142857	0	0	0	0	0	0.80952380952381	0	0	0	-0.714285714285714	-0.928571428571429	-0.904761904761905	-0.904761904761905	0	-0.833333333333333	0	0.880952380952381	0.904761904761905	0	0	0	0	0	-0.714285714285714	-0.880952380952381	0	0	0	-0.761904761904762	0	0	0	0	-0.738095238095238	0	-0.761904761904762	0.80952380952381	0.80952380952381	0	0	0.790433332862751	0	0	0	-0.785714285714286	0	0	-0.707527552887687	0	0.904761904761905	-0.833333333333333	0.86248869203413	-0.880952380952381	-0.928571428571429	0.714285714285714	0	0	0	0	0	0	0	0	0	0.874267171196679	0.791039852105472	0	-0.785714285714286	0.714285714285714	-0.714285714285714	0	0.80511756018254	0	0.84559432466447	0.86248869203413	0.880952380952381	0	0.761019434147762	0.86248869203413	0.913223320977314	0.80952380952381	0.898219696434944	0.95150257112482	0.7319250547114	0.736485379546474	0.710284805204577	0.80511756018254	0	0.735652119676169	0	0	-0.742528282386221	0.86248869203413	0.732588631506546	0	0.763762615825973	0.735652119676169	0	0.763762615825973	0.714285714285714	0.837121377562538	0	0.754504545005353	0	0	0	0	0	0	0	0.736485379546474	0
FUNasv66	-0.857142857142857	-0.880952380952381	-0.857142857142857	-0.738095238095238	-0.904761904761905	0.785714285714286	0.785714285714286	-0.952380952380952	0	0	0.738095238095238	0	0	0	0.738095238095238	-0.904761904761905	-0.714285714285714	0	-0.738095238095238	0	-0.952380952380952	0	0	0.80952380952381	0.738095238095238	0	-0.898219696434944	0	-0.904761904761905	0	-0.976190476190476	-0.761904761904762	0	0	0	0	0	-0.742528282386221	0	0	0	0	0	0.738095238095238	0	-0.880952380952381	-0.833333333333333	0.742528282386221	-0.904761904761905	-0.80511756018254	0	-0.928571428571429	-0.80952380952381	-0.761904761904762	0	-0.904761904761905	0.738095238095238	0	0.887856006505722	0	-0.785714285714286	0.928571428571429	0	0	0	-0.880952380952381	0	0	0.785714285714286	0	0	0.754504545005353	0	0	0	0	-0.976190476190476	0	0.87831006565368	0	0	0.761019434147762	0.761904761904762	0.857142857142857	0.761019434147762	0.938590635448906	0.913223320977314	0	0	0.7319250547114	0.853912563829967	0	0.786386748619354	0	0	0.86248869203413	0.826362120720149	0.763762615825973	0	0.938590635448906	0	0	0	0.86248869203413	0.898219696434944	0	0	0.913223320977314	0	0	0	0	0	0.763762615825973	0.732588631506546	0	0	0	0
FUNasv68	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv71	0.761904761904762	0.857142857142857	0	0	0.785714285714286	-0.833333333333333	-0.833333333333333	0.761904761904762	0.976190476190476	0	0	0	-0.904761904761905	0	-0.761904761904762	0.80952380952381	0	0.761904761904762	0.714285714285714	0	0.761904761904762	0	0.946124746911475	-0.785714285714286	-0.857142857142857	0	0	0	0.738095238095238	0	0.738095238095238	0.738095238095238	-0.761904761904762	0	0	0	0	0	0	0	0.833333333333333	-0.857142857142857	0.880952380952381	-0.761904761904762	-0.80952380952381	0	0	0	0.80952380952381	0.756322556535113	0	0.714285714285714	0	0.761904761904762	0.87831006565368	0.80952380952381	-0.857142857142857	0.857142857142857	-0.786386748619354	0.761904761904762	0.714285714285714	0	0	0	-0.707527552887687	0.714285714285714	-0.714285714285714	0	0	0.785714285714286	0	-0.886243433815812	0	0	0.928571428571429	-0.857142857142857	0.738095238095238	0	-0.780720058358827	0	0	-0.710284805204577	-0.738095238095238	0	-0.811754063090946	-0.837121377562538	-0.761019434147762	-0.880952380952381	-0.790433332862751	-0.780720058358827	0	0	-0.887856006505722	-0.853912563829967	0	-0.913223320977314	0	0	0.874267171196679	-0.837121377562538	0	0	0	-0.913223320977314	-0.838338383339281	0	-0.857142857142857	-0.86248869203413	0	-0.730552019767088	0	0	0	0	0	0	0	0	0
FUNasv72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.761904761904762	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	-0.84559432466447	0	0	-0.95150257112482	0	0	0	0	0	-0.732588631506546	0	-0.763762615825973	0	0	-0.763762615825973	0	0	0	-0.766480807624486	0	0	-0.791039852105472	0	0	0	0	-0.84559432466447	0
FUNasv75	0.802409595481884	0.730552019767088	0.718575757147955	0	0.790433332862751	-0.718575757147955	0	0.778457070243618	0	0	-0.862290908577547	0	0	0	-0.790433332862751	0	0.898219696434944	0.802409595481884	0	0	0.778457070243618	0.790433332862751	0	-0.742528282386221	0	0	0	-0.754504545005353	0.778457070243618	0	0	0	0	-0.742528282386221	0	0	0	0	0	0	0	0	0.862290908577547	-0.754504545005353	0	0	0	-0.963855421686747	0	0.883585248612869	0	0	0.742528282386221	0.826362120720149	0	0.754504545005353	0	0.826362120720149	-0.842149178789436	0.826362120720149	0.778457070243618	-0.766480807624486	0	0	0	0.730552019767088	-0.790433332862751	0	-0.778457070243618	0	0	-0.72289156626506	-0.782070352426544	0	0.790433332862751	0	0	0	-0.785409109878106	0	-0.713467689932987	-0.905948359000757	-0.838338383339281	-0.718575757147955	-0.931468031085285	-0.740070490451322	-0.778349998578115	-0.778457070243618	-0.819277108433735	0	-0.895857265954714	0	-0.893188522958493	-0.822225161903642	0	-0.829389342747172	0	0	0	-0.740070490451322	0	0	0	-0.829389342747172	0	0	0	0	0	-0.807228915662651	0	0	0	0	0	0	0	0	0
FUNasv77	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.952380952380952	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	-0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv85	0.714285714285714	0.738095238095238	0	0	0.761904761904762	0	-0.738095238095238	0	0.761904761904762	0	-0.785714285714286	0	-0.928571428571429	0	-0.785714285714286	0.857142857142857	0.761904761904762	0.738095238095238	0.880952380952381	0.80952380952381	0	0	0.874267171196679	0	0	0	0	-0.714285714285714	0.761904761904762	0	0.738095238095238	0.904761904761905	-0.738095238095238	0	0	0.833333333333333	0	0	0	0	0	-0.976190476190476	0	-0.785714285714286	-0.952380952380952	0	0	0	0.761904761904762	0.756322556535113	0	0	0	0.80952380952381	0.80511756018254	0.761904761904762	0	0.738095238095238	0	0.714285714285714	0	0	0	0	-0.853912563829967	0.833333333333333	-0.928571428571429	-0.780720058358827	0	0.833333333333333	0	0	0	0	0.761904761904762	-0.928571428571429	0.738095238095238	0.80511756018254	0	0	0	-0.761019434147762	0	0	-0.761019434147762	-0.735652119676169	-0.710284805204577	-0.761904761904762	0	-0.87831006565368	-0.707527552887687	-0.791039852105472	-0.786386748619354	-0.80511756018254	0	-0.761019434147762	0	0	0.946124746911475	-0.735652119676169	0	0	0	-0.761019434147762	-0.802409595481884	0	-0.928571428571429	-0.811754063090946	0	-0.778457070243618	0	0	-0.84559432466447	0	0	0	0	-0.791039852105472	0
FUNasv95	0	-0.785714285714286	0	0	-0.785714285714286	0	0.761904761904762	0	-0.785714285714286	0	0.761904761904762	0	0.904761904761905	0	0.761904761904762	-0.833333333333333	-0.738095238095238	-0.761904761904762	-0.80952380952381	-0.714285714285714	0	0	-0.934148484292342	0	0.714285714285714	0	0	0.738095238095238	-0.738095238095238	0	-0.714285714285714	-0.833333333333333	0	0	0	-0.857142857142857	0	0	0	0	-0.976190476190476	0	-0.761904761904762	0.833333333333333	0.928571428571429	0	0	0	-0.738095238095238	-0.80511756018254	0	0	0	-0.833333333333333	-0.87831006565368	-0.80952380952381	0.714285714285714	-0.80952380952381	0.710284805204577	-0.761904761904762	0	0.714285714285714	0	0	0.87831006565368	-0.785714285714286	0.952380952380952	0.756322556535113	0	-0.761904761904762	0	0.730552019767088	0	0	-0.833333333333333	0.904761904761905	-0.714285714285714	-0.829515062006253	0	0	0	0.786386748619354	0	0	0.837121377562538	0.710284805204577	0	0.833333333333333	0.754504545005353	0.80511756018254	0.756322556535113	0	0.86248869203413	0.87831006565368	0	0.811754063090946	0	0	-0.97007727214974	0.710284805204577	0	0	0	0.811754063090946	0.778457070243618	0	0.904761904761905	0.761019434147762	0	0.754504545005353	0	0	0.736485379546474	0	0	0	0	0	0
FUNasv99	0.785714285714286	0.761904761904762	0	0	0.738095238095238	-0.80952380952381	-0.761904761904762	0.738095238095238	0.80952380952381	0	-0.761904761904762	0	-0.785714285714286	0	-0.738095238095238	0	0.738095238095238	0.857142857142857	0	0	0.738095238095238	0.80952380952381	0.850314645958414	-0.833333333333333	-0.833333333333333	0	0	0	0.714285714285714	0	0	0	-0.761904761904762	0	0	0.880952380952381	0	0.862290908577547	0	0	0	-0.761904761904762	0	-0.761904761904762	0	0	0	-0.802409595481884	0	0.780720058358827	0	0	0	0.738095238095238	0.853912563829967	0.738095238095238	-0.833333333333333	0.952380952380952	-0.837121377562538	0.880952380952381	0.80952380952381	0	0	0	0	0	0	0	0	0	0	-0.898219696434944	0	0	0.976190476190476	0	0	0	-0.780720058358827	0	0	-0.811754063090946	-0.880952380952381	0	-0.913223320977314	-0.786386748619354	-0.761019434147762	-0.904761904761905	-0.898219696434944	0	-0.756322556535113	0	-0.938590635448906	-0.902707567477393	0	-0.913223320977314	0	0	0.778457070243618	-0.786386748619354	0	0	0	-0.913223320977314	0	0	0	-0.761019434147762	0	-0.742528282386221	0	0	0	0	0	0	0	0	0
FUNasv103	0	-0.80952380952381	-0.738095238095238	0	0	0.857142857142857	0.952380952380952	-0.761904761904762	0	0	0	0	0.714285714285714	0	0	-0.714285714285714	0	-0.880952380952381	-0.80952380952381	0	-0.761904761904762	-0.738095238095238	-0.874267171196679	0.738095238095238	0.904761904761905	0	0	0	0	0	-0.80952380952381	-0.833333333333333	0.80952380952381	0.738095238095238	0	-0.761904761904762	0	-0.754504545005353	0	0	-0.785714285714286	0.833333333333333	-0.761904761904762	0	0.80952380952381	0	0	0.790433332862751	0	-0.756322556535113	0	-0.833333333333333	0	0	-0.80511756018254	-0.833333333333333	0.904761904761905	-0.880952380952381	0.913223320977314	-0.928571428571429	-0.785714285714286	0.904761904761905	0	0	0.707527552887687	0	0.857142857142857	0	0.761904761904762	0	0	0.850314645958414	0.84559432466447	0	-0.833333333333333	0.714285714285714	-0.80952380952381	0	0.853912563829967	0	0.791039852105472	0.913223320977314	0.833333333333333	0.738095238095238	0.913223320977314	0.811754063090946	0.86248869203413	0.904761904761905	0.922172221673209	0.80511756018254	0.927105069301107	0	0.86248869203413	0.95150257112482	0	0.837121377562538	0	0	-0.838338383339281	0.811754063090946	0	0	0	0.837121377562538	0	0	0.714285714285714	0.735652119676169	0	0	0	0	0	0	0	0	0	0	0
FUNasv104	0	-0.714285714285714	0	0	0	0.738095238095238	0.785714285714286	0	-0.714285714285714	0	0.738095238095238	0	0.952380952380952	0	0.80952380952381	-0.761904761904762	-0.761904761904762	-0.833333333333333	-0.857142857142857	-0.80952380952381	0	0	-0.862290908577547	0	0.761904761904762	0	0	0	0	0	0	-0.904761904761905	0.80952380952381	0	0	-0.80952380952381	0	0	0	0	-0.952380952380952	0.928571428571429	0	0.80952380952381	0	0	0	0	-0.714285714285714	-0.780720058358827	0	-0.738095238095238	0	-0.80952380952381	-0.853912563829967	0	0.761904761904762	-0.785714285714286	0.710284805204577	-0.738095238095238	0	0	0	0	0.87831006565368	-0.761904761904762	0.904761904761905	0.707527552887687	0	-0.857142857142857	0	0	0	0	-0.761904761904762	0.952380952380952	0	-0.756322556535113	0.707527552887687	0	0	0.837121377562538	0	0	0.786386748619354	0.710284805204577	0.735652119676169	0.833333333333333	0.754504545005353	0.902707567477393	0.707527552887687	0.763762615825973	0.761019434147762	0.829515062006253	0	0.710284805204577	0	0	-0.97007727214974	0.710284805204577	0	0	0	0.710284805204577	0.754504545005353	0	0.952380952380952	0.761019434147762	0	0.862290908577547	0	0	0.791039852105472	0	0	0	0	0.763762615825973	0
FUNasv114	0.857142857142857	0.880952380952381	0	0.952380952380952	0.976190476190476	0	0	0.857142857142857	0	0.7319250547114	-0.738095238095238	0.857142857142857	0	0	-0.714285714285714	0.928571428571429	0	0	0	0	0.857142857142857	0	0	0	0	0	0.994029797388005	0	0.928571428571429	0.7319250547114	0.857142857142857	0	0	-0.880952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0.976190476190476	0	0.904761904761905	0.80511756018254	0	0.714285714285714	0	0.80952380952381	0	0.928571428571429	0	0	0	0	0	-0.785714285714286	0	0.707527552887687	0	0.880952380952381	0	0	0	0	0	0	0	-0.714285714285714	0	0	0.857142857142857	0	0	0	0	0	0	0	0	-0.773703091383558	0	0	0	0	-0.7319250547114	0	-0.79907040585515	0	0	-0.849805034798334	0	0	0	-0.773703091383558	0	0	0	-0.849805034798334	-0.898219696434944	0	0	-0.79907040585515	0	0	0	0	0	0	0	0	0	0	0
FUNasv115	0.785714285714286	0.857142857142857	0	0.976190476190476	0.928571428571429	0	0	0.833333333333333	0	0.829515062006253	0	0.928571428571429	0	0	0	0.880952380952381	0	0	0	0	0.833333333333333	0	0	0	0	0	0.97007727214974	0	0.857142857142857	0.80511756018254	0.80952380952381	0	0	-0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0.976190476190476	0	0	0.880952380952381	0.7319250547114	0.714285714285714	0	0	0.738095238095238	0	0.880952380952381	0	0	0	0	0	-0.714285714285714	0	0.780720058358827	0	0.80952380952381	0	0	0	0	0	0	0	-0.761904761904762	0	0	0.80952380952381	0	0	0.714285714285714	0	0	0	0	0	-0.710284805204577	0	0	0	0	0	0	-0.710284805204577	0	0	-0.786386748619354	0	0	0	-0.710284805204577	0	0	0	-0.786386748619354	-0.874267171196679	0	0	-0.735652119676169	0	0	0	0	0	0	0	0	0	0	0
