	BACasv1	BACasv2	BACasv3	BACasv4	BACasv5	BACasv6	BACasv8	BACasv9	BACasv10	BACasv11	BACasv12	BACasv13	BACasv15	BACasv17	BACasv18	BACasv19	BACasv21	BACasv22	BACasv23	BACasv25	BACasv26	BACasv27	BACasv28	BACasv29	BACasv30	BACasv31	BACasv32	BACasv33	BACasv36	BACasv37	BACasv39	BACasv42	BACasv44	BACasv46	BACasv47	BACasv48	BACasv49	BACasv50	BACasv54	BACasv66	BACasv67	BACasv70	BACasv73	BACasv76	BACasv77	BACasv80	BACasv82	BACasv89	BACasv90	BACasv91	BACasv92	BACasv96	BACasv99	BACasv100	BACasv101	BACasv102	BACasv103	BACasv110	BACasv112	BACasv114	BACasv116	BACasv120	BACasv121	BACasv123	BACasv125	BACasv126	BACasv128	BACasv129	BACasv134	BACasv139	BACasv141	BACasv142	BACasv143	BACasv145	BACasv148	BACasv157	BACasv161	BACasv167	BACasv173	BACasv174	BACasv176	BACasv187	BACasv192	BACasv194	BACasv195	BACasv207	BACasv211	BACasv213	BACasv215	BACasv221	BACasv223	BACasv230	BACasv231	BACasv235	BACasv238	BACasv242	BACasv268	BACasv270	BACasv285	BACasv287	BACasv288	BACasv305	BACasv325	BACasv331	BACasv347	BACasv352	BACasv367	BACasv374	BACasv385	BACasv388	BACasv412	BACasv413	BACasv428	BACasv431	BACasv440	BACasv462	BACasv472	BACasv494	BACasv496	BACasv511	BACasv512	BACasv533	BACasv562	BACasv596	BACasv637	BACasv669	BACasv672	BACasv726	BACasv797	BACasv871	BACasv927	BACasv936	BACasv937	BACasv1019	FUNasv2	FUNasv3	FUNasv5	FUNasv6	FUNasv7	FUNasv8	FUNasv9	FUNasv10	FUNasv11	FUNasv12	FUNasv14	FUNasv16	FUNasv17	FUNasv19	FUNasv20	FUNasv22	FUNasv23	FUNasv24	FUNasv27	FUNasv28	FUNasv29	FUNasv30	FUNasv31	FUNasv32	FUNasv34	FUNasv35	FUNasv36	FUNasv38	FUNasv39	FUNasv40	FUNasv41	FUNasv43	FUNasv44	FUNasv45	FUNasv47	FUNasv51	FUNasv52	FUNasv53	FUNasv54	FUNasv55	FUNasv58	FUNasv61	FUNasv62	FUNasv63	FUNasv66	FUNasv67	FUNasv73	FUNasv75	FUNasv76	FUNasv77	FUNasv80	FUNasv85	FUNasv86	FUNasv87	FUNasv89	FUNasv90	FUNasv91	FUNasv96	FUNasv97	FUNasv98	FUNasv101	FUNasv102	FUNasv103	FUNasv116	FUNasv132	FUNasv138	FUNasv139	FUNasv141	FUNasv143	FUNasv156	FUNasv158	FUNasv163	FUNasv166	FUNasv170	FUNasv172	FUNasv173	FUNasv175	FUNasv176	FUNasv182	FUNasv186	FUNasv189	FUNasv192	FUNasv196	FUNasv203	FUNasv207	FUNasv211	FUNasv214	FUNasv216	FUNasv218	FUNasv219	FUNasv220	FUNasv224	FUNasv227	FUNasv229	FUNasv233	FUNasv251	FUNasv254	FUNasv255	FUNasv257	FUNasv263	FUNasv276	FUNasv277	FUNasv282	FUNasv283	FUNasv286	FUNasv291	FUNasv295	FUNasv296	FUNasv301	FUNasv304	FUNasv310	FUNasv317	FUNasv325	FUNasv334	FUNasv347	FUNasv348	FUNasv364	FUNasv370	FUNasv371	FUNasv372	FUNasv379	FUNasv409	FUNasv413	FUNasv419	FUNasv485	FUNasv491	FUNasv501	FUNasv508	FUNasv515	FUNasv544	FUNasv581	FUNasv630	FUNasv648	FUNasv649	FUNasv706	FUNasv729	FUNasv730	FUNasv731	FUNasv763	ProASV1	ProASV2	ProASV14	ProASV25	ProASV32	ProASV38	ProASV39	ProASV41	ProASV45	ProASV48	ProASV56	ProASV90	ProASV91	ProASV95	ProASV97	ProASV101	ProASV105	ProASV107	ProASV115	ProASV139	ProASV143	ProASV149	ProASV156	ProASV164	ProASV168	ProASV182	ProASV199	ProASV215	ProASV221	ProASV225	ProASV227	ProASV238	ProASV242	ProASV244	ProASV248	ProASV250	ProASV252	Rhabditis	Cephalobus	Acrobeloides	Prismatolaimus	Rhabdolaimus	Filenchus	Ditylenchus	Aphelenchus	Aporcelaimellus
BACasv1	0	-0.80952380952381	0.833333333333333	-0.714285714285714	-0.80952380952381	-0.833333333333333	0.785714285714286	0.714285714285714	-0.714285714285714	-0.904761904761905	-0.934148484292342	0	0	0.785714285714286	0.738095238095238	-0.857142857142857	-0.857142857142857	-0.952380952380952	0	0	0	-0.833333333333333	0	-0.904761904761905	-0.952380952380952	0	0.714285714285714	0.904761904761905	-0.714285714285714	0	0.80952380952381	-0.928571428571429	0	0.714285714285714	0	0	0	0	-0.857142857142857	0.785714285714286	0	0	0	0	0	0	0	0	-0.80952380952381	0	-0.880952380952381	0	0	0	-0.785714285714286	0.7319250547114	0	-0.738095238095238	0	0	0	0	0	-0.761904761904762	0.738095238095238	0	-0.738095238095238	0	0	0.785714285714286	0.707527552887687	0	0	0.785714285714286	-0.857142857142857	0	-0.791039852105472	0	-0.761019434147762	-0.732588631506546	-0.857142857142857	0.833333333333333	0	0	0	-0.710284805204577	0	0	0.80952380952381	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0.754504545005353	0	0	-0.756322556535113	0	0	-0.763762615825973	0	0	0.761904761904762	0	0	-0.79907040585515	0	0.7319250547114	0	0	0	0	0	0	0	-0.790433332862751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738095238095238	-0.904761904761905	0.738095238095238	-0.761904761904762	0	0.714285714285714	0	0.738095238095238	0.785714285714286	0	0	0	0	-0.738095238095238	0	0	-0.761904761904762	0	0	0	0	0	0	0	0.761904761904762	-0.780720058358827	0	0	0	0	0	0	0	0.857142857142857	0	0	0	-0.714285714285714	0	0	0.714285714285714	0	0.761904761904762	-0.833333333333333	0	-0.761904761904762	0	0	0	-0.786386748619354	-0.928571428571429	0	0	0	0.826362120720149	-0.761904761904762	0	0	0	0	-0.80511756018254	0	0	0	-0.742528282386221	0	0	-0.927105069301107	-0.84559432466447	0	0	0	0	0.756322556535113	0	0	0	0.928571428571429	0	0	0	0	-0.880952380952381	0	0	-0.786386748619354	0	0	-0.811754063090946	-0.811754063090946	0	0	-0.722968462440373	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	-0.736485379546474	-0.736485379546474	0	0	0	-0.736485379546474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.857142857142857	0	0	0	0	0	0	0
BACasv2	-0.80952380952381	0	-0.761904761904762	0.80952380952381	0	0.738095238095238	-0.785714285714286	-0.880952380952381	0.761904761904762	0.714285714285714	0.946124746911475	0.738095238095238	0	-0.880952380952381	0	0.857142857142857	0.928571428571429	0.80952380952381	0	0.714285714285714	0	0.738095238095238	-0.833333333333333	0.785714285714286	0.80952380952381	0.761904761904762	0	-0.785714285714286	0.880952380952381	0	-0.833333333333333	0.880952380952381	-0.7319250547114	-0.880952380952381	-0.785714285714286	0	0	0	0	0	0.833333333333333	0	0.904761904761905	0	0	0	0	0.738095238095238	0.952380952380952	0	0.904761904761905	0.714285714285714	0	0	0.904761904761905	-0.756322556535113	-0.785714285714286	0	0	0	0	0	0	0	-0.80952380952381	0	0.80952380952381	0	0	0	-0.853912563829967	-0.833333333333333	0	-0.952380952380952	0.928571428571429	0	0	0	0.710284805204577	0	0.928571428571429	-0.928571428571429	0	0	0	0.735652119676169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.790433332862751	0	0	0	0	0	0.736485379546474	0	0	-0.80952380952381	0	0.763762615825973	0	0	-0.853912563829967	0	0	0	0.763762615825973	0	0	0	0.97007727214974	0	0	0	0	0	0	0	0	0	0	0	-0.785714285714286	0	0	-0.928571428571429	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0	0	0	0.833333333333333	0	0.857142857142857	0	-0.761904761904762	-0.730552019767088	0	-0.880952380952381	0	-0.904761904761905	0	0	0.738095238095238	0	0	0	0	0	0	-0.833333333333333	0	0	0	-0.80952380952381	0	0	0	0	0	0	0.714285714285714	0	-0.928571428571429	-0.857142857142857	0	0	0.857142857142857	0	0	-0.761904761904762	0	0	0	0	0.80952380952381	0	0	-0.756322556535113	0.761019434147762	0.785714285714286	0	0.850314645958414	0	-0.874267171196679	0	0	0	0	0	0.756322556535113	0	0	0	0	0.826362120720149	0	0.756322556535113	0	0	0	-0.857142857142857	0	-0.87831006565368	0.7319250547114	0	0	-0.714285714285714	0	0	0	0	0	0	0	0.761019434147762	0	-0.7319250547114	0	0.938590635448906	0	0	0	0	0	0	0	0	0	0	0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0
BACasv3	0.833333333333333	-0.761904761904762	0	-0.857142857142857	0	-0.857142857142857	0.880952380952381	0.761904761904762	0	-0.761904761904762	-0.850314645958414	-0.714285714285714	0	0.714285714285714	0	0	-0.80952380952381	-0.928571428571429	0	0	0	-0.857142857142857	0.80952380952381	-0.952380952380952	-0.928571428571429	-0.738095238095238	0.738095238095238	0.952380952380952	-0.833333333333333	0	0.928571428571429	-0.928571428571429	0.80511756018254	0.761904761904762	0	0	0	0	-0.785714285714286	0.761904761904762	0	0	0	-0.785714285714286	0	0	0	-0.714285714285714	-0.833333333333333	0	-0.80952380952381	-0.833333333333333	0	0	-0.857142857142857	0.80511756018254	0.738095238095238	0	0	0	0	0	0	0	0.904761904761905	0	-0.904761904761905	-0.714285714285714	0	0.785714285714286	0.87831006565368	0.714285714285714	0	0.714285714285714	-0.880952380952381	0	-0.736485379546474	0	-0.86248869203413	-0.763762615825973	-0.80952380952381	0.833333333333333	0	0	0	-0.811754063090946	0	0	0.880952380952381	0	-0.84559432466447	0	0	0	-0.763762615825973	0	0	0	-0.780720058358827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80511756018254	0	0	0	0	0	0	0	-0.778457070243618	0	0	0	0	0	0	0	0	0	0	0	0	0.880952380952381	0	0.761904761904762	0	0	0	0	-0.730552019767088	0.80952380952381	0	0	0	0	0	0	0	0	0	0	-0.880952380952381	0	-0.80952380952381	0	0	0.778457070243618	0	0.714285714285714	0	0.785714285714286	0	0	0	0	0	-0.738095238095238	0	0	0	0	0	0	0.80952380952381	0.80952380952381	0	0	0	0	0	0	0	0.714285714285714	0.80952380952381	0.738095238095238	0	0	0	0	0	0.857142857142857	0	0.833333333333333	-0.738095238095238	0	-0.738095238095238	0	0.80952380952381	0.707527552887687	-0.837121377562538	-0.80952380952381	-0.902707567477393	-0.802409595481884	0	0.826362120720149	0	0	0	0	0	-0.853912563829967	0	0	0	-0.850314645958414	-0.814385858101016	0	-0.927105069301107	-0.791039852105472	0	0	0.80952380952381	0	0.853912563829967	-0.853912563829967	0	0	0.80952380952381	0	0	0	0	-0.857142857142857	0	0	-0.837121377562538	-0.791039852105472	0.80511756018254	-0.913223320977314	-0.710284805204577	0	0	0	0	0.742528282386221	0	0	-0.791039852105472	0	-0.849805034798334	0	0	0	-0.763762615825973	-0.791039852105472	-0.791039852105472	0	0	0	-0.791039852105472	-0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv4	-0.714285714285714	0.80952380952381	-0.857142857142857	0	0.761904761904762	0.738095238095238	-0.880952380952381	-0.880952380952381	0.761904761904762	0.714285714285714	0.754504545005353	0.738095238095238	0	0	0	0	0.738095238095238	0.80952380952381	0	0.714285714285714	0	0.738095238095238	-0.833333333333333	0.785714285714286	0.80952380952381	0	0	-0.785714285714286	0.880952380952381	0	-0.833333333333333	0.785714285714286	-0.829515062006253	-0.880952380952381	0	0	0	0	0	-0.761904761904762	0	0.738095238095238	0.761904761904762	0.857142857142857	0	0	0	0.880952380952381	0.761904761904762	0.714285714285714	0.80952380952381	0.904761904761905	0	0	0.80952380952381	-0.853912563829967	-0.880952380952381	0.833333333333333	0	0	0	0	0	0	-0.904761904761905	0	0.904761904761905	0	0	0	-0.95150257112482	-0.833333333333333	0	-0.857142857142857	0.738095238095238	0	0	0	0.913223320977314	0	0.738095238095238	-0.833333333333333	0	0	0	0.938590635448906	0	0	-0.880952380952381	0	0.763762615825973	0	0	0	0	0	0	0	0	0	-0.742528282386221	0	0	0	0	0	0	0	0	-0.761904761904762	0	0	0	0	-0.95150257112482	0	0	0	0	0	0	0	0.778457070243618	0	0	0	0	0	0	0	0	0	0	0	0	-0.80952380952381	0	-0.928571428571429	-0.714285714285714	0	0	0	0.778457070243618	0	-0.714285714285714	0	0	0	0	0	0	0.738095238095238	0	-0.80952380952381	0.833333333333333	-0.714285714285714	0.857142857142857	0	0	0	0	0	0	-0.904761904761905	0	-0.714285714285714	0	-0.742528282386221	0	0.738095238095238	0	0	0	-0.738095238095238	0	0	-0.80952380952381	0	0	0	0	0	0	0	0	0	-0.738095238095238	-0.952380952380952	0	0	0.857142857142857	0	0	-0.952380952380952	0	0	0.785714285714286	0	0	0	0	-0.853912563829967	0.86248869203413	0.785714285714286	0	0.946124746911475	0	-0.826362120720149	0	0	-0.7319250547114	0	0.80952380952381	0.95150257112482	0	0	0	0.922172221673209	0.730552019767088	0	0.853912563829967	0	0	0	-0.952380952380952	0.761904761904762	-0.975900072948533	0.927105069301107	0	0	0	0	0	0	0	0.880952380952381	0	0	0.86248869203413	0.791039852105472	-0.829515062006253	0.887856006505722	0.735652119676169	0	0	0	0	0	0	-0.761019434147762	0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv5	-0.80952380952381	0	0	0.761904761904762	0	0	0	0	0.857142857142857	0.952380952380952	0	0.785714285714286	0	0	0	0.80952380952381	0.714285714285714	0.80952380952381	0	0.738095238095238	0	0.833333333333333	0	0	0.714285714285714	0.761904761904762	-0.857142857142857	0	0	0	0	0	-0.756322556535113	0	0	0	0	0	0.904761904761905	-0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	-0.829515062006253	0	0.928571428571429	0	0	0	0	0	0	0	0	0.785714285714286	0	-0.707527552887687	-0.833333333333333	-0.756322556535113	0	0	-0.738095238095238	0	0	0.791039852105472	0	0.811754063090946	0	0.714285714285714	-0.785714285714286	0	-0.829515062006253	0	0.86248869203413	0	0	-0.714285714285714	0	0	0	0	-0.80511756018254	0	0	0	0	0	0	-0.850314645958414	0	0	0.756322556535113	0	0	0.763762615825973	0	0	0	0	0	0.722968462440373	0	-0.829515062006253	-0.756322556535113	0	-0.849805034798334	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	-0.857142857142857	0	0	0	0	0	0.886243433815812	0	-0.80952380952381	0	0	0	0	0	0	0.833333333333333	0.738095238095238	-0.928571428571429	0.857142857142857	-0.785714285714286	0	-0.857142857142857	-0.761904761904762	-0.778457070243618	0	0	0	-0.714285714285714	0	0	0	-0.802409595481884	0	0.904761904761905	0.761904761904762	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	-0.761904761904762	0	0	0.761904761904762	0	0	-0.761904761904762	0	0	0.785714285714286	0	0.714285714285714	0	0	-0.87831006565368	0.735652119676169	0.928571428571429	0	0.718575757147955	0	-0.826362120720149	0	0.880952380952381	-0.902707567477393	0	0.857142857142857	0.80511756018254	0	0.742528282386221	0	0	0	0	0.829515062006253	0.736485379546474	0	0	0	0.857142857142857	-0.80511756018254	0.756322556535113	0	0	-0.785714285714286	-0.773703091383558	0	0	0	0.880952380952381	0	0	0.938590635448906	0	-0.756322556535113	0.86248869203413	0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778984402464165	0	0	0	0	0	0	0	0	0	0	0	0.80952380952381	0	0	0	0	0	0	0
BACasv6	-0.833333333333333	0.738095238095238	-0.857142857142857	0.738095238095238	0	0	-0.952380952380952	-0.857142857142857	0.761904761904762	0.738095238095238	0.814385858101016	0	0	-0.857142857142857	0	0.785714285714286	0.80952380952381	0.80952380952381	0	0.833333333333333	0	0.80952380952381	-0.857142857142857	0.952380952380952	0.904761904761905	0	0	-0.952380952380952	0.880952380952381	0.714285714285714	-0.928571428571429	0.80952380952381	-0.756322556535113	-0.857142857142857	0	0	0	0	0.785714285714286	-0.952380952380952	0.761904761904762	0	0.714285714285714	0	0	0	0	0.714285714285714	0.857142857142857	0	0.904761904761905	0.714285714285714	0	0	0.904761904761905	-0.829515062006253	0	0.714285714285714	0	0	0	0	0	0	-0.904761904761905	0	0.714285714285714	0.80952380952381	0	-0.714285714285714	-0.756322556535113	-0.714285714285714	0	-0.761904761904762	0.833333333333333	0	0	0	0.86248869203413	0	0.80952380952381	0	0	0	0	0.786386748619354	0	0	-0.761904761904762	0	0.763762615825973	0	0	0	0	0	0	0	0.80511756018254	0	-0.718575757147955	0	0	0	0.732588631506546	0	0	0	0	-0.761904761904762	0	0	0	0	0	0	0	0	0.763762615825973	0	0	0	0.814385858101016	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	-0.761904761904762	0	0	0	0	0	-0.857142857142857	0	0	0	0	0	0	0	0.714285714285714	0	0	0.738095238095238	-0.80952380952381	0.928571428571429	0	0	0	-0.80952380952381	-0.857142857142857	0	-0.714285714285714	0	0	0.761904761904762	0	0	0.738095238095238	0.761904761904762	-0.761904761904762	0	-0.761904761904762	-0.738095238095238	0	-0.785714285714286	-0.833333333333333	0.756322556535113	0	0	0	0	-0.714285714285714	0	-0.738095238095238	-0.80952380952381	0	0	0	0	0	0	-0.833333333333333	0	-0.976190476190476	0.904761904761905	0	0.80952380952381	0	-0.761904761904762	0	0.913223320977314	0.714285714285714	0.80511756018254	0.790433332862751	0	0	0	0	-0.707527552887687	0	0	0.80511756018254	0	0	0	0.766480807624486	0.898219696434944	0	0.80511756018254	0	0	0	-0.761904761904762	0.738095238095238	-0.707527552887687	0.829515062006253	0	-0.714285714285714	-0.904761904761905	0	0	0	0	0.80952380952381	0	0	0.710284805204577	0.791039852105472	-0.756322556535113	0.837121377562538	0.786386748619354	0	0.732588631506546	0.786386748619354	0.735652119676169	-0.718575757147955	0	0	0.791039852105472	0	0.773703091383558	0.791039852105472	0.732588631506546	0	0	0.87287156094397	0.87287156094397	0	0.732588631506546	0	0.87287156094397	0.791039852105472	0	0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv8	0.785714285714286	-0.785714285714286	0.880952380952381	-0.880952380952381	0	-0.952380952380952	0	0.928571428571429	-0.761904761904762	0	-0.802409595481884	0	0	0.80952380952381	0	-0.738095238095238	-0.785714285714286	-0.80952380952381	0	-0.80952380952381	0	-0.761904761904762	0.904761904761905	-0.928571428571429	-0.904761904761905	0	0	0.928571428571429	-0.952380952380952	-0.80952380952381	0.952380952380952	-0.80952380952381	0.780720058358827	0.928571428571429	0	0	0	0	-0.714285714285714	0.928571428571429	-0.80952380952381	0	-0.785714285714286	-0.80952380952381	0	0	0	-0.833333333333333	-0.857142857142857	-0.761904761904762	-0.928571428571429	-0.80952380952381	0	0	-0.928571428571429	0.853912563829967	0.761904761904762	-0.761904761904762	0	0	0	0	0	0	0.976190476190476	0	-0.785714285714286	-0.880952380952381	0	0	0.853912563829967	0.785714285714286	0	0.833333333333333	-0.80952380952381	0	0	0	-0.913223320977314	0	-0.785714285714286	0.714285714285714	0	0	0	-0.86248869203413	0	0	0.857142857142857	0	-0.791039852105472	0	0	0	0	0	0	0	-0.829515062006253	0	0.730552019767088	0	0	0	-0.763762615825973	0	0	0	0	0.833333333333333	0	0	0	0	0.756322556535113	0	0	0	-0.791039852105472	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0.80952380952381	0	0.880952380952381	0	0	0	0	0	0.80952380952381	0	0	0	0	0	0	0	-0.714285714285714	0	0	-0.761904761904762	0.785714285714286	-0.976190476190476	0	0	0	0	0.80952380952381	0	0.80952380952381	0	0	-0.714285714285714	0	0	-0.714285714285714	-0.738095238095238	0.714285714285714	0	0.761904761904762	0	0	0.80952380952381	0.738095238095238	0	0	0	0	0	0	0	0.738095238095238	0.785714285714286	0.785714285714286	0	0	-0.761904761904762	0	0	0.928571428571429	0	0.904761904761905	-0.904761904761905	0	-0.714285714285714	0	0	0	-0.938590635448906	-0.714285714285714	-0.756322556535113	-0.898219696434944	0	0	0	0	0	0	0	-0.902707567477393	0	0	0	-0.898219696434944	-0.874267171196679	0	-0.829515062006253	0	0	0	0.880952380952381	-0.738095238095238	0.829515062006253	-0.902707567477393	0	0.714285714285714	0.785714285714286	0	0	0	0	-0.857142857142857	0	0	-0.735652119676169	-0.84559432466447	0.780720058358827	-0.86248869203413	-0.761019434147762	0	-0.763762615825973	0	0	0	0	0	-0.84559432466447	0	-0.79907040585515	-0.763762615825973	-0.763762615825973	0	0	-0.84559432466447	-0.84559432466447	0	-0.763762615825973	0	-0.84559432466447	-0.84559432466447	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv9	0.714285714285714	-0.880952380952381	0.761904761904762	-0.880952380952381	0	-0.857142857142857	0.928571428571429	0	-0.880952380952381	0	-0.802409595481884	-0.714285714285714	0	0.904761904761905	0	-0.833333333333333	-0.857142857142857	-0.738095238095238	0	-0.880952380952381	0	-0.761904761904762	0.904761904761905	-0.80952380952381	-0.785714285714286	0	0	0.80952380952381	-0.952380952380952	0	0.857142857142857	-0.738095238095238	0.829515062006253	1	0	0	0	0	-0.714285714285714	0.857142857142857	-0.833333333333333	0	-0.928571428571429	-0.785714285714286	0	0	0	-0.928571428571429	-0.880952380952381	-0.833333333333333	-0.904761904761905	-0.738095238095238	0	0	-0.904761904761905	0.902707567477393	0.833333333333333	-0.761904761904762	0	-0.714285714285714	0	0	0	0	0.904761904761905	0	-0.80952380952381	-0.738095238095238	0	0	0.902707567477393	0.857142857142857	0	0.952380952380952	-0.80952380952381	0	0	0	-0.837121377562538	0	-0.857142857142857	0.785714285714286	0	0	0	-0.86248869203413	0	0	0.714285714285714	-0.748335776911965	0	0	0	0	0	0	0	0	0	0	0.826362120720149	0	0	0	0	0	0	0	0	0.857142857142857	0	0	0	0	0.80511756018254	0	0	0	-0.84559432466447	0	0	0	-0.922172221673209	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0.952380952380952	0.761904761904762	0	0	0	0	0.714285714285714	0.738095238095238	0	0	0	0	0	0	-0.785714285714286	0	0	-0.761904761904762	0.714285714285714	-0.976190476190476	0	0	0	0	0.904761904761905	0	0.928571428571429	0	0.761904761904762	0	0.754504545005353	0	0	-0.80952380952381	0	0	0.880952380952381	0	0	0.738095238095238	0.738095238095238	0	0	0	0	0	0	-0.738095238095238	0	0.857142857142857	0.857142857142857	0	0	-0.833333333333333	0	0	0.928571428571429	0	0.80952380952381	-0.833333333333333	0	-0.785714285714286	0	0	0.707527552887687	-0.86248869203413	-0.714285714285714	0	-0.97007727214974	0	0	0	0	0.7319250547114	0	0	-0.829515062006253	0	0	0	-0.778457070243618	-0.850314645958414	0	-0.707527552887687	0	0	0	0.952380952380952	-0.738095238095238	0.87831006565368	-0.902707567477393	0	0.761904761904762	0.714285714285714	0	0	0	0	-0.761904761904762	0	0	-0.761019434147762	0	0.829515062006253	-0.761019434147762	-0.86248869203413	0	0	0	0	0	0	0.710284805204577	0	0	0	-0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv10	-0.714285714285714	0.761904761904762	0	0.761904761904762	0.857142857142857	0.761904761904762	-0.761904761904762	-0.880952380952381	0	0.857142857142857	0	0.80952380952381	0	-0.904761904761905	0	0.904761904761905	0.833333333333333	0.714285714285714	0	0.928571428571429	0	0.857142857142857	-0.714285714285714	0	0	0.761904761904762	-0.738095238095238	0	0.738095238095238	0	0	0	-0.853912563829967	-0.880952380952381	0	0	0	0	0.880952380952381	-0.833333333333333	0	0.714285714285714	0.761904761904762	0	0	0	0	0.857142857142857	0.714285714285714	0	0.738095238095238	0	0	0	0	-0.95150257112482	-0.761904761904762	0.857142857142857	0	0	0	0	0	0	0	0	0.785714285714286	0	0	0	-0.829515062006253	-0.738095238095238	0	-0.880952380952381	0	0	0	0	0.786386748619354	0	0.833333333333333	-0.761904761904762	0	-0.707527552887687	0	0.86248869203413	0	0	0	0.761019434147762	0	0	0	0	0	0	0	0	0	0	-0.898219696434944	0	0	0	0	0	0	0	0	-0.714285714285714	0	0	0	0	-0.756322556535113	-0.87831006565368	0	-0.773703091383558	0	0	0	0	0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	-0.785714285714286	0	-0.833333333333333	-0.785714285714286	0	0	0	0	0.754504545005353	0	-0.857142857142857	0	0	0	0	0	0	0.904761904761905	0	-0.738095238095238	0.785714285714286	-0.738095238095238	0.80952380952381	-0.833333333333333	-0.761904761904762	-0.742528282386221	0	-0.904761904761905	0	-0.857142857142857	0	0	0	-0.850314645958414	0	0.738095238095238	0.880952380952381	0	0	-0.857142857142857	0	0.80952380952381	0	-0.714285714285714	0	0	0	0	0	0	0	0	-0.833333333333333	-0.761904761904762	0	0	0.761904761904762	0	0	-0.857142857142857	0	-0.738095238095238	0.80952380952381	0	0.857142857142857	0	0	-0.756322556535113	0.761019434147762	0.80952380952381	0	0.874267171196679	0	0	0	0.785714285714286	-0.902707567477393	0	0.761904761904762	0.7319250547114	0	0	0	0	0	0	0	0	0	-0.738095238095238	-0.833333333333333	0.857142857142857	-0.80511756018254	0.853912563829967	0.707527552887687	0	-0.785714285714286	-0.849805034798334	0	0	0	0.761904761904762	0	0	0.86248869203413	0	-0.853912563829967	0.761019434147762	0.86248869203413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80952380952381	0	0	0	0	0	0	0
