nodes_id	degree	modularity
BACasv1	88	3
BACasv2	84	3
BACasv3	91	3
BACasv4	87	3
BACasv5	79	3
BACasv6	104	3
BACasv8	100	3
BACasv9	103	3
BACasv10	89	3
BACasv11	96	3
BACasv12	89	3
BACasv13	85	3
BACasv17	93	3
BACasv18	37	2
BACasv19	87	3
BACasv20	14	3
BACasv21	92	3
BACasv22	92	3
BACasv25	101	3
BACasv26	35	2
BACasv27	105	3
BACasv28	96	3
BACasv29	89	3
BACasv30	89	3
BACasv31	85	3
BACasv32	83	3
BACasv33	89	3
BACasv36	93	3
BACasv37	21	2
BACasv39	90	3
BACasv42	91	3
BACasv46	103	3
BACasv47	41	2
BACasv48	11	2
BACasv50	13	3
BACasv54	99	3
BACasv66	94	3
BACasv67	45	3
BACasv70	58	3
BACasv73	66	3
BACasv75	13	1
BACasv76	38	3
BACasv77	6	2
BACasv89	67	3
BACasv90	90	3
BACasv91	23	3
BACasv92	86	3
BACasv96	83	3
BACasv100	61	2
BACasv101	92	3
BACasv103	90	3
BACasv110	80	3
BACasv114	16	2
BACasv116	15	2
BACasv121	16	2
BACasv123	42	2
BACasv125	94	3
BACasv128	102	3
BACasv129	34	3
BACasv139	77	3
BACasv142	98	3
BACasv143	13	2
BACasv145	96	3
BACasv148	88	3
BACasv153	69	3
BACasv157	36	3
BACasv160	22	2
BACasv161	69	2
BACasv173	107	3
BACasv176	92	3
BACasv187	94	3
BACasv195	10	2
BACasv207	104	3
BACasv208	48	2
BACasv211	15	2
BACasv213	61	2
BACasv215	58	3
BACasv221	39	3
BACasv230	43	2
BACasv242	24	3
BACasv260	15	3
BACasv271	48	2
BACasv287	25	3
BACasv300	10	2
BACasv302	39	2
BACasv306	48	2
BACasv324	88	3
BACasv331	44	2
BACasv367	69	2
BACasv374	22	2
BACasv388	60	3
BACasv389	48	2
BACasv412	16	2
BACasv413	63	2
BACasv428	45	2
BACasv489	48	2
BACasv496	63	3
BACasv556	66	2
BACasv562	93	3
BACasv637	32	2
BACasv671	15	2
BACasv672	14	2
BACasv673	39	2
BACasv750	48	2
BACasv835	48	2
BACasv872	48	2
BACasv890	39	2
BACasv997	48	2
FUNasv2	82	3
FUNasv3	44	3
FUNasv5	76	3
FUNasv6	97	3
FUNasv7	23	3
FUNasv8	11	2
FUNasv9	6	2
FUNasv10	17	2
FUNasv11	69	3
FUNasv12	91	3
FUNasv14	81	3
FUNasv16	19	2
FUNasv17	22	2
FUNasv19	8	2
FUNasv20	10	2
FUNasv22	34	1
FUNasv23	22	2
FUNasv24	89	3
FUNasv27	31	2
FUNasv28	45	3
FUNasv29	96	3
FUNasv30	84	3
FUNasv31	95	3
FUNasv34	79	3
FUNasv36	52	3
FUNasv38	93	3
FUNasv39	35	2
FUNasv41	11	2
FUNasv43	23	3
FUNasv44	86	3
FUNasv47	32	2
FUNasv51	74	3
FUNasv52	95	3
FUNasv53	15	2
FUNasv58	16	2
FUNasv62	85	3
FUNasv63	93	3
FUNasv66	32	1
FUNasv67	37	3
FUNasv68	89	3
FUNasv73	9	2
FUNasv75	45	2
FUNasv76	6	2
FUNasv77	39	1
FUNasv80	47	3
FUNasv81	92	3
FUNasv85	57	3
FUNasv87	90	3
FUNasv88	78	3
FUNasv89	56	3
FUNasv90	34	2
FUNasv91	97	3
FUNasv92	86	3
FUNasv96	12	2
FUNasv97	8	1
FUNasv98	97	3
FUNasv101	53	3
FUNasv102	96	3
FUNasv103	88	3
FUNasv119	44	2
FUNasv122	93	3
FUNasv132	89	3
FUNasv138	16	2
FUNasv139	31	2
FUNasv143	111	3
FUNasv156	94	3
FUNasv158	42	3
FUNasv163	99	3
FUNasv172	17	2
FUNasv176	21	2
FUNasv182	70	3
FUNasv183	7	2
FUNasv186	90	3
FUNasv188	84	3
FUNasv192	46	2
FUNasv196	31	3
FUNasv203	55	3
FUNasv204	69	3
FUNasv207	87	3
FUNasv214	92	3
FUNasv216	65	2
FUNasv218	36	3
FUNasv220	99	3
FUNasv224	76	3
FUNasv229	101	3
FUNasv233	28	3
FUNasv244	11	2
FUNasv249	16	2
FUNasv251	46	3
FUNasv254	94	3
FUNasv257	21	1
FUNasv263	16	2
FUNasv269	76	3
FUNasv272	89	3
FUNasv277	78	3
FUNasv279	48	2
FUNasv282	9	1
FUNasv286	114	3
FUNasv296	105	3
FUNasv299	48	2
FUNasv300	91	3
FUNasv301	112	3
FUNasv304	22	2
FUNasv309	41	3
FUNasv334	14	2
FUNasv340	28	3
FUNasv361	28	3
FUNasv366	48	2
FUNasv372	60	3
FUNasv406	23	3
FUNasv418	69	3
FUNasv427	13	3
FUNasv438	48	2
FUNasv445	39	2
FUNasv469	38	2
FUNasv474	39	2
FUNasv491	12	2
FUNasv497	7	2
FUNasv514	69	3
FUNasv516	66	2
FUNasv582	48	2
FUNasv599	48	2
FUNasv605	48	2
FUNasv627	10	2
FUNasv663	48	2
FUNasv707	69	3
FUNasv732	48	2
FUNasv764	48	2
FUNasv780	48	2
FUNasv781	48	2
ProASV2	9	2
ProASV4	48	2
ProASV18	11	2
ProASV34	38	2
ProASV38	63	2
ProASV39	9	1
ProASV41	21	1
ProASV43	48	2
ProASV45	10	2
ProASV48	13	2
ProASV67	33	2
ProASV72	66	2
ProASV79	10	2
ProASV91	15	2
ProASV94	48	2
ProASV95	4	2
ProASV97	7	2
ProASV101	14	2
ProASV107	26	2
ProASV108	10	2
ProASV115	32	3
ProASV118	24	1
ProASV119	48	2
ProASV121	10	2
ProASV143	10	2
ProASV147	48	2
ProASV155	33	2
ProASV164	23	2
ProASV168	26	2
ProASV182	25	2
ProASV187	38	2
ProASV190	66	2
ProASV195	48	2
ProASV199	42	2
ProASV209	10	2
ProASV210	15	3
ProASV219	48	2
ProASV221	6	1
ProASV227	19	2
ProASV232	39	2
ProASV242	21	1
ProASV246	2	3
ProASV247	26	3
ProASV248	14	1
ProASV251	48	2
ProASV253	55	3
Cephalobus	51	2
