"","x"
"1",-0.027103666578739
"2",-0.027103666578739
"3",-0.027103666578739
"4",-0.027103666578739
"5",-0.027103666578739
"6",-0.0201793721973094
"7",-0.027103666578739
"8",0.0352149828541283
"9",-0.027103666578739
"10",0.0352149828541283
"11",-0.027103666578739
"12",-0.0247955684515959
"13",0.0352149828541283
"14",-0.027103666578739
"15",0.0352149828541283
"16",-0.027103666578739
"17",0.0352149828541283
"18",-0.0201793721973094
"19",-0.0247955684515959
"20",0.0352149828541283
"21",0.0352149828541283
"22",0.0352149828541283
"23",-0.0247955684515959
"24",0.0352149828541283
"25",-0.027103666578739
"26",-0.027103666578739
"27",-0.027103666578739
"28",-0.0201793721973094
"29",0.0352149828541283
"30",0.0352149828541283
"31",-0.027103666578739
"32",-0.027103666578739
"33",-0.027103666578739
"34",0.0352149828541283
"35",-0.0201793721973094
"36",0.0352149828541283
"37",-0.0247955684515959
"38",-0.027103666578739
"39",-0.0201793721973094
"40",-0.0201793721973094
"41",0.0352149828541283
"42",0.0352149828541283
"43",0.0352149828541283
"44",-0.0247955684515959
"45",0.0352149828541283
"46",-0.0201793721973094
"47",0.0352149828541283
"48",0.0352149828541283
"49",0.0352149828541283
"50",0.0352149828541283
"51",0.0352149828541283
"52",-0.0247955684515959
"53",-0.027103666578739
"54",0.0352149828541283
"55",-0.027103666578739
"56",-0.0201793721973094
"57",-0.0247955684515959
"58",0.0352149828541283
"59",-0.0247955684515959
"60",0.0352149828541283
"61",0.0352149828541283
"62",-0.027103666578739
"63",-0.0247955684515959
"64",-0.0201793721973094
"65",0.0352149828541283
"66",-0.027103666578739
"67",0.0352149828541283
"68",-0.027103666578739
"69",0.0352149828541283
"70",-0.0201793721973094
