,nodes_num,degree,clustering_coefficient,average_path_length,connectance,modularity,betweenness_centralization
Arable6_1,572,25.8741258741259,0.950735055855972,3.39516459850272,0.0453137055588894,0.64511872717312,0.0257965300227533
Arable6_2,493,18.1379310344828,0.864215345463132,3.54850424170263,0.0368657134847211,0.756883108775103,0.0297805476048239
Arable6_3,443,13.431151241535,0.751727085947519,3.66192759133741,0.0303872200034728,0.739488115246099,0.038769213988232
Arable6_4,447,12.9306487695749,0.718422416772261,3.62107800929912,0.0289924860304371,0.729367284874464,0.0374047583763449
Arable9_1,270,6.97037037037037,0.912454212454212,3.90875769079722,0.0259121575106705,0.644222179809616,0.0197489978379539
Arable9_2,301,6.20598006644518,0.877038043478261,3.97390313390313,0.0206866002214839,0.71827327375521,0.0195762764049651
Arable9_3,327,5.84709480122324,0.887093344673613,3.8965896589659,0.0179358736233842,0.70138718684897,0.018148335290193
Arable9_4,307,6.04560260586319,0.89133219470538,4.092,0.0197568712609908,0.693321055662901,0.0160433614275506
