nodes_id	degree	modularity
BACasv1	175	1
BACasv2	172	1
BACasv3	177	1
BACasv4	170	1
BACasv5	181	1
BACasv6	184	1
BACasv8	173	1
BACasv9	172	1
BACasv10	191	1
BACasv11	189	1
BACasv12	161	1
BACasv13	186	1
BACasv15	11	1
BACasv16	197	1
BACasv17	178	1
BACasv18	36	1
BACasv19	191	1
BACasv20	36	3
BACasv21	171	1
BACasv22	166	1
BACasv23	20	3
BACasv25	202	1
BACasv26	100	3
BACasv27	177	1
BACasv28	187	1
BACasv29	163	1
BACasv30	162	1
BACasv31	184	1
BACasv32	233	3
BACasv33	163	1
BACasv36	182	1
BACasv37	23	1
BACasv39	178	1
BACasv41	223	1
BACasv42	173	1
BACasv43	190	1
BACasv44	195	1
BACasv46	172	1
BACasv47	119	1
BACasv48	15	1
BACasv49	106	3
BACasv50	80	3
BACasv54	189	1
BACasv59	199	1
BACasv66	188	1
BACasv67	68	1
BACasv70	124	1
BACasv73	112	1
BACasv75	84	3
BACasv76	70	1
BACasv77	7	1
BACasv82	4	1
BACasv84	197	3
BACasv86	117	3
BACasv89	101	1
BACasv90	178	1
BACasv91	36	1
BACasv92	164	1
BACasv96	189	1
BACasv99	70	3
BACasv100	56	1
BACasv101	181	1
BACasv102	191	1
BACasv103	182	1
BACasv113	150	3
BACasv114	17	1
BACasv116	14	3
BACasv121	16	3
BACasv123	34	1
BACasv124	245	3
BACasv125	179	1
BACasv126	13	1
BACasv128	180	1
BACasv129	39	1
BACasv131	105	1
BACasv132	199	1
BACasv134	10	3
BACasv139	231	3
BACasv141	182	1
BACasv142	190	1
BACasv143	80	3
BACasv145	168	1
BACasv148	175	1
BACasv152	96	1
BACasv156	174	1
BACasv157	130	3
BACasv160	81	3
BACasv164	157	3
BACasv167	72	3
BACasv176	171	1
BACasv177	33	3
BACasv181	199	1
BACasv183	157	3
BACasv186	273	1
BACasv187	173	1
BACasv188	95	3
BACasv192	13	3
BACasv193	277	1
BACasv194	21	3
BACasv195	8	3
BACasv199	273	1
BACasv205	197	3
BACasv206	190	1
BACasv209	277	1
BACasv211	17	1
BACasv213	56	1
BACasv215	90	1
BACasv219	273	1
BACasv222	20	3
BACasv231	90	3
BACasv235	135	3
BACasv237	277	1
BACasv240	161	3
BACasv242	21	3
BACasv245	197	3
BACasv247	117	3
BACasv252	150	3
BACasv253	199	1
BACasv260	19	3
BACasv267	17	3
BACasv283	77	2
BACasv285	29	1
BACasv287	25	3
BACasv288	188	1
BACasv290	77	2
BACasv293	273	1
BACasv296	216	1
BACasv301	190	1
BACasv311	197	1
BACasv315	209	1
BACasv319	150	3
BACasv323	273	1
BACasv324	161	1
BACasv325	14	3
BACasv330	197	3
BACasv336	197	3
BACasv343	273	1
BACasv348	216	1
BACasv351	222	1
BACasv352	110	3
BACasv358	197	3
BACasv366	208	1
BACasv374	22	3
BACasv387	222	1
BACasv388	91	1
BACasv393	277	1
BACasv397	277	1
BACasv403	76	2
BACasv404	25	3
BACasv409	77	2
BACasv411	223	1
BACasv412	10	1
BACasv417	209	1
BACasv419	157	3
BACasv425	197	3
BACasv429	157	3
BACasv430	93	1
BACasv439	273	1
BACasv440	198	1
BACasv442	96	1
BACasv449	273	1
BACasv450	222	1
BACasv459	273	1
BACasv462	54	3
BACasv466	197	3
BACasv467	197	1
BACasv472	11	3
BACasv482	157	3
BACasv483	197	3
BACasv484	216	1
BACasv492	197	3
BACasv493	26	3
BACasv494	127	3
BACasv495	190	1
BACasv511	20	3
BACasv517	77	2
BACasv521	135	3
BACasv528	124	1
BACasv529	273	1
BACasv530	222	1
BACasv532	77	2
BACasv539	157	3
BACasv546	197	3
BACasv548	190	1
BACasv560	197	3
BACasv562	171	1
BACasv575	150	3
BACasv576	197	3
BACasv577	273	1
BACasv587	157	3
BACasv605	77	2
BACasv608	166	3
BACasv609	77	2
BACasv610	8	3
BACasv611	77	2
BACasv633	197	3
BACasv635	77	2
BACasv637	25	1
BACasv645	197	3
BACasv649	161	3
BACasv650	212	1
BACasv669	13	3
BACasv672	13	3
BACasv682	77	2
BACasv686	23	1
BACasv729	115	1
BACasv749	222	1
BACasv770	197	3
BACasv773	161	3
BACasv775	19	3
BACasv792	77	2
BACasv793	161	3
BACasv823	197	3
BACasv824	77	2
BACasv830	77	2
BACasv831	77	2
BACasv898	77	2
BACasv928	77	2
BACasv929	77	2
BACasv931	77	2
BACasv966	77	2
BACasv969	76	2
BACasv1027	77	2
BACasv1032	77	2
BACasv1033	77	2
FUNasv2	239	3
FUNasv3	75	1
FUNasv5	231	3
FUNasv6	176	1
FUNasv7	21	1
FUNasv8	6	3
FUNasv9	63	3
FUNasv10	10	3
FUNasv12	184	1
FUNasv13	148	3
FUNasv14	237	3
FUNasv16	11	3
FUNasv17	20	3
FUNasv19	4	1
FUNasv20	16	3
FUNasv22	120	3
FUNasv23	23	3
FUNasv24	241	3
FUNasv27	19	3
FUNasv28	91	1
FUNasv29	164	1
FUNasv30	233	3
FUNasv31	168	1
FUNasv32	231	3
FUNasv33	245	3
FUNasv34	238	3
FUNasv35	181	1
FUNasv36	160	3
FUNasv38	178	1
FUNasv39	38	3
FUNasv40	182	1
FUNasv41	22	3
FUNasv43	21	1
FUNasv44	239	3
FUNasv45	237	3
FUNasv47	23	3
FUNasv48	140	3
FUNasv49	250	3
FUNasv51	229	3
FUNasv52	244	3
FUNasv53	12	1
FUNasv54	18	3
FUNasv55	180	1
FUNasv58	11	1
FUNasv61	135	3
FUNasv62	182	1
FUNasv63	186	1
FUNasv68	184	1
FUNasv69	150	3
FUNasv71	277	1
FUNasv73	66	3
FUNasv75	148	3
FUNasv76	62	3
FUNasv77	127	3
FUNasv78	277	1
FUNasv80	65	1
FUNasv81	167	1
FUNasv83	150	3
FUNasv84	26	1
FUNasv85	120	1
FUNasv86	171	1
FUNasv87	183	1
FUNasv88	173	1
FUNasv89	182	3
FUNasv90	32	3
FUNasv91	184	1
FUNasv92	174	1
FUNasv93	210	1
FUNasv95	59	3
FUNasv96	11	3
FUNasv98	171	1
FUNasv100	136	3
FUNasv101	171	3
FUNasv102	186	1
FUNasv103	178	1
FUNasv106	197	1
FUNasv107	212	1
FUNasv110	150	3
FUNasv111	150	3
FUNasv112	186	1
FUNasv113	150	3
FUNasv115	174	3
FUNasv117	197	1
FUNasv118	276	1
FUNasv119	79	1
FUNasv120	199	1
FUNasv121	150	3
