nodes_id	degree	modularity
BACasv265	99	2
BACasv270	10	2
BACasv284	134	2
BACasv287	25	3
BACasv288	167	3
BACasv293	204	3
BACasv296	212	3
BACasv301	211	2
BACasv311	219	2
BACasv315	201	3
BACasv323	204	3
BACasv324	179	2
BACasv331	34	3
BACasv343	204	3
BACasv348	188	3
BACasv351	210	3
BACasv352	60	3
BACasv355	57	1
BACasv359	57	1
BACasv366	222	3
BACasv387	210	3
BACasv388	85	2
BACasv393	208	3
BACasv397	208	3
BACasv399	134	2
BACasv408	133	2
BACasv411	202	3
BACasv412	14	3
BACasv417	201	3
BACasv422	99	2
BACasv430	108	2
BACasv439	204	3
BACasv440	192	3
BACasv442	112	2
BACasv449	204	3
BACasv450	210	3
BACasv459	204	3
BACasv462	45	3
BACasv467	219	2
BACasv484	185	3
BACasv493	25	3
BACasv495	211	2
BACasv511	24	3
BACasv521	115	3
BACasv528	117	2
BACasv529	204	3
BACasv530	210	3
BACasv533	11	2
BACasv536	134	2
BACasv547	131	2
BACasv548	211	2
BACasv577	204	3
BACasv608	114	3
BACasv612	134	2
BACasv621	134	2
BACasv636	134	2
BACasv650	205	3
BACasv671	13	1
BACasv726	27	2
BACasv727	134	2
BACasv728	134	2
BACasv729	121	3
BACasv749	210	3
BACasv796	57	1
BACasv833	57	1
BACasv834	57	1
BACasv869	57	1
BACasv900	57	1
BACasv933	134	2
BACasv970	57	1
BACasv971	57	1
BACasv972	57	1
BACasv995	57	1
BACasv1018	57	1
FUNasv2	175	3
FUNasv3	101	2
FUNasv5	170	3
FUNasv6	199	2
FUNasv7	47	2
FUNasv8	7	3
FUNasv9	28	2
FUNasv10	9	1
FUNasv11	163	3
FUNasv12	194	3
FUNasv13	84	3
FUNasv14	173	3
FUNasv16	11	1
FUNasv17	22	3
FUNasv18	14	2
FUNasv19	8	2
FUNasv20	13	3
FUNasv22	62	3
FUNasv23	26	3
FUNasv24	173	3
FUNasv27	21	3
FUNasv28	88	3
FUNasv29	180	2
FUNasv30	168	3
FUNasv31	192	2
FUNasv32	170	3
FUNasv33	180	3
FUNasv34	172	3
FUNasv35	187	3
FUNasv36	100	3
FUNasv38	176	3
FUNasv39	29	3
FUNasv40	209	2
FUNasv41	15	3
FUNasv43	47	2
FUNasv44	175	3
FUNasv45	174	3
FUNasv47	20	3
FUNasv48	94	3
FUNasv49	185	3
FUNasv51	165	3
FUNasv52	174	3
FUNasv53	14	2
FUNasv55	196	3
FUNasv58	14	1
FUNasv61	73	3
FUNasv62	195	3
FUNasv63	194	3
FUNasv66	43	3
FUNasv68	163	3
FUNasv71	208	3
FUNasv75	82	3
FUNasv76	28	2
FUNasv77	69	3
FUNasv78	208	3
FUNasv80	73	3
FUNasv81	183	2
FUNasv84	25	2
FUNasv85	131	3
FUNasv86	188	2
FUNasv87	176	3
FUNasv88	171	3
FUNasv89	127	3
FUNasv90	32	3
FUNasv91	182	3
FUNasv92	183	3
FUNasv93	223	3
FUNasv94	57	1
FUNasv96	10	2
FUNasv97	18	1
FUNasv98	198	2
FUNasv100	125	3
FUNasv101	120	3
FUNasv102	179	3
FUNasv103	156	3
FUNasv106	219	2
FUNasv107	205	3
FUNasv112	195	3
FUNasv114	90	1
FUNasv115	128	3
FUNasv117	219	2
FUNasv118	202	3
FUNasv120	223	2
FUNasv122	196	2
FUNasv123	223	3
FUNasv124	208	3
FUNasv125	222	3
FUNasv127	208	3
FUNasv128	202	3
FUNasv129	204	3
FUNasv130	223	3
FUNasv132	174	3
FUNasv136	221	3
FUNasv138	16	2
FUNasv140	18	2
FUNasv141	192	3
FUNasv145	220	2
FUNasv146	110	3
FUNasv151	190	3
FUNasv154	200	3
FUNasv156	163	3
FUNasv157	128	3
FUNasv166	11	2
FUNasv167	211	2
FUNasv169	207	3
FUNasv170	168	3
FUNasv172	17	2
FUNasv175	178	3
FUNasv176	20	2
FUNasv180	202	3
FUNasv182	169	3
FUNasv183	20	1
FUNasv184	222	3
FUNasv185	219	2
FUNasv187	208	3
FUNasv188	161	3
FUNasv192	117	3
FUNasv194	114	3
FUNasv196	32	3
FUNasv197	108	2
FUNasv198	57	3
FUNasv201	205	3
FUNasv212	212	3
FUNasv215	88	2
FUNasv218	99	3
FUNasv219	17	3
FUNasv220	209	2
FUNasv224	166	3
FUNasv227	203	2
FUNasv230	186	3
FUNasv231	57	3
FUNasv233	22	3
FUNasv235	219	2
FUNasv237	133	2
FUNasv239	71	3
FUNasv244	11	1
FUNasv249	20	3
FUNasv250	108	2
FUNasv251	77	3
FUNasv252	212	3
FUNasv254	164	3
FUNasv257	60	3
FUNasv258	36	3
FUNasv259	184	3
FUNasv260	57	1
FUNasv263	14	3
FUNasv268	121	3
FUNasv269	171	3
FUNasv270	223	3
FUNasv272	178	3
FUNasv277	161	3
FUNasv278	81	2
FUNasv282	15	1
FUNasv288	72	2
FUNasv289	219	3
FUNasv295	213	3
FUNasv300	167	3
FUNasv308	130	2
FUNasv316	86	3
FUNasv317	29	3
FUNasv319	211	2
FUNasv325	28	3
FUNasv328	190	3
FUNasv330	16	3
FUNasv335	57	1
FUNasv336	57	3
FUNasv339	115	3
FUNasv340	32	3
FUNasv346	211	2
FUNasv347	14	2
FUNasv350	57	1
FUNasv355	219	2
FUNasv357	115	3
FUNasv360	68	1
FUNasv361	32	3
FUNasv370	6	2
FUNasv378	14	2
FUNasv381	57	3
FUNasv421	90	1
FUNasv424	57	3
FUNasv426	90	1
FUNasv432	130	2
FUNasv446	57	1
FUNasv461	99	2
FUNasv463	99	2
FUNasv467	131	2
FUNasv468	68	1
FUNasv473	125	3
FUNasv474	10	1
FUNasv478	36	3
FUNasv494	57	1
FUNasv497	11	1
FUNasv507	134	2
FUNasv519	68	1
FUNasv520	36	3
FUNasv530	57	1
FUNasv558	36	3
FUNasv565	90	1
FUNasv567	57	1
FUNasv587	57	1
FUNasv595	57	1
FUNasv603	57	1
FUNasv604	57	1
FUNasv616	134	2
FUNasv626	57	1
FUNasv627	42	1
FUNasv643	99	2
FUNasv685	57	1
FUNasv757	57	1
FUNasv758	57	1
ProASV39	14	1
ProASV41	38	1
ProASV45	6	1
ProASV48	9	2
ProASV60	36	3
ProASV62	57	3
ProASV79	42	1
ProASV87	134	2
ProASV89	57	1
ProASV91	10	2
ProASV92	36	3
ProASV95	9	2
ProASV97	10	2
ProASV107	20	3
ProASV108	42	1
ProASV115	28	2
ProASV121	10	1
ProASV132	57	1
ProASV133	57	1
ProASV136	128	3
ProASV164	24	3
ProASV168	19	3
ProASV191	102	2
ProASV199	33	3
ProASV210	17	3
ProASV215	11	3
ProASV221	16	1
ProASV226	4	3
ProASV227	23	3
ProASV232	10	1
ProASV238	6	2
ProASV242	60	3
ProASV244	17	2
ProASV247	80	3
ProASV248	25	1
ProASV253	121	3
ProASV254	134	2
Cephalobus	74	3
Acrobeloides	13	1
Prismatolaimus	16	3
Filenchus	14	3
Ditylenchus	14	1
Aphelenchus	31	3
Aporcelaimellus	11	3
