"","x"
"1",-0.00966216216216205
"2",-0.00966216216216205
"3",-0.00966216216216205
"4",-0.00966216216216205
"5",-0.00277027027027019
"6",-0.00966216216216205
"7",-0.00966216216216205
"8",-0.00506756756756748
"9",-0.00736486486486476
"10",0.00527027027027038
"11",-0.00966216216216205
"12",-0.00736486486486476
"13",-0.00966216216216205
"14",-0.00966216216216205
"15",-0.00736486486486476
"16",-0.00851351351351334
"17",0.00182432432432438
"18",-0.000472972972972902
"19",0.00182432432432438
"20",-0.00277027027027019
"21",-0.000472972972972902
"22",0.00182432432432438
"23",0.00527027027027038
"24",-0.00851351351351334
"25",-0.000472972972972902
"26",0.0247972972972974
"27",-0.00966216216216205
"28",-0.00851351351351334
"29",-0.00506756756756748
"30",0.00527027027027038
"31",0.00182432432432438
"32",-0.00851351351351334
"33",-0.00277027027027019
"34",-0.00391891891891876
"35",-0.00966216216216205
"36",0.00182432432432438
"37",0.00182432432432438
"38",-0.00621621621621619
"39",0.0247972972972974
"40",0.0247972972972974
"41",-0.00851351351351334
"42",-0.00621621621621619
"43",-0.000472972972972902
"44",-0.000472972972972902
"45",0.00527027027027038
"46",-0.00966216216216205
"47",-0.00966216216216205
"48",-0.00966216216216205
"49",-0.00506756756756748
"50",0.00182432432432438
"51",-0.00966216216216205
"52",0.00182432432432438
"53",-0.00621621621621619
"54",0.00182432432432438
"55",-0.00391891891891876
"56",-0.00277027027027019
"57",-0.00851351351351334
"58",0.00182432432432438
"59",-0.00621621621621619
"60",0.00527027027027038
"61",-0.00851351351351334
"62",-0.00277027027027019
"63",0.00182432432432438
"64",-0.00966216216216205
"65",0.00527027027027038
"66",0.00527027027027038
"67",0.00527027027027038
"68",-0.00851351351351334
"69",0.00527027027027038
"70",0.00527027027027038
"71",-0.00621621621621619
"72",0.0247972972972974
"73",0.0247972972972974
"74",0.0247972972972974
"75",0.0247972972972974
"76",0.0247972972972974
"77",0.00527027027027038
"78",0.0247972972972974
"79",0.0247972972972974
"80",0.0247972972972974
"81",0.0247972972972974
"82",0.0247972972972974
"83",-0.00966216216216205
"84",-0.00966216216216205
"85",-0.00851351351351334
"86",-0.00966216216216205
"87",-0.00966216216216205
"88",-0.00966216216216205
"89",-0.00966216216216205
"90",-0.000472972972972902
"91",-0.000472972972972902
"92",-0.00736486486486476
"93",0.0247972972972974
"94",-0.00966216216216205
"95",-0.00391891891891876
"96",-0.00851351351351334
"97",-0.00736486486486476
"98",-0.00851351351351334
"99",-0.00391891891891876
"100",-0.00851351351351334
"101",-0.00966216216216205
"102",-0.00736486486486476
"103",-0.000472972972972902
"104",-0.00851351351351334
"105",-0.000472972972972902
"106",-0.00851351351351334
"107",0.00182432432432438
"108",-0.00736486486486476
"109",-0.00736486486486476
"110",-0.00966216216216205
"111",-0.00851351351351334
"112",-0.00277027027027019
"113",-0.00851351351351334
"114",-0.00851351351351334
"115",-0.00391891891891876
"116",-0.000472972972972902
"117",-0.00966216216216205
"118",-0.00966216216216205
"119",-0.00506756756756748
"120",-0.00851351351351334
"121",-0.00851351351351334
"122",-0.00506756756756748
"123",-0.00391891891891876
"124",-0.00966216216216205
"125",-0.00966216216216205
"126",-0.00851351351351334
"127",-0.00621621621621619
"128",0.0247972972972974
"129",-0.00736486486486476
"130",-0.00966216216216205
"131",-0.00851351351351334
"132",-0.00277027027027019
"133",-0.00966216216216205
"134",0.0247972972972974
"135",-0.00506756756756748
"136",-0.00851351351351334
"137",-0.00966216216216205
"138",-0.00277027027027019
"139",0.0247972972972974
"140",-0.00391891891891876
"141",-0.00851351351351334
"142",-0.00851351351351334
"143",-0.00966216216216205
"144",-0.00851351351351334
"145",-0.00506756756756748
"146",-0.00736486486486476
"147",-0.00506756756756748
"148",-0.00736486486486476
"149",-0.00851351351351334
"150",0.0247972972972974
"151",-0.00506756756756748
"152",-0.00506756756756748
"153",-0.00851351351351334
"154",-0.00851351351351334
"155",-0.00966216216216205
"156",-0.00966216216216205
"157",-0.00621621621621619
"158",0.0247972972972974
"159",0.00527027027027038
"160",-0.00851351351351334
"161",-0.00621621621621619
"162",0.0247972972972974
"163",-0.00621621621621619
"164",-0.00736486486486476
"165",0.0247972972972974
"166",0.0247972972972974
"167",0.0247972972972974
"168",0.0247972972972974
"169",0.0247972972972974
"170",0.00527027027027038
"171",0.0247972972972974
"172",-0.00851351351351334
"173",-0.00506756756756748
"174",0.0247972972972974
"175",0.0247972972972974
"176",0.0247972972972974
"177",-0.00621621621621619
"178",-0.00506756756756748
"179",-0.00851351351351334
"180",0.00527027027027038
"181",0.0247972972972974
"182",-0.00851351351351334
"183",0.0247972972972974
"184",0.0247972972972974
"185",-0.00851351351351334
"186",-0.00966216216216205
"187",0.00527027027027038
