"","x"
"1",-0.00643133646000024
"2",-0.00643133646000024
"3",-0.00643133646000024
"4",-0.00643133646000024
"5",-0.00515224558544795
"6",-0.00643133646000024
"7",-0.00643133646000024
"8",-0.00600497283514925
"9",-0.00195451839906801
"10",-0.00643133646000024
"11",-0.00152815477421756
"12",-0.00643133646000024
"13",-0.00600497283514925
"14",-0.00536542739787324
"15",-0.00579179102272396
"16",-0.00643133646000024
"17",-0.00600497283514925
"18",-0.00621815464757455
"19",-0.00536542739787324
"20",-0.00429951833574677
"21",-0.00472588196059749
"22",-0.00429951833574677
"23",-0.00195451839906801
"24",-0.00515224558544795
"25",-0.00472588196059749
"26",-0.00429951833574677
"27",-0.00621815464757455
"28",-0.00472588196059749
"29",-0.00557860921029853
"30",-0.00195451839906801
"31",-0.00643133646000024
"32",-0.00152815477421756
"33",-0.00643133646000024
"34",-0.00621815464757455
"35",-0.00429951833574677
"36",-0.00621815464757455
"37",-0.00643133646000024
"38",-0.00515224558544795
"39",-0.00621815464757455
"40",-0.00557860921029853
"41",-0.00536542739787324
"42",-0.00643133646000024
"43",0.0119022994085787
"44",-0.00152815477421756
"45",-0.00429951833574677
"46",-0.00195451839906801
"47",-0.00195451839906801
"48",-0.00429951833574677
"49",-0.00579179102272396
"50",-0.00195451839906801
"51",0.0119022994085787
"52",-0.00621815464757455
"53",-0.00621815464757455
"54",-0.00579179102272396
"55",0.0119022994085787
"56",-0.00472588196059749
"57",-0.00472588196059749
"58",0.0119022994085787
"59",-0.00643133646000024
"60",-0.00643133646000024
"61",-0.00643133646000024
"62",-0.00536542739787324
"63",-0.00195451839906801
"64",-0.00536542739787324
"65",0.0119022994085787
"66",-0.00429951833574677
"67",-0.00579179102272396
"68",-0.00429951833574677
"69",-0.00579179102272396
"70",-0.00536542739787324
"71",0.0119022994085787
"72",-0.00429951833574677
"73",-0.00195451839906801
"74",-0.00536542739787324
"75",0.0119022994085787
"76",-0.00536542739787324
"77",-0.00195451839906801
"78",-0.00195451839906801
"79",-0.00515224558544795
"80",0.0119022994085787
"81",-0.00621815464757455
"82",-0.00429951833574677
"83",-0.00579179102272396
"84",-0.00536542739787324
"85",-0.00195451839906801
"86",-0.00621815464757455
"87",-0.00515224558544795
"88",-0.00195451839906801
"89",0.0119022994085787
"90",-0.00152815477421756
"91",-0.00195451839906801
"92",-0.00429951833574677
"93",0.0119022994085787
"94",-0.00536542739787324
"95",0.0119022994085787
"96",0.0119022994085787
"97",-0.00643133646000024
"98",0.0119022994085787
"99",0.0119022994085787
"100",-0.00195451839906801
"101",0.0119022994085787
"102",-0.00195451839906801
"103",-0.00557860921029853
"104",-0.00621815464757455
"105",-0.00621815464757441
"106",-0.00579179102272396
"107",0.0119022994085787
"108",0.0119022994085787
"109",0.0119022994085787
"110",-0.00579179102272396
"111",-0.00195451839906801
"112",-0.00557860921029853
"113",0.0119022994085787
"114",-0.00557860921029853
"115",0.0119022994085787
"116",-0.00195451839906801
"117",0.0119022994085787
"118",0.0119022994085787
"119",0.0119022994085787
"120",-0.00621815464757441
"121",0.0119022994085787
"122",0.0119022994085787
"123",0.0119022994085787
"124",-0.00621815464757441
