	BACasv1	BACasv4	BACasv6	BACasv7	BACasv14	BACasv16	BACasv17	BACasv21	BACasv25	BACasv26	BACasv27	BACasv29	BACasv32	BACasv33	BACasv35	BACasv40	BACasv41	BACasv42	BACasv44	BACasv45	BACasv46	BACasv47	BACasv52	BACasv53	BACasv54	BACasv57	BACasv63	BACasv64	BACasv70	BACasv72	BACasv74	BACasv79	BACasv81	BACasv82	BACasv83	BACasv84	BACasv85	BACasv88	BACasv91	BACasv98	BACasv101	BACasv104	BACasv107	BACasv108	BACasv109	BACasv110	BACasv116	BACasv118	BACasv119	BACasv125	BACasv131	BACasv132	BACasv133	BACasv137	BACasv138	BACasv142	BACasv143	BACasv147	BACasv149	BACasv150	BACasv155	BACasv157	BACasv159	BACasv162	BACasv164	BACasv165	BACasv166	BACasv167	BACasv168	BACasv169	BACasv170	BACasv171	BACasv172	BACasv177	BACasv179	BACasv185	BACasv191	BACasv196	BACasv197	BACasv199	BACasv202	BACasv203	BACasv204	BACasv206	BACasv208	BACasv209	BACasv210	BACasv211	BACasv216	BACasv217	BACasv220	BACasv224	BACasv225	BACasv226	BACasv227	BACasv228	BACasv229	BACasv233	BACasv234	BACasv235	BACasv239	BACasv241	BACasv243	BACasv245	BACasv246	BACasv248	BACasv249	BACasv254	BACasv256	BACasv257	BACasv258	BACasv259	BACasv262	BACasv263	BACasv264	BACasv266	BACasv272	BACasv273	BACasv274	BACasv275	BACasv277	BACasv278	BACasv279	BACasv280	BACasv281	BACasv282	BACasv283	BACasv284	BACasv286	BACasv289	BACasv290	BACasv293	BACasv294	BACasv298	BACasv302	BACasv303	BACasv307	BACasv310	BACasv312	BACasv313	BACasv314	BACasv320	BACasv326	BACasv327	BACasv330	BACasv332	BACasv333	BACasv334	BACasv335	BACasv337	BACasv338	BACasv339	BACasv341	BACasv342	BACasv343	BACasv345	BACasv349	BACasv350	BACasv352	BACasv353	BACasv354	BACasv355	BACasv360	BACasv361	BACasv362	BACasv364	BACasv366	BACasv368	BACasv369	BACasv370	BACasv371	BACasv375	BACasv376	BACasv377	BACasv378	BACasv380	BACasv383	BACasv385	BACasv387	BACasv390	BACasv391	BACasv392	BACasv393	BACasv400	BACasv401	BACasv402	BACasv403	BACasv404	BACasv408	BACasv414	BACasv416	BACasv417	BACasv418	BACasv422	BACasv432	BACasv435	BACasv436	BACasv437	BACasv443	BACasv444	BACasv445	BACasv452	BACasv453	BACasv457	BACasv458	BACasv463	BACasv464	BACasv465	BACasv468	BACasv471	BACasv472	BACasv475	BACasv478	BACasv479	BACasv485	BACasv488	BACasv489	BACasv491	BACasv497	BACasv498	BACasv499	BACasv500	BACasv508	BACasv509	BACasv510	BACasv515	BACasv516	BACasv517	BACasv518	BACasv526	BACasv527	BACasv528	BACasv534	BACasv535	BACasv536	BACasv545	BACasv551	BACasv552	BACasv563	BACasv564	BACasv565	BACasv566	BACasv574	BACasv582	BACasv583	BACasv584	BACasv585	BACasv586	BACasv590	BACasv591	BACasv594	BACasv595	BACasv600	BACasv602	BACasv603	BACasv613	BACasv614	BACasv616	BACasv618	BACasv624	BACasv625	BACasv626	BACasv638	BACasv639	BACasv640	BACasv641	BACasv642	BACasv651	BACasv652	BACasv653	BACasv654	BACasv655	BACasv671	BACasv674	BACasv675	BACasv676	BACasv680	BACasv681	BACasv684	BACasv685	BACasv691	BACasv692	BACasv693	BACasv694	BACasv695	BACasv699	BACasv700	BACasv703	BACasv711	BACasv713	BACasv714	BACasv720	BACasv721	BACasv730	BACasv731	BACasv738	BACasv751	BACasv752	BACasv753	BACasv754	BACasv755	BACasv757	BACasv761	BACasv768	BACasv777	BACasv778	BACasv779	BACasv780	BACasv782	BACasv784	BACasv792	BACasv798	BACasv799	BACasv800	BACasv801	BACasv802	BACasv803	BACasv804	BACasv805	BACasv807	BACasv811	BACasv823	BACasv836	BACasv837	BACasv838	BACasv839	BACasv840	BACasv841	BACasv842	BACasv843	BACasv844	BACasv845	BACasv846	BACasv852	BACasv873	BACasv874	BACasv882	BACasv884	BACasv904	BACasv905	BACasv906	BACasv907	BACasv914	BACasv938	BACasv939	BACasv940	BACasv941	BACasv942	BACasv943	BACasv944	BACasv945	BACasv956	BACasv973	BACasv974	BACasv975	BACasv976	BACasv977	BACasv998	BACasv999	BACasv1020	BACasv1021
BACasv1	0	0	0	0	0.97007727214974	0	0.898219696434944	0	0	0	0	0	-0.826362120720149	0	0	0	0	0	0	0.910195959054077	0.903614457831325	0	0	0	0.898219696434944	0	0	-0.903614457831325	-0.826362120720149	0	-0.963855421686747	0	-0.771084337349398	0	0	-0.802409595481884	0	0	0	0	0.951807228915663	0	0	0	0	0	-0.754504545005353	0	0	0	0	0	0	0	-0.782070352426544	0	0	0	0	0	-0.987951807228916	0	-0.797681127219951	0	-0.850314645958414	-0.905948359000757	0	-0.778457070243618	0	0	0	0	-0.931468031085285	-0.97007727214974	-0.771084337349398	-0.795180722891566	-0.91566265060241	-0.895857265954714	-0.895857265954714	0	0	0	-0.783132530120482	0	-0.91566265060241	0	0	-0.891566265060241	0	0	0	0	0	0	-0.797681127219951	0	0	0	0	0	-0.963855421686747	0	-0.969489370005787	0	0	0	0	0	-0.963855421686747	0	-0.871313231271023	0	0	0	-0.905948359000757	0	-0.736321040510724	0	0	0	-0.714550818366794	-0.867469879518072	0	0	0	0	-0.891566265060241	0	-0.711777005827033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.91566265060241	0	0	0	-0.734939759036145	0	0	0	0	0	-0.946124746911475	0	-0.746987951807229	-0.802409595481884	0	0	0	0	0	0	-0.920401300638405	0	0	0	0	0	0	0	-0.72289156626506	-0.782070352426544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.714550818366794	-0.819277108433735	-0.771084337349398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.834497179245487	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.843373493975904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.842149178789436	-0.782070352426544	-0.842149178789436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv4	0	0	0.785714285714286	0.880952380952381	0	0	0	0.857142857142857	0.880952380952381	0.80952380952381	0.826362120720149	0	0	0	0	0	-0.880952380952381	0	-0.738095238095238	0	0	0	-0.829515062006253	-0.761904761904762	0	-0.826362120720149	-0.898219696434944	0	0	0.833333333333333	0	-0.802409595481884	0	0	-0.730552019767088	0	-0.946124746911475	-0.84559432466447	0	-0.898219696434944	0	-0.86248869203413	-0.887856006505722	-0.898219696434944	-0.754504545005353	0	0	0	-0.853912563829967	-0.754504545005353	0	-0.710284805204577	-0.853912563829967	0	0	0	0	-0.938590635448906	0	0	0	0	0	0	0	0	-0.913223320977314	0	0	-0.7319250547114	0	-0.710284805204577	0	0	0	0	0	0	0	0	-0.887856006505722	0	0	0	0	-0.80511756018254	-0.902707567477393	0	-0.86248869203413	0	-0.922172221673209	-0.811754063090946	-0.710284805204577	0	0	-0.754504545005353	-0.898219696434944	0	0	0	0	0	0	0	-0.86248869203413	0	0	-0.778457070243618	0	0	0	0	-0.927105069301107	-0.735652119676169	0	0	0	0	-0.735652119676169	-0.811754063090946	0	0	-0.887856006505722	-0.938590635448906	-0.763762615825973	-0.7319250547114	0	0	0	-0.913223320977314	0	0	0	0	0	-0.913223320977314	-0.707527552887687	0	-0.850314645958414	-0.913223320977314	-0.763762615825973	-0.898219696434944	-0.732588631506546	-0.887856006505722	0	-0.732588631506546	-0.756322556535113	-0.898219696434944	0	0	0	-0.938590635448906	0	-0.837121377562538	-0.811754063090946	0	-0.913223320977314	0	0	-0.938590635448906	0	0	-0.84559432466447	0	0	-0.756322556535113	0	-0.763762615825973	0	0	0	-0.887856006505722	-0.761019434147762	-0.87287156094397	-0.707527552887687	0	0	0	0	0	0	-0.707527552887687	-0.756322556535113	-0.84559432466447	-0.763762615825973	0	0	-0.780720058358827	0	-0.86248869203413	0	0	-0.86248869203413	0	-0.79907040585515	0	0	0	-0.735652119676169	0	-0.710284805204577	-0.84559432466447	-0.913223320977314	-0.710284805204577	-0.710284805204577	0	-0.710284805204577	-0.791039852105472	-0.837121377562538	0	-0.761904761904762	-0.87287156094397	0	0	-0.811754063090946	0	0	0	-0.732588631506546	-0.732588631506546	-0.735652119676169	-0.732588631506546	-0.761019434147762	0	-0.86248869203413	0	0	0	-0.710284805204577	0	0	0	-0.761019434147762	0	-0.763762615825973	0	-0.710284805204577	-0.791039852105472	-0.732588631506546	0	0	-0.913223320977314	0	0	0	0	0	0	-0.887856006505722	-0.763762615825973	-0.80511756018254	0	0	0	0	-0.732588631506546	-0.778457070243618	0	-0.837121377562538	0	0	0	0	-0.710284805204577	-0.791039852105472	0	-0.732588631506546	-0.887856006505722	-0.732588631506546	0	-0.87287156094397	-0.811754063090946	0	0	-0.732588631506546	-0.84559432466447	0	0	0	0	-0.732588631506546	-0.87287156094397	0	0	0	0	-0.763762615825973	0	0	-0.732588631506546	-0.763762615825973	0	0	-0.732588631506546	-0.763762615825973	-0.732588631506546	0	0	-0.732588631506546	0	0	-0.763762615825973	-0.763762615825973	-0.763762615825973	-0.732588631506546	-0.761019434147762	-0.913223320977314	-0.84559432466447	-0.763762615825973	-0.763762615825973	0	0	-0.732588631506546	0	0	0	0	0	-0.874267171196679	-0.86248869203413	-0.732588631506546	0	0	0	-0.732588631506546	0	0	-0.732588631506546	0	0	0	0	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.87287156094397	0	0	-0.732588631506546	0	0	-0.732588631506546	0	0	0	-0.732588631506546
BACasv6	0	0.785714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874267171196679	0	0	0	0	0	0	-0.780720058358827	0	0.833333333333333	-0.730552019767088	0	-0.778457070243618	0	0	0	0	0	0	0	0	-0.802409595481884	-0.791039852105472	0	-0.730552019767088	0	0	0	0	0	0	0	0	0	0	0	0	-0.780720058358827	0	0	0	0	0	-0.898219696434944	0	0	0	-0.87831006565368	0	0	0	0	-0.714285714285714	0	0	0	0	0	0	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0	-0.829515062006253	0	0	0	-0.826362120720149	0	0	0	0	0	-0.946124746911475	-0.898219696434944	0	0	0	0	0	-0.811754063090946	0	0	0	0	0	0	0	0	-0.80511756018254	0	0	0	-0.927105069301107	-0.707527552887687	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	-0.722968462440373	0	0	0	-0.730552019767088	-0.802409595481884	0	0	-0.707527552887687	-0.898219696434944	-0.722968462440373	-0.732588631506546	-0.826362120720149	-0.763762615825973	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	-0.778457070243618	0	0	0	0	-0.791039852105472	-0.709208143266975	-0.853912563829967	-0.87831006565368	0	0	0	0	0	0	0	-0.763762615825973	0	0	-0.874267171196679	0	-0.86248869203413	-0.707527552887687	0	0	0	-0.791039852105472	-0.732588631506546	-0.80511756018254	0	0	0	0	0	0	0	0	-0.761019434147762	0	0	0	-0.86248869203413	0	0	-0.791039852105472	0	0	0	0	0	-0.736485379546474	0	0	0	-0.763762615825973	-0.811754063090946	0	0	0	0	-0.80511756018254	-0.763762615825973	-0.763762615825973	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	-0.898219696434944	0	-0.902707567477393	0	0	0	0	-0.763762615825973	0	0	-0.722968462440373	0	0	0	-0.875172349269926	-0.786386748619354	0	0	-0.732588631506546	-0.756322556535113	0	0	0	0	-0.763762615825973	-0.742528282386221	0	0	0	0	0	0	0	-0.736485379546474	0	-0.763762615825973	0	-0.763762615825973	0	-0.763762615825973	0	0	0	-0.763762615825973	0	0	0	-0.707527552887687	0	-0.763762615825973	-0.763762615825973	0	0	-0.791039852105472	-0.913223320977314	-0.732588631506546	0	0	-0.763762615825973	-0.732588631506546	0	0	-0.763762615825973	-0.732588631506546	-0.763762615825973	0	0	-0.763762615825973	0	0	-0.732588631506546	-0.732588631506546	0	-0.763762615825973	0	0	-0.791039852105472	-0.732588631506546	-0.732588631506546	0	0	-0.763762615825973	0	0	0	0	0	-0.730552019767088	0	-0.763762615825973	0	0	0	-0.763762615825973	0	0	-0.763762615825973	0	0	0	0	0	0	-0.763762615825973	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	-0.763762615825973	0	0	-0.763762615825973	0	0	0	-0.763762615825973
BACasv7	0	0.880952380952381	0	0	0	0	0	0.761904761904762	0.952380952380952	0.833333333333333	0.97007727214974	0	0	-0.833333333333333	-0.833333333333333	0.718575757147955	-0.928571428571429	0.826362120720149	-0.80952380952381	0	0	0	-0.927105069301107	-0.785714285714286	0	-0.778457070243618	-0.922172221673209	0	0	0.80952380952381	0	-0.946124746911475	0	0.714285714285714	-0.826362120720149	0	-0.97007727214974	0	0	-0.826362120720149	0	-0.735652119676169	-0.86248869203413	-0.754504545005353	-0.778457070243618	0	0	0	-0.975900072948533	-0.850314645958414	-0.80952380952381	-0.710284805204577	-0.780720058358827	0	0	0	0	-0.86248869203413	-0.730552019767088	0	0	0	0	0	0	0	-0.837121377562538	0	0	-0.80511756018254	-0.754504545005353	-0.786386748619354	0	0	0	0	0	0	0	0	-0.86248869203413	-0.780720058358827	0	0	0	-0.829515062006253	-0.853912563829967	0	-0.86248869203413	0	-0.922172221673209	-0.786386748619354	-0.710284805204577	0	0	-0.778457070243618	-0.802409595481884	0	0	0	0	0	0	0	-0.761019434147762	-0.761019434147762	0	-0.826362120720149	0	0	0	0	-0.902707567477393	-0.761019434147762	0	0	0	0	-0.761019434147762	-0.786386748619354	0	0	-0.86248869203413	-0.86248869203413	0	-0.80511756018254	0	0	0	-0.811754063090946	0	0	0	0	0	-0.837121377562538	0	0	-0.730552019767088	-0.811754063090946	0	0	0	-0.86248869203413	0	0	-0.7319250547114	-0.994029797388005	0	0	-0.763762615825973	-0.86248869203413	0	-0.913223320977314	-0.786386748619354	0	-0.913223320977314	0	0	-0.86248869203413	0	0	0	0	-0.707527552887687	-0.80511756018254	0	-0.791039852105472	0	0	0	-0.86248869203413	-0.887856006505722	0	-0.853912563829967	0	0	0	0	0	-0.761019434147762	-0.756322556535113	-0.80511756018254	0	0	-0.80511756018254	-0.761904761904762	-0.80511756018254	0	-0.938590635448906	0	0	-0.735652119676169	0	0	0	0	0	0	0	-0.786386748619354	0	-0.913223320977314	-0.811754063090946	-0.710284805204577	0	-0.710284805204577	0	-0.710284805204577	0	-0.833333333333333	0	0	0	-0.837121377562538	0	0	0	0	0	-0.761019434147762	0	-0.761019434147762	0	-0.735652119676169	0	0	0	-0.786386748619354	0	0	0	-0.761019434147762	0	-0.791039852105472	0	-0.786386748619354	0	0	0	0	-0.811754063090946	0	0	0	0	0	0	-0.86248869203413	0	-0.7319250547114	0	0	0	0	0	-0.826362120720149	0	-0.913223320977314	0	0	0	0	-0.786386748619354	0	-0.791039852105472	0	-0.86248869203413	0	0	0	-0.837121377562538	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	-0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.761019434147762	-0.913223320977314	0	0	0	0	0	0	0	0	0	0	0	0	-0.938590635448906	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.84559432466447	0	0	-0.84559432466447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv14	0.97007727214974	0	0	0	0	0	0.928571428571429	0	0	0	0	0	-0.880952380952381	0	0	0	0	0	0	0.833333333333333	0.922172221673209	0	0	0	0.904761904761905	0	0	-0.97007727214974	-0.904761904761905	0	-0.922172221673209	0	-0.778457070243618	0	0	-0.857142857142857	0	0	0	0	0.922172221673209	0	0	0	0	0	-0.761904761904762	0	0	0	0	0	0	0	-0.84559432466447	0	0	0	0	0	-0.97007727214974	0	-0.853912563829967	0	-0.785714285714286	-0.938590635448906	0	-0.857142857142857	0	0	0	0	-0.887856006505722	-0.928571428571429	-0.802409595481884	-0.778457070243618	-0.97007727214974	-0.927105069301107	-0.927105069301107	0	0	0	-0.754504545005353	0	-0.97007727214974	0	0	-0.898219696434944	0	0	0	0	0	0	-0.780720058358827	0	0	0	0	0	-0.994029797388005	0	-0.927105069301107	0	0	0	0	0	-0.946124746911475	0	-0.80511756018254	-0.7319250547114	0	0	-0.938590635448906	0	-0.80511756018254	0	0	0	-0.786386748619354	-0.802409595481884	0	0	0	0	-0.826362120720149	0	-0.80511756018254	0	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97007727214974	0	0	0	-0.730552019767088	0	0	0	0	-0.778457070243618	-0.952380952380952	0	-0.778457070243618	-0.80952380952381	0	0	0	0	0	0	-0.87831006565368	0	0	0	0	0	0	0	-0.802409595481884	-0.87287156094397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.756322556535113	0	-0.811754063090946	-0.850314645958414	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.902707567477393	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.898219696434944	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.735652119676169	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.86248869203413	-0.84559432466447	-0.86248869203413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv16	0	0	0	0	0	0	0	0	0	0	0	0	0.80952380952381	0.714285714285714	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0.738095238095238	0	0	0	0.754504545005353	0	0	0.833333333333333	0	0	-0.80952380952381	0	0	0	0	0	0	0	0.714285714285714	-0.875172349269926	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0.811754063090946	0	0.928571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802409595481884	0	0	0	0	0	0.7319250547114	0	0.837121377562538	0	0	0	0	0	0.97007727214974	0	0	0	0	0	0	0	0	0	0	0	0.902707567477393	0	0	0	0	0.97007727214974	0	0	0	0	0.829515062006253	0	0	0	0	0	0.780720058358827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754504545005353	0	0	0.780720058358827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780720058358827	0	0	0	0	0	0	0	0	0	0	0.756322556535113	0	0	0.756322556535113	0	0	0.730552019767088	0.778457070243618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.902707567477393	0	0	0.80952380952381	0	0	0	0	0	0	0	0	0	0	0	0	0.722968462440373	0.913223320977314	0	0	0	0	0.938590635448906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.722968462440373	0	0	0.778457070243618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.780720058358827	0.902707567477393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv17	0.898219696434944	0	0	0	0.928571428571429	0	0	0	0	0	0	0	-0.904761904761905	0	0	0	0	0	0	0.80952380952381	0.802409595481884	0	0	0	0.738095238095238	0	0	-0.898219696434944	-0.880952380952381	0	-0.874267171196679	0	-0.874267171196679	0	0	-0.928571428571429	0	0	0	0	0.874267171196679	0	0	0	0	0	-0.80952380952381	0.722968462440373	0	0	0	0	0	0	-0.87287156094397	0	0	0	0	0	-0.898219696434944	0	0	-0.802409595481884	-0.857142857142857	-0.849805034798334	0	-0.857142857142857	0	0	0	0	-0.824437720326742	-0.857142857142857	-0.850314645958414	-0.802409595481884	-0.97007727214974	-0.975900072948533	-0.829515062006253	0	0	0	-0.826362120720149	0	-0.97007727214974	0	0	-0.97007727214974	0	0	0	0	0	0	0	0	0	0	0	0	-0.946124746911475	0	-0.902707567477393	0	0	0	0	0	-0.850314645958414	0	-0.7319250547114	-0.80511756018254	0	0	-0.849805034798334	0	0	0	0	0	-0.811754063090946	-0.850314645958414	0	0	0	0	-0.754504545005353	0	-0.7319250547114	0	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97007727214974	0	0	0	-0.850314645958414	0	0	0	0	-0.730552019767088	-0.904761904761905	0	-0.802409595481884	-0.833333333333333	0	0	0	0	0	0	-0.80511756018254	0	0	0	0	0	0	0	0	-0.84559432466447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.780720058358827	0	-0.786386748619354	-0.946124746911475	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.780720058358827	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.754504545005353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.826362120720149	0	-0.849805034798334	-0.87287156094397	-0.849805034798334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv21	0	0.857142857142857	0	0.761904761904762	0	0	0	0	0.761904761904762	0.857142857142857	0.790433332862751	0.80952380952381	0	0	0	0	-0.880952380952381	0	-0.714285714285714	0	0	0	0	0	0	-0.790433332862751	-0.862290908577547	0	0	0.714285714285714	0	-0.742528282386221	0	0.80952380952381	-0.742528282386221	0	-0.766480807624486	-0.763762615825973	0	-0.910195959054077	0	-0.86248869203413	-0.761019434147762	-0.934148484292342	-0.814385858101016	0	0	0	-0.707527552887687	0	0	-0.837121377562538	-0.80511756018254	-0.766480807624486	0	0	0	-0.86248869203413	0	0	0	0	0	0	0	0	-0.913223320977314	0	0	-0.80511756018254	0	-0.710284805204577	0	0	0	0	0	0	0	0	-0.761019434147762	0	0	0	0	-0.853912563829967	-0.780720058358827	0	-0.887856006505722	0	-0.742528282386221	-0.913223320977314	-0.837121377562538	0	0	-0.814385858101016	-0.742528282386221	0	0	0	0	0	0	0	-0.938590635448906	-0.761019434147762	0	-0.838338383339281	0	0	0	0	-0.80511756018254	-0.86248869203413	0	0	0	0	-0.86248869203413	-0.913223320977314	0	0	-0.761019434147762	-0.86248869203413	0	-0.80511756018254	0	0	0	-0.837121377562538	0	0	0	0	0	-0.913223320977314	0	0	-0.766480807624486	-0.837121377562538	0	-0.742528282386221	0	-0.761019434147762	0	0	-0.80511756018254	-0.742528282386221	0	0	0	-0.86248869203413	0	-0.811754063090946	-0.913223320977314	0	-0.786386748619354	0	0	-0.86248869203413	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	-0.761019434147762	-0.761019434147762	-0.791039852105472	-0.7319250547114	0	0	0	0	0	-0.761019434147762	-0.780720058358827	0	-0.763762615825973	0	0	0	-0.707527552887687	0	-0.761019434147762	0	0	-0.86248869203413	0	0	0	0	0	0	0	-0.710284805204577	-0.763762615825973	-0.786386748619354	-0.786386748619354	-0.837121377562538	0	-0.837121377562538	-0.791039852105472	-0.913223320977314	0	0	-0.791039852105472	0	0	-0.710284805204577	0	0	0	0	0	-0.86248869203413	0	-0.735652119676169	0	-0.86248869203413	0	0	0	-0.710284805204577	0	0	0	-0.735652119676169	0	0	0	-0.710284805204577	-0.87287156094397	0	0	0	-0.837121377562538	0	0	0	0	0	0	-0.761019434147762	0	-0.80511756018254	0	0	0	0	0	0	0	-0.811754063090946	0	0	0	0	-0.710284805204577	-0.791039852105472	0	0	-0.761019434147762	0	0	-0.791039852105472	-0.710284805204577	0	0	0	-0.84559432466447	0	0	0	0	0	-0.791039852105472	0	0	0	0	0	0	0	0	0	-0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	-0.84559432466447	0	-0.735652119676169	-0.786386748619354	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	-0.910195959054077	-0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.791039852105472	0	0	0	0	0	0	0	0	0	0
