nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
BACasv1005	-1.86721769757487	0	5	3
BACasv1011	0.261248460936632	0.332409972299169	57	1
BACasv1012	0.261248460936632	0.332409972299169	57	1
BACasv1013	0.261248460936632	0.332409972299169	57	1
BACasv1014	0.261248460936632	0.332409972299169	57	1
BACasv102	0.258519756744161	0.202160493827161	36	3
BACasv1029	0.261248460936632	0.332409972299169	57	1
BACasv1045	0.261248460936632	0.332409972299169	57	1
BACasv108	0.573443824050685	0.0997229916897507	38	3
BACasv109	1.20329195866373	0	44	3
BACasv116	0.611440599035192	0.121437004553888	77	2
BACasv117	0.261248460936632	0.332409972299169	57	1
BACasv121	-1.10938417700484	0.120707596253902	31	2
BACasv122	0.131210428977509	0	60	2
BACasv125	1.43948500914362	0.0407986111111112	48	3
BACasv126	-1.2694609003574	0	25	2
BACasv127	1.09167076909287	0.0232525951557093	85	2
BACasv128	0.573443824050685	0.144641683103222	39	3
BACasv130	0.25126797149193	0	63	2
BACasv135	-0.589134826109015	0	42	2
BACasv136	0.29128715233007	0	64	2
BACasv137	0.258519756744161	0.0587695133149678	33	3
BACasv138	0.21124879065379	0	62	2
BACasv14	1.09167076909287	0.0232525951557093	85	2
BACasv141	-1.18942253868112	0.0688775510204082	28	2
BACasv143	0.21124879065379	0.0880473372781065	65	2
BACasv144	1.09167076909287	0.453096906193812	127	2
BACasv149	-0.607521428348779	0.490869247626004	37	3
BACasv151	1.09167076909287	0.453096906193812	127	2
BACasv155	1.2117283116073	0	87	2
BACasv157	-0.135135327388993	0.224765868886576	31	3
BACasv158	0.25126797149193	0	63	2
BACasv159	-0.709192368623436	0.16873985938345	43	2
BACasv16	-1.23736956296183	0.494649227110583	29	3
BACasv162	-1.34949926203368	0.252400548696845	27	2
BACasv163	1.09167076909287	0.453096906193812	127	2
BACasv164	0.611440599035192	0.0997229916897507	76	2
BACasv165	0.411344694844491	0	67	2
BACasv167	-0.669173187785296	0.197530864197531	45	2
BACasv168	-0.528790411522148	0.152777777777778	24	3
BACasv170	-1.00117651248193	0.197530864197531	18	3
BACasv172	0.571421418197052	0	71	2
BACasv173	1.36075399231699	0.176855055747789	51	3
BACasv175	-1.18942253868112	0.231009365244537	31	2
BACasv177	0.851555684064033	0.0249959942316936	79	2
BACasv179	0.731498141549613	0.0961384393526679	79	2
BACasv184	0.25126797149193	0.0867768595041323	66	2
BACasv185	0.491383056520771	0.12600438276114	74	2
BACasv188	-1.63102464709498	0.197530864197531	9	3
BACasv189	1.09167076909287	0.0232525951557093	85	2
BACasv19	-0.922445495655302	0.494459833795014	38	3
BACasv190	1.09167076909287	0.0232525951557093	85	2
BACasv191	1.05165158825473	0.0673336938885885	86	2
BACasv196	0.651459779873332	0	73	2
BACasv197	0.891574864902174	0	79	2
BACasv198	1.09167076909287	0.0232525951557093	85	2
BACasv204	-1.14940335784298	0.0665873959571938	29	2
BACasv208	1.05165158825473	0.0673336938885885	86	2
BACasv21	-0.135135327388993	0.0688775510204082	28	3
BACasv211	0.771517322387753	0.095	80	2
BACasv217	-1.23736956296183	0.46141975308642	36	3
BACasv220	0.888367891357208	0.25350837483024	47	3
BACasv226	-1.15863854613519	0.497777777777778	30	3
BACasv227	0.731498141549613	0	75	2
BACasv228	1.20329195866373	0	44	3
BACasv229	0.337250773570792	0.375	44	3
BACasv232	0.29128715233007	0	64	2
BACasv233	-1.78971025125322	0.46875	32	2
BACasv237	-1.63102464709498	0.197530864197531	9	3
BACasv239	1.09167076909287	0.0454299621416983	86	2
BACasv24	-5.74746614060592	0.2744	50	1
BACasv242	0.967098908183839	0.127066115702479	44	3
BACasv243	0.491383056520771	0	69	2
BACasv249	-1.23736956296183	0.491111111111111	30	3
BACasv25	0.730905857703947	0.0499671268902038	39	3
BACasv250	0.29128715233007	0	64	2
BACasv254	1.04582992501047	0	42	3
BACasv255	1.09167076909287	0.453096906193812	127	2
BACasv256	1.411824215798	0	92	2
BACasv257	-1.31610057978846	0.244897959183674	14	3
BACasv258	0.851555684064033	0	78	2
BACasv259	0.0911912481393688	0.189623507805326	66	2
BACasv264	0.411344694844491	0	67	2
BACasv27	0.888367891357208	0	40	3
BACasv272	-1.02934581532856	0.239197530864197	36	2
BACasv277	0.25126797149193	0	63	2
BACasv278	0.611440599035192	0.0997229916897507	76	2
BACasv283	1.01163240741659	0	82	2
BACasv286	-1.38951844287182	0.366230677764566	29	2
BACasv29	0.258519756744161	0	32	3
BACasv291	0.261248460936632	0.332409972299169	57	1
BACasv292	0.261248460936632	0.332409972299169	57	1
BACasv293	-0.76498346200204	0	19	3
BACasv294	-1.70967188957694	0.124444444444444	15	2
BACasv296	1.09167076909287	0.453096906193812	127	2
BACasv297	1.09167076909287	0.453096906193812	127	2
BACasv298	-0.469077283594594	0.18	50	2
BACasv302	-0.450059394695517	0.483892176199868	39	3
BACasv307	-1.74969107041508	0.359861591695502	17	2
BACasv308	1.09167076909287	0.453096906193812	127	2
BACasv309	-1.14940335784298	0.124444444444444	30	2
BACasv312	0.337250773570792	0.28875	40	3
BACasv316	1.36075399231699	0.176855055747789	51	3
BACasv317	-0.292597361042255	0.499791753436068	49	3
BACasv32	0.451363875682631	0.149013878743608	74	2
BACasv320	-1.82972943209136	0.4928	25	2
BACasv328	-1.39483159661509	0	11	3
BACasv33	0.337250773570792	0	33	3
BACasv334	1.1245609418371	0.0849382716049383	45	3
BACasv335	1.05165158825473	0.0673336938885885	86	2
BACasv337	-1.98980615544392	0	7	2
BACasv34	1.09167076909287	0.453096906193812	127	2
BACasv341	-1.30948008119554	0.349635796045786	31	2
BACasv347	-0.429058102756454	0	46	2
BACasv35	-0.528790411522148	0.301783264746228	27	3
BACasv350	-1.38951844287182	0.487534626038781	38	2
BACasv352	1.05165158825473	0	83	2
BACasv354	0.531402237358911	0.165289256198347	77	2
BACasv355	1.05165158825473	0.0235260770975056	84	2
BACasv356	1.09167076909287	0.453096906193812	127	2
BACasv357	1.09167076909287	0.0232525951557093	85	2
BACasv359	0.261248460936632	0.332409972299169	57	1
BACasv361	-1.78971025125322	0	12	2
BACasv363	1.09167076909287	0.0232525951557093	85	2
BACasv365	0.25126797149193	0	63	2
BACasv369	0.771517322387753	0	76	2
BACasv370	-1.31610057978846	0.41522491349481	17	3
BACasv380	-1.23736956296183	0.3046875	16	3
BACasv381	0.261248460936632	0.332409972299169	57	1
BACasv382	0.261248460936632	0.332409972299169	57	1
BACasv383	-1.38951844287182	0.487534626038781	38	2
BACasv385	0.411344694844491	0	67	2
BACasv39	1.1245609418371	0.214910453977509	49	3
BACasv394	0.261248460936632	0.332409972299169	57	1
BACasv4	0.415981790397423	0.188365650969529	38	3
BACasv40	-1.70967188957694	0.48852157943067	33	2
BACasv403	-1.31610057978846	0.48	20	3
BACasv405	0.261248460936632	0.332409972299169	57	1
BACasv406	-1.2694609003574	0.277777777777778	30	2
BACasv407	0.29128715233007	0.0302958579881657	65	2
BACasv41	0.888367891357208	0.0475907198096371	41	3
BACasv42	-0.450059394695517	0	23	3
BACasv420	-1.0693649961667	0.207612456747405	34	2
BACasv421	-1.14940335784298	0.174817898022893	31	2
BACasv422	0.33130633316821	0.13265306122449	70	2
BACasv432	-1.8697486129295	0.408163265306122	14	2
BACasv435	0.33130633316821	0	65	2
BACasv436	0.451363875682631	0.127603677988366	73	2
BACasv437	0.811536503225893	0.114515169541939	82	2
BACasv44	1.20329195866373	0	44	3
BACasv444	-1.00117651248193	0	16	3
BACasv447	1.09167076909287	0.453096906193812	127	2
BACasv45	-0.228962198565753	0.104938271604938	54	2
BACasv463	-1.6696527087388	0	15	2
BACasv47	-0.188943017727613	0.0370238519045923	53	2
BACasv472	1.20329195866373	0	44	3
BACasv476	0.261248460936632	0.332409972299169	57	1
BACasv481	1.09167076909287	0.0232525951557093	85	2
BACasv489	-0.135135327388993	0	27	3
BACasv491	-0.389038921918314	0.0407986111111112	48	2
BACasv50	0.415981790397423	0.149013878743608	37	3
BACasv506	-1.74165640624422	0.119511090991399	47	1
BACasv523	0.261248460936632	0.332409972299169	57	1
BACasv524	0.261248460936632	0.332409972299169	57	1
BACasv528	-0.589134826109015	0.21875	48	2
BACasv53	-0.922445495655302	0.4352	25	3
BACasv537	0.21124879065379	0	62	2
BACasv54	-0.629154006947156	0.161975308641975	45	2
BACasv55	0.261248460936632	0.332409972299169	57	1
BACasv550	-1.10938417700484	0	29	2
BACasv557	0.411344694844491	0.0289792387543253	68	2
BACasv558	0.131210428977509	0	60	2
BACasv56	0.494712807224054	0.14819944598338	38	3
BACasv561	0.261248460936632	0.332409972299169	57	1
BACasv57	1.28202297549036	0.1171875	48	3
BACasv570	0.261248460936632	0.332409972299169	57	1
BACasv571	0.21124879065379	0.0880473372781065	65	2
BACasv580	0.494712807224054	0.14819944598338	38	3
BACasv584	-1.18942253868112	0.18	30	2
BACasv595	-1.39483159661509	0.417823228634039	37	3
BACasv598	0.261248460936632	0.332409972299169	57	1
BACasv599	0.261248460936632	0.332409972299169	57	1
BACasv6	-1.58961434706252	0.498046875	32	2
BACasv600	-1.74969107041508	0.36099173553719	55	2
BACasv601	0.261248460936632	0.332409972299169	57	1
BACasv616	-1.30948008119554	0.41522491349481	34	2
BACasv62	1.09167076909287	0.453096906193812	127	2
BACasv623	0.261248460936632	0.332409972299169	57	1
BACasv624	-0.469077283594594	0	45	2
BACasv625	0.21124879065379	0	62	2
BACasv626	-0.469077283594594	0	45	2
BACasv627	0.131210428977509	0.0322493953238376	61	2
BACasv63	0.730905857703947	0.0499671268902038	39	3
BACasv631	1.09167076909287	0.0232525951557093	85	2
BACasv64	-0.0688854752131921	0.152777777777778	60	2
BACasv648	-1.74165640624422	0.119511090991399	47	1
BACasv659	-1.47356261344172	0.165289256198347	11	3
BACasv666	0.261248460936632	0.332409972299169	57	1
BACasv667	0.21124879065379	0.0880473372781065	65	2
BACasv67	-0.528790411522148	0.475308641975309	36	3
BACasv671	-1.78971025125322	0	12	2
BACasv679	-1.39483159661509	0	11	3
BACasv7	1.04582992501047	0.0454299621416983	43	3
BACasv70	0.931594045740314	0.110726643598616	85	2
BACasv710	0.261248460936632	0.332409972299169	57	1
BACasv721	-1.0693649961667	0.0624349635796045	31	2
BACasv74	0.931594045740314	0.0243865264441396	81	2
BACasv771	0.261248460936632	0.332409972299169	57	1
BACasv772	0.261248460936632	0.332409972299169	57	1
BACasv79	0.888367891357208	0	40	3
BACasv790	0.261248460936632	0.332409972299169	57	1
BACasv791	0.261248460936632	0.332409972299169	57	1
BACasv803	-1.98980615544392	0	7	2
BACasv805	-0.76498346200204	0.329861111111111	24	3
BACasv809	-1.74165640624422	0.119511090991399	47	1
BACasv81	0.451363875682631	0.149013878743608	74	2
BACasv825	0.261248460936632	0.332409972299169	57	1
BACasv826	0.261248460936632	0.332409972299169	57	1
BACasv827	0.261248460936632	0.332409972299169	57	1
BACasv828	0.261248460936632	0.332409972299169	57	1
BACasv83	1.20329195866373	0	44	3
BACasv84	0.491383056520771	0.1472	75	2
BACasv85	1.04582992501047	0.21875	48	3
BACasv891	0.261248460936632	0.332409972299169	57	1
BACasv892	0.261248460936632	0.332409972299169	57	1
BACasv893	0.261248460936632	0.332409972299169	57	1
BACasv90	0.415981790397423	0.104938271604938	36	3
BACasv91	-0.789230730299716	0.209750566893424	42	2
BACasv921	0.261248460936632	0.332409972299169	57	1
BACasv94	1.1245609418371	0.190104166666667	48	3
BACasv959	0.261248460936632	0.332409972299169	57	1
BACasv98	0.888367891357208	0.165289256198347	44	3
BACasv989	0.261248460936632	0.332409972299169	57	1
BACasv990	0.261248460936632	0.332409972299169	57	1
BACasv991	0.261248460936632	0.332409972299169	57	1
