nodes_id	degree	modularity
BACasv1	65	4
BACasv4	150	3
BACasv6	98	4
BACasv7	122	3
BACasv14	63	4
BACasv16	39	4
BACasv17	60	4
BACasv19	53	4
BACasv21	126	3
BACasv25	125	3
BACasv26	101	3
BACasv29	68	3
BACasv32	55	4
BACasv33	78	3
BACasv35	66	4
BACasv41	130	3
BACasv44	114	3
BACasv45	58	4
BACasv46	42	4
BACasv47	28	4
BACasv52	128	3
BACasv53	59	4
BACasv54	65	4
BACasv57	117	3
BACasv63	129	3
BACasv64	64	4
BACasv70	65	4
BACasv72	107	3
BACasv74	64	4
BACasv79	124	3
BACasv81	53	4
BACasv82	93	3
BACasv83	113	3
BACasv84	55	4
BACasv85	160	3
BACasv87	38	4
BACasv88	101	2
BACasv91	45	4
BACasv98	137	3
BACasv101	63	4
BACasv104	117	3
BACasv107	151	3
BACasv108	113	3
BACasv109	111	3
BACasv112	26	4
BACasv116	56	4
BACasv118	43	4
BACasv119	120	3
BACasv123	37	4
BACasv125	111	3
BACasv130	48	4
BACasv131	105	3
BACasv132	111	3
BACasv133	122	3
BACasv135	24	4
BACasv136	43	4
BACasv137	58	3
BACasv143	41	4
BACasv147	154	3
BACasv149	55	4
BACasv155	67	4
BACasv157	44	4
BACasv158	48	4
BACasv159	50	4
BACasv162	26	4
BACasv164	59	4
BACasv165	48	4
BACasv166	128	3
BACasv167	48	4
BACasv168	22	4
BACasv169	110	3
BACasv170	33	3
BACasv171	112	3
BACasv172	51	4
BACasv177	62	4
BACasv179	57	4
BACasv181	39	3
BACasv184	45	4
BACasv185	56	4
BACasv191	68	4
BACasv196	53	4
BACasv197	56	4
BACasv202	151	3
BACasv203	66	4
BACasv204	30	4
BACasv208	68	4
BACasv209	126	3
BACasv210	165	3
BACasv211	63	4
BACasv216	127	3
BACasv217	48	4
BACasv220	167	3
BACasv224	130	3
BACasv225	111	3
BACasv226	30	4
BACasv227	51	4
BACasv228	111	3
BACasv229	139	2
BACasv232	41	4
BACasv233	53	4
BACasv235	34	3
BACasv239	64	4
BACasv241	34	4
BACasv242	93	4
BACasv243	51	4
BACasv245	32	4
BACasv246	131	3
BACasv248	109	3
BACasv249	36	4
BACasv250	43	4
BACasv254	111	3
BACasv256	68	4
BACasv257	9	4
BACasv258	56	4
BACasv262	155	3
BACasv263	111	3
BACasv264	48	4
BACasv272	47	4
BACasv273	41	4
BACasv274	111	3
BACasv275	130	3
BACasv278	58	4
BACasv279	151	3
BACasv280	154	3
BACasv281	127	2
BACasv282	110	3
BACasv283	62	4
BACasv286	42	4
BACasv289	154	3
BACasv290	50	4
BACasv294	11	4
BACasv295	13	4
BACasv298	50	4
BACasv302	57	4
BACasv303	128	3
BACasv307	13	4
BACasv310	41	4
BACasv312	97	3
BACasv313	154	3
BACasv314	127	2
BACasv320	96	2
BACasv321	65	1
BACasv326	83	2
BACasv327	151	3
BACasv332	83	2
BACasv333	106	3
BACasv334	123	3
BACasv335	68	4
BACasv338	77	3
BACasv339	154	3
BACasv340	10	4
BACasv341	31	4
BACasv342	118	3
BACasv343	130	3
BACasv346	68	3
BACasv347	23	4
BACasv349	151	3
BACasv350	51	4
BACasv352	62	4
BACasv353	154	3
BACasv354	57	4
BACasv355	61	4
BACasv360	101	2
BACasv361	54	2
BACasv362	51	4
BACasv364	115	4
BACasv365	48	4
BACasv368	97	2
BACasv369	55	4
BACasv375	151	3
BACasv376	118	3
BACasv377	107	2
BACasv378	112	3
BACasv380	12	4
BACasv383	53	4
BACasv384	15	4
BACasv386	17	4
BACasv387	29	4
BACasv390	50	4
BACasv391	109	3
BACasv392	113	3
BACasv393	115	3
BACasv400	101	2
BACasv401	127	2
BACasv402	47	4
BACasv403	28	4
BACasv404	107	3
BACasv406	30	4
BACasv407	47	4
BACasv410	65	1
BACasv414	121	3
BACasv416	73	3
BACasv418	117	3
BACasv419	34	3
BACasv420	29	4
BACasv427	65	1
BACasv432	67	2
BACasv436	54	4
BACasv437	61	4
BACasv443	54	3
BACasv445	112	3
BACasv448	15	4
BACasv452	101	2
BACasv453	151	3
BACasv455	24	4
BACasv456	82	1
BACasv457	110	3
BACasv458	111	3
BACasv461	65	1
BACasv463	36	2
BACasv464	111	3
BACasv465	85	3
BACasv468	115	3
BACasv472	110	3
BACasv474	34	3
BACasv475	107	2
BACasv478	32	4
BACasv479	34	4
BACasv485	110	3
BACasv487	33	3
BACasv489	60	4
BACasv491	50	4
BACasv497	83	2
BACasv498	83	2
BACasv499	111	3
BACasv500	83	2
BACasv501	33	3
BACasv506	5	4
BACasv508	108	3
BACasv510	117	3
BACasv518	112	3
BACasv521	66	3
BACasv526	24	4
BACasv528	61	4
BACasv530	66	3
BACasv534	108	3
BACasv535	48	4
BACasv536	97	2
BACasv537	47	4
BACasv539	66	3
BACasv550	38	4
BACasv551	112	3
BACasv552	66	3
BACasv553	68	3
BACasv555	66	3
BACasv557	47	4
BACasv563	83	2
BACasv566	154	3
BACasv567	82	1
BACasv571	45	4
BACasv584	72	4
BACasv585	40	4
BACasv588	82	1
BACasv589	65	1
BACasv590	151	3
BACasv591	127	2
BACasv592	68	3
BACasv594	105	3
BACasv595	36	4
BACasv603	24	4
BACasv613	83	2
BACasv614	122	2
BACasv616	39	4
BACasv617	68	3
BACasv618	118	3
BACasv624	42	4
BACasv626	42	4
BACasv630	15	4
BACasv639	112	3
BACasv640	85	3
BACasv641	55	3
BACasv642	83	2
BACasv643	15	4
BACasv648	5	4
BACasv651	151	3
BACasv652	83	2
BACasv654	107	2
BACasv655	110	3
BACasv656	82	1
BACasv657	34	3
BACasv667	45	4
BACasv675	83	2
BACasv676	86	3
BACasv677	65	1
BACasv679	9	4
BACasv682	34	3
BACasv684	41	4
BACasv685	34	4
BACasv691	83	2
BACasv692	107	2
BACasv694	77	3
BACasv695	37	4
BACasv696	65	1
BACasv697	65	1
BACasv698	65	1
BACasv699	38	4
