"","x"
"1",-0.00728466629046305
"2",-0.00882368029549021
"3",-0.00574565228543549
"4",-0.00959318729800439
"5",-0.00805417329297663
"6",-0.00959318729800439
"7",-0.00882368029549021
"8",-0.00805417329297663
"9",-0.00959318729800439
"10",-0.00959318729800439
"11",-0.00959318729800439
"12",-0.00728466629046305
"13",-0.00882368029549021
"14",-0.00728466629046305
"15",-0.00574565228543549
"16",-0.00882368029549021
"17",-0.00882368029549021
"18",-0.00805417329297663
"19",-0.00959318729800439
"20",-0.00959318729800439
"21",-0.00882368029549021
"22",-0.00959318729800439
"23",-0.00882368029549021
"24",-0.00882368029549021
"25",-0.00959318729800439
"26",0.0204175858000311
"27",-0.00882368029549021
"28",-0.00882368029549021
"29",-0.00882368029549021
"30",-0.00574565228543549
"31",-0.00805417329297663
"32",-0.00266762427538076
"33",-0.00959318729800439
"34",0.0204175858000311
"35",-0.00882368029549021
"36",-0.00959318729800439
"37",-0.00882368029549021
"38",-0.00882368029549021
"39",-0.00266762427538076
"40",0.00810547375981157
"41",-0.00574565228543549
"42",-0.00805417329297663
"43",0.00810547375981157
"44",-0.00882368029549021
"45",-0.00959318729800439
"46",-0.00959318729800439
"47",-0.00805417329297663
"48",-0.00959318729800439
"49",-0.00882368029549021
"50",-0.00959318729800439
"51",-0.00882368029549021
"52",-0.00805417329297663
"53",-0.00728466629046305
"54",-0.00959318729800439
"55",-0.00959318729800439
"56",-0.00959318729800439
"57",-0.00574565228543549
"58",-0.00728466629046305
"59",-0.00882368029549021
"60",-0.00728466629046305
"61",-0.00266762427538076
"62",-0.00959318729800439
"63",-0.00959318729800439
"64",-0.00959318729800439
"65",-0.00882368029549021
"66",-0.00728466629046305
"67",-0.00728466629046305
"68",-0.00882368029549021
"69",-0.00805417329297663
"70",-0.00805417329297663
"71",-0.00959318729800439
"72",0.0204175858000311
"73",-0.00728466629046305
"74",-0.00959318729800439
"75",-0.00882368029549021
"76",-0.00959318729800439
"77",-0.00805417329297663
"78",0.00810547375981157
"79",0.00810547375981157
"80",-0.00882368029549021
"81",0.00810547375981157
"82",-0.00882368029549021
"83",-0.00882368029549021
"84",-0.00882368029549021
"85",-0.00728466629046305
"86",0.0204175858000311
"87",0.0204175858000311
"88",-0.00728466629046305
"89",-0.00959318729800439
"90",-0.00882368029549021
"91",-0.00959318729800439
"92",-0.00728466629046305
"93",0.00810547375981157
"94",0.0204175858000311
"95",-0.00882368029549021
"96",-0.00882368029549021
"97",0.0204175858000311
"98",0.0204175858000311
"99",-0.00574565228543549
"100",-0.00266762427538076
"101",-0.00882368029549021
"102",-0.00959318729800439
"103",0.00810547375981157
"104",-0.00959318729800439
"105",-0.00959318729800439
"106",-0.00959318729800439
"107",-0.00959318729800439
"108",-0.00728466629046305
"109",-0.00959318729800439
"110",0.00810547375981157
"111",-0.00574565228543549
"112",0.00810547375981157
"113",0.0204175858000311
"114",-0.00728466629046305
"115",-0.00959318729800439
"116",0.0204175858000311
"117",0.00810547375981157
"118",-0.00882368029549021
"119",-0.00882368029549021
"120",-0.00882368029549021
"121",0.00810547375981157
"122",-0.00728466629046305
"123",-0.00805417329297663
"124",-0.00959318729800439
"125",-0.00266762427538076
"126",-0.00805417329297663
"127",-0.00882368029549021
"128",0.00810547375981157
"129",-0.00266762427538076
"130",-0.00882368029549021
"131",0.00810547375981157
"132",-0.00266762427538076
"133",0.00810547375981157
"134",0.0204175858000311
"135",0.0204175858000311
"136",0.00810547375981157
"137",-0.00728466629046305
"138",0.0204175858000311
"139",-0.00266762427538076
"140",-0.00266762427538076
"141",0.00810547375981157
"142",-0.00882368029549021
"143",-0.00882368029549021
"144",-0.00728466629046305
"145",-0.00266762427538076
"146",-0.00266762427538076
"147",-0.00959318729800439
"148",0.0204175858000311
"149",0.00810547375981157
"150",0.0204175858000311
"151",0.0204175858000311
"152",0.0204175858000311
"153",-0.00959318729800439
"154",0.0204175858000311
"155",-0.00959318729800439
"156",0.00810547375981157
"157",-0.00959318729800439
"158",0.0204175858000311
"159",0.0204175858000311
"160",0.00810547375981157
"161",-0.00728466629046305
"162",0.0204175858000311
"163",0.00810547375981157
"164",0.0204175858000311
"165",0.0204175858000311
"166",0.0204175858000311
"167",0.0204175858000311
"168",0.0204175858000311
"169",-0.00959318729800439
"170",0.00810547375981157
"171",0.00810547375981157
"172",-0.00959318729800439
"173",-0.00882368029549021
"174",0.0204175858000311
"175",0.0204175858000311
"176",0.0204175858000311
"177",0.0204175858000311
"178",-0.00882368029549021
"179",0.0204175858000311
"180",0.0204175858000311
"181",0.0204175858000311
"182",0.0204175858000311
"183",0.0204175858000311
"184",0.0204175858000311
"185",0.0204175858000311
"186",-0.00728466629046305
"187",-0.00882368029549021
"188",0.0204175858000311
"189",0.00810547375981157
"190",0.0204175858000311
"191",-0.00728466629046305
"192",0.00810547375981157
"193",0.0204175858000311
"194",0.0204175858000311
"195",0.00810547375981157
