nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
BACasv1	1.20392024902831	0	56	3
BACasv1003	-1.79358909314652	0.290657439446367	34	2
BACasv1007	0.465097655679886	0	47	1
BACasv1008	0.465097655679886	0	47	1
BACasv1009	-0.349322273579313	0.489186851211073	68	1
BACasv101	1.26801785487936	0	57	3
BACasv1025	-0.145717291264513	0.490715430295033	103	1
BACasv1026	0.465097655679886	0	47	1
BACasv1027	0.465097655679886	0	47	1
BACasv104	0.903387313953194	0.148778029730411	126	2
BACasv107	0.44367542637938	0.150247933884297	110	2
BACasv108	0.934034773124782	0.134920634920635	126	2
BACasv109	1.30180428318383	0.211953462188028	146	2
BACasv116	1.39621306658145	0	59	3
BACasv119	0.229143212178266	0.23735375810117	109	2
BACasv122	-0.0139342621415315	0.0512465373961218	38	3
BACasv125	0.382380508036204	0.2701809824763	118	2
BACasv126	-2.19325286107704	0.375	4	3
BACasv131	1.20986190566907	0.138840830449827	136	2
BACasv132	1.48568903821336	0.0947232691926205	142	2
BACasv133	0.780797477266844	0.280797505012252	134	2
BACasv136	0.306553767113691	0	42	3
BACasv137	-0.567690726283013	0.325396825396825	84	2
BACasv14	1.13982264317727	0	55	3
BACasv141	-1.91617892983287	0.32	30	2
BACasv142	-0.782222940484127	0.115502958579882	65	2
BACasv143	0.370651372964735	0.0444214876033058	44	3
BACasv147	0.688855099752081	0.113406658739596	116	2
BACasv149	0.562944190517869	0.293367346938776	56	3
BACasv150	-0.783105532354065	0.403114186851211	34	3
BACasv152	-0.782222940484127	0.268132716049383	72	2
BACasv155	1.26801785487936	0	57	3
BACasv157	-0.783105532354065	0.550552796026278	79	3
BACasv159	0.562944190517869	0	46	3
BACasv16	-0.0139342621415315	0.304197530864198	45	3
BACasv162	-0.847203138205109	0.0768	25	3
BACasv164	0.883432219773091	0.0377218934911243	52	3
BACasv166	0.96468223229637	0.159605792921098	129	2
BACasv167	0.306553767113691	0	42	3
BACasv168	-1.68047201426869	0.541322314049587	22	3
BACasv169	1.20986190566907	0.173904042233839	139	2
BACasv17	0.947529825624135	0	52	3
BACasv170	-2.03876876651922	0.355029585798817	26	2
BACasv171	0.688855099752081	0.113406658739596	116	2
BACasv177	1.01162743147518	0	53	3
BACasv179	1.39621306658145	0	59	3
BACasv180	-0.206227079694665	0.193905817174515	38	3
BACasv181	-0.99675515468524	0.155127836828498	59	2
BACasv184	0.498846584666824	0	45	3
BACasv185	0.947529825624135	0	52	3
BACasv19	0.627041796368913	0.173816568047337	52	3
BACasv191	1.39621306658145	0	59	3
BACasv197	0.819334613922046	0	50	3
BACasv199	-1.88553147066128	0.365234375	32	2
BACasv202	0.44367542637938	0.150247933884297	110	2
BACasv203	-0.462617503098843	0.498046875	64	3
BACasv204	-0.783105532354065	0.137174211248285	27	3
BACasv206	-1.21128736888635	0.486938775510204	70	2
BACasv208	1.39621306658145	0	59	3
BACasv209	0.995329691467957	0.14590469322757	129	2
BACasv21	0.96468223229637	0.133920267840536	127	2
BACasv210	0.56626526306573	0.2947998046875	128	2
BACasv211	1.01162743147518	0	53	3
BACasv216	1.05662460981113	0.117781383330329	129	2
BACasv217	0.562944190517869	0.1472	50	3
BACasv220	-0.590812714800932	0.343728687457375	127	3
BACasv224	1.24050936484066	0.0996881265315215	134	2
BACasv225	1.48568903821336	0.0947232691926205	142	2
BACasv226	-0.847203138205109	0.331111111111111	30	3
BACasv227	0.755237008071002	0	49	3
BACasv228	1.30180428318383	0.211953462188028	146	2
BACasv229	-0.462617503098843	0.412857008200584	103	3
BACasv232	0.178358555411602	0	40	3
BACasv233	0.43474897881578	0.32	55	3
BACasv235	-1.48711450143064	0.175736961451247	42	2
BACasv239	1.26801785487936	0	57	3
BACasv241	-0.334422291396754	0.46875	48	3
BACasv242	-0.270324685545709	0.433247041420118	104	3
BACasv245	-0.078031867992576	0.0525931336742148	37	3
BACasv246	1.11791952815431	0.141783029001074	133	2
BACasv248	1.36309920152701	0.110035712437244	139	2
BACasv249	0.114260949560557	0.293345405160706	47	3
BACasv25	0.658207640580493	0.167784760963209	119	2
BACasv250	0.306553767113691	0	42	3
BACasv254	1.20986190566907	0.184897959183673	140	2
BACasv256	1.65260348998562	0	63	3
BACasv257	-1.80866722597078	0.5	14	3
BACasv258	0.883432219773091	0	51	3
BACasv259	0.627041796368913	0	47	3
BACasv26	0.167848293835091	0	92	2
BACasv262	0.504970344722555	0.243194444444444	120	2
BACasv263	1.54698395655654	0.0679428684784765	142	2
BACasv27	0.627560181408906	0.143133174791914	116	2
BACasv272	0.43474897881578	0.0434567901234568	45	3
BACasv273	0.114260949560557	0.04875	40	3
BACasv274	1.54698395655654	0.0679428684784765	142	2
BACasv275	1.24050936484066	0.0996881265315215	134	2
BACasv277	0.114260949560557	0	39	3
BACasv278	0.947529825624135	0.0370238519045923	53	3
BACasv279	0.44367542637938	0.150247933884297	110	2
BACasv280	0.688855099752081	0.113406658739596	116	2
BACasv282	1.20986190566907	0.173904042233839	139	2
BACasv283	1.26801785487936	0	57	3
