"","Proportion.removed","remain.mean","remain.sd","remain.se","weighted","biota","treat"
"1",0.05,0.88185595567867,0.0051991495396783,0.00051991495396783,"weighted","restore-bacteria","restore"
"2",0.1,0.834459833795014,0.0067637807246161,0.00067637807246161,"weighted","restore-bacteria","restore"
"3",0.15,0.789778393351801,0.00924112008892532,0.000924112008892532,"weighted","restore-bacteria","restore"
"4",0.2,0.740720221606648,0.0113498653825598,0.00113498653825598,"weighted","restore-bacteria","restore"
"5",0.25,0.691108033240997,0.0158102736511053,0.00158102736511053,"weighted","restore-bacteria","restore"
"6",0.3,0.636648199445983,0.0225491804278916,0.00225491804278916,"weighted","restore-bacteria","restore"
"7",0.35,0.584681440443213,0.034329020743431,0.0034329020743431,"weighted","restore-bacteria","restore"
"8",0.4,0.529916897506925,0.0349937109611104,0.00349937109611104,"weighted","restore-bacteria","restore"
"9",0.45,0.483961218836565,0.0378942177240926,0.00378942177240926,"weighted","restore-bacteria","restore"
"10",0.5,0.437756232686981,0.0356540749836918,0.00356540749836918,"weighted","restore-bacteria","restore"
"11",0.55,0.389556786703601,0.0359554096413454,0.00359554096413454,"weighted","restore-bacteria","restore"
"12",0.6,0.34584487534626,0.0313383669750083,0.00313383669750083,"weighted","restore-bacteria","restore"
"13",0.65,0.296869806094183,0.030250225291703,0.0030250225291703,"weighted","restore-bacteria","restore"
"14",0.7,0.253130193905817,0.0253906121768267,0.00253906121768267,"weighted","restore-bacteria","restore"
"15",0.75,0.207617728531856,0.02943816052822,0.002943816052822,"weighted","restore-bacteria","restore"
"16",0.8,0.163296398891967,0.0258462382042892,0.00258462382042892,"weighted","restore-bacteria","restore"
"17",0.85,0.124681440443213,0.0192943895237238,0.00192943895237238,"weighted","restore-bacteria","restore"
"18",0.9,0.0823545706371191,0.0139082426947319,0.00139082426947319,"weighted","restore-bacteria","restore"
"19",0.95,0.038393351800554,0.00894382856000447,0.000894382856000447,"weighted","restore-bacteria","restore"
"20",1,0,0,0,"weighted","restore-bacteria","restore"
"21",0.05,0.892216066481994,0.00320091765658218,0.000320091765658218,"unweighted","restore-bacteria","restore"
"22",0.1,0.845207756232687,0.00386329826847219,0.000386329826847219,"unweighted","restore-bacteria","restore"
"23",0.15,0.798254847645429,0.00436756956515918,0.000436756956515918,"unweighted","restore-bacteria","restore"
"24",0.2,0.751772853185596,0.00483646025656698,0.000483646025656698,"unweighted","restore-bacteria","restore"
"25",0.25,0.704598337950138,0.00578008184253956,0.000578008184253956,"unweighted","restore-bacteria","restore"
"26",0.3,0.657673130193906,0.00576208493645852,0.000576208493645852,"unweighted","restore-bacteria","restore"
"27",0.35,0.610858725761773,0.00568489434723345,0.000568489434723345,"unweighted","restore-bacteria","restore"
"28",0.4,0.563545706371191,0.00603975912303981,0.000603975912303981,"unweighted","restore-bacteria","restore"
"29",0.45,0.517229916897507,0.00598509954519439,0.000598509954519439,"unweighted","restore-bacteria","restore"
"30",0.5,0.471301939058172,0.00625039843041418,0.000625039843041418,"unweighted","restore-bacteria","restore"
"31",0.55,0.420858725761773,0.00620353448420982,0.000620353448420982,"unweighted","restore-bacteria","restore"
"32",0.6,0.374653739612188,0.00620503361655566,0.000620503361655567,"unweighted","restore-bacteria","restore"
"33",0.65,0.326842105263158,0.00631792693086858,0.000631792693086858,"unweighted","restore-bacteria","restore"
"34",0.7,0.280332409972299,0.00570558061545083,0.000570558061545083,"unweighted","restore-bacteria","restore"
"35",0.75,0.232686980609418,0.00654100889407476,0.000654100889407476,"unweighted","restore-bacteria","restore"
"36",0.8,0.186814404432133,0.00512323560568766,0.000512323560568766,"unweighted","restore-bacteria","restore"
"37",0.85,0.138919667590028,0.00531707579310554,0.000531707579310554,"unweighted","restore-bacteria","restore"
"38",0.9,0.0919113573407202,0.00519922407892233,0.000519922407892233,"unweighted","restore-bacteria","restore"
"39",0.95,0.0427146814404432,0.00454370057291777,0.000454370057291777,"unweighted","restore-bacteria","restore"
"40",1,0,0,0,"unweighted","restore-bacteria","restore"
