"","x"
"1",-0.0116182572614108
"2",0.0212540341171046
"3",-0.0211618257261411
"4",-0.0116182572614108
"5",-0.0211618257261411
"6",0.0212540341171046
"7",-0.0211618257261411
"8",-0.0147994467496542
"9",-0.0201014292300599
"10",-0.0211618257261411
"11",-0.0211618257261411
"12",-0.0116182572614108
"13",-0.0116182572614108
"14",-0.0201014292300599
"15",-0.0116182572614108
"16",-0.0211618257261411
"17",-0.0211618257261411
"18",-0.0211618257261411
"19",-0.0147994467496542
"20",-0.0147994467496542
"21",-0.0201014292300599
"22",-0.0147994467496542
"23",-0.0201014292300599
"24",-0.0211618257261411
"25",-0.0211618257261411
"26",-0.0211618257261411
"27",-0.0116182572614108
"28",-0.0211618257261411
"29",0.0212540341171046
"30",0.0212540341171046
"31",-0.0116182572614108
"32",-0.0116182572614108
"33",-0.0116182572614108
"34",-0.0211618257261411
"35",-0.0201014292300599
"36",-0.0211618257261411
"37",-0.0116182572614108
"38",-0.0147994467496542
"39",0.0212540341171046
"40",-0.0147994467496542
"41",-0.0201014292300599
"42",0.0212540341171046
"43",0.0212540341171046
"44",0.0212540341171046
"45",0.0212540341171046
"46",-0.0116182572614108
"47",0.0212540341171046
"48",-0.0147994467496542
"49",-0.0201014292300599
"50",0.0212540341171046
"51",0.0212540341171046
"52",-0.0211618257261411
"53",0.0212540341171046
"54",0.0212540341171046
"55",-0.0211618257261411
"56",-0.0211618257261411
"57",0.0212540341171046
"58",0.0212540341171046
"59",0.0212540341171046
"60",0.0212540341171046
"61",-0.0211618257261411
"62",-0.0211618257261411
"63",-0.0211618257261411
"64",-0.0147994467496542
"65",-0.0201014292300599
"66",0.0212540341171046
"67",-0.0211618257261411
"68",0.0212540341171046
"69",0.0212540341171046
"70",0.0212540341171046
"71",0.0212540341171046
"72",0.0212540341171046
"73",-0.0211618257261411
"74",-0.0201014292300599
"75",0.0212540341171046
"76",0.0212540341171046
"77",0.0212540341171046
"78",0.0212540341171046
"79",0.0212540341171046
"80",0.0212540341171046
"81",0.0212540341171046
"82",0.0212540341171046
"83",0.0212540341171046
"84",0.0212540341171046
"85",0.0212540341171046
"86",0.0212540341171046
"87",0.0212540341171046
"88",0.0212540341171046
"89",0.0212540341171046
"90",0.0212540341171046
"91",0.0212540341171046
"92",0.0212540341171046
