nodes_id	degree	modularity
BACasv1	83	2
BACasv3	105	2
BACasv4	92	2
BACasv7	100	2
BACasv8	172	2
BACasv11	105	2
BACasv12	172	2
BACasv13	105	2
BACasv14	85	2
BACasv15	92	1
BACasv16	87	2
BACasv17	87	2
BACasv20	172	2
BACasv21	12	2
BACasv22	172	2
BACasv23	105	2
BACasv25	96	2
BACasv27	96	2
BACasv28	172	2
BACasv30	172	2
BACasv31	105	2
BACasv33	89	2
BACasv35	85	2
BACasv36	105	2
BACasv37	105	2
BACasv38	105	2
BACasv39	96	2
BACasv40	84	2
BACasv42	83	2
BACasv44	98	2
BACasv45	82	2
BACasv46	10	2
BACasv47	5	2
BACasv48	105	2
BACasv49	105	2
BACasv50	89	2
BACasv53	83	2
BACasv54	85	2
BACasv56	17	2
BACasv58	86	2
BACasv60	85	2
BACasv61	172	2
BACasv65	105	2
BACasv66	92	1
BACasv67	91	2
BACasv69	172	2
BACasv71	172	1
BACasv72	14	2
BACasv73	105	2
BACasv75	92	1
BACasv76	172	1
BACasv77	172	1
BACasv78	105	2
BACasv80	105	2
BACasv84	86	2
BACasv87	86	2
BACasv89	105	2
BACasv90	17	2
BACasv92	105	2
BACasv93	172	1
BACasv94	69	2
BACasv96	105	2
BACasv97	92	1
BACasv99	105	2
BACasv100	105	2
BACasv101	84	2
BACasv102	20	2
BACasv105	105	2
BACasv106	105	2
BACasv112	8	2
BACasv114	105	2
BACasv118	83	2
BACasv120	105	2
BACasv121	5	2
BACasv123	86	2
BACasv124	105	2
BACasv126	5	2
BACasv128	20	2
BACasv129	172	1
BACasv134	92	1
BACasv139	105	2
BACasv140	105	2
BACasv141	8	2
BACasv143	7	2
BACasv146	172	1
BACasv148	172	1
BACasv153	105	2
BACasv154	172	1
BACasv156	105	2
BACasv157	86	2
BACasv161	92	1
BACasv173	96	2
BACasv176	105	2
BACasv178	92	1
BACasv182	105	2
BACasv183	6	2
BACasv187	105	2
BACasv192	30	1
BACasv194	105	2
BACasv195	105	2
BACasv200	92	1
BACasv207	172	1
BACasv212	105	2
BACasv213	105	2
BACasv215	92	1
BACasv221	105	2
BACasv222	92	1
BACasv223	92	1
BACasv234	1	4
BACasv238	92	1
BACasv240	92	1
BACasv242	92	2
BACasv247	68	1
BACasv251	172	1
BACasv253	92	1
BACasv260	92	1
BACasv267	172	1
BACasv268	105	2
BACasv270	92	1
BACasv285	105	2
BACasv288	89	2
BACasv295	6	2
BACasv300	92	1
BACasv305	105	2
BACasv306	92	1
BACasv309	5	2
BACasv316	96	2
BACasv317	18	2
BACasv324	105	2
BACasv325	92	1
BACasv331	3	2
BACasv351	92	1
BACasv352	84	2
BACasv366	1	4
BACasv372	92	1
BACasv373	92	1
BACasv374	172	1
BACasv379	92	1
BACasv389	172	1
BACasv398	92	1
BACasv404	14	2
BACasv408	1	3
BACasv411	92	1
BACasv412	92	1
BACasv413	172	1
BACasv428	92	1
BACasv429	68	1
BACasv430	92	1
BACasv440	105	2
BACasv442	105	2
BACasv449	92	1
BACasv450	172	1
BACasv455	8	2
BACasv472	96	2
BACasv493	92	1
BACasv511	92	1
BACasv512	92	1
BACasv514	105	2
BACasv522	105	2
BACasv540	92	1
BACasv541	92	1
BACasv548	92	1
BACasv549	92	1
BACasv556	92	1
BACasv562	172	1
BACasv569	92	1
BACasv580	17	2
BACasv581	105	2
BACasv596	92	1
BACasv597	105	2
BACasv610	92	1
BACasv622	92	1
BACasv645	92	1
BACasv646	92	1
BACasv647	92	1
BACasv665	92	1
BACasv672	105	2
BACasv673	92	1
BACasv683	92	1
BACasv690	92	1
BACasv709	92	1
BACasv712	92	1
BACasv723	92	1
BACasv726	92	1
BACasv742	92	1
BACasv769	92	1
BACasv788	92	1
BACasv789	92	1
BACasv792	1	3
BACasv793	92	1
BACasv796	92	1
BACasv824	92	1
BACasv859	92	1
BACasv890	105	2
BACasv918	92	1
BACasv919	92	1
BACasv920	92	1
BACasv957	92	1
BACasv958	92	1
BACasv987	92	1
BACasv988	92	1
