"","x"
"1",-0.00480947095819457
"2",-0.00480947095819457
"3",-0.0181280059193489
"4",-0.0181280059193489
"5",-0.00924898261191275
"6",-0.0166481687014429
"7",-0.0181280059193489
"8",-0.0181280059193489
"9",-0.00480947095819457
"10",-0.00480947095819457
"11",-0.0166481687014429
"12",-0.00480947095819457
"13",-0.0181280059193489
"14",-0.0181280059193489
"15",-0.00924898261191275
"16",-0.00924898261191275
"17",-0.0166481687014429
"18",-0.00924898261191275
"19",-0.0166481687014429
"20",0.0292267850536441
"21",-0.0181280059193489
"22",-0.0166481687014429
"23",-0.0181280059193489
"24",-0.0181280059193489
"25",-0.00480947095819457
"26",-0.0181280059193489
"27",0.0292267850536441
"28",-0.0166481687014429
"29",-0.0181280059193489
"30",-0.00480947095819457
"31",-0.00480947095819457
"32",-0.00480947095819457
"33",-0.0166481687014429
"34",-0.0181280059193489
"35",0.0292267850536441
"36",-0.0166481687014429
"37",-0.00480947095819457
"38",-0.00924898261191275
"39",-0.00924898261191275
"40",-0.0166481687014429
"41",-0.0122086570477247
"42",-0.0181280059193489
"43",-0.0181280059193489
"44",0.0292267850536441
"45",-0.0181280059193489
"46",-0.0181280059193489
"47",-0.00480947095819457
"48",-0.0122086570477247
"49",0.0292267850536441
"50",0.0292267850536441
"51",-0.0181280059193489
"52",-0.0166481687014429
"53",0.0292267850536441
"54",-0.00924898261191275
"55",-0.0181280059193489
"56",0.0292267850536441
"57",-0.0181280059193489
"58",0.0292267850536441
"59",-0.0181280059193489
"60",0.0292267850536441
"61",0.0292267850536441
"62",-0.0166481687014429
"63",-0.0166481687014429
"64",-0.0181280059193489
"65",0.0292267850536441
"66",-0.0181280059193489
"67",-0.0181280059193489
"68",-0.0181280059193489
"69",-0.0181280059193489
"70",0.0292267850536441
"71",-0.0122086570477247
"72",-0.00924898261191275
"73",-0.0181280059193489
"74",-0.0122086570477247
"75",-0.0181280059193489
"76",-0.0181280059193489
"77",-0.0166481687014429
"78",-0.0166481687014429
"79",-0.0166481687014429
"80",0.0292267850536441
"81",-0.0181280059193489
"82",0.0292267850536441
"83",0.0292267850536441
"84",0.0292267850536441
"85",0.0292267850536441
"86",-0.0122086570477247
"87",-0.0181280059193489
"88",0.0292267850536441
"89",0.0292267850536441
"90",-0.0122086570477247
"91",0.0292267850536441
"92",0.0292267850536441
"93",0.0292267850536441
"94",0.0292267850536441
"95",0.0292267850536441
"96",0.0292267850536441
"97",0.0292267850536441
"98",0.0292267850536441
"99",0.0292267850536441
"100",0.0292267850536441
"101",0.0292267850536441
"102",0.0292267850536441
"103",0.0292267850536441
"104",0.0292267850536441
