,nodes_num,degree,clustering_coefficient,average_path_length,connectance,modularity,betweenness_centralization
Restore6_1,364,16.6813186813187,0.84931473620376,5.90969170061916,0.045954045954046,0.728112724165525,0.179371290502447
Restore6_2,393,17.6539440203562,0.878813944273164,6.03011340266761,0.0450355714805006,0.737667630799203,0.177304231914853
Restore6_3,319,13.3103448275862,0.732491093193325,3.8305909617613,0.0418564302754283,0.715614973523057,0.0322204170415496
Restore6_4,363,13.4380165289256,0.750893572140081,6.30636646405844,0.0371215926213415,0.719799684671713,0.207124245756769
Restore9_1,160,33.8125,0.999666899836781,1.03598416696653,0.212657232704403,0.105928570696424,0.00199279090366058
Restore9_2,219,44.0365296803653,0.9998512651756,1.02105908812104,0.202002429726446,0.508762806169222,0.00123294482884612
Restore9_3,241,12.0663900414938,0.966238825350846,6.11604197901049,0.0502766251728907,0.595275992424257,0.140737738261274
Restore9_4,276,9.73913043478261,0.918103448275862,7.01770546716114,0.0354150197628459,0.736756339905754,0.202152283284068
