nodes_id	degree	modularity
BACasv4	38	3
BACasv6	32	2
BACasv7	43	3
BACasv14	85	2
BACasv16	29	3
BACasv19	38	3
BACasv21	28	3
BACasv24	50	1
BACasv25	39	3
BACasv27	40	3
BACasv29	32	3
BACasv32	74	2
BACasv33	33	3
BACasv34	127	2
BACasv35	27	3
BACasv39	49	3
BACasv40	33	2
BACasv41	41	3
BACasv42	23	3
BACasv44	44	3
BACasv45	54	2
BACasv47	53	2
BACasv50	37	3
BACasv53	25	3
BACasv54	45	2
BACasv55	57	1
BACasv56	38	3
BACasv57	48	3
BACasv62	127	2
BACasv63	39	3
BACasv64	60	2
BACasv67	36	3
BACasv70	85	2
BACasv74	81	2
BACasv79	40	3
BACasv81	74	2
BACasv83	44	3
BACasv84	75	2
BACasv85	48	3
BACasv90	36	3
BACasv91	42	2
BACasv94	48	3
BACasv98	44	3
BACasv102	36	3
BACasv108	38	3
BACasv109	44	3
BACasv116	77	2
BACasv117	57	1
BACasv121	31	2
BACasv122	60	2
BACasv125	48	3
BACasv126	25	2
BACasv127	85	2
BACasv128	39	3
BACasv130	63	2
BACasv135	42	2
BACasv136	64	2
BACasv137	33	3
BACasv138	62	2
BACasv141	28	2
BACasv143	65	2
BACasv144	127	2
BACasv149	37	3
BACasv151	127	2
BACasv155	87	2
BACasv157	31	3
BACasv158	63	2
BACasv159	43	2
BACasv162	27	2
BACasv163	127	2
BACasv164	76	2
BACasv165	67	2
BACasv167	45	2
BACasv168	24	3
BACasv170	18	3
BACasv172	71	2
BACasv173	51	3
BACasv175	31	2
BACasv177	79	2
BACasv179	79	2
BACasv184	66	2
BACasv185	74	2
BACasv188	9	3
BACasv189	85	2
BACasv190	85	2
BACasv191	86	2
BACasv196	73	2
BACasv197	79	2
BACasv198	85	2
BACasv204	29	2
BACasv208	86	2
BACasv211	80	2
BACasv217	36	3
BACasv220	47	3
BACasv226	30	3
BACasv227	75	2
BACasv228	44	3
BACasv229	44	3
BACasv232	64	2
BACasv233	32	2
BACasv237	9	3
BACasv239	86	2
BACasv242	44	3
BACasv243	69	2
BACasv249	30	3
BACasv250	64	2
BACasv254	42	3
BACasv255	127	2
BACasv256	92	2
BACasv257	14	3
BACasv258	78	2
BACasv259	66	2
BACasv264	67	2
BACasv272	36	2
BACasv277	63	2
BACasv278	76	2
BACasv283	82	2
BACasv286	29	2
BACasv291	57	1
BACasv292	57	1
BACasv293	19	3
BACasv294	15	2
BACasv296	127	2
BACasv297	127	2
BACasv298	50	2
BACasv302	39	3
BACasv307	17	2
BACasv308	127	2
BACasv309	30	2
BACasv312	40	3
BACasv316	51	3
BACasv317	49	3
BACasv320	25	2
BACasv328	11	3
BACasv334	45	3
BACasv335	86	2
BACasv337	7	2
BACasv341	31	2
BACasv347	46	2
BACasv350	38	2
BACasv352	83	2
BACasv354	77	2
BACasv355	84	2
BACasv356	127	2
BACasv357	85	2
BACasv359	57	1
BACasv361	12	2
BACasv363	85	2
BACasv365	63	2
BACasv369	76	2
BACasv370	17	3
BACasv380	16	3
BACasv381	57	1
BACasv382	57	1
BACasv383	38	2
BACasv385	67	2
BACasv394	57	1
BACasv403	20	3
BACasv405	57	1
BACasv406	30	2
BACasv407	65	2
BACasv420	34	2
BACasv421	31	2
BACasv422	70	2
BACasv432	14	2
BACasv435	65	2
BACasv436	73	2
BACasv437	82	2
BACasv444	16	3
BACasv447	127	2
BACasv463	15	2
BACasv472	44	3
BACasv476	57	1
BACasv481	85	2
BACasv489	27	3
BACasv491	48	2
BACasv506	47	1
BACasv523	57	1
BACasv524	57	1
BACasv528	48	2
BACasv537	62	2
BACasv550	29	2
BACasv557	68	2
BACasv558	60	2
BACasv561	57	1
BACasv570	57	1
BACasv571	65	2
BACasv580	38	3
BACasv584	30	2
BACasv595	37	3
BACasv598	57	1
BACasv599	57	1
BACasv600	55	2
BACasv601	57	1
BACasv616	34	2
BACasv623	57	1
BACasv624	45	2
BACasv625	62	2
BACasv626	45	2
BACasv627	61	2
BACasv631	85	2
BACasv648	47	1
BACasv659	11	3
BACasv666	57	1
BACasv667	65	2
BACasv671	12	2
BACasv679	11	3
BACasv710	57	1
BACasv721	31	2
BACasv771	57	1
BACasv772	57	1
BACasv790	57	1
BACasv791	57	1
BACasv803	7	2
BACasv805	24	3
BACasv809	47	1
BACasv825	57	1
BACasv826	57	1
BACasv827	57	1
BACasv828	57	1
BACasv891	57	1
BACasv892	57	1
BACasv893	57	1
BACasv921	57	1
BACasv959	57	1
BACasv989	57	1
BACasv990	57	1
BACasv991	57	1
BACasv1005	5	3
BACasv1011	57	1
BACasv1012	57	1
BACasv1013	57	1
BACasv1014	57	1
BACasv1029	57	1
BACasv1045	57	1
