	BACasv1	BACasv3	BACasv4	BACasv7	BACasv8	BACasv11	BACasv12	BACasv13	BACasv14	BACasv17	BACasv20	BACasv21	BACasv22	BACasv23	BACasv24	BACasv25	BACasv27	BACasv28	BACasv29	BACasv30	BACasv31	BACasv32	BACasv33	BACasv35	BACasv36	BACasv37	BACasv38	BACasv39	BACasv40	BACasv41	BACasv42	BACasv45	BACasv46	BACasv47	BACasv48	BACasv49	BACasv50	BACasv53	BACasv54	BACasv56	BACasv58	BACasv60	BACasv61	BACasv65	BACasv67	BACasv69	BACasv70	BACasv71	BACasv73	BACasv76	BACasv77	BACasv78	BACasv80	BACasv87	BACasv89	BACasv90	BACasv92	BACasv93	BACasv94	BACasv96	BACasv99	BACasv100	BACasv101	BACasv102	BACasv105	BACasv106	BACasv112	BACasv113	BACasv114	BACasv118	BACasv120	BACasv123	BACasv124	BACasv128	BACasv129	BACasv139	BACasv140	BACasv143	BACasv145	BACasv146	BACasv148	BACasv153	BACasv154	BACasv156	BACasv168	BACasv173	BACasv175	BACasv176	BACasv177	BACasv182	BACasv183	BACasv187	BACasv188	BACasv192	BACasv194	BACasv195	BACasv207	BACasv212	BACasv213	BACasv221	BACasv236	BACasv237	BACasv251	BACasv257	BACasv261	BACasv267	BACasv268	BACasv276	BACasv285	BACasv288	BACasv295	BACasv305	BACasv316	BACasv317	BACasv324	BACasv331	BACasv352	BACasv374	BACasv389	BACasv413	BACasv421	BACasv426	BACasv440	BACasv442	BACasv450	BACasv451	BACasv455	BACasv489	BACasv492	BACasv514	BACasv522	BACasv562	BACasv579	BACasv580	BACasv581	BACasv597	BACasv620	BACasv644	BACasv672	BACasv708	BACasv889	BACasv890	BACasv986
BACasv42	0	0.768349819927832	0	0.826362120720149	0.736988602787921	0.768349819927832	0.736988602787921	0.768349819927832	0	0	0.736988602787921	0	0.736988602787921	0.768349819927832	0	0.922172221673209	0.903614457831325	0.736988602787921	0	0.736988602787921	0.768349819927832	0	-0.910195959054077	0	0.768349819927832	0.768349819927832	0.768349819927832	0.768349819927832	0	-0.862290908577547	0	0	0	0	0.768349819927832	0.768349819927832	0	0	0	0	0	0	0.736988602787921	0.768349819927832	0	0.736988602787921	0	0.736988602787921	0.768349819927832	0.736988602787921	0.736988602787921	0.768349819927832	0.768349819927832	0	0.768349819927832	0	0.768349819927832	0.736988602787921	0.74090875493041	0.768349819927832	0.768349819927832	0.768349819927832	0	0	0.768349819927832	0.768349819927832	0	0	0.768349819927832	0	0.768349819927832	0	0.768349819927832	0	0.736988602787921	0.768349819927832	0.768349819927832	0	0	0.736988602787921	0.736988602787921	0.768349819927832	0.736988602787921	0.768349819927832	0	0.795790884925255	0	0.768349819927832	0	0.768349819927832	0	0.768349819927832	0	0	0.768349819927832	0.768349819927832	0.736988602787921	0.768349819927832	0.768349819927832	0.768349819927832	0	0	0.736988602787921	0	0	0.736988602787921	0.768349819927832	0	0.768349819927832	0	0	0.768349819927832	0.795790884925255	0	0.768349819927832	0	0	0.736988602787921	0.736988602787921	0.736988602787921	0	0	0.768349819927832	0.768349819927832	0.736988602787921	0	0	0	0	0.768349819927832	0.768349819927832	0.736988602787921	0	0	0.768349819927832	0.768349819927832	0	0	0.768349819927832	0	0	0.768349819927832	0
BACasv45	0.910195959054077	0.763762615825973	0	0	0.732588631506546	0.763762615825973	0.732588631506546	0.763762615825973	0.833333333333333	0.80952380952381	0.732588631506546	0	0.732588631506546	0.763762615825973	0	0	0	0.732588631506546	0	0.732588631506546	0.763762615825973	0	0	0	0.763762615825973	0.763762615825973	0.763762615825973	0	0	0	0	0	0.742528282386221	0	0.763762615825973	0.763762615825973	0	0	0.785714285714286	0	0.913223320977314	0.887856006505722	0.732588631506546	0.763762615825973	0	0.732588631506546	0	0.732588631506546	0.763762615825973	0.732588631506546	0.732588631506546	0.763762615825973	0.763762615825973	0	0.763762615825973	0	0.763762615825973	0.732588631506546	0	0.763762615825973	0.763762615825973	0.763762615825973	0.958101009530607	0	0.763762615825973	0.763762615825973	0	0	0.763762615825973	0	0.763762615825973	0	0.763762615825973	0	0.732588631506546	0.763762615825973	0.763762615825973	0	0	0.732588631506546	0.732588631506546	0.763762615825973	0.732588631506546	0.763762615825973	0	0	0	0.763762615825973	-0.833333333333333	0.763762615825973	0	0.763762615825973	0	0	0.763762615825973	0.763762615825973	0.732588631506546	0.763762615825973	0.763762615825973	0.763762615825973	0	0	0.732588631506546	0	0	0.732588631506546	0.763762615825973	0	0.763762615825973	0.763762615825973	0	0.763762615825973	0	0	0.763762615825973	0	-0.904761904761905	0.732588631506546	0.732588631506546	0.732588631506546	0	0	0.763762615825973	0.763762615825973	0.732588631506546	0	0	0	0	0.763762615825973	0.763762615825973	0.732588631506546	0	0	0.763762615825973	0.763762615825973	0	0	0.763762615825973	0	0	0.763762615825973	0
BACasv46	0.903614457831325	0	0	0	0	0	0	0	0.922172221673209	0.802409595481884	0	0	0	0	0	0	0	0	0	0	0	-0.730552019767088	0	0	0	0	0	0	0	0	0	0.742528282386221	0	0	0	0	0	0	0.802409595481884	0	0.791109834620379	0.867668850873964	0	0	0	0	-0.778457070243618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807228915662651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74090875493041	0	0	0	0	0	0	-0.898219696434944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.786386748619354	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACasv48	0.736988602787921	1	0.763762615825973	0.732588631506546	0.959183673469388	1	0.959183673469388	1	0.732588631506546	0.763762615825973	0.959183673469388	0	0.959183673469388	1	0	0.763762615825973	0.736988602787921	0.959183673469388	0.732588631506546	0.959183673469388	1	-0.732588631506546	-0.732588631506546	-0.763762615825973	1	1	1	0.839285714285714	0.768349819927832	-0.732588631506546	0.768349819927832	0.763762615825973	0	0	0	1	0.750679963874929	-0.763762615825973	0.732588631506546	0	0.813733471206735	0.780519860137072	0.959183673469388	1	0.750679963874929	0.959183673469388	-0.732588631506546	0.959183673469388	1	0.959183673469388	0.959183673469388	1	1	0.875	1	0	1	0.959183673469388	0.75	1	1	1	0.768349819927832	0	1	1	0	0.755928946018454	1	0.813733471206735	1	0.839285714285714	1	0	0.959183673469388	1	1	0	0.755928946018454	0.959183673469388	0.959183673469388	1	0.959183673469388	1	-0.732588631506546	0.875	0	1	-0.732588631506546	1	0	1	0	0	1	1	0.959183673469388	1	1	1	0.755928946018454	0	0.959183673469388	0	0.755928946018454	0.959183673469388	1	0.755928946018454	1	0.839285714285714	0	1	0.875	0	1	0	-0.732588631506546	0.959183673469388	0.959183673469388	0.959183673469388	0	0.755928946018454	1	1	0.959183673469388	0.755928946018454	0	-0.732588631506546	0.755928946018454	1	1	0.959183673469388	0.755928946018454	0	1	1	0.755928946018454	0.755928946018454	1	0.755928946018454	0.755928946018454	1	0.755928946018454
BACasv49	0.736988602787921	1	0.763762615825973	0.732588631506546	0.959183673469388	1	0.959183673469388	1	0.732588631506546	0.763762615825973	0.959183673469388	0	0.959183673469388	1	0	0.763762615825973	0.736988602787921	0.959183673469388	0.732588631506546	0.959183673469388	1	-0.732588631506546	-0.732588631506546	-0.763762615825973	1	1	1	0.839285714285714	0.768349819927832	-0.732588631506546	0.768349819927832	0.763762615825973	0	0	1	0	0.750679963874929	-0.763762615825973	0.732588631506546	0	0.813733471206735	0.780519860137072	0.959183673469388	1	0.750679963874929	0.959183673469388	-0.732588631506546	0.959183673469388	1	0.959183673469388	0.959183673469388	1	1	0.875	1	0	1	0.959183673469388	0.75	1	1	1	0.768349819927832	0	1	1	0	0.755928946018454	1	0.813733471206735	1	0.839285714285714	1	0	0.959183673469388	1	1	0	0.755928946018454	0.959183673469388	0.959183673469388	1	0.959183673469388	1	-0.732588631506546	0.875	0	1	-0.732588631506546	1	0	1	0	0	1	1	0.959183673469388	1	1	1	0.755928946018454	0	0.959183673469388	0	0.755928946018454	0.959183673469388	1	0.755928946018454	1	0.839285714285714	0	1	0.875	0	1	0	-0.732588631506546	0.959183673469388	0.959183673469388	0.959183673469388	0	0.755928946018454	1	1	0.959183673469388	0.755928946018454	0	-0.732588631506546	0.755928946018454	1	1	0.959183673469388	0.755928946018454	0	1	1	0.755928946018454	0.755928946018454	1	0.755928946018454	0.755928946018454	1	0.755928946018454
BACasv50	0	0.750679963874929	0.95150257112482	0.853912563829967	0.782623792124926	0.750679963874929	0.782623792124926	0.750679963874929	0	0	0.782623792124926	0.95150257112482	0.782623792124926	0.750679963874929	0	0.829515062006253	0.834497179245487	0.782623792124926	0.80511756018254	0.782623792124926	0.750679963874929	0	-0.707527552887687	0	0.750679963874929	0.750679963874929	0.750679963874929	0.810574641843674	0	-0.902707567477393	0	0	0	0	0.750679963874929	0.750679963874929	0	0	0	0	0	0	0.782623792124926	0.750679963874929	0	0.782623792124926	0	0.782623792124926	0.750679963874929	0.782623792124926	0.782623792124926	0.750679963874929	0.750679963874929	0	0.750679963874929	0.935775440838066	0.750679963874929	0.782623792124926	0	0.750679963874929	0.750679963874929	0.750679963874929	0	0.727825342874051	0.750679963874929	0.750679963874929	0	0	0.750679963874929	0	0.750679963874929	0	0.750679963874929	0.779812867365055	0.782623792124926	0.750679963874929	0.750679963874929	0	0	0.782623792124926	0.782623792124926	0.750679963874929	0.782623792124926	0.750679963874929	0	0.782623792124926	0	0.750679963874929	0	0.750679963874929	0	0.750679963874929	0	0.866476341281168	0.750679963874929	0.750679963874929	0.782623792124926	0.750679963874929	0.750679963874929	0.750679963874929	0	0	0.782623792124926	0	0	0.782623792124926	0.750679963874929	0	0.750679963874929	0	0	0.750679963874929	0.782623792124926	0	0.750679963874929	0	0	0.782623792124926	0.782623792124926	0.782623792124926	0	0	0.750679963874929	0.750679963874929	0.782623792124926	0	0	0	0	0.750679963874929	0.750679963874929	0.782623792124926	0	0	0.750679963874929	0.750679963874929	0	0	0.750679963874929	0	0	0.750679963874929	0
BACasv53	0	-0.763762615825973	-0.761904761904762	-0.785714285714286	-0.732588631506546	-0.763762615825973	-0.732588631506546	-0.763762615825973	0	0	-0.732588631506546	0	-0.732588631506546	-0.763762615825973	0	0	0	-0.732588631506546	0	-0.732588631506546	-0.763762615825973	0	0	0.952380952380952	-0.763762615825973	-0.763762615825973	-0.763762615825973	0	0	0	0	0	0	0	-0.763762615825973	-0.763762615825973	0	0	0	0	-0.748335776911965	-0.722968462440373	-0.732588631506546	-0.763762615825973	-0.7319250547114	-0.732588631506546	0	-0.732588631506546	-0.763762615825973	-0.732588631506546	-0.732588631506546	-0.763762615825973	-0.763762615825973	0	-0.763762615825973	0	-0.763762615825973	-0.732588631506546	0	-0.763762615825973	-0.763762615825973	-0.763762615825973	0	0	-0.763762615825973	-0.763762615825973	0	0	-0.763762615825973	0	-0.763762615825973	0	-0.763762615825973	0	-0.732588631506546	-0.763762615825973	-0.763762615825973	0	0	-0.732588631506546	-0.732588631506546	-0.763762615825973	-0.732588631506546	-0.763762615825973	0	-0.709208143266975	0	-0.763762615825973	0	-0.763762615825973	0	-0.763762615825973	0	0	-0.763762615825973	-0.763762615825973	-0.732588631506546	-0.763762615825973	-0.763762615825973	-0.763762615825973	0	0	-0.732588631506546	0	0	-0.732588631506546	-0.763762615825973	0	-0.763762615825973	-0.84559432466447	0	-0.763762615825973	-0.709208143266975	0	-0.763762615825973	0	0	-0.732588631506546	-0.732588631506546	-0.732588631506546	0	0	-0.763762615825973	-0.763762615825973	-0.732588631506546	0	0	0	0	-0.763762615825973	-0.763762615825973	-0.732588631506546	0	0	-0.763762615825973	-0.763762615825973	0	0	-0.763762615825973	0	0	-0.763762615825973	0
BACasv54	0.898219696434944	0.732588631506546	0	0	0.763762615825973	0.732588631506546	0.763762615825973	0.732588631506546	0.904761904761905	0.738095238095238	0.763762615825973	0	0.763762615825973	0.732588631506546	0	0	0	0.763762615825973	0	0.763762615825973	0.732588631506546	0	0	0	0.732588631506546	0.732588631506546	0.732588631506546	0.709208143266975	0.874267171196679	0	0	0.785714285714286	0.802409595481884	0	0.732588631506546	0.732588631506546	0	0	0	0	0.913223320977314	0.938590635448906	0.763762615825973	0.732588631506546	0.902707567477393	0.763762615825973	-0.714285714285714	0.763762615825973	0.732588631506546	0.763762615825973	0.763762615825973	0.732588631506546	0.732588631506546	0	0.732588631506546	0	0.732588631506546	0.763762615825973	0	0.732588631506546	0.732588631506546	0.732588631506546	0.850314645958414	0	0.732588631506546	0.732588631506546	0	0	0.732588631506546	0	0.732588631506546	0	0.732588631506546	0	0.763762615825973	0.732588631506546	0.732588631506546	0	0	0.763762615825973	0.763762615825973	0.732588631506546	0.763762615825973	0.732588631506546	0	0	0	0.732588631506546	-0.880952380952381	0.732588631506546	0	0.732588631506546	0	0	0.732588631506546	0.732588631506546	0.763762615825973	0.732588631506546	0.732588631506546	0.732588631506546	0	0	0.763762615825973	0	0	0.763762615825973	0.732588631506546	0	0.732588631506546	0.87287156094397	0	0.732588631506546	0	0	0.732588631506546	0	-0.80952380952381	0.763762615825973	0.763762615825973	0.763762615825973	0	0	0.732588631506546	0.732588631506546	0.763762615825973	0	0	0	0	0.732588631506546	0.732588631506546	0.763762615825973	0	0	0.732588631506546	0.732588631506546	0	0	0.732588631506546	0	0	0.732588631506546	0
BACasv56	0	0	0	0.763762615825973	0	0	0	0	0	0	0	0	0	0	0.875	0.791039852105472	0.768349819927832	0	0	0	0	0	-0.763762615825973	0	0	0	0	0.875	0.795790884925255	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96875	0	0	0	0	0.84279538089269	0	0	0	0	0	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	0	0	0	0	0.90625	0	0	0	0	0	0	0.839285714285714	0	0	0	0	0	0	0	0	0.839285714285714	0	0	0	0	0	0	0	0	0	0	0.90625	0.726547742148871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BACasv58	0.918708195043021	0.813733471206735	0	0	0.780519860137072	0.813733471206735	0.780519860137072	0.813733471206735	0.913223320977314	0.875172349269926	0.780519860137072	0	0.780519860137072	0.813733471206735	0	0	0	0.780519860137072	0	0.780519860137072	0.813733471206735	0	0	0	0.813733471206735	0.813733471206735	0.813733471206735	0	0.765590162535851	0	0	0.913223320977314	0.791109834620379	0	0.813733471206735	0.813733471206735	0	-0.748335776911965	0.913223320977314	0	0	0.972972972972973	0.780519860137072	0.813733471206735	0.779812867365055	0.780519860137072	-0.735652119676169	0.780519860137072	0.813733471206735	0.780519860137072	0.780519860137072	0.813733471206735	0.813733471206735	0	0.813733471206735	0	0.813733471206735	0.780519860137072	0	0.813733471206735	0.813733471206735	0.813733471206735	0.918708195043021	0	0.813733471206735	0.813733471206735	0	0	0.813733471206735	0	0.813733471206735	0	0.813733471206735	0	0.780519860137072	0.813733471206735	0.813733471206735	0	0	0.780519860137072	0.780519860137072	0.813733471206735	0.780519860137072	0.813733471206735	0	0	0	0.813733471206735	-0.849805034798334	0.813733471206735	0	0.813733471206735	0	0	0.813733471206735	0.813733471206735	0.780519860137072	0.813733471206735	0.813733471206735	0.813733471206735	0	0	0.780519860137072	0	0	0.780519860137072	0.813733471206735	0	0.813733471206735	0.900919200264599	0	0.813733471206735	0	0	0.813733471206735	0	-0.887856006505722	0.780519860137072	0.780519860137072	0.780519860137072	0	0	0.813733471206735	0.813733471206735	0.780519860137072	0	0	0	0	0.813733471206735	0.813733471206735	0.780519860137072	0	0	0.813733471206735	0.813733471206735	0	0	0.813733471206735	0	0	0.813733471206735	0
BACasv60	0.944227867127549	0.780519860137072	0	0	0.813733471206735	0.780519860137072	0.813733471206735	0.780519860137072	0.938590635448906	0.849805034798334	0.813733471206735	0	0.813733471206735	0.780519860137072	0	0	0	0.813733471206735	0	0.813733471206735	0.780519860137072	-0.722968462440373	0	0	0.780519860137072	0.780519860137072	0.780519860137072	0	0.740070490451322	0	0	0.887856006505722	0.867668850873964	0	0.780519860137072	0.780519860137072	0	-0.722968462440373	0.938590635448906	0	0.972972972972973	0	0.813733471206735	0.780519860137072	0.805806629610556	0.813733471206735	-0.761019434147762	0.813733471206735	0.780519860137072	0.813733471206735	0.813733471206735	0.780519860137072	0.780519860137072	0	0.780519860137072	0	0.780519860137072	0.813733471206735	0	0.780519860137072	0.780519860137072	0.780519860137072	0.893188522958493	0	0.780519860137072	0.780519860137072	0	0	0.780519860137072	0	0.780519860137072	0	0.780519860137072	0	0.813733471206735	0.780519860137072	0.780519860137072	0	0	0.813733471206735	0.813733471206735	0.780519860137072	0.813733471206735	0.780519860137072	0	0	0	0.780519860137072	-0.875172349269926	0.780519860137072	0	0.780519860137072	0	0	0.780519860137072	0.780519860137072	0.813733471206735	0.780519860137072	0.780519860137072	0.780519860137072	0	0	0.813733471206735	0	0	0.813733471206735	0.780519860137072	0	0.780519860137072	0.929981109950554	0	0.780519860137072	0	0	0.780519860137072	0	-0.913223320977314	0.813733471206735	0.813733471206735	0.813733471206735	0	0	0.780519860137072	0.780519860137072	0.813733471206735	0	0	0	0	0.780519860137072	0.780519860137072	0.813733471206735	0	0	0.780519860137072	0.780519860137072	0	0	0.780519860137072	0	0	0.780519860137072	0
BACasv61	0.768349819927832	0.959183673469388	0.732588631506546	0.763762615825973	1	0.959183673469388	1	0.959183673469388	0.763762615825973	0.732588631506546	1	0	1	0.959183673469388	0	0.732588631506546	0.768349819927832	1	0.763762615825973	1	0.959183673469388	-0.763762615825973	-0.763762615825973	-0.732588631506546	0.959183673469388	0.959183673469388	0.959183673469388	0.875	0.736988602787921	-0.763762615825973	0.736988602787921	0.732588631506546	0	0	0.959183673469388	0.959183673469388	0.782623792124926	-0.732588631506546	0.763762615825973	0	0.780519860137072	0.813733471206735	0	0.959183673469388	0.782623792124926	1	-0.763762615825973	1	0.959183673469388	1	1	0.959183673469388	0.959183673469388	0.839285714285714	0.959183673469388	0	0.959183673469388	1	0	0.959183673469388	0.959183673469388	0.959183673469388	0.736988602787921	0	0.959183673469388	0.959183673469388	0	0	0.959183673469388	0.780519860137072	0.959183673469388	0.875	0.959183673469388	0	1	0.959183673469388	0.959183673469388	0	0	1	1	0.959183673469388	1	0.959183673469388	-0.763762615825973	0.839285714285714	0	0.959183673469388	-0.763762615825973	0.959183673469388	0	0.959183673469388	0	0.75	0.959183673469388	0.959183673469388	1	0.959183673469388	0.959183673469388	0.959183673469388	0	0	1	0	0	1	0.959183673469388	0	0.959183673469388	0.875	0	0.959183673469388	0.839285714285714	0	0.959183673469388	0	-0.763762615825973	1	1	1	0	0	0.959183673469388	0.959183673469388	1	0	0	-0.763762615825973	0	0.959183673469388	0.959183673469388	1	0	0	0.959183673469388	0.959183673469388	0	0	0.959183673469388	0	0	0.959183673469388	0
BACasv65	0.736988602787921	1	0.763762615825973	0.732588631506546	0.959183673469388	1	0.959183673469388	1	0.732588631506546	0.763762615825973	0.959183673469388	0	0.959183673469388	1	0	0.763762615825973	0.736988602787921	0.959183673469388	0.732588631506546	0.959183673469388	1	-0.732588631506546	-0.732588631506546	-0.763762615825973	1	1	1	0.839285714285714	0.768349819927832	-0.732588631506546	0.768349819927832	0.763762615825973	0	0	1	1	0.750679963874929	-0.763762615825973	0.732588631506546	0	0.813733471206735	0.780519860137072	0.959183673469388	0	0.750679963874929	0.959183673469388	-0.732588631506546	0.959183673469388	1	0.959183673469388	0.959183673469388	1	1	0.875	1	0	1	0.959183673469388	0.75	1	1	1	0.768349819927832	0	1	1	0	0.755928946018454	1	0.813733471206735	1	0.839285714285714	1	0	0.959183673469388	1	1	0	0.755928946018454	0.959183673469388	0.959183673469388	1	0.959183673469388	1	-0.732588631506546	0.875	0	1	-0.732588631506546	1	0	1	0	0	1	1	0.959183673469388	1	1	1	0.755928946018454	0	0.959183673469388	0	0.755928946018454	0.959183673469388	1	0.755928946018454	1	0.839285714285714	0	1	0.875	0	1	0	-0.732588631506546	0.959183673469388	0.959183673469388	0.959183673469388	0	0.755928946018454	1	1	0.959183673469388	0.755928946018454	0	-0.732588631506546	0.755928946018454	1	1	0.959183673469388	0.755928946018454	0	1	1	0.755928946018454	0.755928946018454	1	0.755928946018454	0.755928946018454	1	0.755928946018454
BACasv67	0	0.750679963874929	0.707527552887687	0.80511756018254	0.782623792124926	0.750679963874929	0.782623792124926	0.750679963874929	0.707527552887687	0	0.782623792124926	0	0.782623792124926	0.750679963874929	0	0.707527552887687	0.711777005827033	0.782623792124926	0	0.782623792124926	0.750679963874929	0	0	-0.780720058358827	0.750679963874929	0.750679963874929	0.750679963874929	0.894427190999916	0.93267331798025	-0.707527552887687	0	0	0	0	0.750679963874929	0.750679963874929	0	-0.7319250547114	0.902707567477393	0.782623792124926	0.779812867365055	0.805806629610556	0.782623792124926	0.750679963874929	0	0.782623792124926	0	0.782623792124926	0.750679963874929	0.782623792124926	0.782623792124926	0.750679963874929	0.750679963874929	0	0.750679963874929	0	0.750679963874929	0.782623792124926	0.810574641843674	0.750679963874929	0.750679963874929	0.750679963874929	0	0	0.750679963874929	0.750679963874929	0	0	0.750679963874929	0	0.750679963874929	0	0.750679963874929	0	0.782623792124926	0.750679963874929	0.750679963874929	0	0	0.782623792124926	0.782623792124926	0.750679963874929	0.782623792124926	0.750679963874929	0	0.866476341281168	0	0.750679963874929	0	0.750679963874929	0	0.750679963874929	0	0	0.750679963874929	0.750679963874929	0.782623792124926	0.750679963874929	0.750679963874929	0.750679963874929	0	0	0.782623792124926	0	0	0.782623792124926	0.750679963874929	0	0.750679963874929	0.810574641843674	0	0.750679963874929	0.866476341281168	0	0.750679963874929	0	0	0.782623792124926	0.782623792124926	0.782623792124926	0	0	0.750679963874929	0.750679963874929	0.782623792124926	0	0	0	0	0.750679963874929	0.750679963874929	0.782623792124926	0	0.782623792124926	0.750679963874929	0.750679963874929	0	0	0.750679963874929	0	0	0.750679963874929	0
BACasv69	0.768349819927832	0.959183673469388	0.732588631506546	0.763762615825973	1	0.959183673469388	1	0.959183673469388	0.763762615825973	0.732588631506546	1	0	1	0.959183673469388	0	0.732588631506546	0.768349819927832	1	0.763762615825973	1	0.959183673469388	-0.763762615825973	-0.763762615825973	-0.732588631506546	0.959183673469388	0.959183673469388	0.959183673469388	0.875	0.736988602787921	-0.763762615825973	0.736988602787921	0.732588631506546	0	0	0.959183673469388	0.959183673469388	0.782623792124926	-0.732588631506546	0.763762615825973	0	0.780519860137072	0.813733471206735	1	0.959183673469388	0.782623792124926	0	-0.763762615825973	1	0.959183673469388	1	1	0.959183673469388	0.959183673469388	0.839285714285714	0.959183673469388	0	0.959183673469388	1	0	0.959183673469388	0.959183673469388	0.959183673469388	0.736988602787921	0	0.959183673469388	0.959183673469388	0	0	0.959183673469388	0.780519860137072	0.959183673469388	0.875	0.959183673469388	0	1	0.959183673469388	0.959183673469388	0	0	1	1	0.959183673469388	1	0.959183673469388	-0.763762615825973	0.839285714285714	0	0.959183673469388	-0.763762615825973	0.959183673469388	0	0.959183673469388	0	0.75	0.959183673469388	0.959183673469388	1	0.959183673469388	0.959183673469388	0.959183673469388	0	0	1	0	0	1	0.959183673469388	0	0.959183673469388	0.875	0	0.959183673469388	0.839285714285714	0	0.959183673469388	0	-0.763762615825973	1	1	1	0	0	0.959183673469388	0.959183673469388	1	0	0	-0.763762615825973	0	0.959183673469388	0.959183673469388	1	0	0	0.959183673469388	0.959183673469388	0	0	0.959183673469388	0	0	0.959183673469388	0
BACasv70	-0.826362120720149	-0.732588631506546	0	0	-0.763762615825973	-0.732588631506546	-0.763762615825973	-0.732588631506546	-0.904761904761905	-0.880952380952381	-0.763762615825973	0	-0.763762615825973	-0.732588631506546	0	0	0	-0.763762615825973	0	-0.763762615825973	-0.732588631506546	0.928571428571429	0	0	-0.732588631506546	-0.732588631506546	-0.732588631506546	0	0	0	0	0	-0.778457070243618	0	-0.732588631506546	-0.732588631506546	0	0	-0.714285714285714	0	-0.735652119676169	-0.761019434147762	-0.763762615825973	-0.732588631506546	0	-0.763762615825973	0	-0.763762615825973	-0.732588631506546	-0.763762615825973	-0.763762615825973	-0.732588631506546	-0.732588631506546	-0.84559432466447	-0.732588631506546	0	-0.732588631506546	-0.763762615825973	0	-0.732588631506546	-0.732588631506546	-0.732588631506546	-0.826362120720149	0	-0.732588631506546	-0.732588631506546	-0.773703091383558	0	-0.732588631506546	-0.786386748619354	-0.732588631506546	-0.87287156094397	-0.732588631506546	0	-0.763762615825973	-0.732588631506546	-0.732588631506546	0.714285714285714	0	-0.763762615825973	-0.763762615825973	-0.732588631506546	-0.763762615825973	-0.732588631506546	0	0	0	-0.732588631506546	0.785714285714286	-0.732588631506546	0	-0.732588631506546	0	0	-0.732588631506546	-0.732588631506546	-0.763762615825973	-0.732588631506546	-0.732588631506546	-0.732588631506546	0	0	-0.763762615825973	0	0	-0.763762615825973	-0.732588631506546	0	-0.732588631506546	-0.709208143266975	0	-0.732588631506546	0	0	-0.732588631506546	0	0.904761904761905	-0.763762615825973	-0.763762615825973	-0.763762615825973	0	0	-0.732588631506546	-0.732588631506546	-0.763762615825973	0	-0.763762615825973	0	0	-0.732588631506546	-0.732588631506546	-0.763762615825973	0	0	-0.732588631506546	-0.732588631506546	0	0	-0.732588631506546	0	0	-0.732588631506546	0
BACasv71	0.768349819927832	0.959183673469388	0.732588631506546	0.763762615825973	1	0.959183673469388	1	0.959183673469388	0.763762615825973	0.732588631506546	1	0	1	0.959183673469388	0	0.732588631506546	0.768349819927832	1	0.763762615825973	1	0.959183673469388	-0.763762615825973	-0.763762615825973	-0.732588631506546	0.959183673469388	0.959183673469388	0.959183673469388	0.875	0.736988602787921	-0.763762615825973	0.736988602787921	0.732588631506546	0	0	0.959183673469388	0.959183673469388	0.782623792124926	-0.732588631506546	0.763762615825973	0	0.780519860137072	0.813733471206735	1	0.959183673469388	0.782623792124926	1	-0.763762615825973	0	0.959183673469388	1	1	0.959183673469388	0.959183673469388	0.839285714285714	0.959183673469388	0	0.959183673469388	1	0	0.959183673469388	0.959183673469388	0.959183673469388	0.736988602787921	0	0.959183673469388	0.959183673469388	0	0	0.959183673469388	0.780519860137072	0.959183673469388	0.875	0.959183673469388	0	1	0.959183673469388	0.959183673469388	0	0	1	1	0.959183673469388	1	0.959183673469388	-0.763762615825973	0.839285714285714	0	0.959183673469388	-0.763762615825973	0.959183673469388	0	0.959183673469388	0	0.75	0.959183673469388	0.959183673469388	1	0.959183673469388	0.959183673469388	0.959183673469388	0	0	1	0	0	1	0.959183673469388	0	0.959183673469388	0.875	0	0.959183673469388	0.839285714285714	0	0.959183673469388	0	-0.763762615825973	1	1	1	0	0	0.959183673469388	0.959183673469388	1	0	0	-0.763762615825973	0	0.959183673469388	0.959183673469388	1	0	0	0.959183673469388	0.959183673469388	0	0	0.959183673469388	0	0	0.959183673469388	0
