	FUNasv2	FUNasv5	FUNasv6	FUNasv7	FUNasv9	FUNasv10	FUNasv12	FUNasv13	FUNasv14	FUNasv16	FUNasv18	FUNasv20	FUNasv24	FUNasv27	FUNasv29	FUNasv30	FUNasv31	FUNasv32	FUNasv33	FUNasv34	FUNasv35	FUNasv38	FUNasv40	FUNasv41	FUNasv43	FUNasv44	FUNasv45	FUNasv49	FUNasv51	FUNasv52	FUNasv53	FUNasv55	FUNasv57	FUNasv58	FUNasv62	FUNasv63	FUNasv68	FUNasv69	FUNasv71	FUNasv73	FUNasv74	FUNasv75	FUNasv76	FUNasv78	FUNasv79	FUNasv81	FUNasv82	FUNasv83	FUNasv85	FUNasv86	FUNasv87	FUNasv88	FUNasv89	FUNasv91	FUNasv92	FUNasv93	FUNasv98	FUNasv100	FUNasv101	FUNasv102	FUNasv103	FUNasv106	FUNasv107	FUNasv108	FUNasv110	FUNasv111	FUNasv112	FUNasv113	FUNasv114	FUNasv115	FUNasv117	FUNasv118	FUNasv120	FUNasv121	FUNasv122	FUNasv123	FUNasv124	FUNasv125	FUNasv127	FUNasv128	FUNasv129	FUNasv130	FUNasv131	FUNasv132	FUNasv134	FUNasv136	FUNasv137	FUNasv138	FUNasv140	FUNasv141	FUNasv142	FUNasv145	FUNasv146	FUNasv149	FUNasv151	FUNasv154	FUNasv156	FUNasv157	FUNasv159	FUNasv163	FUNasv166	FUNasv167	FUNasv168	FUNasv169	FUNasv174	FUNasv175	FUNasv176	FUNasv177	FUNasv179	FUNasv180	FUNasv182	FUNasv184	FUNasv185	FUNasv186	FUNasv187	FUNasv191	FUNasv193	FUNasv194	FUNasv197	FUNasv198	FUNasv201	FUNasv203	FUNasv208	FUNasv209	FUNasv210	FUNasv211	FUNasv212	FUNasv214	FUNasv217	FUNasv220	FUNasv221	FUNasv224	FUNasv226	FUNasv227	FUNasv230	FUNasv231	FUNasv232	FUNasv235	FUNasv237	FUNasv238	FUNasv241	FUNasv243	FUNasv245	FUNasv248	FUNasv249	FUNasv250	FUNasv252	FUNasv254	FUNasv256	FUNasv259	FUNasv268	FUNasv269	FUNasv270	FUNasv272	FUNasv276	FUNasv277	FUNasv287	FUNasv289	FUNasv290	FUNasv295	FUNasv298	FUNasv300	FUNasv308	FUNasv319	FUNasv321	FUNasv328	FUNasv330	FUNasv336	FUNasv339	FUNasv345	FUNasv346	FUNasv353	FUNasv355	FUNasv357	FUNasv359	FUNasv365	FUNasv370	FUNasv375	FUNasv378	FUNasv381	FUNasv382	FUNasv388	FUNasv392	FUNasv406	FUNasv421	FUNasv422	FUNasv424	FUNasv427	FUNasv431	FUNasv432	FUNasv434	FUNasv451	FUNasv459	FUNasv467	FUNasv473	FUNasv483	FUNasv496	FUNasv502	FUNasv556	FUNasv565	FUNasv579	FUNasv580	FUNasv584
FUNasv73	0	0	0	0	0.975900072948533	0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0	-0.927105069301107	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0.782623792124926	0	0.782623792124926	0	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0.750679963874929	0	0	0	0.782623792124926	0	0	0.782623792124926	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0.782623792124926	0.782623792124926	0	0	0	0	0	0	0.782623792124926	0.782623792124926	0	0	0	0	0	0.782623792124926	0	0	0.875	0	0	0	0	0	0	0.782623792124926	0	0	0	0.782623792124926	0	0	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0	0	0	0.75	0	0.782623792124926	0	0	0	0.782623792124926	0	0	0	0	0	0	0	0	0.750679963874929	0	0	0	0	0	0	0	0.750679963874929	0	0	0.750679963874929	0	0	0	0	0	0	0	0	0	0	0	0.782623792124926	0	0	0	0	0.750679963874929	0.750679963874929	0	0	0	0
FUNasv74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.755928946018454	0	0	0	0	0	0	1	0	1	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.755928946018454	0.755928946018454	0	0.755928946018454	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0	0	0	0	0.755928946018454	0	0	0.755928946018454	0	0	0	0	0.755928946018454	0	0	0	1	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0	0	0	0	0	0.755928946018454	0.755928946018454	0	0	0.755928946018454	0	0	0.755928946018454	0	0.755928946018454	0	0	0	1	0	0	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0	0.755928946018454	0	0	0.755928946018454	1	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0.755928946018454	0	0	0	1	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	1	1	0	0	0	0.755928946018454	0	1	0	0.755928946018454	1	0.755928946018454	0	0	1	1	0	0	0	1	0.755928946018454	0.755928946018454
FUNasv75	-0.833333333333333	-0.785714285714286	0	0	0	0	0	-0.975900072948533	-0.714285714285714	0	0	-0.738095238095238	0	0.738095238095238	0	0	0	-0.785714285714286	-0.87831006565368	-0.904761904761905	-0.790433332862751	0	0	0.833333333333333	0	0	0	-0.7319250547114	0	0	0	0	0	0	0	-0.761904761904762	-0.785714285714286	-0.763762615825973	-0.761019434147762	0	0	0	0	-0.761019434147762	0	0	0	-0.763762615825973	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	-0.763762615825973	0	-0.763762615825973	0	-0.709208143266975	0	-0.786386748619354	0	-0.763762615825973	0	0	-0.761019434147762	0	-0.761019434147762	-0.786386748619354	-0.735652119676169	0	-0.763762615825973	0.80952380952381	0	0	-0.732588631506546	0	0	0	-0.763762615825973	0	-0.97007727214974	-0.763762615825973	0	0	0	-0.709208143266975	-0.763762615825973	0	0	0	0	-0.756322556535113	0	-0.707527552887687	0	-0.763762615825973	-0.763762615825973	-0.786386748619354	0	0	0	0	-0.761019434147762	-0.763762615825973	-0.763762615825973	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	-0.707527552887687	0	-0.763762615825973	0	0	0	-0.791039852105472	-0.791039852105472	-0.763762615825973	0	0	0	0	-0.738095238095238	0	0	0	0	0	0	-0.80511756018254	0	-0.763762615825973	0	0	0	-0.763762615825973	0	0	0	0	0	-0.850314645958414	0	0	-0.732588631506546	0	0	0	0	0	-0.736485379546474	0	-0.732588631506546	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0
FUNasv76	0	0	0	0	-0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	-0.927105069301107	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	-0.763762615825973	0	-0.763762615825973	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	-0.732588631506546	0	0	0	-0.763762615825973	0	0	-0.763762615825973	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	-0.763762615825973	-0.763762615825973	0	0	0	0	0	0	-0.763762615825973	-0.763762615825973	0	0	0	0	0	-0.763762615825973	0	0	-0.95150257112482	0	0	0	0	0	0	-0.763762615825973	0	0	0	-0.763762615825973	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	-0.732588631506546	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0
FUNasv78	0.938590635448906	0.938590635448906	0.710284805204577	0	0	0	0.913223320977314	0.779812867365055	0.938590635448906	0	0	0	-0.913223320977314	0	0	0.887856006505722	-0.710284805204577	0.938590635448906	0.961769203083567	0.938590635448906	0.918708195043021	0.761019434147762	0.735652119676169	0	0	-0.913223320977314	0.944227867127549	0.961769203083567	-0.887856006505722	-0.913223320977314	0	0.86248869203413	0	0	0.913223320977314	0.86248869203413	0.786386748619354	0.813733471206735	1	0	0	-0.761019434147762	0	0	0	0.710284805204577	0	0.813733471206735	0.849805034798334	0.710284805204577	0.761019434147762	0.867668850873964	-0.875172349269926	-0.786386748619354	0.816629506704908	0.918918918918919	0.710284805204577	0.900919200264599	0.875172349269926	0.837121377562538	-0.761019434147762	0.756756756756757	0.891891891891892	0	0.813733471206735	0.813733471206735	0.831800391856058	0.813733471206735	0	0.929981109950554	0.756756756756757	0.972972972972973	0.783783783783784	0.813733471206735	0.727825342874051	0.918918918918919	1	0.918918918918919	1	0.972972972972973	0.972972972972973	0.918918918918919	0.813733471206735	-0.837121377562538	0	0.972972972972973	0.780519860137072	0	0	0.883787916347062	0.813733471206735	0.756756756756757	0.829389342747172	0.813733471206735	0.837837837837838	0.810810810810811	-0.710284805204577	0.929981109950554	0.813733471206735	-0.727310654409058	0	0.72972972972973	0	0.883787916347062	0	0.935775440838066	0	0.813733471206735	0.813733471206735	0.972972972972973	-0.913223320977314	0.918918918918919	0.756756756756757	-0.753819105119553	1	0.813733471206735	0.813733471206735	0.900919200264599	0.726547742148871	0	0.891891891891892	0	0.813733471206735	0	0	0	0.891891891891892	-0.753819105119553	0	0.735652119676169	0	-0.913223320977314	0.813733471206735	0.727825342874051	0.935775440838066	0	0.813733471206735	0.756756756756757	0	0	0.84279538089269	0.84279538089269	0.813733471206735	0	0	0.726547742148871	0.891891891891892	0.786386748619354	0	0.810810810810811	0.84279538089269	0.918708195043021	0.918918918918919	0.909781678592564	0	-0.710284805204577	0.813733471206735	0.864864864864865	0	0.883787916347062	0.813733471206735	0.727825342874051	0	0.72972972972973	0	0.837837837837838	0	0	0.84279538089269	0.780519860137072	0.72972972972973	0	0.756756756756757	0.84279538089269	0	0.78467156152078	0	0.780519860137072	0	0	0.780519860137072	0	0	0	0	0	0	0	0	0	0	0	0.813733471206735	0	0.900919200264599	0	0	0.780519860137072	0.780519860137072	0	0	0	0
FUNasv79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.755928946018454	0	0	1	0	0	0	0	0	1	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.755928946018454	0.755928946018454	0	0.755928946018454	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0	0	0	0	0.755928946018454	0	0	0.755928946018454	0	0	0	0	0.755928946018454	0	0	0	1	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0	0	0	0	0	0.755928946018454	0.755928946018454	0	0	0.755928946018454	0	0	0.755928946018454	0	0.755928946018454	0	0	0	1	0	0	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0	0.755928946018454	0	0	0.755928946018454	1	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0.755928946018454	0	0	0	1	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	1	1	0	0	0	0.755928946018454	0	1	0	0.755928946018454	1	0.755928946018454	0	0	1	1	0	0	0	1	0.755928946018454	0.755928946018454
FUNasv81	0	0	0.738095238095238	0	0	0	0.761904761904762	0	0	0	0	0	0	0	-0.904761904761905	0	-0.833333333333333	0	0.756322556535113	0.714285714285714	0.754504545005353	0.857142857142857	0.761904761904762	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0.880952380952381	0.904761904761905	0	0.710284805204577	0	0	0	0	0.710284805204577	0	0	0	0	0	0.928571428571429	0	0	0	0	0.922172221673209	0.837121377562538	0.785714285714286	0	0	0.857142857142857	-0.761904761904762	0.887856006505722	0.86248869203413	0	0	0	0.902707567477393	0	0	0	0.887856006505722	0.735652119676169	0.913223320977314	0	0.87831006565368	0.837121377562538	0.710284805204577	0.786386748619354	0.710284805204577	0.735652119676169	0	0.837121377562538	0	-0.857142857142857	0	0.761019434147762	0	0	0	0	0	0.938590635448906	0	0	0.86248869203413	0.913223320977314	-0.857142857142857	0	0	-0.754504545005353	0	0.913223320977314	0	0.87831006565368	0	0	-0.714285714285714	0	0	0.735652119676169	0	0.786386748619354	0.887856006505722	-0.756322556535113	0.710284805204577	0	0	0	0.763762615825973	0	0.86248869203413	-0.730552019767088	0	0	0	0	0.761019434147762	-0.87831006565368	0	0.738095238095238	0	0	0	0.780720058358827	0	0	0	0.887856006505722	0.791039852105472	0	0	0	0	0	0	0.763762615825973	0.761019434147762	0.928571428571429	0	0.786386748619354	0	0.730552019767088	0.837121377562538	0.707527552887687	0	-0.80952380952381	0	0.86248869203413	0	0.7319250547114	0	0.853912563829967	0.84559432466447	0.913223320977314	0	0.86248869203413	0	0	0	0	0.913223320977314	0	0.887856006505722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84559432466447	0	0	0	0.87287156094397	0	0	0	0	0	0	0	0	0
FUNasv82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.755928946018454	0	0	1	0	0	0	1	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.755928946018454	0.755928946018454	0	0.755928946018454	0	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0	0	0	0	0.755928946018454	0	0	0.755928946018454	0	0	0	0	0.755928946018454	0	0	0	1	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0	0	0	0	0	0.755928946018454	0.755928946018454	0	0	0.755928946018454	0	0	0.755928946018454	0	0.755928946018454	0	0	0	1	0	0	0	0.755928946018454	0	0	0.755928946018454	0.755928946018454	0	0	0.755928946018454	0	0	0.755928946018454	1	0	0	0	0	0.755928946018454	0	0	0	0	0	0	0	0.755928946018454	0	1	0	0.755928946018454	0	0	0	1	0	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	1	1	0	0	0	0.755928946018454	0	1	0	0.755928946018454	1	0.755928946018454	0	0	1	1	0	0	0	1	0.755928946018454	0.755928946018454
FUNasv83	0.763762615825973	0.763762615825973	0	0	0.763762615825973	0	0	0.782623792124926	0.763762615825973	0	0	0	-0.763762615825973	0	0	0.732588631506546	0	0.763762615825973	0.782623792124926	0.763762615825973	0	0	0	0	0	-0.732588631506546	0.768349819927832	0.782623792124926	-0.732588631506546	-0.763762615825973	0	0	0.755928946018454	0	0	0	0	1	0.813733471206735	0.782623792124926	0.755928946018454	-0.763762615825973	-0.763762615825973	0.813733471206735	0.755928946018454	0	0.755928946018454	0	0	0	0	0	-0.763762615825973	0	0	0	0	0.75	0.763762615825973	0	0	0	0	0.755928946018454	1	1	0	1	0	0.875	0	0.813733471206735	0	1	0	0	0.813733471206735	0	0.813733471206735	0.813733471206735	0.780519860137072	0	1	0	0.755928946018454	0	0.959183673469388	0	0	0	1	0	0.768349819927832	1	0	0	0	0.875	1	0	0	0	0.755928946018454	0	0	0.782623792124926	0	1	1	0.813733471206735	-0.732588631506546	0	0	0	0.813733471206735	1	1	0.839285714285714	0	0	0	0	1	0	0	0	0	0	0.755928946018454	0	0	-0.763762615825973	1	0	0.750679963874929	0	1	0	0	0	0.875	0.875	1	0.755928946018454	0	0	0	0	0	0	0	0.736988602787921	0	0.750679963874929	0	0	1	0	0.755928946018454	0	1	0	0	0	0.755928946018454	0	0	0	0	0.959183673469388	0	0	0	0	0	0.75	0	0.959183673469388	0	0	0.959183673469388	0.755928946018454	0.755928946018454	0	0	0	0	0	0.755928946018454	0	0	0.755928946018454	1	0	0.75	0.755928946018454	0.755928946018454	0.959183673469388	0.959183673469388	0	0.755928946018454	0	0
FUNasv85	0.714285714285714	0	0	0	0	0	0.952380952380952	0	0.714285714285714	0	0	0	-0.738095238095238	0	0	0.833333333333333	0	0	0.7319250547114	0	0	0	0	0	0	-0.833333333333333	0.766480807624486	0.829515062006253	-0.761904761904762	-0.761904761904762	0	0.714285714285714	0	0	0.952380952380952	0.714285714285714	0	0	0.849805034798334	0	0	0	0	0.849805034798334	0	0	0	0	0	0	0	0.874267171196679	-0.761904761904762	0	0.730552019767088	0.824437720326742	0	0.87287156094397	0.952380952380952	0.833333333333333	0	0	0.748335776911965	0	0	0	0	0	0.732588631506546	0.84559432466447	0	0.773703091383558	0	0	0.7319250547114	0.824437720326742	0.849805034798334	0.849805034798334	0.849805034798334	0.773703091383558	0.79907040585515	0.824437720326742	0	0	0	0.875172349269926	0	0	0	0.707527552887687	0	0	0	0	0	0	0	0.84559432466447	0	0	0	0	0	0.707527552887687	0	0.707527552887687	0	0	0	0.773703091383558	-0.80952380952381	0.849805034798334	0	-0.7319250547114	0.849805034798334	0	0	0.791039852105472	0.709208143266975	0.763762615825973	0.748335776911965	0	0	0	0	0	0.79907040585515	0	0	0	0	-0.785714285714286	0	0	0.780720058358827	0.763762615825973	0	0	0	0	0	0	0	0	0	0.709208143266975	0.79907040585515	0	0	0	0.84559432466447	0.826362120720149	0.824437720326742	0.80511756018254	0	0	0	0.79907040585515	0	0.756322556535113	0	0	0	0	0	0	0	0.763762615825973	0.763762615825973	0	0	0	0	0.763762615825973	0	0	0	0	0	0.763762615825973	0	0	0	0	0.732588631506546	0	0.763762615825973	0	0	0	0	0	0	0	0.87287156094397	0	0	0	0	0.732588631506546	0	0	0
FUNasv86	0.761904761904762	0.714285714285714	0.80952380952381	0	0	0	0	0	0	0	0	0	0	0	-0.904761904761905	0	-0.833333333333333	0.714285714285714	0.756322556535113	0.785714285714286	0.790433332862751	0.952380952380952	0.880952380952381	0	0	0	0	0.707527552887687	0	0	0	0.833333333333333	0	0	0	0.880952380952381	0.904761904761905	0	0.710284805204577	0	0	0	0	0.710284805204577	0	0.928571428571429	0	0	0	0	0.714285714285714	0	0	0	0.850314645958414	0.837121377562538	0.785714285714286	0	0	0.761904761904762	0	0.887856006505722	0.86248869203413	0	0	0	0.902707567477393	0	0	0	0.887856006505722	0.735652119676169	0.913223320977314	0	0.780720058358827	0.837121377562538	0.710284805204577	0.786386748619354	0.710284805204577	0.735652119676169	0	0.837121377562538	0	-0.928571428571429	0	0.761019434147762	0	0	0	0	0	0.938590635448906	0.730552019767088	0	0.86248869203413	0.913223320977314	-0.857142857142857	0	0	-0.826362120720149	0	0.913223320977314	0	0.87831006565368	0	0	0	0	0	0.735652119676169	0	0.786386748619354	0.887856006505722	0	0.710284805204577	0	0	0	0.763762615825973	0	0.86248869203413	0	0	0	0	0	0.761019434147762	-0.756322556535113	0	0.80952380952381	0	0	0	0.829515062006253	0	0	0	0.887856006505722	0.791039852105472	0	0	0	0	0	0	0.763762615825973	0.761019434147762	0.857142857142857	0	0.786386748619354	0	0	0.837121377562538	0	0	-0.714285714285714	0	0.86248869203413	0	0.780720058358827	0	0.756322556535113	0.84559432466447	0.913223320977314	0	0.86248869203413	0	0	0	0	0.913223320977314	0	0.887856006505722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84559432466447	0	0	0	0.87287156094397	0	0	0	0	0	0	0	0	0
FUNasv87	0.714285714285714	0.761904761904762	0.952380952380952	0	0	0	0	0	0.80952380952381	0	0	0	-0.785714285714286	0	-0.761904761904762	0.738095238095238	-0.80952380952381	0.761904761904762	0	0	0	0	0.904761904761905	0	0	-0.738095238095238	0.826362120720149	0.756322556535113	-0.714285714285714	-0.761904761904762	0	0.785714285714286	0	0	0.785714285714286	0	0	0	0.761019434147762	0	0	0	0	0.761019434147762	0	0	0	0	0	0.714285714285714	0	0.826362120720149	0	-0.952380952380952	0	0.761019434147762	0.857142857142857	0	0	0	-0.738095238095238	0.913223320977314	0.710284805204577	0	0	0	0.7319250547114	0	0	0	0.913223320977314	0.710284805204577	0.86248869203413	0	0.853912563829967	0.761019434147762	0.761019434147762	0.86248869203413	0.761019434147762	0.710284805204577	0.811754063090946	0.761019434147762	0	0	0	0.786386748619354	0	0	0	0.927105069301107	0	0.811754063090946	0	0	0.710284805204577	0.735652119676169	-0.738095238095238	0	0	-0.910195959054077	0	0.86248869203413	0	0	0	0.756322556535113	0	0	0	0.710284805204577	-0.857142857142857	0.86248869203413	0.913223320977314	-0.902707567477393	0.761019434147762	0	0	0	0	0	0.710284805204577	-0.814385858101016	0	0	0	0	0.913223320977314	-0.780720058358827	0	0.928571428571429	0	-0.761904761904762	0	0.95150257112482	0.80511756018254	0	0	0.913223320977314	0	0	0	0	0	0	0	0	0.913223320977314	0	0	0.86248869203413	0.736485379546474	0	0.761019434147762	0.707527552887687	0	-0.785714285714286	0	0.837121377562538	0	0.80511756018254	0	0.780720058358827	0	0.86248869203413	0	0.710284805204577	0	0	0.763762615825973	0	0.86248869203413	0	0.913223320977314	0.763762615825973	0	0	0	0	0	0	0	0	0	-0.829515062006253	0	0	0	-0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv88	0.778457070243618	0	0.790433332862751	0	0	0	0.898219696434944	0	0.742528282386221	0	0	0	-0.754504545005353	0	0	0.922172221673209	-0.754504545005353	0	0.785409109878106	0.742528282386221	0	0	0	0	0	-0.946124746911475	0.77710843373494	0.859041213929178	-0.850314645958414	-0.790433332862751	0	0	0	0	0.862290908577547	0	0	0	0.867668850873964	0	0	0	0	0.867668850873964	0	0	0	0	0.874267171196679	0	0.826362120720149	0	-0.790433332862751	-0.886243433815812	0.740963855421687	0.765590162535851	0	0.768349819927832	0.862290908577547	0.778457070243618	-0.826362120720149	0.816629506704908	0.714550818366794	0	0	0	0.711777005827033	0	0	0.795790884925255	0.816629506704908	0.816629506704908	0.765590162535851	0	0.859041213929178	0.765590162535851	0.867668850873964	0.867668850873964	0.867668850873964	0.816629506704908	0.918708195043021	0.765590162535851	0	0	0	0.842149178789436	0	0	0	0.859041213929178	0	0.714550818366794	0	0	0.714550818366794	0	0	0.795790884925255	0	0	0	0.765590162535851	0	0	0	0.736321040510724	0	0	0	0.816629506704908	-0.874267171196679	0.867668850873964	0.816629506704908	-0.883585248612869	0.867668850873964	0	0	0.8506730149201	0	0	0.714550818366794	-0.771084337349398	0	0	0	0	0.918708195043021	-0.846769196587333	0	0	0	-0.778457070243618	0	0.736321040510724	0.90812928329656	0	0	0.816629506704908	0	0	0	0	0	0	0	0	0.918708195043021	0	0	0.867668850873964	0.795790884925255	0.921686746987952	0.765590162535851	0.90812928329656	0	-0.778457070243618	0	0.791109834620379	0	0	0	0.834497179245487	0	0.765590162535851	0	0.714550818366794	0	0	0.878114079917523	0	0.765590162535851	0	0.816629506704908	0.878114079917523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.768349819927832	0	0	0	0	0	0	0	0
FUNasv89	-0.952380952380952	-0.761904761904762	0	0	0	0	-0.857142857142857	-0.707527552887687	-0.80952380952381	0	0	0	0.738095238095238	0	0	-0.761904761904762	0	-0.761904761904762	-0.853912563829967	-0.904761904761905	-0.754504545005353	-0.714285714285714	0	0	0	0.928571428571429	-0.802409595481884	-0.95150257112482	0	0.833333333333333	0	-0.80952380952381	0	0	-0.714285714285714	-0.833333333333333	-0.714285714285714	-0.763762615825973	-0.875172349269926	0	0	0.761904761904762	0	-0.875172349269926	0	0	0	-0.763762615825973	-0.761904761904762	0	0	-0.790433332862751	0	0.714285714285714	0	-0.773703091383558	0	-0.84559432466447	0	-0.738095238095238	0	0	-0.722968462440373	0	-0.763762615825973	-0.763762615825973	-0.707527552887687	-0.763762615825973	0	-0.87287156094397	0	-0.824437720326742	0	-0.763762615825973	0	-0.773703091383558	-0.875172349269926	-0.79907040585515	-0.875172349269926	-0.824437720326742	-0.849805034798334	-0.773703091383558	-0.763762615825973	0.761904761904762	0	-0.849805034798334	-0.732588631506546	0	0	0	-0.763762615825973	0	-0.802409595481884	-0.763762615825973	0	0	0	-0.87287156094397	-0.763762615825973	0	0	0	0	-0.756322556535113	0	-0.707527552887687	0	-0.763762615825973	-0.763762615825973	-0.824437720326742	0	-0.79907040585515	0	0	-0.875172349269926	-0.763762615825973	-0.763762615825973	-0.84559432466447	0	0	-0.722968462440373	0	-0.763762615825973	0	0	0	-0.773703091383558	0	0	0	0	0	-0.763762615825973	0	-0.927105069301107	0	-0.763762615825973	0	0	0	-0.709208143266975	-0.709208143266975	-0.763762615825973	0	0	0	-0.773703091383558	0	0	0	-0.791039852105472	-0.766480807624486	-0.773703091383558	-0.7319250547114	0	0	-0.763762615825973	-0.722968462440373	0	0	-0.763762615825973	0	0	0	0	0	0	0	-0.791039852105472	-0.732588631506546	0	0	0	-0.791039852105472	0	0	0	-0.732588631506546	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	-0.84559432466447	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0
FUNasv91	-0.785714285714286	-0.738095238095238	-0.928571428571429	0	0	0	-0.714285714285714	0	-0.80952380952381	0	0	0	0.80952380952381	0	0	-0.833333333333333	0.80952380952381	-0.738095238095238	0	-0.714285714285714	0	-0.714285714285714	-0.80952380952381	0	0	0.857142857142857	-0.826362120720149	-0.829515062006253	0.738095238095238	0.833333333333333	0	-0.761904761904762	0	0	-0.738095238095238	0	0	0	-0.786386748619354	0	0	0	0	-0.786386748619354	0	0	0	0	0	0	-0.952380952380952	-0.886243433815812	0.714285714285714	0	0	-0.710284805204577	-0.761904761904762	0	0	0	0.80952380952381	-0.86248869203413	0	0	0	0	0	0	0	0	-0.86248869203413	-0.761019434147762	-0.786386748619354	0	-0.80511756018254	-0.710284805204577	-0.786386748619354	-0.811754063090946	-0.786386748619354	-0.761019434147762	-0.86248869203413	-0.710284805204577	0	0	0	-0.761019434147762	0	0	0	-0.902707567477393	0	-0.761019434147762	0	0	-0.735652119676169	-0.710284805204577	0.714285714285714	0	0	0.826362120720149	0	-0.837121377562538	0	0	0	-0.756322556535113	0	0	0	-0.761019434147762	0.857142857142857	-0.811754063090946	-0.86248869203413	0.87831006565368	-0.786386748619354	0	0	-0.736485379546474	0	0	0	0.754504545005353	0	0	0	0	-0.887856006505722	0.756322556535113	0	-0.833333333333333	0	0.761904761904762	0	-0.853912563829967	-0.902707567477393	0	0	-0.86248869203413	0	0	0	0	0	0	0	0	-0.887856006505722	0	0	-0.913223320977314	0	-0.730552019767088	-0.710284805204577	-0.780720058358827	0	0.761904761904762	0	-0.761019434147762	0	-0.707527552887687	0	-0.80511756018254	0	-0.837121377562538	0	-0.735652119676169	0	0	-0.791039852105472	0	-0.837121377562538	0	-0.86248869203413	-0.791039852105472	0	0	0	0	0	0	0	0	0	0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
