nodes_id	degree	modularity
FUNasv2	114	2
FUNasv5	115	2
FUNasv6	76	1
FUNasv7	7	1
FUNasv9	31	2
FUNasv10	3	2
FUNasv12	101	1
FUNasv13	63	2
FUNasv14	114	2
FUNasv16	2	2
FUNasv18	4	4
FUNasv20	3	4
FUNasv24	113	2
FUNasv27	4	2
FUNasv29	67	1
FUNasv30	110	3
FUNasv31	80	1
FUNasv32	115	2
FUNasv33	115	2
FUNasv34	113	2
FUNasv35	99	1
FUNasv38	92	1
FUNasv40	84	1
FUNasv41	6	2
FUNasv43	7	1
FUNasv44	116	3
FUNasv45	115	3
FUNasv49	118	3
FUNasv51	112	1
FUNasv52	113	2
FUNasv53	2	1
FUNasv55	94	1
FUNasv57	50	2
FUNasv58	2	1
FUNasv62	103	1
FUNasv63	93	1
FUNasv68	86	1
FUNasv69	88	2
FUNasv71	133	1
FUNasv73	32	2
FUNasv74	50	2
FUNasv75	64	2
FUNasv76	30	2
FUNasv78	133	1
FUNasv79	50	2
FUNasv81	75	1
FUNasv82	50	2
FUNasv83	88	2
FUNasv85	69	1
FUNasv86	74	1
FUNasv87	80	1
FUNasv88	80	1
FUNasv89	91	2
FUNasv91	79	1
FUNasv92	92	1
FUNasv93	112	1
FUNasv98	82	1
FUNasv100	89	2
FUNasv101	86	2
FUNasv102	99	1
FUNasv103	75	1
FUNasv106	89	1
FUNasv107	110	1
FUNasv108	50	2
FUNasv110	88	2
FUNasv111	88	2
FUNasv112	96	1
FUNasv113	88	2
FUNasv114	33	1
FUNasv115	94	2
FUNasv117	89	1
FUNasv118	129	1
FUNasv120	93	1
FUNasv121	88	2
FUNasv122	75	1
FUNasv123	112	1
FUNasv124	133	1
FUNasv125	111	1
FUNasv127	133	1
FUNasv128	129	1
FUNasv129	127	1
FUNasv130	112	1
FUNasv131	88	2
FUNasv132	92	1
FUNasv134	50	2
FUNasv136	112	1
FUNasv137	69	2
FUNasv138	5	4
FUNasv140	8	4
FUNasv141	90	1
FUNasv142	88	2
FUNasv145	92	1
FUNasv146	82	2
FUNasv149	88	2
FUNasv151	103	1
FUNasv154	105	1
FUNasv156	72	1
FUNasv157	94	2
FUNasv159	88	2
FUNasv163	82	1
FUNasv166	3	1
FUNasv167	85	1
FUNasv168	50	2
FUNasv169	102	1
FUNasv174	21	2
FUNasv175	118	2
FUNasv176	5	4
FUNasv177	88	2
FUNasv179	88	2
FUNasv180	129	1
FUNasv182	114	1
FUNasv184	111	1
FUNasv185	89	1
FUNasv186	76	1
FUNasv187	133	1
FUNasv191	88	2
FUNasv193	88	2
FUNasv194	76	2
FUNasv197	60	1
FUNasv198	51	2
FUNasv201	110	1
FUNasv203	35	1
FUNasv208	88	2
FUNasv209	3	2
FUNasv210	21	2
FUNasv211	5	2
FUNasv212	99	1
FUNasv214	74	1
FUNasv217	50	2
FUNasv220	87	1
FUNasv221	19	1
FUNasv224	110	2
FUNasv226	88	2
FUNasv227	78	1
FUNasv230	118	3
FUNasv231	51	2
FUNasv232	88	2
FUNasv235	89	1
FUNasv237	59	1
FUNasv238	40	2
FUNasv241	81	2
FUNasv243	81	2
FUNasv245	88	2
FUNasv248	50	2
FUNasv249	4	4
FUNasv250	60	1
FUNasv252	99	1
FUNasv254	84	1
FUNasv256	40	2
FUNasv259	88	1
FUNasv268	60	1
FUNasv269	116	3
FUNasv270	112	1
FUNasv272	116	1
FUNasv276	9	2
FUNasv277	71	1
FUNasv287	88	2
FUNasv289	111	1
FUNasv290	50	2
FUNasv295	103	1
FUNasv298	88	2
FUNasv300	74	1
FUNasv308	49	1
FUNasv319	85	1
FUNasv321	50	2
FUNasv328	103	1
FUNasv330	5	2
FUNasv336	51	2
FUNasv339	53	3
FUNasv345	69	2
FUNasv346	85	1
FUNasv353	37	1
FUNasv355	89	1
FUNasv357	53	3
FUNasv359	3	2
FUNasv365	73	2
FUNasv370	2	1
FUNasv375	69	2
FUNasv378	4	4
FUNasv381	51	2
FUNasv382	69	2
FUNasv388	50	2
FUNasv392	50	2
FUNasv406	9	1
FUNasv421	33	1
FUNasv422	19	1
FUNasv424	51	2
FUNasv427	4	1
FUNasv431	50	2
FUNasv432	49	1
FUNasv434	40	2
FUNasv451	50	2
FUNasv459	88	2
FUNasv467	49	1
FUNasv473	89	2
FUNasv483	50	2
FUNasv496	50	2
FUNasv502	69	2
FUNasv556	69	2
FUNasv565	33	1
FUNasv579	50	2
FUNasv580	40	2
FUNasv584	40	2
