	FUNasv2	FUNasv5	FUNasv6	FUNasv7	FUNasv9	FUNasv10	FUNasv11	FUNasv12	FUNasv14	FUNasv16	FUNasv17	FUNasv24	FUNasv27	FUNasv29	FUNasv30	FUNasv32	FUNasv34	FUNasv35	FUNasv36	FUNasv38	FUNasv40	FUNasv43	FUNasv45	FUNasv51	FUNasv52	FUNasv53	FUNasv54	FUNasv58	FUNasv62	FUNasv63	FUNasv66	FUNasv67	FUNasv73	FUNasv76	FUNasv85	FUNasv86	FUNasv87	FUNasv89	FUNasv91	FUNasv98	FUNasv101	FUNasv102	FUNasv103	FUNasv132	FUNasv138	FUNasv139	FUNasv141	FUNasv143	FUNasv156	FUNasv158	FUNasv163	FUNasv166	FUNasv175	FUNasv176	FUNasv182	FUNasv186	FUNasv203	FUNasv207	FUNasv211	FUNasv214	FUNasv220	FUNasv224	FUNasv227	FUNasv229	FUNasv257	FUNasv276	FUNasv277	FUNasv291	FUNasv295	FUNasv296	FUNasv301	FUNasv310	FUNasv317	FUNasv325	FUNasv334	FUNasv364	FUNasv370	FUNasv379	FUNasv419	FUNasv485	FUNasv501	FUNasv508	FUNasv515	FUNasv544	FUNasv648
FUNasv310	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	-0.732588631506546	0.763762615825973	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0.75	0	1	0.839285714285714	0.839285714285714	1	0	0.839285714285714	0.75	0
FUNasv317	0	0	0	0	0	0	0	-0.722968462440373	0	0	-0.913223320977314	0	0	0	-0.79907040585515	0	0	0	-0.938590635448906	0	0	0	0	0.79907040585515	0	-0.849805034798334	0	-0.875172349269926	0	0	0.935775440838066	0	0	0	0	0	0	0	0	0	-0.710284805204577	-0.786386748619354	0.79907040585515	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0.740822223996802	0	0	0	0	0	0	0.735652119676169	0.813733471206735	0	0.75	0	0	0	0.972972972972973	0	0.813733471206735	0	0	0.900919200264599	0.900919200264599	0	0	0.900919200264599	0.813733471206735	0
FUNasv325	0	0	0	0	0	0	0	0	0	0	-0.938590635448906	0	0	0	-0.773703091383558	0	0	0	-0.913223320977314	0	0	0	0	0.849805034798334	0	-0.79907040585515	0	-0.849805034798334	0	0	0.909781678592564	0	0	0	0	0	0	0	0	0	-0.735652119676169	-0.735652119676169	0.773703091383558	0	0	0	0	0.722972972972973	0	0	0	0	0	0	0	0	0	0	0	0.766815986242304	0	0	0	0	0	0	0.786386748619354	0.84279538089269	0	0.804054054054054	0	0	0.972972972972973	0	0	0.84279538089269	0	0	0.84279538089269	0.84279538089269	0	0	0.84279538089269	0.84279538089269	0
FUNasv334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718575757147955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.910195959054077	0	0	0	-0.93267331798025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv364	0	0	0	0	0	0	0.768349819927832	-0.791039852105472	0	0	-0.791039852105472	0	0	0	-0.84559432466447	0	0	0	-0.763762615825973	0	0	0	0	0.84559432466447	0	-0.791039852105472	0	-0.763762615825973	-0.87287156094397	0	0	0.810574641843674	0	0	-0.84559432466447	0	0	0	0	-0.791039852105472	-0.87287156094397	-0.791039852105472	0.84559432466447	0	0	0	0	0.900919200264599	0	0	0	0.795790884925255	0	0	0.791039852105472	0.894427190999916	0.878114079917523	0	0	0.810574641843674	0	0.791039852105472	0	0.810574641843674	0	0	0.84559432466447	1	0	0.900919200264599	0	0.75	0.813733471206735	0.84279538089269	0	0	0	0.75	0.90625	0.90625	0.75	0	0.90625	1	0
FUNasv370	0	0	0	0	0	0	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93267331798025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv379	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	-0.732588631506546	0.763762615825973	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0.75	0	0	0	1	0	0	0	0.75	0	0	0.839285714285714	0.839285714285714	1	0	0.839285714285714	0.75	0
FUNasv419	0	0	0	0	0	0	0	-0.87287156094397	0	0	-0.791039852105472	0	0	0	-0.84559432466447	0	0	0	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.87287156094397	0	-0.84559432466447	-0.791039852105472	0	0.754672942406179	0	0	0	-0.84559432466447	0	0	0	0	0	-0.791039852105472	-0.87287156094397	0.84559432466447	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0.810574641843674	0.795790884925255	0.795790884925255	0	0.810574641843674	0	0	0	0	0	0	0.763762615825973	0.90625	0	0.813733471206735	0	0.839285714285714	0.900919200264599	0.84279538089269	0	0.90625	0	0.839285714285714	0	1	0.839285714285714	0	1	0.90625	0
FUNasv485	0	0	0	0	0	0	0	-0.87287156094397	0	0	-0.791039852105472	0	0	0	-0.84559432466447	0	0	0	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.87287156094397	0	-0.84559432466447	-0.791039852105472	0	0.754672942406179	0	0	0	-0.84559432466447	0	0	0	0	0	-0.791039852105472	-0.87287156094397	0.84559432466447	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0.810574641843674	0.795790884925255	0.795790884925255	0	0.810574641843674	0	0	0	0	0	0	0.763762615825973	0.90625	0	0.813733471206735	0	0.839285714285714	0.900919200264599	0.84279538089269	0	0.90625	0	0.839285714285714	1	0	0.839285714285714	0	1	0.90625	0
FUNasv501	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	-0.732588631506546	0.763762615825973	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0.75	0	0	0	1	0	0	0	0.75	0	1	0.839285714285714	0.839285714285714	0	0	0.839285714285714	0.75	0
FUNasv508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FUNasv515	0	0	0	0	0	0	0	-0.87287156094397	0	0	-0.791039852105472	0	0	0	-0.84559432466447	0	0	0	-0.84559432466447	0	0	0	0	0.763762615825973	0	-0.87287156094397	0	-0.84559432466447	-0.791039852105472	0	0.754672942406179	0	0	0	-0.84559432466447	0	0	0	0	0	-0.791039852105472	-0.87287156094397	0.84559432466447	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0.810574641843674	0.795790884925255	0.795790884925255	0	0.810574641843674	0	0	0	0	0	0	0.763762615825973	0.90625	0	0.813733471206735	0	0.839285714285714	0.900919200264599	0.84279538089269	0	0.90625	0	0.839285714285714	1	1	0.839285714285714	0	0	0.90625	0
FUNasv544	0	0	0	0	0	0	0.768349819927832	-0.791039852105472	0	0	-0.791039852105472	0	0	0	-0.84559432466447	0	0	0	-0.763762615825973	0	0	0	0	0.84559432466447	0	-0.791039852105472	0	-0.763762615825973	-0.87287156094397	0	0	0.810574641843674	0	0	-0.84559432466447	0	0	0	0	-0.791039852105472	-0.87287156094397	-0.791039852105472	0.84559432466447	0	0	0	0	0.900919200264599	0	0	0	0.795790884925255	0	0	0.791039852105472	0.894427190999916	0.878114079917523	0	0	0.810574641843674	0	0.791039852105472	0	0.810574641843674	0	0	0.84559432466447	1	0	0.900919200264599	0	0.75	0.813733471206735	0.84279538089269	0	1	0	0.75	0.90625	0.90625	0.75	0	0.90625	0	0
FUNasv648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
