nodes_id	degree	modularity
FUNasv2	32	1
FUNasv5	36	1
FUNasv6	35	1
FUNasv7	7	1
FUNasv9	5	4
FUNasv10	5	1
FUNasv11	41	1
FUNasv12	50	1
FUNasv14	38	1
FUNasv16	4	1
FUNasv17	19	3
FUNasv24	42	1
FUNasv27	2	4
FUNasv29	29	1
FUNasv30	49	1
FUNasv32	36	1
FUNasv34	32	1
FUNasv35	35	1
FUNasv36	31	3
FUNasv38	31	1
FUNasv40	38	1
FUNasv43	7	1
FUNasv45	41	1
FUNasv51	46	1
FUNasv52	40	1
FUNasv53	14	3
FUNasv54	4	4
FUNasv58	15	3
FUNasv62	50	1
FUNasv63	30	1
FUNasv66	13	3
FUNasv67	23	1
FUNasv73	6	4
FUNasv76	4	4
FUNasv85	36	1
FUNasv86	27	1
FUNasv87	37	1
FUNasv89	22	1
FUNasv91	38	1
FUNasv98	42	1
FUNasv101	38	1
FUNasv102	50	3
FUNasv103	45	3
FUNasv132	31	1
FUNasv138	1	5
FUNasv139	8	2
FUNasv141	39	1
FUNasv143	58	3
FUNasv156	31	1
FUNasv158	13	2
FUNasv163	39	1
FUNasv166	7	3
FUNasv175	42	1
FUNasv176	1	5
FUNasv182	42	1
FUNasv186	43	3
FUNasv203	24	3
FUNasv207	41	1
FUNasv211	5	4
FUNasv214	42	3
FUNasv220	41	1
FUNasv224	42	1
FUNasv227	38	1
FUNasv229	47	1
FUNasv257	9	1
FUNasv276	4	4
FUNasv277	40	3
FUNasv291	35	3
FUNasv295	43	1
FUNasv296	55	1
FUNasv301	41	1
FUNasv310	16	3
FUNasv317	22	3
FUNasv325	21	3
FUNasv334	3	2
FUNasv364	35	3
FUNasv370	3	3
FUNasv379	16	3
FUNasv419	30	3
FUNasv485	30	3
FUNasv501	16	3
FUNasv508	1	6
FUNasv515	30	3
FUNasv544	35	3
FUNasv648	1	6
