nodes_id	degree	modularity
FUNasv2	36	3
FUNasv5	41	3
FUNasv6	36	3
FUNasv7	6	3
FUNasv9	3	5
FUNasv10	4	2
FUNasv11	43	2
FUNasv12	49	3
FUNasv14	42	3
FUNasv16	4	2
FUNasv17	19	2
FUNasv24	45	3
FUNasv29	28	3
FUNasv30	49	2
FUNasv32	41	3
FUNasv34	36	3
FUNasv36	37	2
FUNasv38	33	3
FUNasv40	35	3
FUNasv41	4	3
FUNasv43	6	3
FUNasv44	43	3
FUNasv45	44	3
FUNasv49	43	3
FUNasv51	47	2
FUNasv52	45	3
FUNasv53	11	2
FUNasv54	3	5
FUNasv58	14	2
FUNasv62	49	2
FUNasv63	34	3
FUNasv66	16	2
FUNasv67	24	2
FUNasv68	33	3
FUNasv75	16	3
FUNasv76	3	5
FUNasv85	34	2
FUNasv86	28	3
FUNasv87	39	3
FUNasv88	41	2
FUNasv89	27	3
FUNasv91	39	3
FUNasv98	41	1
FUNasv101	39	2
FUNasv102	50	2
FUNasv103	45	2
FUNasv132	34	3
FUNasv138	1	6
FUNasv139	7	1
FUNasv143	57	3
FUNasv146	24	3
FUNasv156	29	3
FUNasv158	13	1
FUNasv163	37	3
FUNasv166	7	2
FUNasv174	3	4
FUNasv176	1	6
FUNasv182	45	2
FUNasv186	43	2
FUNasv203	24	2
FUNasv207	41	3
FUNasv209	3	4
FUNasv210	3	4
FUNasv211	4	5
FUNasv214	43	2
FUNasv220	39	3
FUNasv224	44	2
FUNasv229	47	1
FUNasv230	41	3
FUNasv254	39	1
FUNasv257	9	2
FUNasv277	39	2
FUNasv291	33	2
FUNasv296	56	2
FUNasv301	44	3
FUNasv317	23	2
FUNasv325	22	2
FUNasv330	3	3
FUNasv340	14	1
FUNasv359	3	4
FUNasv361	14	1
FUNasv364	33	2
FUNasv370	3	2
FUNasv406	10	1
FUNasv419	30	2
FUNasv427	3	1
FUNasv469	5	3
FUNasv485	30	2
FUNasv515	30	2
FUNasv516	5	3
FUNasv544	33	2
