"","x"
"1",-0.015830546265329
"2",-0.015830546265329
"3",-0.015830546265329
"4",-0.015830546265329
"5",-0.015830546265329
"6",0.0289855072463768
"7",0.0289855072463768
"8",0.0140468227424749
"9",-0.000891861761426944
"10",-0.015830546265329
"11",0.0289855072463768
"12",-0.015830546265329
"13",-0.000891861761426944
"14",-0.015830546265329
"15",0.0289855072463768
"16",-0.000891861761426944
"17",0.0140468227424749
"18",0.0289855072463768
"19",-0.015830546265329
"20",0.0289855072463768
"21",-0.000891861761426944
"22",0.0140468227424749
"23",-0.015830546265329
"24",-0.015830546265329
"25",-0.000891861761426944
"26",-0.000891861761426944
"27",-0.015830546265329
"28",0.0289855072463768
"29",0.0289855072463768
"30",-0.015830546265329
"31",0.0289855072463768
"32",-0.015830546265329
"33",-0.015830546265329
"34",0.0289855072463768
"35",0.0289855072463768
"36",-0.015830546265329
"37",-0.015830546265329
"38",-0.015830546265329
"39",0.0140468227424749
"40",-0.015830546265329
"41",-0.000891861761426944
"42",-0.015830546265329
"43",-0.000891861761426944
"44",0.0289855072463768
"45",-0.015830546265329
"46",-0.015830546265329
"47",-0.000891861761426944
"48",0.0289855072463768
"49",-0.015830546265329
"50",-0.000891861761426944
"51",-0.015830546265329
"52",-0.015830546265329
"53",0.0289855072463768
"54",-0.000891861761426944
"55",0.0289855072463768
"56",-0.015830546265329
"57",-0.000891861761426944
"58",-0.000891861761426944
"59",-0.000891861761426944
"60",-0.015830546265329
"61",-0.015830546265329
"62",-0.015830546265329
"63",-0.000891861761426944
"64",-0.000891861761426944
"65",-0.000891861761426944
"66",-0.015830546265329
"67",-0.000891861761426944
