nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
FUNasv10	-2.17809782793545	0	3	2
FUNasv100	-0.174247826234836	0.569120060598409	89	2
FUNasv101	-0.0714862876860865	0.57328285559762	86	2
FUNasv102	0.64348441458981	0.37751249872462	99	1
FUNasv103	0.038699062695611	0.3008	75	1
FUNasv106	0.686683368296538	0.242393637167024	89	1
FUNasv107	0.859479183123452	0.411074380165289	110	1
FUNasv108	0.236798327960162	0	50	2
FUNasv110	1.26441371344766	0.34400826446281	88	2
FUNasv111	1.26441371344766	0.34400826446281	88	2
FUNasv112	0.557086507176353	0.375217013888889	96	1
FUNasv113	1.26441371344766	0.34400826446281	88	2
FUNasv114	-1.51646327074661	0.33425160697888	33	1
FUNasv115	0.390940635783286	0.551607062019013	94	2
FUNasv117	0.686683368296538	0.242393637167024	89	1
FUNasv118	0.427489646056167	0.542996214169821	129	1
FUNasv12	0.427489646056167	0.452112537986472	101	1
FUNasv120	0.729882322003266	0.282113539137473	93	1
FUNasv121	1.26441371344766	0.34400826446281	88	2
FUNasv122	0.470688599762896	0.0768	75	1
FUNasv123	0.945877090536909	0.405771683673469	112	1
FUNasv124	0.600285460883081	0.537056928034372	133	1
FUNasv125	0.859479183123452	0.423017612206801	111	1
FUNasv127	0.600285460883081	0.537056928034372	133	1
FUNasv128	0.427489646056167	0.542996214169821	129	1
FUNasv129	0.34109173864271	0.545849091698183	127	1
FUNasv13	-0.0201055184117118	0.431846812799194	63	2
FUNasv130	0.945877090536909	0.405771683673469	112	1
FUNasv131	1.26441371344766	0.34400826446281	88	2
FUNasv132	0.211494877522525	0.426275992438563	92	1
FUNasv134	0.236798327960162	0	50	2
FUNasv136	0.773081275709995	0.447544642857143	112	1
FUNasv137	0.185417558685787	0.452005881117412	69	2
FUNasv138	0.931588505112178	0	5	4
FUNasv14	0.134036789411412	0.558941212680825	114	2
FUNasv140	0.931588505112178	0.46875	8	4
FUNasv141	0.211494877522525	0.422716049382716	90	1
FUNasv142	1.26441371344766	0.34400826446281	88	2
FUNasv145	0.773081275709995	0.24976370510397	92	1
FUNasv146	0.0826560201370376	0.533908387864366	82	2
FUNasv149	1.26441371344766	0.34400826446281	88	2
FUNasv151	0.729882322003266	0.389103591290414	103	1
FUNasv154	0.816280229416723	0.383492063492063	105	1
FUNasv156	0.168295923815796	0.177854938271605	72	1
FUNasv157	0.390940635783286	0.551607062019013	94	2
FUNasv159	1.26441371344766	0.34400826446281	88	2
FUNasv16	-2.22947859720982	0	2	2
FUNasv163	0.513887553469624	0.199583581201666	82	1
FUNasv166	-2.51003920600137	0	3	1
FUNasv167	0.686683368296538	0.174948096885813	85	1
FUNasv168	0.236798327960162	0	50	2
FUNasv169	0.513887553469624	0.434448289119569	102	1
FUNasv174	-1.2532439809967	0	21	2
FUNasv175	0.185417558685787	0.539931054294743	118	2
FUNasv176	0.207019667802706	0.32	5	4
FUNasv177	1.26441371344766	0.34400826446281	88	2
FUNasv179	1.26441371344766	0.34400826446281	88	2
FUNasv18	0.207019667802706	0	4	4
FUNasv180	0.427489646056167	0.542996214169821	129	1
FUNasv182	-0.00449989101111745	0.552939365958756	114	1
FUNasv184	0.859479183123452	0.423017612206801	111	1
FUNasv185	0.686683368296538	0.242393637167024	89	1
FUNasv186	0.211494877522525	0.23718836565097	76	1
FUNasv187	0.600285460883081	0.537056928034372	133	1
FUNasv191	1.26441371344766	0.34400826446281	88	2
FUNasv193	1.26441371344766	0.34400826446281	88	2
FUNasv194	-0.122867056960461	0.560595567867036	76	2
FUNasv197	-0.566086289198588	0.32	60	1
FUNasv198	-0.996340134624831	0.499807766243752	51	2
FUNasv2	0.134036789411412	0.558941212680825	114	2
FUNasv20	-1.96668684412571	0.444444444444444	3	4
FUNasv201	0.859479183123452	0.411074380165289	110	1
FUNasv203	-1.12767268738606	0	35	1
FUNasv208	1.26441371344766	0.34400826446281	88	2
FUNasv209	-2.17809782793545	0	3	2
FUNasv210	-1.2532439809967	0	21	2
FUNasv211	-2.0753362893867	0	5	2
FUNasv212	0.557086507176353	0.405264768901132	99	1
FUNasv214	0.34109173864271	0.128195763330898	74	1
FUNasv217	0.236798327960162	0	50	2
FUNasv220	0.686683368296538	0.209010437310081	87	1
FUNasv221	-2.07804966893408	0.43213296398892	19	1
FUNasv224	-0.0201055184117118	0.54198347107438	110	2
FUNasv226	1.26441371344766	0.34400826446281	88	2
FUNasv227	0.427489646056167	0.165351742274819	78	1
FUNasv230	0	0.54596380350474	118	3
FUNasv231	-0.996340134624831	0.499807766243752	51	2
FUNasv232	1.26441371344766	0.34400826446281	88	2
FUNasv235	0.686683368296538	0.242393637167024	89	1
FUNasv237	-0.306892566958217	0.155127836828498	59	1
FUNasv238	-1.04772090389921	0.46875	40	2
FUNasv24	0.0826560201370376	0.542250763568016	113	2
FUNasv241	0.288179097234536	0.510288065843621	81	2
FUNasv243	0.288179097234536	0.510288065843621	81	2
FUNasv245	1.26441371344766	0.34400826446281	88	2
FUNasv248	0.236798327960162	0	50	2
FUNasv249	-0.517549169506766	0.375	4	4
FUNasv250	-0.566086289198588	0.32	60	1
FUNasv252	0.557086507176353	0.405264768901132	99	1
FUNasv254	0.038699062695611	0.410714285714286	84	1
FUNasv256	-1.04772090389921	0.46875	40	2
FUNasv259	0.384290692349439	0.346074380165289	88	1
FUNasv268	-1.12767268738606	0.556111111111111	60	1
FUNasv269	0	0.548602853745541	116	3
FUNasv27	-2.17809782793545	0.375	4	2
FUNasv270	0.945877090536909	0.405771683673469	112	1
FUNasv272	0.038699062695611	0.552318668252081	116	1
FUNasv276	-1.8698132122892	0	9	2
FUNasv277	0.211494877522525	0.13330688355485	71	1
FUNasv287	1.26441371344766	0.34400826446281	88	2
FUNasv289	0.989076044243637	0.388604821037253	111	1
FUNasv29	0.0818980164023395	0.112274448652261	67	1
FUNasv290	0.236798327960162	0	50	2
FUNasv295	0.729882322003266	0.386464322744839	103	1
FUNasv298	1.26441371344766	0.34400826446281	88	2
FUNasv30	0	0.550578512396694	110	3
FUNasv300	0.211494877522525	0.198685171658145	74	1
FUNasv308	-0.522887335491859	0	49	1
FUNasv31	0.513887553469624	0.1634375	80	1
FUNasv319	0.686683368296538	0.174948096885813	85	1
FUNasv32	0.185417558685787	0.559243856332703	115	2
FUNasv321	0.236798327960162	0	50	2
FUNasv328	0.729882322003266	0.389103591290414	103	1
FUNasv33	0.185417558685787	0.559243856332703	115	2
FUNasv330	-2.0753362893867	0	5	2
FUNasv336	-0.996340134624831	0.499807766243752	51	2
FUNasv339	0	0.594517621929512	53	3
FUNasv34	0.134036789411412	0.560106507948939	113	2
FUNasv345	0.185417558685787	0.452005881117412	69	2
FUNasv346	0.686683368296538	0.174948096885813	85	1
FUNasv35	0.297892784935982	0.464442403836343	99	1
FUNasv353	-1.6460601318668	0.489408327246165	37	1
FUNasv355	0.686683368296538	0.242393637167024	89	1
FUNasv357	0	0.594517621929512	53	3
